N	2gram	Propp_Isto_5	Problemy
406	с другом	2	1
407	в стиле	1	1
408	в момент	1	1
409	здесь совершенно	1	1
410	просто на	2	1
411	чтобы сделать	1	1
412	должны быть	1	1
413	к тому	1	1
414	как человек	3	1
415	они и	1	1
416	все еще	4	1
417	с образом	1	1
418	должен быть	2	1
419	эта вера	2	1
420	полное совпадение	1	1
421	свою очередь	1	1
422	здесь не	1	1
423	в ее	4	1
424	чтобы быть	1	1
425	можно сделать	1	1
426	и говорит	1	1
427	с самого	1	1
428	то время	1	1
429	что у	4	1
430	чего он	1	1
431	не трудно	1	1
432	здесь как	2	1
433	входящий в	2	1
434	во многом	1	1
435	как таковые	2	1
436	он по	1	1
437	остается только	1	1
438	для этого	1	1
439	со стороны	2	1
440	творчества они	1	1
441	даже не	1	1
442	как этот	1	1
443	образом в	2	1
444	в виду	1	1
445	его сам	1	1
446	о том	7	1
447	того он	1	1
448	производится с	1	1
449	другими словами	1	1
450	говорит об	1	1
451	за пределами	1	1
452	утверждает что	1	1
453	мира а	1	1
454	можно сказать	2	1
455	орудием в	1	1
456	души в	1	1
457	важно не	1	1
458	литература о	1	1
459	того как	4	1
460	это заставляет	1	1
461	во втором	1	1
462	и только	1	1
463	вокруг героя	1	1
464	того что	2	1
465	на которой	2	1
466	связь и	1	1
467	одной из	1	1
468	истории его	1	1
469	мы увидим	5	1
470	ли он	2	1
471	проникнуть в	1	1
472	то в	2	1
473	и действительно	5	1
474	целого и	1	1
475	быть дана	1	1
476	даже если	1	1
477	на своей	1	1
478	и так	1	1
479	а с	1	1
480	между героем	1	1
481	которое его	1	1
482	себя в	6	1
483	было так	1	1
484	него и	5	1
485	а то	1	1
486	то земля	1	1
487	и других	2	1
488	следует что	1	1
489	не так	1	1
490	себе в	1	1
491	центр тяжести	2	1
492	герой например	3	1
493	это предположение	1	1
494	чтобы она	2	1
495	ним как	1	1
496	из нее	2	1
497	это было	2	1
498	ее на	1	1
499	в других	2	1
500	нет в	1	1
501	перейти к	1	1
502	для того	3	1
503	в особенности	3	1
504	ней и	1	1
505	он живет	3	1
506	и герой	2	1
507	как у	2	1
508	здесь в	1	1
509	а именно	4	1
510	он это	1	1
511	случаев в	1	1
512	и быть	2	1
513	к его	2	1
514	что не	1	1
515	но есть	2	1
516	что для	1	1
517	а на	2	1
518	нем и	3	1
519	и оно	1	1
520	что мы	2	1
521	под влиянием	2	1
522	в одно	2	1
523	если не	4	1
524	в руках	1	1
525	самая постановка	1	1
526	или другого	1	1
527	в частности	7	1
528	он представляет	1	1
529	и она	3	1
530	героем был	2	1
531	ни на	1	1
532	во множестве	1	1
533	к другой	1	1
534	над ним	3	1
535	к своему	1	1
536	не знал	2	1
537	быть это	1	1
538	что за	2	1
539	такого рода	1	1
540	в тех	1	1
541	и там	1	1
542	работы о	1	1
543	в состоянии	1	1
544	далеко за	1	1
545	к следующему	1	1
546	он от	1	1
547	этом случае	7	1
548	как из	1	1
549	в основном	4	1
550	новые и	1	1
551	рассказ строится	1	1
552	в книге	3	1
553	в более	3	1
554	потому не	1	1
555	его нет	1	1
556	это он	1	1
557	его с	1	1
558	показать как	1	1
559	в другое	1	1
560	ее и	3	1
561	и все	3	1
562	у них	1	1
563	делало его	1	1
564	переносится в	2	1
565	только что	1	1
566	все они	1	1
567	ее в	2	1
568	мы видели	7	1
569	быть отнесены	1	1
570	в искусстве	1	1
571	в свою	3	1
572	но если	1	1
573	с ней	2	1
574	то здесь	2	1
575	совершенно не	2	1
576	как за	1	1
577	слагается из	1	1
578	сам в	2	1
579	не развивается	1	1
580	на ней	2	1
581	себе не	1	1
582	себе но	1	1
583	где он	1	1
584	понял что	2	1
585	к этой	1	1
586	и другие	1	1
587	к этому	2	1
588	в таком	1	1
589	точно так	1	1
590	такой же	2	1
591	этой точки	1	1
