N	2gram	Ircho_Kome_3	Istorich
285	превратился в	1	2
286	сказать что	1	2
287	но этот	1	2
288	на это	3	2
289	их между	1	1
290	эта новая	1	1
291	поле битвы	1	1
292	даже если	2	1
293	к другому	1	1
294	из его	2	1
295	в зависимости	1	1
296	кормит его	1	1
297	отношений которые	1	1
298	входящих в	1	1
299	той же	1	1
300	это совершенно	1	1
301	мы не	2	1
302	что между	1	1
303	и наш	1	1
304	полагать что	2	1
305	выходит из	2	1
306	время как	2	1
307	принадлежит к	1	1
308	они были	1	1
309	не совсем	2	1
310	зависимости от	1	1
311	затем он	1	1
312	и сыном	1	1
313	пребывания в	2	1
314	в ней	4	1
315	было до	1	1
316	не от	1	1
317	он был	4	1
318	на них	3	1
319	и отец	2	1
320	он сам	1	1
321	что по	1	1
322	думая что	1	1
323	со словами	1	1
324	в чем	1	1
325	во всех	2	1
326	только после	1	1
327	глаза на	1	1
328	но как	1	1
329	к которой	1	1
330	здесь также	1	1
331	если в	1	1
332	в эти	1	1
333	себе и	1	1
334	и я	2	1
335	себя за	1	1
336	независимо от	1	1
337	общего с	1	1
338	как к	1	1
339	бы при	1	1
340	на человека	1	1
341	представлял собой	1	1
342	берет его	1	1
343	целый ряд	2	1
344	и наконец	1	1
345	может послужить	1	1
346	и к	3	1
347	чем к	2	1
348	на своем	1	1
349	под тем	1	1
350	и хотя	2	1
351	ход действия	1	1
352	в ответ	1	1
353	и заставить	1	1
354	им в	1	1
355	значение так	1	1
356	и сестры	2	1
357	говорят о	1	1
358	и те	1	1
359	лет тому	4	1
360	не могла	3	1
361	с изображением	1	1
362	по-видимому в	1	1
363	в нашей	1	1
364	которой не	1	1
365	и почему	1	1
366	помощь в	1	1
367	не как	2	1
368	уже говорилось	1	1
369	том чтобы	1	1
370	дает и	1	1
371	но вместе	1	1
372	подобно тому	1	1
373	чтобы их	1	1
374	людей и	2	1
375	в нее	1	1
376	эта же	1	1
377	исходя из	2	1
378	совпадают с	4	1
379	и может	1	1
380	за то	2	1
381	них не	1	1
382	себя не	1	1
383	дома и	3	1
384	и мы	3	1
385	мы однако	1	1
386	по всему	3	1
387	же образом	1	1
388	он является	1	1
389	в них	3	1
390	убежден в	1	1
391	этого персонажа	1	1
392	со своими	1	1
393	на левой	1	1
394	он меня	1	1
395	в развитии	2	1
396	бога и	1	1
397	такой же	1	1
398	ни другой	1	1
399	если я	1	1
400	еще одно	2	1
401	точки зрения	4	1
402	этой связи	2	1
403	в котором	2	1
404	должны были	1	1
405	и мать	1	1
406	образом и	1	1
407	не считает	2	1
408	друг другу	1	1
409	отцом и	3	1
410	не его	1	1
411	именно к	1	1
412	образом из	1	1
413	ее руки	2	1
414	того кто	2	1
415	он увидел	1	1
416	сам он	2	1
417	тому что	2	1
418	что происходит	2	1
419	вплоть до	2	1
420	в то	6	1
421	целый год	1	1
422	ним а	1	1
423	найти в	1	1
424	находятся в	1	1
425	к ней	8	1
426	можно сказать	1	1
427	он хочет	1	1
428	и глаза	1	1
429	со своим	1	1
430	всегда или	1	1
431	ссылаясь на	1	1
432	до того	2	1
433	в основе	2	1
434	ему не	3	1
435	одним из	2	1
436	у меня	1	1
437	обращается к	3	1
438	один раз	1	1
439	если у	1	1
440	других случаях	1	1
441	на того	1	1
442	ему все	1	1
443	к тому	6	1
444	а что	1	1
445	и обычно	1	1
446	что при	1	1
447	ничего общего	1	1
448	правда не	1	1
449	и это	2	1
450	меня в	1	1
451	то время	2	1
452	в пределах	2	1
453	приводит к	3	1
454	роль в	2	1
455	как с	1	1
456	в глаза	3	1
457	чтобы дать	1	1
458	ясно что	6	1
459	особенно в	1	1
460	здесь нет	4	1
461	особый интерес	2	1
462	к первому	1	1
463	это только	1	1
464	могла быть	1	1
465	жизнь и	1	1
466	между собой	4	1
467	короче говоря	1	1
468	в эпоху	2	1
469	для этого	1	1
470	с ним	5	1
471	все его	1	1
472	в виду	2	1
473	а к	1	1
474	это явствует	1	1
475	отца по	1	1
476	то они	1	1
477	и весь	1	1
478	одного из	3	1
479	отцу он	1	1
480	мог бы	1	1
481	на что	1	1
482	как этот	2	1
483	основе своей	1	1
484	всей ситуации	1	1
485	в греческой	1	1
486	он его	1	1
487	нас в	1	1
488	как нет	1	1
489	двух сторон	1	1
490	путь к	1	1
491	к источнику	1	1
492	бы в	4	1
493	тем более	4	1
494	и подобных	1	1
495	в середине	1	1
496	сказать и	1	1
497	явствует из	1	1
498	по содержанию	1	1
499	и забирает	1	1
500	но так	1	1
501	один из	3	1
502	человека в	2	1
503	тот же	2	1
504	тому назад	4	1
505	речи о	4	1
506	одной из	3	1
507	могло быть	2	1
508	который по	2	1
509	на своей	2	1
510	до нас	4	1
511	к отцу	2	1
512	по мнению	2	1
513	и раньше	1	1
514	чаще всего	1	1
515	к какому	1	1
516	с двумя	1	1
517	ему отцом	1	1
518	в большинстве	1	1
519	только на	1	1
520	друг за	1	1
521	в дом	14	1
522	в начале	3	1
523	до своей	1	1
524	отец здесь	1	1
525	очевидно что	1	1
526	был бы	2	1
527	одно из	1	1
528	но нет	1	1
529	пока не	1	1
530	руки и	1	1
531	в охотничьих	1	1
532	среди которых	3	1
533	друг друга	4	1
534	случае с	1	1
535	как раз	6	1
536	что тебе	1	1
537	не из	1	1
538	они становятся	1	1
539	самое интересное	1	1
540	чаще однако	1	1
541	которые как	1	1
542	представление о	2	1
543	со стороны	11	1
544	не надо	1	1
545	женится на	1	1
546	на ее	3	1
547	или иначе	2	1
548	на дочери	2	1
549	эти две	1	1
550	уходит в	1	1
551	при всей	2	1
552	человека который	2	1
553	до смерти	2	1
554	а с	1	1
555	мы еще	1	1
556	если мы	2	1
557	что не	3	1
558	прежде всего	5	1
559	они принесены	1	1
560	к каким	1	1
561	главную роль	1	1
562	не было	2	1
563	отца в	2	1
564	которые не	1	1
565	текста это	1	1
566	на которых	1	1
567	ничем не	4	1
568	или дочери	1	1
569	понимать как	1	1
570	с которым	1	1
571	у его	1	1
572	человек в	1	1
573	если этот	1	1
574	хотя он	1	1
575	для человека	1	1
576	под влиянием	2	1
577	он и	2	1
578	что явился	1	1
579	действия в	1	1
580	мог быть	1	1
581	этой же	1	1
582	даже при	2	1
583	и она	1	1
584	интересно отметить	1	1
585	до этого	2	1
586	не удается	1	1
587	за другом	1	1
588	другие не	1	1
589	ему до	2	1
590	находит в	1	1
591	к жизни	1	1
592	такого отношения	2	1
593	ей и	1	1
594	тому как	1	1
595	а потом	1	1
596	быть только	1	1
597	в мир	1	1
598	с тремя	1	1
599	в это	1	1
600	себя их	1	1
601	на пути	1	1
602	много лет	2	1
603	сказать не	1	1
604	происходит с	1	1
605	в основном	1	1
606	видно что	2	1
607	образом на	1	1
608	посвящения в	1	1
609	это ясно	1	1
610	еще впереди	1	1
611	как отец	1	1
612	из дома	5	1
613	не объясняет	1	1
614	за свое	1	1
615	в результате	2	1
616	что кто-то	1	1
617	и видит	1	1
618	его происхождение	1	1
619	жизни и	1	1
620	она уже	1	1
621	не лучше	1	1
622	соединения с	1	1
623	у них	1	1
624	не будучи	1	1
625	его тем	1	1
626	за него	1	1
627	ни к	1	1
628	причем эта	1	1
629	затем когда	1	1
630	что попадется	1	1
631	бы на	1	1
632	но если	3	1
633	брата и	2	1
634	ты не	1	1
635	теперь он	1	1
636	заимствована из	1	1
637	не знает	3	1
638	это в	2	1
639	только как	2	1
640	к его	1	1
641	все к	2	1
642	что ты	2	1
643	самое что	1	1
644	в голову	1	1
645	пути к	1	1
646	в своих	2	1
647	по поводу	1	1
648	как на	1	1
649	том числе	1	1
650	они не	1	1
