N	2gram	Losev_Vesc_1	Myshleni
262	стороны и	2	2
263	когда он	1	2
264	и к	1	2
265	понятие в	1	2
266	бы сказать	2	2
267	есть максимально	1	2
268	то и	4	2
269	только один	2	2
270	тому же	1	2
271	если он	1	2
272	что она	15	2
273	эти теории	2	2
274	к одному	3	2
275	свое время	2	2
276	теории и	1	2
277	одному и	1	2
278	именно это	1	2
279	что является	1	2
280	которая как	1	2
281	сказывается в	1	2
282	в жизни	3	2
283	все равно	2	2
284	и намеренно	1	2
285	же самый	1	2
286	в своей	5	2
287	это делаю	1	2
288	в котором	3	2
289	мы говорили	2	2
290	в отличие	1	2
291	и эти	2	2
292	все это	5	2
293	их в	3	2
294	который мы	1	2
295	же мы	1	2
296	целиком и	2	2
297	стоит только	1	2
298	операций в	1	2
299	понятия просто	1	2
300	сделать и	1	2
301	необходимо должно	1	2
302	но только	3	2
303	совершенно иным	1	2
304	видим что	1	2
305	во всем	1	2
306	ничто не	2	2
307	до того	1	2
308	то это	3	2
309	больше того	4	2
310	и здесь	4	2
311	лежит в	1	2
312	должны быть	4	2
313	знает что	2	2
314	для его	1	2
315	уже на	1	2
316	отношениях между	1	2
317	этот путь	1	2
318	в виду	2	2
319	на основе	1	2
320	совершенно ясно	2	2
321	в истории	1	2
322	что у	5	2
323	не с	7	2
324	а этот	1	2
325	к самой	1	2
326	это мы	1	2
327	том как	1	2
328	находится в	3	2
329	язык и	1	2
330	находятся в	1	2
331	его в	2	2
332	тем или	1	2
333	требует более	1	2
334	тот момент	2	2
335	знания и	1	2
336	сделать это	2	2
337	что только	3	2
338	кроме самого	1	2
339	в вопросе	1	2
340	в первой	2	2
341	со всеми	1	2
342	только на	3	2
343	же в	1	2
344	но с	2	2
345	является не	1	2
346	не дает	1	2
347	из них	4	2
348	эти три	1	2
349	никто не	1	2
350	вовсе не	10	2
351	само по	1	2
352	не говорит	2	2
353	как будто	1	2
354	образом что	1	2
355	быть совершенно	2	2
356	это будет	3	2
357	и даже	6	2
358	а с	3	2
359	своего собственного	1	2
360	себя и	4	2
361	только к	2	2
362	обратиться к	1	2
363	одинаковой мере	1	2
364	естественно что	1	2
365	у нас	7	2
366	может ли	2	2
367	языка не	1	2
368	о чем	1	2
369	во внимание	1	2
370	ни на	3	2
371	и потому	5	2
372	мы говорим	5	2
373	и тому	1	2
374	и от	3	2
375	в более	1	2
376	об отношении	1	2
377	месте мы	1	2
378	сознания и	1	2
379	которая в	1	2
380	чем он	1	2
381	в одинаковой	1	2
382	предмета и	1	2
383	или не	2	2
384	и другие	1	2
385	от всякого	4	2
386	другой стороны	2	2
387	совершенно не	5	2
388	свете того	1	2
389	но этот	1	2
390	из этого	1	2
391	в свое	2	2
392	жизни и	2	2
393	без всяких	1	2
394	в своих	1	2
395	по поводу	1	2
396	это понятие	1	2
397	во всяком	3	2
398	все что	1	2
399	равным образом	3	1
400	эта новая	1	1
401	понимание самого	1	1
402	также и	6	1
403	обычно в	1	1
404	тому чего	1	1
405	словом как	1	1
406	связана с	1	1
407	должно стать	1	1
408	сам по	3	1
409	понимания самого	1	1
410	на самом	1	1
411	только потому	1	1
412	понятие должно	2	1
413	что когда	1	1
414	к другому	1	1
415	из его	2	1
416	от которых	1	1
417	собственном смысле	3	1
418	и больше	9	1
419	когда это	1	1
420	мы уже	3	1
421	часто бывает	1	1
422	для своего	1	1
423	мы имеем	7	1
424	и ничего	1	1
425	есть наконец	1	1
426	и о	3	1
427	и сущность	1	1
428	бы что	2	1
429	без реального	1	1
430	и новые	1	1
431	той которую	1	1
432	на эти	1	1
433	но она	3	1
434	что иное	7	1
435	в полной	1	1
436	это отношение	1	1
437	но уже	3	1
438	и ее	18	1
439	себе что	3	1
440	что существует	1	1
441	быть понято	2	1
442	и этого	2	1
443	дело заключается	1	1
444	иное как	7	1
445	бы то	4	1
446	которое он	1	1
447	и значит	2	1
448	с его	1	1
449	видим таким	1	1
450	возможности и	1	1
451	остановиться только	1	1
452	то мы	2	1
453	в ее	7	1
454	и вопрос	1	1
455	перед глазами	1	1
456	с трудом	1	1
457	в общем	1	1
458	с совершенно	1	1
459	для всякого	2	1
460	и будет	1	1
461	есть просто	5	1
462	результате этого	1	1
463	этим последним	1	1
464	в собственном	2	1
465	независимо от	5	1
466	мысли только	1	1
467	что именно	1	1
468	чем мы	3	1
469	то чем	1	1
470	как к	4	1
471	части в	1	1
472	как нам	1	1
473	перед нами	2	1
474	кроме того	4	1
475	просто как	1	1
476	кто не	3	1
477	чего нет	1	1
478	и понимания	2	1
479	она так	1	1
480	и наконец	1	1
481	о понимании	3	1
482	неизмеримо более	1	1
483	более или	1	1
484	эту проблему	1	1
485	которую оно	1	1
486	в себе	14	1
487	для ее	2	1
488	из самых	2	1
489	как понятие	3	1
490	что это	13	1
491	мы получаем	1	1
492	сущности и	1	1
493	думаем что	1	1
494	думать что	1	1
495	еще один	1	1
496	идет речь	1	1
497	отношение вещи	1	1
498	на то	4	1
499	но на	2	1
500	в реальных	1	1
501	ведь никто	1	1
502	по самому	3	1
503	его более	1	1
504	и почему	1	1
505	именно то	1	1
506	с именем	4	1
507	момента в	1	1
508	и социальной	1	1
509	свою собственную	1	1
510	ему чужда	1	1
511	понимания и	3	1
512	оно должно	1	1
513	том чтобы	1	1
514	в понятии	4	1
515	уже указано	1	1
516	ибо она	1	1
517	понятия это	1	1
518	смысле как	1	1
519	чтобы их	1	1
520	или иных	1	1
521	одно и	5	1
522	от нее	2	1
523	ним оно	1	1
524	здесь мы	1	1
525	этим самым	1	1
526	главным образом	1	1
527	имеют в	1	1
528	есть все	1	1
529	конечно в	1	1
530	об этом	3	1
531	разница между	1	1
532	этого мы	1	1
533	те или	4	1
534	ней нет	1	1
535	может явиться	1	1
536	может стать	1	1
537	понятие не	3	1
538	должен был	1	1
539	какое-нибудь отношение	1	1
540	мог бы	5	1
541	ни в	1	1
542	самые звуки	1	1
543	о которых	1	1
544	случае мы	1	1
545	в слове	2	1
546	и уже	1	1
547	несмотря на	1	1
548	сами собой	1	1
549	нечто третье	3	1
550	нисколько не	4	1
551	со всей	2	1
552	же есть	2	1
553	выше что	1	1
554	в понимании	1	1
555	и мышления	1	1
556	ли только	3	1
557	социальных форм	1	1
558	о той	1	1
559	же это	4	1
560	знает и	2	1
561	не столько	1	1
562	том смысле	1	1
563	представление о	1	1
564	то его	1	1
565	или вернее	1	1
566	они уже	1	1
567	от его	2	1
568	этой стадии	1	1
569	есть один	1	1
570	образом и	1	1
571	самое время	1	1
572	понимания однако	1	1
573	это относится	1	1
574	тем не	3	1
575	моментов в	2	1
576	однако в	1	1
577	понятие но	1	1
578	и самостоятельность	1	1
579	никакие вообще	1	1
580	о значении	1	1
581	ничего нового	1	1
582	как можно	3	1
583	свое внутреннее	1	1
584	с которой	1	1
585	она не	4	1
586	от нас	1	1
587	есть нечто	6	1
588	же самую	1	1
589	дело не	2	1
590	отличается от	7	1
591	уже из	1	1
592	и притом	3	1
593	и сама	3	1
594	из него	1	1
595	о природе	1	1
596	ее все	1	1
597	в самой	2	1
598	только когда	1	1
599	к ней	2	1
600	относится к	5	1
601	такой случай	1	1
602	внутренней и	1	1
603	перехода к	1	1
604	из истории	2	1
605	уже и	1	1
606	так то	3	1
607	и делает	2	1
608	что на	2	1
609	сделать в	1	1
610	языка в	1	1
611	чистом виде	1	1
612	следовательно от	1	1
613	говоря она	1	1
614	в духе	1	1
615	есть только	7	1
616	совершенно особая	1	1
617	реагирует на	1	1
618	как только	4	1
619	третье что	1	1
620	для такого	2	1
621	сейчас нас	1	1
622	раз навсегда	2	1
623	ли что	1	1
624	постановки вопроса	1	1
625	но из	1	1
626	но к	1	1
627	и он	1	1
628	самостоятельным и	1	1
629	в применении	1	1
630	для себя	5	1
631	они вовсе	1	1
632	и которая	1	1
633	из всего	1	1
634	с ее	6	1
635	и усвоения	1	1
636	нам о	1	1
637	что составляет	1	1
638	всего этого	1	1
639	без всякого	4	1
640	только при	1	1
641	только то	2	1
642	и анализ	1	1
643	и совершенно	1	1
644	природе своей	1	1
645	ясно что	8	1
646	есть также	1	1
647	которая была	1	1
648	в окружающей	1	1
649	не нужно	2	1
650	остается только	1	1
651	мы в	1	1
652	строго говоря	1	1
653	для этого	4	1
654	но может	1	1
655	связанное с	1	1
656	сводится к	2	1
657	часть или	1	1
658	и эту	1	1
659	что каждый	1	1
660	ясным что	1	1
661	происходит не	1	1
662	одного из	1	1
663	на что	1	1
664	может не	2	1
665	и во	3	1
666	общий принцип	1	1
667	один момент	1	1
668	можем установить	1	1
669	вещи к	1	1
670	во втором	2	1
671	нуждается в	1	1
672	и только	3	1
673	предмета который	1	1
674	все время	1	1
675	мы хотим	1	1
676	другие виды	1	1
677	если взять	1	1
678	в сферу	1	1
679	которым оно	1	1
680	но так	1	1
681	один из	3	1
682	только одной	1	1
683	с ними	3	1
684	возникают сами	1	1
685	могло быть	1	1
686	всяком случае	2	1
687	внутреннее строение	1	1
688	с самой	6	1
689	теперь в	1	1
690	без этого	2	1
691	где они	1	1
692	внимание в	1	1
693	для всех	1	1
694	есть в	1	1
695	не можем	1	1
696	может с	1	1
697	одном и	1	1
698	уже в	1	1
699	себя в	10	1
700	ту самую	1	1
701	оно в	1	1
702	в виде	1	1
703	по законам	2	1
704	ее из	1	1
705	что не	5	1
706	а это	4	1
707	при помощи	2	1
708	общее чем	1	1
709	только одно	2	1
710	я делаю	1	1
711	не так	1	1
712	понимает что	1	1
713	ли просто	1	1
714	представить себе	1	1
715	мы находим	2	1
716	тогда как	1	1
717	в конце	2	1
718	это было	1	1
719	как раз	9	1
720	другого и	1	1
721	со стороны	5	1
722	себе а	1	1
723	или иной	1	1
724	даже не	7	1
725	или иначе	4	1
726	проблему как	1	1
727	не потому	6	1
728	и прежде	1	1
729	как же	3	1
730	предметом который	1	1
731	не было	1	1
732	понятие как	1	1
733	с которым	1	1
734	же точно	2	1
735	совершенно одинаково	1	1
736	без которых	1	1
737	если эти	1	1
738	ним когда	1	1
739	что сила	1	1
740	если не	3	1
741	форма слова	1	1
742	же необходимо	1	1
743	стороны в	1	1
744	этих моментов	1	1
745	я говорю	1	1
746	говорит нам	1	1
747	иного кроме	1	1
748	а есть	2	1
749	нами как	1	1
750	бы никаких	1	1
751	относятся к	1	1
752	сама же	1	1
753	чем то	2	1
754	ибо это	1	1
755	в данном	5	1
756	для обозначения	1	1
757	а если	1	1
758	она есть	8	1
759	аналогия с	1	1
760	те кто	1	1
761	применении к	2	1
762	что же	8	1
763	зрения и	2	1
764	когда же	1	1
765	есть как	3	1
766	а потом	2	1
767	или менее	1	1
768	да и	3	1
769	к проблеме	1	1
770	или хотя	1	1
771	за которым	1	1
772	эти вопросы	1	1
773	никто никогда	1	1
774	новое понимание	1	1
775	заставляет нас	1	1
776	новые и	1	1
777	речи еще	1	1
778	но для	2	1
779	чем та	1	1
780	понимании и	1	1
781	тех или	5	1
782	только мы	2	1
783	и для	9	1
784	это можно	2	1
785	своей собственной	1	1
786	как именно	1	1
787	для нас	2	1
788	и все	5	1
789	и новое	1	1
790	из себя	3	1
791	той или	2	1
792	вообще в	1	1
793	логики и	1	1
794	хотя в	1	1
795	то необходимо	2	1
796	его значение	1	1
797	психологической точки	1	1
798	если все	1	1
799	между ними	3	1
800	с ней	2	1
801	две стороны	1	1
802	была бы	2	1
803	относящиеся к	1	1
804	говорили выше	1	1
805	первом случае	2	1
806	оно может	2	1
807	не что	7	1
808	оно не	3	1
809	ли он	1	1
810	сила и	1	1
811	это так	3	1
812	но еще	3	1
813	к действительности	2	1
814	и это	14	1
815	чтобы эти	1	1
816	того или	1	1
817	это в	1	1
818	себе без	2	1
819	ничего иного	2	1
820	гораздо более	1	1
821	которая не	1	1
822	смысле что	1	1
