N	2gram	Tiupa_Disk_1	Istorich
189	не могло	2	2
190	по своей	11	2
191	в тексте	2	2
192	героя а	1	2
193	что на	1	2
194	в области	1	2
195	от того	1	2
196	не могут	1	2
197	во все	1	2
198	его с	1	2
199	не есть	2	2
200	и стали	1	2
201	на том	2	2
202	никогда не	2	2
203	живет в	1	2
204	том как	1	2
205	и на	5	2
206	основана на	1	2
207	если бы	1	2
208	или на	3	2
209	и во	2	2
210	в форме	2	2
211	того что	3	2
212	в современной	1	2
213	с той	1	2
214	о двух	1	2
215	он стал	1	2
216	себя в	2	2
217	уже в	2	2
218	в виде	1	2
219	есть в	2	2
220	его и	1	2
221	представлений о	1	2
222	не случайно	1	2
223	в особенности	4	2
224	в исторической	1	2
225	к рассмотрению	1	2
226	а впоследствии	1	2
227	говорит о	1	2
228	а сам	2	2
229	сказка не	1	2
230	его как	2	2
231	с помощью	1	2
232	в частности	9	2
233	он уже	1	2
234	он говорит	1	2
235	этого слова	1	2
236	такого рода	4	2
237	в отдельности	1	2
238	с этой	1	2
239	же самое	2	2
240	но для	1	2
241	это уже	1	2
242	в связи	1	2
243	это он	1	2
244	и все	2	2
245	на языке	1	2
246	превратился в	1	2
247	в мифе	1	2
248	сказать что	3	2
249	по свидетельству	1	2
250	в роли	1	2
251	говорили о	2	1
252	вступление в	1	1
253	переход от	1	1
254	чего не	1	1
255	к другому	2	1
256	смерть в	1	1
257	неизбежной для	1	1
258	из его	1	1
259	не имеют	1	1
260	которое может	1	1
261	той же	1	1
262	тридевять земель	1	1
263	мы не	1	1
264	из сострадания	1	1
265	наличие в	1	1
266	совпадает с	2	1
267	но она	1	1
268	их имена	1	1
269	принадлежит к	1	1
270	не вполне	1	1
271	они были	1	1
272	предстает как	1	1
273	меньшей степени	1	1
274	не от	2	1
275	на них	1	1
276	он сам	1	1
277	сказка никогда	1	1
278	в различных	2	1
279	в чем	1	1
280	во всех	5	1
281	как правило	4	1
282	от его	1	1
283	но как	2	1
284	здесь также	1	1
285	не все	1	1
286	если в	1	1
287	себе и	1	1
288	были не	1	1
289	отчасти и	1	1
290	как говорит	1	1
291	или необыкновенный	1	1
292	независимо от	1	1
293	в особом	2	1
294	данного типа	1	1
295	как к	2	1
296	представлял собой	1	1
297	целый ряд	2	1
298	вопросом о	1	1
299	которых герой	1	1
300	и к	4	1
301	на своем	1	1
302	мир и	1	1
303	исторические корни	2	1
304	его стали	1	1
305	на руку	1	1
306	к чему	1	1
307	и сказка	3	1
308	зятю а	1	1
309	это впрочем	1	1
310	что так	1	1
311	то и	1	1
312	значение так	1	1
313	но его	1	1
314	наиболее существенные	1	1
315	и те	1	1
316	не следует	2	1
317	по-видимому в	1	1
318	в нашей	1	1
319	по назначению	1	1
320	за тридевять	1	1
321	всех этих	1	1
322	не как	4	1
323	уже говорилось	1	1
324	том чтобы	2	1
325	легко показать	1	1
326	подобно тому	2	1
327	одно и	1	1
328	исходя из	2	1
329	совпадают с	1	1
330	где нет	1	1
331	и может	1	1
332	этом он	1	1
333	а его	1	1
334	на все	1	1
335	себя не	1	1
336	может стать	1	1
337	и мы	1	1
338	то все	1	1
339	же образом	1	1
340	но уже	1	1
341	в них	4	1
342	о которых	1	1
343	выступает не	1	1
344	он из	1	1
345	этом явлении	1	1
346	со своими	1	1
347	представляя собой	1	1
348	восходят к	1	1
349	как целое	1	1
350	иначе говоря	2	1
351	потому и	1	1
352	как таковой	1	1
353	в саду	1	1
354	только тем	1	1
355	точки зрения	3	1
356	она сама	1	1
357	или точнее	1	1
358	целом и	1	1
359	начинает меняться	1	1
360	в котором	5	1
361	должны были	1	1
362	момент в	1	1
363	перстень на	1	1
364	образом и	1	1
365	для которых	1	1
366	что было	1	1
367	и эти	1	1
368	не должно	1	1
369	и герой	2	1
370	будут рассмотрены	1	1
371	вплоть до	1	1
372	в то	3	1
373	передний план	1	1
374	имеет отношение	1	1
375	а порой	1	1
376	исследования на	1	1
377	имеются и	1	1
378	впрочем в	1	1
379	действительно в	1	1
380	можно сказать	5	1
381	и является	1	1
382	это слово	1	1
383	много позднее	1	1
384	и делает	1	1
385	мы и	1	1
386	в основе	7	1
387	или иных	1	1
388	однако это	2	1
389	одним из	2	1
390	с передачей	1	1
391	в момент	2	1
392	являются уже	1	1
393	уже были	1	1
394	на границе	1	1
395	когда мы	1	1
396	и другой	1	1
397	в сказках	2	1
398	должны быть	3	1
399	к тому	5	1
400	не абсолютна	1	1
401	и это	1	1
402	с ее	2	1
403	не всякая	1	1
404	как не	3	1
405	говорит и	2	1
406	только при	1	1
407	средних веков	1	1
408	что делает	2	1
409	чтобы быть	1	1
410	в пределах	2	1
411	приводит к	2	1
412	роль в	7	1
413	котором нет	1	1
414	сказки где	1	1
415	особенно в	1	1
416	особый интерес	1	1
417	делает это	1	1
418	во второй	1	1
419	не за	1	1
420	между собой	2	1
421	в эпоху	5	1
422	собой и	1	1
423	по мере	2	1
424	быту и	1	1
425	с некоторыми	2	1
426	но здесь	1	1
427	в виду	2	1
428	а к	1	1
429	о нем	2	1
430	то они	1	1
431	внимание на	4	1
432	одного из	2	1
433	мог бы	1	1
434	на что	1	1
435	основе своей	2	1
436	как наиболее	1	1
437	этих двух	1	1
438	нет у	1	1
439	в греческой	2	1
440	нас в	1	1
441	эту форму	1	1
442	тем более	1	1
443	в середине	1	1
444	в сказаниях	1	1
445	сказать и	2	1
446	по содержанию	1	1
447	быть и	1	1
448	один из	3	1
449	человека в	2	1
450	одной из	4	1
451	что даже	2	1
452	могло быть	1	1
453	который по	1	1
454	сказка как	1	1
455	до нас	1	1
456	по мнению	1	1
457	сказки в	1	1
458	отсылают к	1	1
459	а только	1	1
460	в сказании	3	1
461	одни и	1	1
462	чаще всего	1	1
463	с двумя	1	1
464	что сказка	1	1
465	свою родину	1	1
466	своего рода	8	1
467	в большинстве	1	1
468	только на	1	1
469	и сказкой	1	1
470	вполне ясным	1	1
471	вернуться к	1	1
472	в начале	2	1
473	здесь же	1	1
474	большинстве случаев	1	1
475	первобытного человека	3	1
476	он имеет	1	1
477	очевидно что	1	1
478	к чему-то	1	1
479	цели и	1	1
480	он весь	1	1
481	как их	2	1
482	и один	1	1
483	друг друга	1	1
484	заметить что	2	1
485	как раз	1	1
486	к той	3	1
487	представление о	1	1
488	со стороны	7	1
489	на ее	2	1
490	этом как	1	1
491	не обязательно	4	1
492	именно в	3	1
493	по своим	4	1
494	лица в	1	1
495	к которому	2	1
496	уходит в	1	1
497	при всей	3	1
498	а с	5	1
499	цель и	1	1
500	что не	4	1
501	его из	1	1
502	прежде всего	11	1
503	выступает в	1	1
504	связано с	1	1
505	только по	1	1
506	не было	7	1
507	текста это	1	1
508	на которых	1	1
509	бы назвать	1	1
510	ничем не	1	1
511	зависит от	2	1
512	понимать как	1	1
513	на передний	1	1
514	понятие о	3	1
515	объединены в	1	1
516	когда она	1	1
517	имеют к	1	1
518	действия в	1	1
519	мог быть	3	1
520	фигурирует в	1	1
521	на который	1	1
522	до этого	1	1
523	превращения и	1	1
524	в иных	1	1
525	не удается	1	1
526	неотделимо от	3	1
527	тем кто	2	1
528	тому как	3	1
529	что же	2	1
530	быть только	1	1
531	должно происходить	1	1
532	как будто	1	1
533	в различные	1	1
534	в основном	1	1
535	как предмет	1	1
536	здесь в	2	1
537	это явление	1	1
538	нечто вторичное	1	1
539	за другими	1	1
540	в результате	1	1
541	которая в	1	1
542	у них	1	1
543	здесь по	1	1
544	или нет	1	1
545	в большей	1	1
546	ни к	6	1
547	будто бы	2	1
548	по ходу	1	1
549	исключительно в	1	1
550	или не	1	1
551	бы на	1	1
552	здесь только	1	1
553	дошли до	1	1
554	не знает	1	1
555	это в	2	1
556	их с	1	1
557	к его	2	1
558	пришел к	1	1
559	легко заметить	1	1
560	одновременно и	2	1
561	в голову	1	1
562	но эти	1	1
563	собой лишь	1	1
564	в своих	3	1
565	из головы	1	1
566	тем самым	1	1
567	есть последнее	1	1
568	который не	1	1
569	им и	1	1
570	том числе	2	1
571	они не	2	1
