N	2gram	Ircho_Kome_3	Analitik
276	возникающая в	1	1
277	побуждает его	1	1
278	и само	1	1
279	вот о	1	1
280	у тебя	2	1
281	что между	1	1
282	вопрос о	1	1
283	начинается с	1	1
284	ввести в	1	1
285	никак не	1	1
286	я не	1	1
287	зависимости от	1	1
288	свой дом	1	1
289	стороны его	1	1
290	в таком	2	1
291	он был	4	1
292	между собой	4	1
293	он сам	1	1
294	монолог в	1	1
295	этом и	1	1
296	я на	1	1
297	жениться на	3	1
298	тем как	1	1
299	там и	1	1
300	не требует	1	1
301	сомневаться что	1	1
302	с отцом	2	1
303	отношение к	5	1
304	друг от	1	1
305	должны были	1	1
306	за пределы	2	1
307	ситуаций и	1	1
308	в истории	1	1
309	идет о	3	1
310	независимо от	1	1
311	одном из	1	1
312	собственного дома	2	1
313	из уст	1	1
314	не это	1	1
315	между отцом	2	1
316	еще больше	3	1
317	кто из	2	1
318	ничего более	1	1
319	в ожидании	2	1
320	самом начале	1	1
321	от этого	1	1
322	моментов в	1	1
323	и хотя	2	1
324	для которого	1	1
325	и у	1	1
326	так или	2	1
327	бы не	2	1
328	раз в	2	1
329	и тот	3	1
330	на смену	1	1
331	по имени	3	1
332	к развязке	1	1
333	на то	3	1
334	в статье	1	1
335	которой не	1	1
336	судьбы но	1	1
337	при виде	3	1
338	в восприятии	1	1
339	и еще	3	1
340	чего следует	1	1
341	возвращение к	2	1
342	в силу	2	1
343	том чтобы	1	1
344	в следующем	1	1
345	на жизнь	1	1
346	или вовсе	1	1
347	в компании	1	1
348	чтобы их	1	1
349	его можно	1	1
350	в нее	1	1
351	человека в	2	1
352	могла не	1	1
353	здесь мы	1	1
354	совпадают с	4	1
355	а затем	2	1
356	и может	1	1
357	того кто	2	1
358	в другом	2	1
359	а по	5	1
360	себя не	1	1
361	является по-видимому	1	1
362	все их	1	1
363	это было	1	1
364	с другими	2	1
365	который и	1	1
366	отца и	2	1
367	напротив в	1	1
368	чаще всего	1	1
369	еще одно	2	1
370	позволяет ему	1	1
371	же образом	1	1
372	сам текст	1	1
373	этого персонажа	1	1
374	он меня	1	1
375	это нечто	1	1
376	и себя	1	1
377	остается в	2	1
378	с еще	1	1
379	или к	1	1
380	мало что	2	1
381	в г	2	1
382	не выдерживает	1	1
383	бы на	1	1
384	этом случае	2	1
385	от своего	1	1
386	в своей	5	1
387	таким же	1	1
388	право на	1	1
389	как все	1	1
390	это делает	1	1
391	страсти и	1	1
392	этому же	1	1
393	доме и	1	1
394	место в	1	1
395	возвращающийся к	1	1
396	для данного	1	1
397	времени не	1	1
398	теми же	1	1
399	отцом и	3	1
400	далека от	1	1
401	войти в	1	1
402	в устах	1	1
403	для этого	1	1
404	со многими	1	1
405	как видим	2	1
406	так называемого	1	1
407	это случается	1	1
408	с ним	5	1
409	как можно	1	1
410	сына в	1	1
411	о причине	1	1
412	принадлежат к	1	1
413	на себе	1	1
414	на него	4	1
415	еще был	1	1
416	в основе	2	1
417	у него	4	1
418	того чтобы	6	1
419	к нравственным	2	1
420	не могло	1	1
421	себе самом	1	1
422	не приносит	1	1
423	этому что	1	1
424	характера как	1	1
425	появление отца	1	1
426	в оправдание	1	1
427	я во	1	1
428	ему и	2	1
429	прибегать к	1	1
430	потому что	10	1
431	и теперь	1	1
432	с новой	1	1
433	со своим	1	1
434	связи с	5	1
435	в текст	1	1
436	быть ни	1	1
437	был ее	1	1
438	не нуждается	1	1
439	ему в	1	1
440	же его	1	1
441	в бою	1	1
442	перед ним	3	1
443	и обращается	1	1
444	уже о	1	1
445	к самому	1	1
446	не могут	2	1
447	похож на	1	1
448	но едва	1	1
449	бы он	3	1
450	он оказывается	1	1
451	все еще	2	1
452	слова с	1	1
453	своего отца	1	1
454	что при	1	1
455	в ситуации	1	1
456	и открывает	1	1
457	как мы	2	1
458	и о	2	1
459	от друга	1	1
460	говоря уже	1	1
461	формы и	1	1
462	нет никакой	1	1
463	приверженностью к	1	1
464	этим же	1	1
465	в живых	1	1
466	что у	1	1
467	действующим лицом	2	1
468	из двух	1	1
469	ему жизнь	1	1
470	особенно в	1	1
471	живет в	1	1
472	мог бы	1	1
473	своему происхождению	1	1
474	раз не	1	1
475	строго говоря	1	1
476	на них	3	1
477	жанра в	1	1
478	и всякого	1	1
479	если бы	8	1
480	же автора	2	1
481	основе своей	1	1
482	именно потому	2	1
483	они принадлежат	1	1
484	одного из	3	1
485	все его	1	1
486	не позволяет	3	1
487	отца не	3	1
488	мы понимаем	1	1
489	должно было	3	1
490	каждом из	1	1
491	от них	1	1
492	впрочем достаточно	1	1
493	и только	1	1
494	все основания	1	1
495	вслед за	1	1
496	тем более	4	1
497	в описании	1	1
498	что девушка	2	1
499	не свободно	1	1
500	рассуждение о	1	1
501	всякого рода	1	1
502	перед своей	1	1
503	тот же	2	1
504	что лирическое	1	1
505	одной из	3	1
506	а позднее	1	1
507	же события	1	1
508	в совершенном	2	1
509	которых в	1	1
510	сына и	2	1
511	в стороне	1	1
512	по этому	1	1
513	за ней	2	1
514	человека с	1	1
515	так что	6	1
516	да еще	1	1
517	из первых	1	1
518	каким образом	1	1
519	его и	1	1
520	мы однако	1	1
521	мы знаем	2	1
522	одно из	1	1
523	себе в	3	1
524	и их	1	1
525	в современном	1	1
526	вовсе не	4	1
527	с этими	1	1
528	к ним	3	1
529	при всей	2	1
530	не о	3	1
531	и никогда	1	1
532	о прибытии	1	1
533	он так	3	1
534	последовать за	1	1
535	нет в	1	1
536	мы оставляем	1	1
537	внутреннего мира	1	1
538	для того	6	1
539	правом на	1	1
540	что на	1	1
541	до сих	9	1
542	или иначе	2	1
543	если говорить	1	1
544	присуще и	1	1
545	а именно	1	1
546	эти две	1	1
547	не сводится	1	1
548	чем он	1	1
549	и между	1	1
550	было и	1	1
551	а с	1	1
552	себя и	2	1
553	любви она	1	1
554	и заняты	1	1
555	превращается в	1	1
556	отца в	2	1
557	иначе в	1	1
558	ей не	1	1
559	он только	1	1
560	на этот	3	1
561	не знает	3	1
562	из наиболее	1	1
563	представляется совершенно	2	1
564	когда же	1	1
565	его глазах	1	1
566	современном литературоведении	1	1
567	с помощью	4	1
568	не видит	1	1
569	мог быть	1	1
570	сравним с	1	1
571	к лицу	1	1
572	на фоне	1	1
573	на новую	3	1
574	выставляет на	1	1
575	своей любви	2	1
576	до этого	2	1
577	к себе	5	1
578	не удается	1	1
579	исследователей в	1	1
580	незадолго до	1	1
581	того кого	1	1
582	требует от	1	1
583	из которых	2	1
584	лицом к	1	1
585	в течение	3	1
586	известии о	1	1
587	хотя он	1	1
588	был в	1	1
589	не говоря	1	1
590	с этой	3	1
591	сих пор	9	1
592	сне не	1	1
593	фактов в	1	1
594	стихов из	4	1
595	не любил	1	1
596	под названием	1	1
597	как отец	1	1
598	текстов не	1	1
599	в связи	4	1
600	сына на	1	1
601	на волоске	1	1
602	отношений и	1	1
603	как на	1	1
604	своей природе	1	1
605	в кладовой	1	1
606	и постепенное	1	1
607	обращается к	3	1
608	себя самого	1	1
609	ни одного	1	1
610	но еще	1	1
611	бы в	4	1
612	при известии	1	1
613	правда не	1	1
614	хотя бы	4	1
615	места в	1	1
616	но если	3	1
617	пришел в	1	1
618	до тех	3	1
619	жизни в	1	1
620	а о	2	1
621	наконец не	1	1
622	между ними	2	1
623	своего состояния	2	1
624	только как	2	1
625	к его	1	1
626	первом случае	1	1
627	из этого	2	1
628	жизнь в	1	1
629	лицу с	1	1
630	в голову	1	1
631	жизни и	1	1
632	к этой	2	1
633	в своих	2	1
634	к счастью	1	1
635	детей становится	1	1
636	все что	3	1
637	они не	1	1
