N	2gram	Vygotskiy__6	Tvorches
410	своего развития	4	1
411	как мы	10	1
412	в структуре	1	1
413	на основе	4	1
414	то чтобы	1	1
415	только то	3	1
416	в себя	3	1
417	на той	1	1
418	с самого	7	1
419	то время	6	1
420	в пределах	5	1
421	это для	1	1
422	мы наблюдаем	1	1
423	этот период	2	1
424	решающую роль	1	1
425	и ту	1	1
426	здесь он	1	1
427	не с	2	1
428	ясно что	4	1
429	еще в	2	1
430	развития в	6	1
431	во второй	2	1
432	том как	2	1
433	жизнь и	1	1
434	является в	1	1
435	означает что	2	1
436	против этого	1	1
437	образом в	3	1
438	но отнюдь	1	1
439	без которой	1	1
440	и здесь	3	1
441	в другом	2	1
442	всем протяжении	1	1
443	на вопрос	2	1
444	с одной	1	1
445	утверждает что	1	1
446	анализу самого	1	1
447	может не	1	1
448	самому себе	1	1
449	от него	2	1
450	этот момент	1	1
451	раньше чем	2	1
452	а потому	1	1
453	от этих	1	1
454	выше в	1	1
455	в середине	1	1
456	не знаю	1	1
457	при котором	2	1
458	как она	1	1
459	если взять	1	1
460	условия для	1	1
461	в сферу	3	1
462	в меру	2	1
463	значит что	1	1
464	в современной	1	1
465	нуждается в	3	1
466	глубокие изменения	1	1
467	как нечто	1	1
468	то в	5	1
469	может оказаться	1	1
470	который в	1	1
471	приходит в	1	1
472	не то	1	1
473	от одной	4	1
474	связи с	3	1
475	не можем	1	1
476	отношений к	1	1
477	своим собственным	1	1
478	и везде	1	1
479	является не	2	1
480	не из	2	1
481	предположение что	1	1
482	параллели в	1	1
483	который по	1	1
484	и их	1	1
485	сами по	1	1
486	противоречии с	1	1
487	дальше в	1	1
488	как раз	6	1
489	не просто	1	1
490	это положение	1	1
491	что и	4	1
492	или иной	1	1
493	в высшей	2	1
494	влияние на	1	1
495	не прав	1	1
496	и между	2	1
497	он продолжает	1	1
498	связано с	3	1
499	в любой	2	1
500	а главное	1	1
501	одну из	1	1
502	в ущерб	1	1
503	самого начала	7	1
504	в психологическом	1	1
505	в различных	1	1
506	под влиянием	1	1
507	всецело и	1	1
508	в связи	2	1
509	действия в	1	1
510	на фоне	3	1
511	является его	1	1
512	эти слова	1	1
513	с первого	1	1
514	как это	3	1
515	только его	1	1
516	к другой	6	1
517	ничего нет	1	1
518	требует от	3	1
519	он утверждает	1	1
520	что за	1	1
521	что же	1	1
522	самого себя	1	1
523	из названных	1	1
524	привело нас	4	1
525	том смысле	2	1
526	этого слова	2	1
527	к решению	2	1
528	приведенные выше	1	1
529	отличается от	3	1
530	свое последнее	1	1
531	вообще все	1	1
532	похоже на	1	1
533	отвечает на	1	1
534	на улице	1	1
535	изменения в	1	1
536	для ее	1	1
537	этот принцип	1	1
538	мы только	1	1
539	в результате	1	1
540	это как	1	1
541	своей собственной	1	1
542	для нас	2	1
543	но когда	2	1
544	жить и	1	1
545	не должен	1	1
546	тот же	1	1
547	этого развития	1	1
548	отношении к	3	1
549	в новый	2	1
550	в целях	1	1
551	раз после	1	1
552	и начинается	1	1
553	может и	1	1
554	а о	1	1
555	в свою	1	1
556	первый раз	1	1
557	между ними	7	1
558	с ней	3	1
559	не знает	3	1
560	сказать что	13	1
561	отрывается от	1	1
562	только как	1	1
563	была бы	2	1
564	и нашли	1	1
565	совершенно не	1	1
566	но этот	1	1
567	которые сами	1	1
568	вся история	1	1
569	к другим	11	1
570	и другие	2	1
571	того времени	1	1
572	это понятие	1	1
573	как на	3	1
574	том числе	1	1
575	смысле что	2	1
