N	2gram	Bakhtin_Pr_3	Narrotol
165	не как	1	2
166	собой не	1	2
167	именно это	1	2
168	человека в	3	2
169	но без	1	2
170	подход к	1	2
171	его в	2	2
172	это не	6	2
173	истории и	2	2
174	авторской позиции	2	2
175	в общей	1	2
176	несмотря на	2	2
177	рассказ в	1	2
178	или менее	3	2
179	и сейчас	1	2
180	с точки	2	2
181	при всех	2	2
182	жанры как	1	2
183	зрения и	1	2
184	даже в	1	2
185	вплоть до	4	2
186	в обоих	1	2
187	что иное	1	2
188	ничего не	6	2
189	имеем дело	1	2
190	при всем	1	2
191	что на	1	2
192	личности в	1	2
193	встречается в	1	2
194	то они	1	2
195	на другой	1	2
196	в собственном	2	2
197	можно было	1	2
198	или в	1	2
199	с человеком	1	2
200	его жизни	1	2
201	восходящей к	1	2
202	во всей	4	2
203	по в	1	2
204	от всех	1	2
205	в литературе	5	2
206	и одновременно	4	2
207	дело с	1	2
208	всех его	1	2
209	и ее	6	2
210	есть в	3	2
211	каждый из	1	2
212	следует отметить	1	2
213	или даже	1	2
214	и никакой	1	2
215	смерти и	4	2
216	и др	14	2
217	нового времени	8	2
218	говорит о	2	2
219	не было	4	2
220	его как	1	2
221	наконец в	2	2
222	его по	2	2
223	о чем	1	2
224	из многочисленных	1	2
225	не всегда	1	2
226	в область	1	2
227	наряду с	5	2
228	по существу	5	2
229	только о	1	2
230	и для	4	2
231	в связи	2	2
232	в результате	1	2
233	мира и	2	2
234	которая в	1	2
235	в двух	2	2
236	и все	10	2
237	тем более	2	2
238	все то	3	2
239	к самому	4	2
240	это все	1	2
241	между ними	2	2
242	они все	1	2
243	не что	1	2
244	этого слова	1	2
245	себе не	1	2
246	включает в	1	2
247	в таком	2	2
248	в роли	1	2
249	они не	3	2
250	широкое распространение	1	1
251	также и	4	1
252	эта позиция	1	1
253	и через	3	1
254	наших дней	3	1
255	того же	2	1
256	они еще	1	1
257	на самом	1	1
258	не признает	1	1
259	характерное для	2	1
260	др в	2	1
261	в какой-то	4	1
262	и больше	1	1
263	видеть в	1	1
264	действительности и	2	1
265	в году	1	1
266	по его	1	1
267	элементы в	2	1
268	есть не	1	1
269	событие это	1	1
270	бы уже	1	1
271	жанровой традиции	7	1
272	этом не	1	1
273	он как	1	1
274	бы двумя	1	1
275	есть нечто	1	1
276	но она	1	1
277	и над	1	1
278	мы и	2	1
279	и со	1	1
280	в целом	1	1
281	не сразу	1	1
282	не знают	2	1
283	жанров в	1	1
284	меньшей степени	2	1
285	к своему	1	1
286	в различных	1	1
287	к месту	1	1
288	во всех	12	1
289	по своему	6	1
290	и главное	1	1
291	мы будем	1	1
292	а он	1	1
293	иногда и	3	1
294	друг от	1	1
295	форме и	1	1
296	один и	1	1
297	хотя иногда	1	1
298	организации сюжета	1	1
299	почувствовал что	1	1
300	о жизни	1	1
301	и где	1	1
302	могли бы	1	1
303	и наконец	2	1
304	напомним что	1	1
305	и к	5	1
306	не такое	1	1
307	видения мира	1	1
308	в самом	2	1
309	позволяет говорить	1	1
310	литературе нового	2	1
311	рассказ о	1	1
312	иной форме	1	1
313	претендует на	1	1
314	но на	1	1
315	так сказать	5	1
316	этим создается	1	1
317	на его	3	1
318	широкое и	2	1
319	он ни	1	1
320	человек не	1	1
321	отношений между	1	1
322	на земле	14	1
323	символическая деталь	1	1
324	в плане	1	1
325	именно такова	1	1
326	этого жанра	14	1
327	такова например	1	1
328	и по	3	1
329	на этом	1	1
330	или иных	1	1
331	таким образом	6	1
332	иной жизни	1	1
333	рассказа в	1	1
334	здесь мы	2	1
335	в вечности	1	1
336	его характера	2	1
337	беседы с	1	1
338	и может	1	1
339	об этом	1	1
340	мы уже	5	1
341	все бы	1	1
342	с другими	3	1
343	этом смысле	1	1
344	должен был	1	1
345	но именно	1	1
346	целостности и	1	1
347	здесь это	1	1
348	смерть и	1	1
349	произведении и	1	1
350	но уже	1	1
351	в них	2	1
352	достоевского и	6	1
353	все равно	4	1
354	соответствии с	2	1
355	в слове	1	1
356	он и	1	1
357	мы видели	2	1
358	мы не	4	1
359	в развитии	3	1
360	в один	2	1
361	и тогда	1	1
362	герой рассказа	2	1
363	на разных	1	1
364	что если	1	1
365	связь со	1	1
366	таким же	1	1
367	смерть как	1	1
368	в котором	1	1
369	в их	2	1
370	необходимо указать	1	1
371	к одному	2	1
372	место в	2	1
373	мысли и	1	1
374	до последнего	1	1
375	мы касаемся	1	1
376	особое место	2	1
377	есть его	1	1
378	образом и	1	1
379	но он	2	1
380	но во	1	1
381	в россии	1	1
382	что было	1	1
383	рассказа как	1	1
384	по крайней	1	1
385	мира на	1	1
386	и более	2	1
387	их в	2	1
388	в конце	3	1
389	как от	1	1
390	времени а	1	1
391	и то	1	1
392	литературу в	1	1
393	есть последних	1	1
394	между людьми	3	1
395	человек и	2	1
396	отметить что	2	1
397	только здесь	1	1
398	может служить	1	1
399	ними не	1	1
400	принадлежат к	1	1
401	в процессе	1	1
402	бытия и	2	1
403	отрешиться от	1	1
404	в единство	1	1
405	это еще	2	1
406	этих двух	2	1
407	к ней	1	1
408	а лишь	1	1
409	мире и	2	1
410	потому что	5	1
411	и света	1	1
412	и делает	1	1
413	в области	3	1
414	ли это	1	1
415	тоска по	1	1
416	очень часто	1	1
417	начиная с	3	1
418	легенда о	1	1
419	ни был	1	1
420	т.п то	1	1
421	положений и	2	1
422	же самое	1	1
423	как для	1	1
424	мысли о	2	1
425	они и	2	1
426	он видит	1	1
427	всегда в	1	1
428	как они	1	1
429	всем миром	1	1
430	от друга	1	1
431	что все	1	1
432	здесь также	1	1
433	и от	3	1
434	это жизнь	1	1
435	например о	1	1
436	здесь как	3	1
437	живет в	2	1
438	к его	1	1
439	еще одного	2	1
440	тот же	2	1
441	строго говоря	1	1
442	на них	1	1
443	и вообще	3	1
444	с ним	2	1
445	и смерть	1	1
446	и здесь	1	1
447	церкви в	1	1
448	уже отмечали	2	1
449	не разрушают	1	1
450	в самой	1	1
451	внимание на	1	1
452	структуру и	1	1
453	и во	4	1
454	подлежит сомнению	1	1
455	жили в	1	1
456	этот момент	1	1
457	что и	3	1
458	в глазах	1	1
459	существенную роль	1	1
460	утрачивает свою	2	1
461	крайней мере	1	1
462	них в	2	1
463	какой-то мере	4	1
464	все время	1	1
465	ибо жизнь	1	1
466	с которыми	1	1
467	с ними	1	1
468	эта характеристика	1	1
469	до нас	2	1
470	большие и	1	1
471	особенности его	1	1
472	с соответствующими	1	1
473	не мешает	1	1
474	со всеми	8	1
475	человека с	1	1
476	до наших	3	1
477	античности и	4	1
478	поскольку мы	1	1
479	и у	7	1
480	жанра это	1	1
481	идея здесь	2	1
482	в начале	2	1
483	не дает	1	1
484	характерно что	2	1
485	мир в	1	1
486	вовсе не	3	1
487	от тех	1	1
488	мы можем	5	1
489	жизни на	2	1
490	достаточно напомнить	1	1
491	конца в	1	1
492	протяжении всего	1	1
493	и строго	1	1
494	человеческой мысли	2	1
495	именно как	1	1
496	до сих	5	1
497	как у	5	1
498	жанров а	1	1
499	на ее	2	1
500	это пока	1	1
501	связаны с	3	1
502	здесь в	10	1
503	и прежде	6	1
504	двух систем	1	1
505	его из	1	1
506	в соответствии	2	1
507	ничем не	1	1
508	более того	6	1
509	человеческой жизни	3	1
510	в комнате	1	1
511	не подлежит	1	1
512	наиболее широкое	1	1
513	и уже	2	1
514	не об	1	1
515	характерно для	1	1
516	что жанр	1	1
517	по контрасту	1	1
518	связь с	2	1
519	нет ничего	2	1
520	о себе	2	1
521	ни на	1	1
522	человека к	3	1
523	в акте	1	1
524	над ним	1	1
525	истории не	1	1
526	чтобы заставить	1	1
527	в тех	1	1
528	там они	1	1
529	быть только	2	1
530	истину и	2	1
531	переживаемой в	1	1
532	или хотя	1	1
533	с этой	1	1
534	и формы	1	1
535	еще раз	5	1
536	как только	1	1
537	быть и	2	1
538	благодаря этому	1	1
539	человека который	1	1
540	сих пор	5	1
541	своей жизни	1	1
542	не будем	3	1
543	о его	1	1
544	этом и	1	1
545	на свет	1	1
546	в смысле	2	1
547	состояние бытия	1	1
548	всего в	1	1
549	тех или	1	1
550	и позволяет	1	1
551	в следующей	1	1
552	которых он	1	1
553	указать на	1	1
554	как своего	1	1
555	хотя они	1	1
556	позиции в	1	1
557	и брани	1	1
558	людьми и	1	1
559	своей природе	1	1
560	и перед	1	1
561	нечто смешное	1	1
562	от него	3	1
563	как уже	1	1
564	бы он	1	1
565	а может	1	1
566	и существенно	1	1
567	но это	3	1
568	отношению ко	1	1
569	с собственно	1	1
570	в общем	1	1
571	все еще	3	1
572	а о	1	1
573	не знает	4	1
574	отношением к	1	1
575	речи и	1	1
576	себе самому	6	1
577	культуры в	1	1
578	если же	1	1
579	где он	1	1
580	это было	3	1
581	в античности	4	1
582	этой жанровой	1	1
583	во сне	5	1
584	от страха	1	1
585	можно назвать	2	1
