N	2gram	Losev_Dial_3	KulturaY
107	того как	1	4
108	и является	2	4
109	не на	6	4
110	в самой	1	4
111	внимание на	1	4
112	что и	6	4
113	должен быть	1	4
114	так что	8	4
115	есть в	3	4
116	не есть	54	4
117	из них	3	4
118	со стороны	2	4
119	до сих	1	4
120	в частности	2	4
121	и потому	2	4
122	с этим	3	4
123	по существу	2	4
124	слова и	1	4
125	сих пор	1	4
126	указать на	1	4
127	же в	2	4
128	в этих	1	4
129	так же	4	4
130	и то	4	3
131	в первом	2	3
132	в котором	1	3
133	той же	3	3
134	в сущности	10	3
135	на себя	3	3
136	то это	9	3
137	и он	2	3
138	то мы	1	3
139	только тогда	3	3
140	в общем	1	3
141	в истории	4	3
142	в связи	1	3
143	в своем	3	3
144	хотя и	5	3
145	более или	1	3
146	в себе	2	3
147	и если	2	3
148	не имеют	2	3
149	должна быть	6	3
150	что она	9	3
151	и может	1	3
152	он есть	3	3
153	а это	1	3
154	несмотря на	2	3
155	должно быть	3	3
156	нисколько не	1	3
157	или менее	1	3
158	в их	2	3
159	представление о	1	3
160	и эти	2	3
161	даже в	1	3
162	тому что	4	3
163	казалось бы	1	3
164	только и	2	3
165	что оно	7	3
166	оно не	6	3
167	здесь не	1	3
168	не сделал	1	3
169	не с	1	3
170	ясно что	7	3
171	для этого	2	3
172	и здесь	2	3
173	можно сказать	1	3
174	меня и	2	3
175	в одном	1	3
176	уже и	3	3
177	даже и	7	3
178	не было	3	3
179	в особенности	7	3
180	и даже	13	3
181	или иной	4	3
182	к которому	1	3
183	если не	3	3
184	как это	5	3
185	а если	3	3
186	нам не	1	3
187	была бы	3	3
188	или иного	2	3
189	как на	5	3
190	но еще	2	3
191	в таком	14	3
192	они не	2	3
193	речь идет	1	2
194	также и	2	2
195	и есть	16	2
196	очень много	1	2
197	по преимуществу	1	2
198	что если	2	2
199	бы и	1	2
200	как то	1	2
201	я не	6	2
202	этого термина	1	2
203	свой предмет	1	2
204	что можно	2	2
205	думаю что	1	2
206	которую можно	1	2
207	иное как	6	2
208	что его	5	2
209	на самом	1	2
210	тогда как	1	2
211	себе и	1	2
212	идет о	1	2
213	что законы	2	2
214	что история	2	2
215	и как	8	2
216	но в	2	2
217	от этого	1	2
218	и говорит	1	2
219	так или	2	2
220	во многих	1	2
221	но ведь	1	2
222	он не	5	2
223	как с	2	2
224	что нужно	2	2
225	но все	1	2
226	нас есть	1	2
227	и тем	2	2
228	ни в	9	2
229	все равно	2	2
230	как об	1	2
231	этого не	2	2
232	в слове	3	2
233	как и	7	2
234	между собою	1	2
235	как таковой	2	2
236	и становится	1	2
237	но если	6	2
238	и при	1	2
239	от себя	4	2
240	вопрос о	5	2
241	что было	1	2
242	и более	1	2
243	по себе	20	2
244	можно ли	5	2
245	что с	1	2
246	иной раз	2	2
247	в то	5	2
248	как о	4	2
249	не имеет	11	2
250	ничего не	17	2
251	что их	2	2
252	дело не	1	2
253	никогда не	7	2
254	же время	3	2
255	е не	4	2
256	ли это	1	2
257	если его	1	2
258	не могут	4	2
259	когда мы	2	2
260	если мы	1	2
261	что все	14	2
262	и сами	2	2
263	отношения и	1	2
264	чтобы быть	4	2
265	не мог	1	2
266	было в	1	2
267	для самой	1	2
268	о котором	1	2
269	одно из	5	2
270	о нем	4	2
271	никак не	2	2
272	это было	3	2
273	должны быть	3	2
274	а именно	2	2
275	раз на	1	2
276	как например	2	2
277	но с	1	2
278	д и	6	2
279	тот же	1	2
280	как я	2	2
281	чтобы получить	1	2
282	же и	2	2
283	в сторону	1	2
284	конечно не	4	2
285	то и	3	2
286	ни одного	1	2
287	хочу сказать	1	2
288	а то	1	2
289	был бы	1	2
290	школы и	1	2
291	целом и	1	2
292	были бы	1	2
293	или иначе	2	2
294	в каком	3	2
295	только к	2	2
296	превращается в	6	2
297	о чем	1	2
298	не всегда	1	2
299	как именно	2	2
300	в это	1	2
301	мы говорим	2	2
302	это есть	8	2
303	говоря об	1	2
304	факты и	2	2
305	с этой	5	2
306	видно что	1	2
307	в смысле	2	2
308	и для	2	2
309	живет и	1	2
310	или в	2	2
311	в силах	1	2
312	для нас	2	2
313	и все	6	2
314	лишь как	2	2
315	тем более	3	2
316	но вот	2	2
317	то оно	1	2
318	е в	4	2
319	между ними	1	2
320	не говоря	2	2
321	себя самого	2	2
322	понимать как	3	2
323	ее в	2	2
324	этой точки	2	2
325	я и	2	1
326	говоря о	1	1
327	в сфере	1	1
328	же как	2	1
329	и фактически	1	1
330	а из	2	1
331	для себя	2	1
332	или к	2	1
333	же относятся	1	1
334	но тем	1	1
335	знания не	1	1
336	для науки	2	1
337	из самых	3	1
338	явления и	4	1
339	ту же	1	1
340	есть категория	1	1
341	исходит из	2	1
342	ведь и	1	1
343	и больше	4	1
344	значит еще	1	1
345	едва ли	1	1
346	и этот	1	1
347	его не	2	1
348	должна уступить	1	1
349	есть не	9	1
350	можно и	3	1
351	часто бывает	1	1
352	и ничего	4	1
353	не приходится	1	1
354	является наиболее	1	1
355	ответить на	1	1
356	на место	1	1
357	оно с	1	1
358	еще до	1	1
359	есть нечто	23	1
360	так чтобы	2	1
361	говорить о	4	1
362	что иное	6	1
363	из того	2	1
364	но даже	3	1
365	мы и	4	1
366	построения в	1	1
367	как свой	1	1
368	начало и	2	1
369	столько же	1	1
370	есть акт	1	1
371	к ее	1	1
372	истории в	1	1
373	ли также	1	1
374	но тогда	11	1
375	быть предметом	1	1
376	в область	1	1
377	то он	1	1
378	не то	1	1
379	нельзя понимать	1	1
380	силу этого	2	1
381	вовсе еще	1	1
382	к ним	1	1
383	она есть	10	1
384	смысловой и	1	1
385	из таких	1	1
386	всего от	3	1
387	в одной	3	1
388	субъекта и	4	1
389	или вообще	1	1
390	тут уже	1	1
391	как к	1	1
392	что нет	4	1
393	помнить что	1	1
394	перед нами	3	1
395	и где	2	1
396	и понимания	2	1
397	также стоит	1	1
398	них как	1	1
399	со своей	1	1
400	себя то	1	1
401	ни один	2	1
402	в чем	4	1
403	без особой	1	1
404	думать что	2	1
405	что ничего	1	1
406	или указ	1	1
407	в общий	1	1
408	говорят о	1	1
409	имеем в	1	1
410	но на	2	1
411	может уже	1	1
412	случае все	1	1
413	не значат	3	1
414	чтобы была	1	1
415	всех этих	1	1
416	не значит	3	1
417	он должен	3	1
418	понятий и	1	1
419	не хотят	1	1
420	и вот	2	1
421	у читателя	1	1
422	вообще не	2	1
423	наших глазах	1	1
424	из живой	1	1
425	же сколько	1	1
426	из него	1	1
427	приходим к	1	1
428	и по	2	1
429	на этом	2	1
430	или иных	1	1
431	о таком	1	1
432	именно это	1	1
433	одно и	5	1
434	и стало	1	1
435	от нее	1	1
436	тому чтобы	1	1
437	раз из	1	1
438	то ни	1	1
439	где нет	1	1
440	в совершенно	1	1
441	есть все	1	1
442	об этом	6	1
443	связанных с	1	1
444	на ту	1	1
445	оно выражает	1	1
446	своей точки	1	1
447	том смысле	1	1
448	чтобы все	1	1
449	на почве	1	1
450	есть вещь	1	1
451	истории и	4	1
452	чаще всего	2	1
453	о характере	1	1
454	нет в	1	1
455	и делает	1	1
456	бытие и	3	1
457	она и	2	1
458	далеко не	1	1
459	показывает что	2	1
460	оно действительно	1	1
461	для своего	1	1
462	его все	1	1
463	и уже	2	1
464	смысле что	1	1
465	о свете	1	1
466	есть таким	3	1
467	в научной	1	1
468	раз и	3	1
469	относительно которых	1	1
470	на первый	4	1
471	не выдерживает	1	1
472	мы приходим	1	1
473	взгляд на	1	1
474	в такой	1	1
475	и без	3	1
476	необходимо должен	1	1
477	как факт	1	1
478	что вся	1	1
479	оказывается что	1	1
480	исторический и	1	1
481	когда она	1	1
482	с историческим	1	1
483	точку зрения	1	1
484	если угодно	1	1
485	но это	5	1
486	но он	1	1
487	друг другу	1	1
488	но они	2	1
489	чем собственно	3	1
490	что этот	2	1
491	в устах	1	1
492	что например	1	1
493	есть ничто	2	1
494	в историческом	1	1
495	можно понимать	2	1
496	что ему	1	1
497	и притом	5	1
498	своего существования	1	1
499	должен решаться	1	1
500	в центр	1	1
501	в процессе	1	1
502	позволило бы	1	1
503	этого одного	1	1
504	иметь в	2	1
505	совершенно правильно	1	1
506	отдельные его	1	1
507	только не	10	1
508	зависит прежде	1	1
509	возможно и	1	1
510	одна из	3	1
511	отнестись к	1	1
512	учения о	2	1
513	как не	2	1
514	тех или	2	1
515	вот что	1	1
516	с таким	1	1
517	что говоря	1	1
518	тогда в	1	1
519	может и	2	1
520	что на	1	1
521	фактов и	2	1
522	конечно и	1	1
523	факта что	1	1
524	этот закон	1	1
525	но только	4	1
526	все то	1	1
527	есть только	12	1
528	могут быть	2	1
529	приведу еще	1	1
530	как только	1	1
531	с полной	3	1
532	возможна только	1	1
533	нем можно	2	1
534	различных типов	1	1
535	раз навсегда	2	1
536	той или	2	1
537	явление не	1	1
538	как некое	1	1
539	когда они	1	1
540	просто указать	1	1
541	из чего	2	1
542	всегда в	1	1
543	в применении	1	1
544	место не	1	1
545	на наших	1	1
546	вы не	6	1
547	как мы	2	1
548	более не	2	1
549	которого мы	1	1
550	нужно однако	1	1
551	при его	3	1
552	на нем	1	1
553	говоря уже	2	1
554	без всякого	1	1
555	в ее	1	1
556	свидетельствует только	1	1
557	совершенно ясно	1	1
558	и от	3	1
559	в каких	1	1
560	в соответствующих	1	1
561	мало охотников	1	1
562	только то	1	1
563	в себя	1	1
564	когда знаешь	1	1
565	материи и	1	1
566	не содержит	2	1
567	и когда	2	1
568	с головой	1	1
569	и сам	1	1
570	что у	2	1
571	слово есть	1	1
572	только через	1	1
573	мог бы	1	1
574	во многом	1	1
575	когда есть	1	1
576	это потому	1	1
577	она была	2	1
578	можно только	4	1
579	имеется в	3	1
580	разного рода	2	1
581	связанных между	1	1
582	с этого	1	1
583	себя функции	3	1
584	не будучи	1	1
585	в словах	1	1
586	и никакого	4	1
587	в каждой	1	1
588	даже не	6	1
589	тогда нет	5	1
590	движения и	3	1
591	тех кто	1	1
592	момент в	1	1
593	есть объект	4	1
594	свое изложение	1	1
595	это история	1	1
596	утверждает что	3	1
597	и во	2	1
598	две категории	1	1
599	нас в	2	1
600	всегда предполагает	1	1
601	во всех	1	1
602	по типу	1	1
603	в конечном	1	1
604	и хорошо	1	1
605	из своего	1	1
606	фактов но	1	1
607	и только	6	1
608	не надо	3	1
609	разумно и	1	1
610	все время	3	1
611	у всех	1	1
612	и следовательно	2	1
613	если это	1	1
614	нет он	1	1
615	для самого	1	1
616	в него	1	1
617	в лице	1	1
618	значат то	2	1
619	явления как	2	1
620	что только	1	1
621	мы получим	1	1
622	абсолютном и	1	1
623	этот вопрос	1	1
624	и так	1	1
625	все той	1	1
626	или же	3	1
627	этот факт	1	1
628	не мешает	2	1
629	вопрос об	3	1
630	это же	3	1
631	брать на	1	1
632	очевидно и	1	1
633	тот или	2	1
634	с одной	3	1
635	и хочу	1	1
636	от одной	1	1
637	многое не	2	1
638	и у	2	1
639	каждый из	1	1
640	вопроса о	1	1
641	себя в	2	1
642	только на	7	1
643	ничего нельзя	2	1
644	себя и	2	1
645	о слове	1	1
646	д не	1	1
647	д словом	1	1
648	не так	1	1
649	для него	4	1
650	содержания и	1	1
651	мы находим	1	1
652	сами по	3	1
653	подлинное знание	2	1
654	тому же	2	1
655	пусть даже	1	1
656	мы можем	1	1
657	но что	7	1
658	не столь	1	1
659	само по	5	1
660	в систему	1	1
661	тезис о	1	1
662	естественное и	1	1
663	как такового	1	1
664	от всякого	5	1
665	же невозможно	1	1
666	себя но	2	1
667	явно не	1	1
668	от того	4	1
669	в других	1	1
670	понятие а	1	1
671	науки в	1	1
672	же это	1	1
673	именно как	3	1
674	одной стороны	3	1
675	тотчас же	1	1
676	живой и	1	1
677	отличаются от	1	1
678	сюда же	1	1
679	здесь в	1	1
680	мысли с	1	1
681	как же	5	1
682	в природе	2	1
683	перед ним	1	1
684	однако что	2	1
685	нового времени	2	1
686	что для	5	1
687	говорит о	4	1
688	не нужна	1	1
689	от другого	1	1
690	ничем не	7	1
691	в некоторых	1	1
692	всегда должна	1	1
693	человека но	1	1
694	а главное	1	1
695	зависит от	2	1
696	его как	3	1
697	а ведь	1	1
698	поскольку речь	1	1
699	отнюдь не	10	1
700	что обычно	1	1
701	в одинаковых	1	1
702	если эти	1	1
703	пр и	1	1
704	что мне	1	1
705	в подобных	1	1
706	но как	2	1
707	я хочу	1	1
708	нет ничего	9	1
709	науку и	1	1
710	пр это	2	1
711	когда говорят	1	1
712	я уже	7	1
713	в историю	1	1
714	что именно	3	1
715	никогда нельзя	1	1
716	по своему	1	1
717	этим мы	1	1
718	но тут	1	1
719	применении к	1	1
720	самого себя	1	1
721	быть только	2	1
722	да и	1	1
723	наконец и	1	1
724	есть признак	1	1
725	это значит	24	1
726	как целое	3	1
727	действительно не	1	1
728	не это	1	1
729	или другого	1	1
730	только о	3	1
731	время есть	1	1
732	их абсолютно	1	1
733	его в	1	1
734	что мы	8	1
735	в условиях	2	1
736	и таким	1	1
737	но для	2	1
738	самого и	1	1
739	говорить что	4	1
740	кроме того	6	1
741	при всем	4	1
742	только одна	3	1
743	только мы	1	1
744	бы говорить	1	1
745	объекта и	1	1
746	с научным	1	1
747	мы сразу	1	1
748	выражена и	1	1
749	имеют для	1	1
750	а все	1	1
751	которая в	1	1
752	это часто	1	1
753	собственно говоря	4	1
754	или нет	5	1
755	я хотел	1	1
756	чтобы его	1	1
757	вовсе нет	1	1
758	как механизм	1	1
759	и историей	1	1
760	с понятием	1	1
761	только что	4	1
762	тут мы	2	1
763	есть уже	1	1
764	например сказать	1	1
765	всегда есть	5	1
766	поскольку не	1	1
767	слово в	2	1
768	это все	1	1
769	же будет	1	1
770	не знает	3	1
771	возможно лишь	1	1
772	сказать что	4	1
773	только как	5	1
774	для каждой	1	1
775	лишь тогда	1	1
776	совершенно не	2	1
777	в такие	1	1
778	это на	1	1
779	с такой	1	1
780	не что	6	1
781	перед нею	1	1
782	есть и	12	1
783	та же	1	1
784	тогда не	2	1
785	об отношении	1	1
786	жизни и	5	1
787	а может	1	1
788	также не	3	1
789	в своих	2	1
790	это понятие	1	1
791	я могу	1	1
792	точно так	2	1
793	как результат	1	1
794	все что	3	1
