N	2gram	Vinokur_Ku_2	Myshleni
211	во всем	1	3
212	этом отношении	3	3
213	нам нужно	1	3
214	отличается от	3	3
215	но также	4	3
216	последнее время	3	3
217	мог бы	1	3
218	для этого	3	3
219	нуждается в	2	3
220	что и	3	3
221	это не	6	3
222	к нему	2	3
223	мысль и	2	3
224	устной речи	1	3
225	есть в	3	3
226	слова может	1	3
227	представить себе	2	3
228	мы находим	1	3
229	мы можем	1	3
230	как раз	3	3
231	и речь	2	3
232	речью в	1	3
233	до сих	1	3
234	из речи	2	3
235	в живом	2	3
236	и потому	2	3
237	смысле этого	2	3
238	этого слова	5	3
239	и о	4	3
240	сих пор	1	3
241	но это	3	3
242	все это	5	3
243	и слово	1	3
244	уяснить себе	1	3
245	слова но	1	3
246	совершается в	1	3
247	находит свое	1	3
248	речи если	1	3
249	между ними	1	3
250	в то	4	3
251	развития языка	1	2
252	ту же	6	2
253	отношения к	2	2
254	также и	5	2
255	мере в	1	2
256	на деле	1	2
257	и есть	2	2
258	то в	1	2
259	сокращений в	1	2
260	речи на	2	2
261	можно говорить	2	2
262	и до	2	2
263	почти всегда	2	2
264	все те	1	2
265	не раз	1	2
266	на первом	1	2
267	что если	2	2
268	время как	1	2
269	мы и	1	2
270	этого термина	2	2
271	речь эта	1	2
272	и он	1	2
273	столь же	1	2
274	время в	1	2
275	конечном счете	2	2
276	ответ на	2	2
277	отношение к	1	2
278	отличие от	2	2
279	относится к	1	2
280	и первый	1	2
281	идет о	1	2
282	с этим	3	2
283	перед нами	4	2
284	говорит что	1	2
285	что по	1	2
286	его к	2	2
287	в действительности	1	2
288	что слово	3	2
289	в известном	1	2
290	в последнее	1	2
291	не могла	1	2
292	в случае	1	2
293	в нем	4	2
294	то как	1	2
295	одной и	1	2
296	его от	1	2
297	в одну	2	2
298	к другу	1	2
299	а по	1	2
300	лишь в	5	2
301	которого не	1	2
302	письменная речь	1	2
303	ни в	4	2
304	о которых	3	2
305	несмотря на	5	2
306	должно быть	4	2
307	бы сказать	2	2
308	чем менее	1	2
309	речи может	1	2
310	в этих	1	2
311	что между	2	2
312	и при	1	2
313	в их	2	2
314	этому же	1	2
315	в отличие	2	2
316	в которых	2	2
317	признать что	1	2
318	нельзя было	2	2
319	и той	1	2
320	точку зрения	1	2
321	которые в	1	2
322	но он	1	2
323	том же	1	2
324	даже в	1	2
325	этой работы	1	2
326	в отношении	2	2
327	можно ли	4	2
328	не имеет	4	2
329	того как	2	2
330	это мы	1	2
331	казалось бы	3	2
332	ничего не	4	2
333	как такового	1	2
334	в структуру	1	2
335	прежде чем	1	2
336	имеет совершенно	1	2
337	у нас	12	2
338	ли не	2	2
339	всего в	3	2
340	если же	1	2
341	с ее	1	2
342	что все	5	2
343	свою очередь	2	2
344	сравнению со	1	2
345	то время	1	2
346	можно было	9	2
347	здесь как	1	2
348	и которые	1	2
349	по природе	1	2
350	деятельности в	1	2
351	образом в	2	2
352	находится в	1	2
353	из основных	1	2
354	и здесь	5	2
355	внимание на	1	2
356	одного из	2	2
357	перед вами	1	2
358	нас в	1	2
359	в конечном	2	2
360	ее от	1	2
361	всех наших	1	2
362	в середине	1	2
363	слов и	2	2
364	в лучшем	3	2
365	в современной	2	2
366	известном смысле	1	2
367	показывают что	1	2
368	которое было	2	2
369	один из	5	2
370	которое мы	1	2
371	сомнений в	1	2
372	уже в	3	2
373	вопроса о	6	2
374	в большинстве	1	2
375	этого понятия	1	2
376	за счет	2	2
377	его и	1	2
378	мы знаем	4	2
379	ведь это	1	2
380	вовсе не	9	2
381	не до	1	2
382	что на	4	2
383	его мысли	1	2
384	к сокращению	1	2
385	в свою	2	2
386	что не	6	2
387	что для	2	2
388	которых мы	2	2
389	подобного рода	5	2
390	большинстве случаев	2	2
391	позволяет нам	1	2
392	мы говорим	2	2
393	и приобретает	1	2
394	из которых	3	2
395	оно имеет	1	2
396	который мы	2	2
397	наряду с	1	2
398	могут быть	4	2
399	что же	5	2
400	только о	2	2
401	той мере	1	2
402	лучшем случае	3	2
403	речь а	1	2
404	к двум	1	2
405	но для	3	2
406	не мог	1	2
407	но с	1	2
408	она может	1	2
409	или в	4	2
410	и самым	1	2
411	не представляет	1	2
412	для нас	4	2
413	процесса как	1	2
414	а в	3	2
415	может и	1	2
416	в период	1	2
417	о своем	1	2
418	совершенно не	3	2
419	к этой	3	2
420	в своих	2	2
421	к этому	4	2
422	точно так	3	2
423	во всяком	5	2
424	стороны к	1	1
425	также что	2	1
426	и т	39	1
427	сложными синтаксическими	1	1
428	того же	3	1
429	сам по	1	1
430	становится в	1	1
431	невозможность объяснить	1	1
432	он может	1	1
433	значения что	1	1
434	было то	1	1
435	о разных	2	1
436	отношений в	2	1
437	тем они	1	1
438	и впечатления	1	1
439	имеют все	1	1
440	объясняется и	1	1
441	в зависимости	4	1
442	которыми он	1	1
443	а как	1	1
444	языка с	1	1
445	мы имеем	5	1
446	путь для	1	1
447	нам в	1	1
448	в каждый	2	1
449	что иное	1	1
450	само слово	1	1
451	с грамматическими	1	1
452	придаточного предложения	2	1
453	зависимости от	5	1
454	себе что	1	1
455	с большим	1	1
456	этих сокращений	1	1
457	качестве одного	1	1
458	иное как	1	1
459	не был	1	1
460	других она	1	1
461	только после	1	1
462	это имеет	1	1
463	сказать и	1	1
464	как правило	1	1
465	свое специфическое	1	1
466	письменной речью	2	1
467	мы будем	2	1
468	но как	1	1
469	а только	3	1
470	одном и	1	1
471	только тогда	1	1
472	и никак	1	1
473	более как	1	1
474	сама по	1	1
475	показать в	1	1
476	отнюдь не	4	1
477	там где	5	1
478	этих примерах	1	1
479	данный момент	3	1
480	дает нам	2	1
481	что как	1	1
482	в своем	2	1
483	мы также	1	1
484	рассматриваться как	1	1
485	кроме того	1	1
486	и как	1	1
487	по пути	1	1
488	в каком-то	1	1
489	от этого	2	1
490	основная тенденция	1	1
491	за собой	2	1
492	к чему	1	1
493	предложений в	1	1
494	же слово	1	1
495	тому же	1	1
496	не оставляет	1	1
497	еще один	1	1
498	что к	1	1
499	значение так	1	1
500	удельный вес	1	1
501	но ведь	1	1
502	в ряду	1	1
503	этот процесс	1	1
504	все ее	1	1
505	самая постановка	1	1
506	при этом	2	1
507	а скорее	1	1
508	она становится	1	1
509	перестает быть	1	1
510	с естественным	1	1
511	они в	1	1
512	речи речь	1	1
513	всех этих	3	1
514	в первую	1	1
515	которая является	1	1
516	можем найти	1	1
517	не как	2	1
518	силу своей	1	1
519	это по-видимому	1	1
520	свою силу	1	1
521	какой бы	1	1
522	приходим к	1	1
523	на этом	3	1
524	так например	1	1
525	поскольку она	1	1
526	но все	4	1
527	грамматическим и	1	1
528	слова не	3	1
529	в совершенно	1	1
530	в другом	2	1
531	вместо того	1	1
532	на ту	2	1
533	на все	2	1
534	на этой	4	1
535	первую очередь	1	1
536	отличается тем	1	1
537	всю свою	1	1
538	языка но	3	1
539	должен был	1	1
540	не выполняет	1	1
541	отсюда и	2	1
542	это ее	1	1
543	же образом	2	1
544	самый характер	1	1
545	каждый данный	2	1
546	кому не	1	1
547	все равно	2	1
548	соответствии с	2	1
549	речи заключается	1	1
550	этого не	3	1
551	пойти дальше	1	1
552	во внимание	1	1
553	и уже	1	1
554	индивидуальной речи	1	1
555	мы с	2	1
556	стороны ее	1	1
557	но я	1	1
558	из языка	1	1
559	мы как	1	1
560	таким же	2	1
561	мы приходим	1	1
562	и без	1	1
563	на месте	1	1
564	еще с	1	1
565	этого вопроса	3	1
566	что я	4	1
567	в одном	1	1
568	бы так	1	1
569	есть именно	1	1
570	их в	1	1
571	вещей и	1	1
572	этой области	4	1
573	что есть	1	1
574	далее что	1	1
575	деле это	1	1
576	хотелось бы	2	1
577	мышление в	1	1
578	дело не	2	1
579	одна из	1	1
580	на себе	4	1
581	говорить о	4	1
582	значение этого	1	1
583	в структуре	1	1
584	для всего	1	1
585	следовательно и	2	1
586	что наша	2	1
587	они являются	1	1
588	другой стороны	7	1
589	это слово	4	1
590	убедиться в	1	1
591	при письменной	1	1
592	за ними	2	1
593	в каком	4	1
594	ли это	2	1
595	представлять себе	1	1
596	такие же	1	1
597	оказалась бы	1	1
598	не осознается	1	1
599	что поэзия	1	1
600	с и	1	1
601	которого я	1	1
602	обратно в	1	1
603	наоборот в	1	1
604	к речи	1	1
605	свое значение	1	1
606	а ее	1	1
607	поставить вопрос	2	1
608	речи эта	1	1
609	всегда в	1	1
610	и это	3	1
611	некоторой степени	2	1
612	относящихся сюда	1	1
613	простор и	1	1
614	первом месте	1	1
615	как не	3	1
616	не хочу	2	1
617	здесь не	3	1
618	всего этого	1	1
619	без всякого	1	1
620	отношений и	1	1
621	на основе	1	1
622	языка и	8	1
623	уже с	1	1
624	языка так	1	1
625	в себя	1	1
626	выражения и	1	1
627	привести в	2	1
628	грамматических форм	3	1
629	ясно что	5	1
630	отдельными словами	1	1
631	именно этот	2	1
632	что от	1	1
633	понятно что	1	1
634	поэтому в	1	1
635	быть может	1	1
636	содержание которое	1	1
637	собой и	1	1
638	и вообще	2	1
639	состоящий в	1	1
640	к языку	1	1
641	ибо всякое	1	1
642	случаях как	1	1
643	наблюдается в	1	1
644	вот почему	3	1
645	грамматику и	1	1
646	м и	1	1
647	после того	2	1
648	и просто	1	1
649	пор пока	1	1
650	вследствие того	1	1
651	аналогии с	3	1
652	то тем	2	1
653	эта фраза	2	1
654	между тем	6	1
655	от них	1	1
656	различие в	1	1
657	формой речи	1	1
658	место в	1	1
659	более широкий	1	1
660	является ее	1	1
661	в глазах	2	1
662	в форме	3	1
663	язык в	2	1
664	а следовательно	2	1
665	вообще и	2	1
666	суть дела	1	1
667	глаза на	1	1
668	пользуется в	2	1
669	в слово	1	1
670	а именно	2	1
671	значит что	1	1
672	тех пор	2	1
673	что здесь	1	1
674	этом смысле	5	1
675	но так	2	1
676	это само	1	1
677	известно что	1	1
678	мы сталкиваемся	1	1
679	ни к	15	1
680	функций которые	1	1
681	идет по	1	1
682	элементы не	1	1
683	этот вопрос	6	1
684	дело с	1	1
685	бы часть	1	1
686	всяком случае	5	1
687	одних и	1	1
688	и оба	1	1
689	как источника	1	1
690	отрицательный ответ	1	1
691	известно всякому	1	1
692	внимание в	1	1
693	первостепенное значение	1	1
694	конечно не	2	1
695	языка как	2	1
696	в виде	1	1
697	должны привести	1	1
698	а это	2	1
699	в понятие	1	1
700	каким образом	1	1
701	этого процесса	1	1
702	и качественно	1	1
703	их как	1	1
704	социальной функции	1	1
705	не так	1	1
706	не для	1	1
707	для меня	1	1
708	к ним	1	1
709	до некоторой	2	1
710	у него	3	1
711	само по	5	1
712	заметить что	1	1
713	не говорит	2	1
714	как будто	2	1
715	в случаях	1	1
716	они будут	1	1
717	речи нет	1	1
718	от того	4	1
719	в них	4	1
720	в других	1	1
721	и слышать	1	1
722	в очень	1	1
723	чтобы показать	1	1
724	в письменной	1	1
725	за этим	2	1
726	или иной	1	1
727	себе представить	1	1
728	что целый	1	1
729	этом пути	1	1
730	говорить и	2	1
731	стороны эта	1	1
732	с той	2	1
733	возникает целый	1	1
734	слово но	1	1
735	в письменном	1	1
736	всякое слово	1	1
737	в соответствии	3	1
738	процесс в	1	1
739	не было	4	1
740	на этот	2	1
741	в употреблении	1	1
742	отношения в	1	1
743	таких сокращений	1	1
744	и непосредственно	1	1
745	с которым	1	1
746	называют в	1	1
747	нерасчлененное целое	1	1
748	благодаря чему	1	1
749	только от	1	1
750	и том	1	1
751	мне хотелось	1	1
752	он и	2	1
753	в одно	1	1
754	и вне	1	1
755	если не	1	1
756	в связи	4	1
757	предложения и	1	1
758	все более	1	1
759	но оно	2	1
760	связь с	1	1
761	в частности	2	1
762	за тем	1	1
763	так мы	2	1
764	в разговоре	4	1
765	и свободу	1	1
766	станет нам	1	1
767	предположить что	1	1
768	он говорит	1	1
769	если оно	1	1
770	которые являются	1	1
771	она есть	1	1
772	и там	1	1
773	слов в	3	1
774	по существу	5	1
775	то к	1	1
776	согласно которому	1	1
777	как нельзя	1	1
778	быть не	2	1
779	слова есть	1	1
780	легче всего	1	1
781	как только	1	1
782	только для	2	1
783	заставляет нас	1	1
784	у вас	1	1
785	так ли	1	1
786	однако не	4	1
787	самое существенное	1	1
788	из ряда	1	1
789	в каких	1	1
790	изменения которые	1	1
791	слова так	1	1
792	бы знать	1	1
793	случае он	1	1
794	фразы и	1	1
795	и часто	1	1
796	новое слово	1	1
797	оно и	1	1
798	имеет дело	1	1
799	в результате	4	1
800	в строении	1	1
801	о котором	2	1
802	своей собственной	3	1
803	чтобы понять	2	1
804	того с	1	1
805	хотя и	4	1
806	то не	2	1
807	как эта	1	1
808	и все	2	1
809	не должен	1	1
810	теряет свою	2	1
811	конце концов	3	1
812	но зато	2	1
813	все они	2	1
814	в новых	1	1
815	на более	1	1
816	ассоциации и	1	1
817	но мне	1	1
818	же в	3	1
819	как без	1	1
820	этом примере	1	1
821	проследить и	1	1
822	необходимо должна	1	1
823	даже при	1	1
824	до тех	1	1
825	по поводу	2	1
826	лишь по	1	1
827	только как	2	1
828	процесса но	1	1
829	была бы	4	1
830	помощью этого	1	1
831	для каждой	1	1
832	в точности	1	1
833	не что	1	1
834	что такое	3	1
835	но эти	1	1
836	это так	3	1
837	и другие	1	1
838	однако мы	1	1
839	они не	1	1
840	которая не	1	1
