N	2gram	Potebnia_M_1	Vladivir
140	от того	4	4
141	тому что	3	4
142	в результате	1	4
143	но в	9	4
144	при помощи	2	4
145	то время	1	4
146	в каком	6	4
147	чем в	2	4
148	или как	1	4
149	было бы	12	4
150	никак не	2	4
151	точно так	11	4
152	в самом	3	4
153	оно должно	2	4
154	как идея	1	4
155	во всяком	3	3
156	в связи	1	3
157	бы то	2	3
158	здесь не	1	3
159	при этом	6	3
160	как именно	1	3
161	и для	5	3
162	как на	3	3
163	нельзя сказать	1	3
164	менее если	1	3
165	был бы	1	3
166	только о	1	3
167	к нему	1	3
168	в нем	20	3
169	не в	15	3
170	как нечто	1	3
171	и вообще	3	3
172	не так	3	3
173	нисколько не	2	3
174	которое в	1	3
175	того чтобы	2	3
176	само по	4	3
177	же в	2	3
178	но все	2	3
179	независимо от	6	3
180	в виду	2	3
181	и только	2	3
182	но для	1	3
183	оно не	3	3
184	все то	2	3
185	этом смысле	4	3
186	то как	1	3
187	то ни	3	3
188	по этому	2	3
189	в таком	5	3
190	и притом	4	3
191	на самом	1	3
192	мы видели	4	3
193	за пределы	2	3
194	что этот	1	3
195	что есть	1	3
196	человека и	1	3
197	это не	7	3
198	в чем	1	3
199	не все	2	3
200	о необходимости	1	3
201	всяком случае	1	3
202	не столько	1	3
203	это было	1	3
204	мы имеем	1	3
205	если бы	14	3
206	с их	1	3
207	с каким	1	3
208	одной стороны	3	3
209	и тем	3	3
210	же как	1	3
211	именно в	1	3
212	с одной	3	3
213	далеко не	1	3
214	в духе	1	3
215	собственно говоря	1	3
216	что бы	2	3
217	уже в	1	3
218	перед нами	1	3
219	из этих	4	3
220	как бы	6	3
221	в которой	2	2
222	о которых	2	2
223	и этот	1	2
224	что на	6	2
225	жизни а	1	2
226	нельзя назвать	1	2
227	но с	2	2
228	бы в	4	2
229	одно и	1	2
230	же время	4	2
231	в другом	1	2
232	что несмотря	1	2
233	в одно	2	2
234	то не	3	2
235	то можно	1	2
236	а есть	1	2
237	сравнении с	2	2
238	сам по	1	2
239	того же	3	2
240	от этого	1	2
241	понятие о	1	2
242	в разных	2	2
243	как например	2	2
244	но оно	3	2
245	связи с	3	2
246	что такая	2	2
247	в каких	1	2
248	должна быть	3	2
249	во что	1	2
250	что его	1	2
251	говоря только	1	2
252	и вместе	2	2
253	когда оно	1	2
254	в жизни	3	2
255	как можно	1	2
256	в обществе	1	2
257	в какой	1	2
258	в теории	2	2
259	тем самым	4	2
260	мы не	10	2
261	имеет свою	1	2
262	взгляд на	2	2
263	то и	7	2
264	к первому	3	2
265	но можно	1	2
266	ни стало	1	2
267	только то	2	2
268	точке зрения	2	2
269	духовных сил	1	2
270	может показаться	1	2
271	в нашем	1	2
272	по его	7	2
273	самого себя	4	2
274	его в	1	2
275	стороны и	2	2
276	и найти	1	2
277	не можем	2	2
278	мы находим	1	2
279	таком случае	2	2
280	по своей	1	2
281	видели выше	1	2
282	же не	1	2
283	есть не	2	2
284	но только	1	2
285	и вполне	1	2
286	при всем	1	2
287	с этой	2	2
288	что касается	1	2
289	само это	1	2
290	если они	1	2
291	в начале	2	2
292	в сущности	2	2
293	как не	1	2
294	здесь нет	1	2
295	что даже	2	2
296	но тогда	2	2
297	на себя	1	2
298	только что	2	2
299	в этих	7	2
300	всей своей	1	2
301	на него	3	2
302	и всегда	2	2
303	знания и	1	2
304	для того	3	2
305	философской системы	1	2
306	из этого	2	2
307	в целом	2	2
308	в мире	3	2
309	но как	3	2
310	общего с	1	2
311	не имеют	5	2
312	были в	1	2
313	не на	1	2
314	но уже	2	2
315	разума и	1	2
316	это последнее	2	2
317	с этим	7	2
318	к этой	3	2
319	то чему	1	2
320	но на	2	2
321	не имел	1	2
322	а и	1	2
323	не иначе	3	2
324	заметить что	2	2
325	мы будем	2	2
326	могло бы	3	2
327	в их	2	2
328	должны сказать	1	2
329	друг друга	5	2
330	не понимает	1	2
331	совершенно не	1	2
332	другой стороны	5	2
333	с таким	1	2
334	не вполне	1	2
335	в сравнении	3	2
336	не существует	2	2
337	этом отношении	1	2
338	только к	1	2
339	не могут	4	2
340	она не	3	2
341	легко может	1	2
342	что а	2	2
343	должен был	1	2
344	роль в	1	2
345	нет ничего	2	2
346	не как	1	2
347	с его	1	2
348	на одной	1	2
349	человек есть	1	2
350	все они	2	2
351	то по	1	2
352	о значении	1	2
353	но что	1	2
354	на эти	1	2
355	ровно ничего	1	2
356	которые не	2	2
357	с такой	1	2
358	бытия и	3	2
359	что истина	1	2
360	к этому	1	2
361	что она	1	2
362	и красоте	1	2
363	выше мы	1	2
364	со стороны	8	2
365	себе и	1	2
366	из них	1	2
367	что мы	4	2
368	об отношении	3	2
369	и бытия	1	2
370	является в	1	2
371	и по	6	2
372	можно думать	2	2
373	и более	2	2
374	начинает с	1	1
375	не находит	1	1
376	что по	3	1
377	каждому из	2	1
378	на небе	1	1
379	и воли	7	1
380	его от	1	1
381	то мы	2	1
382	к стремлению	1	1
383	с ее	2	1
384	они были	1	1
385	до него	1	1
386	тех и	2	1
387	и понятия	2	1
388	не исчерпывают	1	1
389	существует ли	1	1
390	когда мы	2	1
391	как невозможно	1	1
392	в возможности	1	1
393	в известных	1	1
394	мысли если	1	1
395	ничего кроме	1	1
396	начал в	1	1
397	и многое	1	1
398	вне его	1	1
399	на себе	2	1
400	которой мы	1	1
401	их к	2	1
402	же невозможно	1	1
403	его на	2	1
404	идеи в	1	1
405	есть тоже	1	1
406	того чего	1	1
407	должны быть	7	1
408	что историческое	1	1
409	ясно и	1	1
410	которые мы	5	1
411	одно целое	1	1
412	того будет	1	1
413	превращены в	1	1
414	но он	2	1
415	что одно	2	1
416	и оно	1	1
417	на их	1	1
418	и скорее	1	1
419	что вследствие	1	1
420	жизни и	2	1
421	видно что	2	1
422	таким а	1	1
423	которая тоже	1	1
424	что они	1	1
425	и чувства	1	1
426	то направление	1	1
427	уже как	1	1
428	такой взгляд	1	1
429	в один	2	1
430	начинается с	1	1
431	и совершенства	1	1
432	его но	1	1
433	мышления и	1	1
434	что делает	1	1
435	человеческой воли	1	1
436	к этим	1	1
437	это слово	1	1
438	для всего	1	1
439	и предметом	1	1
440	себя то	1	1
441	того с	1	1
442	по времени	2	1
443	общего и	1	1
444	это определение	1	1
445	какою она	1	1
446	думать что	3	1
447	и их	3	1
448	души и	5	1
449	что сам	3	1
450	мира но	1	1
451	не говоря	1	1
452	рядом с	1	1
453	даже по	1	1
454	друг другу	3	1
455	пройти через	1	1
456	о влиянии	1	1
457	дух как	1	1
458	а вместе	3	1
459	человеческую личность	1	1
460	это стремление	1	1
461	такой точки	1	1
462	вслед за	1	1
463	что каждая	1	1
464	и которые	2	1
465	но об	1	1
466	как эта	1	1
467	нужно было	3	1
468	сих пор	1	1
469	говоря уже	1	1
470	чувства какие	1	1
471	иначе как	2	1
472	не исчерпывается	1	1
473	оно как	1	1
474	образом и	2	1
475	и теперь	1	1
476	к которому	3	1
477	с так	3	1
478	иное как	2	1
479	но вместе	2	1
480	и никакой	1	1
481	природы то	1	1
482	этой точки	1	1
483	бы не	6	1
484	и другие	1	1
485	только из	3	1
486	души в	1	1
487	это будет	2	1
488	до сих	1	1
489	и без	3	1
490	человек не	1	1
491	некоторые черты	1	1
492	та же	1	1
493	сознанием и	1	1
494	него то	1	1
495	если в	1	1
496	находится во	2	1
497	сказать чтобы	1	1
498	а между	3	1
499	так в	1	1
500	не годится	1	1
501	можно и	1	1
502	божественности и	1	1
503	глазах самого	2	1
504	необходимым и	1	1
505	к высшему	1	1
506	нужно говорить	1	1
507	а потому	10	1
508	возникали в	1	1
509	здесь три	1	1
510	те же	1	1
511	ли в	2	1
512	влияние на	2	1
513	притом в	1	1
514	и во	3	1
515	с а	2	1
516	такое же	1	1
517	находит свое	1	1
518	только ее	1	1
519	и другое	3	1
520	скажет что	1	1
521	когда он	1	1
522	и духа	1	1
523	им в	1	1
524	том и	2	1
525	было больше	1	1
526	нуждается в	2	1
527	отношением к	1	1
528	многое другое	1	1
529	объективно и	1	1
530	от тех	1	1
531	на что	2	1
532	духа и	7	1
533	мысль и	1	1
534	отрицать что	1	1
535	с но	4	1
536	иначе а	1	1
537	в тех	1	1
538	и самого	1	1
539	что человек	5	1
540	природы но	2	1
541	например в	1	1
542	для человека	2	1
543	еще на	1	1
544	в письме	1	1
545	между ними	1	1
546	слова является	1	1
547	бы для	1	1
548	самостоятельно и	1	1
549	так а	1	1
550	что дух	2	1
551	жизни но	1	1
552	этой чисто	1	1
553	в чисто	1	1
554	она есть	1	1
555	следовательно и	2	1
556	что слово	3	1
557	может считаться	1	1
558	что ни	1	1
559	него это	1	1
560	еще только	2	1
561	говорить и	1	1
562	разумеется в	1	1
563	сознания в	2	1
564	еще более	2	1
565	другой не	1	1
566	что для	3	1
567	и необходимо	1	1
568	может существовать	1	1
569	что иное	2	1
570	их не	1	1
571	в природе	6	1
572	различие между	1	1
573	из его	1	1
574	для преобразования	1	1
575	и весь	1	1
576	такого положения	1	1
577	на все	2	1
578	как дух	2	1
579	случае эта	1	1
580	я хочу	1	1
581	сама по	3	1
582	которое как	1	1
583	не видно	5	1
584	без всяких	1	1
585	на вопрос	1	1
586	после этого	2	1
587	случае мы	1	1
588	во внимание	3	1
589	с какою	2	1
590	виду что	1	1
591	но жизнь	1	1
592	смысле и	1	1
593	даже с	2	1
594	на свою	1	1
595	они не	1	1
596	как в	10	1
597	само собою	2	1
598	и сделать	1	1
599	гораздо богаче	1	1
600	потому не	1	1
601	организм есть	1	1
602	представления но	1	1
603	что при	5	1
604	не создает	2	1
605	в душе	11	1
606	представляются в	1	1
607	силы и	1	1
608	до того	1	1
609	своей жизни	1	1
610	оно имеет	1	1
611	или если	1	1
612	что из	1	1
613	лишь в	1	1
614	возможность есть	1	1
615	только ради	1	1
616	которым он	1	1
617	и мы	1	1
618	выводится из	1	1
619	своего развития	1	1
620	каждый раз	4	1
621	которое хотя	1	1
622	которым мы	1	1
623	как он	1	1
624	для нее	2	1
625	него только	1	1
626	именно так	1	1
627	не то	1	1
628	во всех	5	1
629	в противном	3	1
630	притом не	4	1
631	должны были	1	1
632	есть переход	1	1
633	не другим	1	1
634	к сожалению	1	1
635	очевидно не	1	1
636	но эти	2	1
637	не зависит	1	1
638	словом и	2	1
639	относится к	3	1
640	до своего	2	1
641	один из	1	1
642	с тех	1	1
643	всю свою	1	1
644	но его	1	1
645	стремление к	2	1
646	о воплощении	1	1
647	том как	3	1
648	очевидно что	3	1
649	iii в	1	1
650	от своего	1	1
651	перестает быть	1	1
652	том смысле	4	1
653	в человеке	10	1
654	и необходимость	2	1
655	в последнем	1	1
656	и непосредственно	1	1
657	он принадлежит	1	1
658	к более	1	1
659	него нет	1	1
660	представить себе	3	1
661	человеческой жизни	1	1
662	во взаимном	1	1
663	дух человеческий	3	1
664	вопроса о	2	1
665	любви и	1	1
666	времени а	1	1
667	только логически	1	1
668	а так	4	1
669	по поводу	3	1
670	в состоянии	3	1
671	во время	1	1
672	ко всему	1	1
673	есть его	1	1
674	в них	3	1
675	и другим	1	1
676	не всегда	1	1
677	но так	1	1
678	только не	2	1
679	от нас	2	1
680	только потому	3	1
681	себе не	1	1
682	внимание на	1	1
683	но собственно	1	1
684	то оно	2	1
685	этого слова	1	1
686	ними нет	1	1
687	ни было	2	1
688	какие бы	1	1
689	всем своем	1	1
690	в более	4	1
691	ниже мы	1	1
692	многое не	1	1
693	он в	1	1
694	будто бы	1	1
695	развития которая	1	1
696	том же	2	1
697	и об	1	1
698	так сказать	2	1
699	решительно все	1	1
700	и таким	1	1
701	свою историю	1	1
702	того как	6	1
703	все духовное	1	1
704	тем и	1	1
705	есть цель	1	1
706	воля не	2	1
707	во всей	1	1
708	чтобы не	2	1
709	слова и	4	1
710	не для	1	1
711	в творчестве	1	1
712	не что	2	1
713	мы видим	4	1
714	бог в	1	1
715	есть вместе	3	1
716	в ее	1	1
717	живых существ	2	1
718	возможно только	5	1
719	что собственно	1	1
720	себя и	1	1
721	вообще все	1	1
722	деятельности в	2	1
723	доказать что	1	1
724	он вечно	1	1
725	из одной	1	1
726	к истине	1	1
727	бы с	1	1
728	заставляет нас	2	1
729	мы действительно	1	1
730	даже при	1	1
731	в науке	1	1
732	язык и	5	1
733	в действительности	4	1
734	ничего в	1	1
735	их в	1	1
736	возвращается к	1	1
737	все это	1	1
738	истории и	1	1
739	указываем на	1	1
740	в свой	1	1
741	было в	1	1
742	бы мы	1	1
743	и бог	1	1
744	в каждой	1	1
745	когда в	3	1
746	в известном	1	1
747	самое название	1	1
748	нами и	1	1
749	зрения но	1	1
750	нечто общее	1	1
751	или слово	1	1
752	идеи то	2	1
753	в понятии	2	1
754	самого начала	3	1
755	слова а	1	1
756	признать что	1	1
757	не могло	3	1
758	с самого	3	1
759	даже для	1	1
760	и нет	1	1
761	в такой	1	1
762	говорит что	1	1
763	отличаются от	1	1
764	известного рода	1	1
765	только для	3	1
766	другое в	1	1
767	есть нечто	4	1
768	на этот	2	1
769	все равно	1	1
770	его не	1	1
771	для них	2	1
772	начиная с	1	1
773	других источников	1	1
774	нам не	1	1
775	мы могли	1	1
776	перехода к	1	1
777	всего этого	1	1
778	не подлежит	1	1
779	легко можно	1	1
780	а следовательно	1	1
781	самом деле	1	1
782	то чего	2	1
783	и есть	2	1
784	к делу	1	1
785	в которых	1	1
786	и должно	2	1
787	тождественно с	1	1
788	мы спросим	1	1
789	таком виде	2	1
790	мы только	1	1
791	приблизиться к	1	1
792	в глазах	3	1
793	который сам	1	1
794	важную роль	1	1
795	с первыми	2	1
796	противном случае	3	1
797	одного из	2	1
798	в самой	3	1
799	заключается в	3	1
800	что с	1	1
801	теории и	2	1
802	за ним	2	1
803	как будто	2	1
804	он говорит	1	1
805	вернее сказать	1	1
806	себе а	1	1
807	обратимся к	1	1
808	природе и	1	1
809	и следовательно	2	1
810	указывает на	1	1
811	как предмет	2	1
812	самая общая	1	1
813	и произведения	1	1
814	выходила за	1	1
815	есть уже	3	1
816	этой теории	4	1
817	бы даже	2	1
818	все в	2	1
819	это все	1	1
820	или вернее	1	1
821	одном акте	1	1
822	тех пор	1	1
823	того времени	1	1
824	к одному	2	1
825	все что	2	1
826	вместе в	1	1
827	менее он	1	1
828	чего я	1	1
829	поэтому его	1	1
830	он служит	1	1
831	ничего такого	1	1
832	и других	4	1
833	развития и	3	1
834	имеют для	3	1
835	и при	3	1
836	в свою	4	1
837	можно будет	1	1
