N	2gram	Tiupa_Narr_1	Tvorches
152	в принципе	4	2
153	в зеркало	1	2
154	в комнату	1	2
155	ее по	1	2
156	не будет	2	2
157	о котором	1	2
158	а по	2	2
159	и тем	4	2
160	в данном	11	2
161	ведет к	1	2
162	в один	1	2
163	и того	2	2
164	в этих	2	2
165	этой связи	1	2
166	не в	6	2
167	в пространстве	3	2
168	по крайней	1	2
169	однако в	3	2
170	одна из	4	2
171	и притом	2	2
172	к ней	1	2
173	людей и	1	2
174	свидетельствует о	1	2
175	могут быть	1	2
176	бахтин в	1	2
177	так достоевский	1	2
178	к тому	6	2
179	протяжении всего	1	2
180	в жизни	3	2
181	более не	2	2
182	это время	1	2
183	в виду	1	2
184	данном случае	8	2
185	приводит к	1	2
186	верит в	1	2
187	на том	1	2
188	и когда	1	2
189	так и	5	2
190	живет в	1	2
191	об этом	6	2
192	еще в	3	2
193	во второй	1	2
194	можно сказать	5	2
195	и та	1	2
196	одного из	6	2
197	что и	1	2
198	крайней мере	1	2
199	вслед за	1	2
200	в литературе	4	2
201	в двух	1	2
202	тот же	1	2
203	в качестве	14	2
204	в россию	1	2
205	и у	1	2
206	от других	1	2
207	из них	4	2
208	только на	2	2
209	но вполне	1	2
210	именно в	3	2
211	что не	2	2
212	что для	1	2
213	до конца	2	2
214	зависит от	2	2
215	его как	1	2
216	мира в	4	2
217	человека как	1	2
218	в частности	14	2
219	вместе с	2	2
220	русской литературы	1	2
221	до этого	1	2
222	в него	1	2
223	надо было	1	2
224	к жизни	2	2
225	еще более	1	2
226	в первой	2	2
227	перед нами	5	2
228	не мог	6	2
229	ли в	1	2
230	или в	6	2
231	ее и	1	2
232	только что	2	2
233	прошлого и	2	2
234	не знает	1	2
235	сказать что	2	2
236	в глаза	1	2
237	к этому	1	2
238	точно так	1	2
239	как известно	3	1
240	не смеет	1	1
241	и завершается	1	1
242	в сфере	2	1
243	многократно отмечалось	1	1
244	же как	1	1
245	чтобы не	1	1
246	и через	2	1
247	в комнате	1	1
248	отметим что	1	1
249	переход от	2	1
250	к своей	1	1
251	говорилось выше	1	1
252	времени но	2	1
253	и есть	1	1
254	только разумом	1	1
255	и до	1	1
256	сам автор	1	1
257	выражается в	1	1
258	разумом и	1	1
259	сознания героя	2	1
260	которое может	1	1
261	также и	3	1
262	мы уже	1	1
263	мы имеем	3	1
264	не слишком	1	1
265	он как	1	1
266	в сущности	2	1
267	вниманию читателя	1	1
268	что иное	1	1
269	принадлежит к	1	1
270	событий и	1	1
271	но даже	1	1
272	и значимость	2	1
273	не совсем	1	1
274	мы предполагаем	1	1
275	жизни это	1	1
276	течения времени	1	1
277	и самого	2	1
278	себе а	1	1
279	еще не	4	1
280	историю человечества	1	1
281	он был	1	1
282	между собой	2	1
283	иное как	1	1
284	столь же	5	1
285	бы то	1	1
286	как один	1	1
287	скорее наоборот	1	1
288	во всех	1	1
289	сознания а	1	1
290	тем как	1	1
291	как правило	5	1
292	видит в	1	1
293	наряду с	1	1
294	друг на	2	1
295	действия и	1	1
296	и всякий	1	1
297	его сознания	1	1
298	к слову	1	1
299	по отношению	3	1
300	тогда как	10	1
301	ни слова	1	1
302	весь день	2	1
303	с этим	1	1
304	из уст	2	1
305	вспомним что	1	1
306	о жизни	1	1
307	и где	1	1
308	сознания в	2	1
309	целый ряд	1	1
310	к этой	1	1
311	гораздо существеннее	1	1
312	и к	1	1
313	в действительности	1	1
314	он на	1	1
315	за собой	1	1
316	при таком	1	1
317	для которого	1	1
318	с просьбой	1	1
319	со своей	1	1
320	всего лишь	3	1
321	к чему	3	1
322	он идет	2	1
323	из жизни	1	1
324	подробнее об	1	1
325	что это	1	1
326	так в	4	1
327	в известном	2	1
328	особое место	1	1
329	чем его	1	1
330	сливаются в	2	1
331	тому же	6	1
332	претендовать на	1	1
333	героя к	2	1
334	человек не	1	1
335	да и	2	1
336	т д	1	1
337	как средство	1	1
338	чем у	1	1
339	к одному	1	1
340	что еще	1	1
341	и вот	2	1
342	в четвертом	1	1
343	заключает в	2	1
344	в нее	1	1
345	от лизы	1	1
346	то ни	1	1
347	значение в	1	1
348	и чтобы	1	1
349	по смыслу	1	1
350	его в	1	1
351	это было	2	1
352	первой главе	1	1
353	в глазах	3	1
354	роль в	2	1
355	лишь на	1	1
356	по мысли	3	1
357	что рассказчик	1	1
358	к герою	1	1
359	для них	2	1
360	не люблю	1	1
361	все равно	2	1
362	стремился к	1	1
363	мировой литературы	1	1
364	с тем	1	1
365	на друга	2	1
366	читательское впечатление	1	1
367	и уже	1	1
368	одна и	1	1
369	он и	2	1
370	нас читателей	1	1
371	жизни но	2	1
372	в не	1	1
373	ключ к	2	1
374	без этой	1	1
375	и было	1	1
376	одного и	1	1
377	читателя то	1	1
378	в спальню	1	1
379	в войне	2	1
380	отрыве от	1	1
381	рассказа о	2	1
382	и ее	3	1
383	христос уже	1	1
384	для друга	2	1
385	и уж	1	1
386	внешнего и	1	1
387	сам же	1	1
388	войне и	2	1
389	что этот	1	1
390	он выступает	1	1
391	по себе	4	1
392	тому что	1	1
393	вплоть до	4	1
394	сердцем и	1	1
395	что эта	1	1
396	не имеет	2	1
397	это еще	1	1
398	для всего	1	1
399	этот тип	1	1
400	втором плане	1	1
401	казалось бы	2	1
402	преимущественно в	1	1
403	как формы	1	1
404	не вполне	2	1
405	жизни не	1	1
406	на себя	4	1
407	глядя на	2	1
408	как она	2	1
409	трояким образом	1	1
410	и мире	2	1
411	интересны не	1	1
412	только с	1	1
413	и делает	1	1
414	и служба	1	1
415	в области	2	1
416	события но	1	1
417	всю ночь	1	1
418	у нас	3	1
419	начиная с	3	1
420	к себе	4	1
421	мы узнаем	1	1
422	но все	1	1
423	одновременно все	1	1
424	содержание в	1	1
425	как впоследствии	1	1
426	что на	4	1
427	указывает на	1	1
428	сознании героя	1	1
429	имеет место	4	1
430	оно не	2	1
431	если же	1	1
432	она не	2	1
433	время они	1	1
434	опираясь на	1	1
435	и о	3	1
436	в конце	2	1
437	за самим	1	1
438	читателя он	1	1
439	от хронологической	1	1
440	его классической	1	1
441	событиям и	1	1
442	свою очередь	2	1
443	внимание на	4	1
444	но при	3	1
445	в ее	1	1
446	другой стороны	2	1
447	как по	1	1
448	реальной действительности	1	1
449	решения проблемы	1	1
450	только то	1	1
451	говорили что	1	1
452	по способу	1	1
453	однако эта	1	1
454	друг для	2	1
455	что у	4	1
456	что может	2	1
457	в образе	1	1
458	его решения	1	1
459	это вовсе	1	1
460	особенно в	2	1
461	смысл рассказа	1	1
462	не забывая	1	1
463	утверждает что	1	1
464	но у	1	1
465	главного персонажа	2	1
466	которая в	2	1
467	по мере	2	1
468	эпизод в	1	1
469	в таком	2	1
470	смысл бытия	1	1
471	при такой	2	1
472	не существовало	1	1
473	и здесь	1	1
474	он живет	1	1
475	обращается к	3	1
476	никак не	2	1
477	что каждый	1	1
478	представлениями о	1	1
479	самому себе	1	1
480	все та	1	1
481	нас в	2	1
482	как у	2	1
483	и авторской	1	1
484	к нему	4	1
485	в отрыве	1	1
486	между тем	3	1
487	была бы	1	1
488	автор как	1	1
489	нуждается в	1	1
490	чем и	1	1
491	под именем	1	1
492	все время	1	1
493	в жизнь	1	1
494	главному герою	1	1
495	в современной	3	1
496	бросается в	1	1
497	известном смысле	2	1
498	этих строк	1	1
499	целой жизни	1	1
500	в ряде	1	1
501	как он	1	1
502	с ними	2	1
503	лизы и	1	1
504	в разные	1	1
505	даже если	1	1
506	всех его	2	1
507	и оценку	1	1
508	их не	1	1
509	занимает особое	1	1
510	с одной	1	1
511	вся эта	1	1
512	себя в	2	1
513	для всех	1	1
514	трактуют как	1	1
515	то и	1	1
516	не все	1	1
517	в душе	1	1
518	его и	2	1
519	на столе	1	1
520	в прозе	3	1
521	могло бы	3	1
522	в одном	4	1
523	сами по	2	1
524	и со	1	1
525	у нее	4	1
526	когда рассказчик	1	1
527	к ним	2	1
528	далек от	1	1
529	оппозицию внешнего	1	1
530	рассказа он	1	1
531	тем что	1	1
532	представляют собой	3	1
533	рассказа не	1	1
534	не было	3	1
535	никого не	1	1
536	бытия но	1	1
537	и стал	2	1
538	за ними	3	1
539	до сих	2	1
540	однако это	1	1
541	с той	1	1
542	для этого	1	1
543	чем он	2	1
544	на чем	1	1
545	наконец в	1	1
546	было и	2	1
547	а с	1	1
548	этом у	1	1
549	творчестве чехова	1	1
550	в евангелии	1	1
551	тот самый	2	1
552	имя которого	1	1
553	одной стороны	1	1
554	связи с	2	1
555	а на	2	1
556	он только	1	1
557	на этот	1	1
558	тоской и	2	1
559	на которых	1	1
560	не верит	1	1
561	не на	1	1
562	место действия	1	1
563	пока что	1	1
564	а так	1	1
565	о чем	4	1
566	и я	1	1
567	когда она	1	1
568	с помощью	1	1
569	именно поэтому	1	1
570	так можно	1	1
571	связь с	1	1
572	как некий	1	1
573	принципиально важно	2	1
574	как это	3	1
575	этим сознанием	1	1
576	он ее	1	1
577	отделилась от	1	1
578	на втором	1	1
579	рассказчиком и	1	1
580	по своему	2	1
581	установкой на	2	1
582	подробностями и	1	1
583	самым как	1	1
584	и всей	1	1
585	событий в	1	1
586	плачут и	1	1
587	материал для	1	1
588	ли не	2	1
589	и смерти	1	1
590	исходной ситуации	1	1
591	слова и	1	1
592	финале рассказа	1	1
593	художественное произведение	1	1
594	сих пор	2	1
595	прибегает к	1	1
596	о его	2	1
597	отличается от	1	1
598	же самое	2	1
599	и тогда	2	1
600	как раз	6	1
601	в полном	1	1
602	пока еще	1	1
603	и сам	1	1
604	в более	1	1
605	и борьба	1	1
606	в мировой	1	1
607	в связи	2	1
608	от имени	1	1
609	но на	1	1
610	настоящего и	1	1
611	имеют для	1	1
612	так словно	1	1
613	как омовение	1	1
614	моей жизни	1	1
615	начала и	3	1
616	еще раз	3	1
617	человек и	1	1
618	во время	1	1
619	не встречается	1	1
620	с установкой	2	1
621	что после	1	1
622	тем более	1	1
623	у которого	1	1
624	все они	1	1
625	теперь же	1	1
626	я в	2	1
627	ни было	1	1
628	же в	2	1
629	в искусстве	1	1
630	я за	1	1
631	канонический текст	1	1
632	отношении к	1	1
633	читательского восприятия	1	1
634	это все	1	1
635	всего мира	1	1
636	к его	2	1
637	жизни а	3	1
638	не сами	1	1
639	отношению к	3	1
640	героя в	3	1
641	о нем	3	1
642	во сне	2	1
643	как результат	1	1
