N	2gram	Bakhtin_Fr_6	Hudozhes
188	обращенной к	1	2
189	представляется нам	1	2
190	они и	3	2
191	в строгом	1	2
192	приходит к	1	2
193	как мы	12	2
194	людей в	3	2
195	данном случае	2	2
196	роль в	4	2
197	с собой	1	2
198	те же	3	2
199	с самим	1	2
200	которая была	2	2
201	до сих	3	2
202	во второй	1	2
203	том как	1	2
204	в последней	2	2
205	о нем	1	2
206	и т.д	1	2
207	в другом	4	2
208	а также	5	2
209	во втором	3	2
210	и об	1	2
211	говорит в	1	2
212	один из	6	2
213	здесь не	1	2
214	страх перед	2	2
215	он уже	1	2
216	именно на	4	2
217	было так	1	2
218	и у	2	2
219	себе в	2	2
220	из них	5	2
221	вовсе не	7	2
222	ее на	1	2
223	сих пор	3	2
224	или иной	1	2
225	как у	3	2
226	с мотивом	2	2
227	именно в	4	2
228	еще и	1	2
229	себя и	1	2
230	что не	3	2
231	а за	2	2
232	вместе с	6	2
233	в духе	3	2
234	в данном	3	2
235	видит в	1	2
236	что же	1	2
237	и от	4	2
238	только для	1	2
239	это был	1	2
240	не является	1	2
241	и для	3	2
242	лицо и	2	2
243	и видит	1	2
244	это уже	2	2
245	потому что	3	2
246	точки зрения	2	2
247	между ними	3	2
248	сказать что	6	2
249	они все	1	2
250	что даже	2	2
251	страх в	2	2
252	как на	1	2
253	жизнь человека	1	1
254	одним из	4	1
255	например в	6	1
256	в сфере	1	1
257	и через	1	1
258	не остается	3	1
259	мир где	1	1
260	весь род	1	1
261	тех же	2	1
262	это и	2	1
263	последней главе	1	1
264	здесь и	8	1
265	и так	1	1
266	его же	1	1
267	поскольку их	1	1
268	также и	6	1
269	полагает что	1	1
270	мы не	2	1
271	что если	2	1
272	нам в	1	1
273	серьезной и	1	1
274	в сущности	8	1
275	принадлежит к	1	1
276	и другая	1	1
277	из ее	1	1
278	в xix	1	1
279	а другие	1	1
280	он был	4	1
281	на них	1	1
282	между собой	1	1
283	в различных	1	1
284	во всех	17	1
285	природы и	2	1
286	во внешнем	1	1
287	и стало	1	1
288	то он	2	1
289	свою жизнь	1	1
290	его сознания	1	1
291	себе и	1	1
292	в наиболее	2	1
293	не просто	1	1
294	нет и	1	1
295	за пределы	2	1
296	один и	1	1
297	в поисках	1	1
298	в одной	3	1
299	в той	5	1
300	уже знакомый	1	1
301	внешнего и	1	1
302	она как	1	1
303	и нет	1	1
304	наконец рождается	1	1
305	хотя и	2	1
306	он едва	1	1
307	о самом	1	1
308	бы у	1	1
309	в которой	1	1
310	он в	2	1
311	все эти	11	1
312	того факта	1	1
313	и тот	2	1
314	глазами например	1	1
315	ее как	1	1
316	второй главе	1	1
317	в соответствующей	1	1
318	так сказать	2	1
319	частности и	1	1
320	жизнью и	1	1
321	он все	1	1
322	роли выступает	1	1
323	при виде	1	1
324	именно то	1	1
325	и когда	2	1
326	ими в	1	1
327	в корне	2	1
328	из виду	1	1
329	их в	2	1
330	на земле	1	1
331	смертью в	1	1
332	него в	1	1
333	людей и	3	1
334	видели только	1	1
335	но все	1	1
336	значительной степени	1	1
337	в каждом	1	1
338	тем в	1	1
339	самим собой	2	1
340	то есть	24	1
341	и других	1	1
342	то все	1	1
343	и тем	1	1
344	даже в	4	1
345	видеть и	1	1
346	что непосредственно	1	1
347	самом центре	1	1
348	на уровне	1	1
349	тенденция к	2	1
350	зубной боли	1	1
351	которой он	1	1
352	он и	1	1
353	жалко было	1	1
354	не мог	3	1
355	во время	9	1
356	никак не	3	1
357	таким же	1	1
358	в следующем	1	1
359	наших дней	1	1
360	и смерть	2	1
361	может выговорить	1	1
362	от его	1	1
363	признать что	1	1
364	и другого	1	1
365	своего рождения	1	1
366	одном из	1	1
367	страх и	2	1
368	но он	5	1
369	теми же	1	1
370	что всю	1	1
371	не могли	1	1
372	в конце	2	1
373	почему? а	1	1
374	слов о	1	1
375	же мы	1	1
376	с миром	3	1
377	эта мысль	1	1
378	что с	1	1
379	дело в	1	1
380	своего героя	3	1
381	можно судить	1	1
382	и над	1	1
383	та или	1	1
384	для всего	2	1
385	был в	2	1
386	нее нет	1	1
387	или иная	1	1
388	того в	1	1
389	к концу	1	1
390	с живым	1	1
391	как она	2	1
392	и животные	1	1
393	имели место	1	1
394	хотел сказать	1	1
395	в области	2	1
396	ему не	1	1
397	факта что	1	1
398	в момент	1	1
399	это также	1	1
400	мы узнаем	2	1
401	есть только	3	1
402	во все	1	1
403	его с	1	1
404	той или	1	1
405	для героя	1	1
406	на это	1	1
407	связывает его	1	1
408	потому не	1	1
409	а затем	4	1
410	не существует	1	1
411	лица не	1	1
412	себе самом	2	1
413	эпизода в	1	1
414	нет никакой	1	1
415	смерти в	1	1
416	в себя	1	1
417	в дальнейшем	2	1
418	важен для	1	1
419	образе и	1	1
420	на нее	1	1
421	времени и	2	1
422	особенно в	1	1
423	когда его	1	1
424	еще в	5	1
425	что от	1	1
426	жизнь и	1	1
427	а там	1	1
428	был не	1	1
429	собой и	1	1
430	на что	1	1
431	в настоящее	1	1
432	остановимся на	1	1
433	по себе	1	1
434	образом в	2	1
435	он здесь	1	1
436	и здесь	1	1
437	его смерть	2	1
438	люди с	2	1
439	настоящее время	1	1
440	и что	5	1
441	в глаза	1	1
442	рождения и	2	1
443	после того	1	1
444	времени в	1	1
445	в значительной	2	1
446	нас в	1	1
447	второй половины	2	1
448	заключается в	2	1
449	места и	1	1
450	этот момент	1	1
451	и хорошо	1	1
452	в третьем	3	1
453	внешним образом	1	1
454	чем и	1	1
455	в другой	1	1
456	еще более	2	1
457	того что	3	1
458	но с	2	1
459	и одновременно	1	1
460	с художественным	1	1
461	и потому	2	1
462	и весьма	2	1
463	бы его	1	1
464	за себя	1	1
465	говорит только	1	1
466	в уста	1	1
467	со всеми	2	1
468	характерной для	1	1
469	так что	2	1
470	в точке	1	1
471	для всех	1	1
472	уже в	4	1
473	в начале	3	1
474	него и	1	1
475	нет у	1	1
476	позволяют себе	1	1
477	превращаются в	1	1
478	шесть месяцев	2	1
479	или даже	1	1
480	остается от	1	1
481	ведь это	2	1
482	могло бы	1	1
483	так как	10	1
484	то время	1	1
485	от радости	1	1
486	была еще	1	1
487	этом отношении	3	1
488	образом не	1	1
489	свидания с	1	1
490	чувствует себя	1	1
491	человеческой мысли	1	1
492	и даже	4	1
493	и т.п	19	1
494	и точно	1	1
495	что человек	2	1
496	по своим	1	1
497	а именно	2	1
498	действующих лиц	1	1
499	это все	2	1
500	такое же	1	1
501	по всей	1	1
502	этой роли	2	1
503	полагаем что	1	1
504	выступает в	1	1
505	к гибели	1	1
506	настоящего времени	1	1
507	и стал	1	1
508	а на	2	1
509	это прежде	2	1
510	которых мы	2	1
511	у меня	1	1
512	до конца	2	1
513	более того	4	1
514	и смехом	1	1
515	а так	1	1
516	там где	5	1
517	здесь лишь	1	1
518	более глубокое	1	1
519	и силы	1	1
520	стороны в	1	1
521	не возьму	1	1
522	образ матери	1	1
523	он тем	1	1
524	места для	1	1
525	всех людей	1	1
526	в пределах	1	1
527	что за	1	1
528	чем в	1	1
529	по существу	1	1
530	думать о	1	1
531	исходя из	1	1
532	другого человека	1	1
533	и смерти	3	1
534	во всю	1	1
535	с этой	3	1
536	слова и	1	1
537	в условиях	1	1
538	но это	3	1
539	мире только	1	1
540	к которому	1	1
541	которых он	1	1
542	в пределе	2	1
543	он чувствовал	1	1
544	мира и	2	1
545	что нет	1	1
546	из себя	1	1
547	бы в	2	1
548	из города	1	1
549	на языке	3	1
550	по самой	1	1
551	за этим	1	1
552	чем же	1	1
553	от ее	1	1
554	не знает	1	1
555	другой стороны	2	1
556	жизни а	1	1
557	же быстро	1	1
558	первом случае	3	1
559	и героем	1	1
560	в кругу	2	1
561	из этого	4	1
562	и жизнь	1	1
563	героя в	1	1
564	в действительности	1	1
565	на лице	1	1
566	это так	1	1
567	к этой	1	1
568	в искусстве	3	1
569	люди и	1	1
570	это в	1	1
571	в таком	1	1
