N	2gram	Propp_Isto_7	Myshleni
319	также всегда	1	1
320	одним из	1	1
321	например в	3	1
322	кто хочет	1	1
323	бы для	1	1
324	нам кажется	1	1
325	из трех	1	1
326	этой теории	1	1
327	или по	1	1
328	не имеют	2	1
329	и больше	1	1
330	в доме	1	1
331	во-первых в	1	1
332	по его	2	1
333	мы уже	4	1
334	ней мы	1	1
335	от своего	1	1
336	и новые	1	1
337	не вполне	3	1
338	и другая	1	1
339	то это	5	1
340	же что	2	1
341	другу на	1	1
342	с большим	1	1
343	в ней	1	1
344	еще не	8	1
345	дать ему	1	1
346	качестве примера	1	1
347	в различных	3	1
348	смотрят на	1	1
349	только после	2	1
350	что вносит	1	1
351	непосредственной связи	1	1
352	первая форма	1	1
353	то он	1	1
354	не входит	1	1
355	очевидно что	1	1
356	некоторые черты	2	1
357	не просто	2	1
358	сама по	1	1
359	один и	1	1
360	для объяснения	3	1
361	план выступает	1	1
362	что во	2	1
363	или косвенно	1	1
364	опасность и	1	1
365	стороны и	2	1
366	части в	1	1
367	этой стороны	3	1
368	кроме того	3	1
369	просто как	1	1
370	к иному	1	1
371	поздно и	1	1
372	в непосредственной	1	1
373	в действительности	2	1
374	чего не	1	1
375	задачи не	4	1
376	или иную	1	1
377	образом связана	1	1
378	ситуации в	1	1
379	та же	2	1
380	а последний	1	1
381	бы с	1	1
382	что же	1	1
383	или во	1	1
384	тоже не	3	1
385	однако как	1	1
386	что к	1	1
387	той ситуации	1	1
388	им в	2	1
389	представлениях в	1	1
390	сюда относятся	1	1
391	ее как	2	1
392	сделать такой	1	1
393	не могла	1	1
394	вообще не	2	1
395	на его	2	1
396	то этим	2	1
397	в нем	6	1
398	т д	16	1
399	от которого	1	1
400	именно этим	1	1
401	значения но	1	1
402	его от	1	1
403	всех своих	1	1
404	путем сопоставления	1	1
405	могла бы	1	1
406	как они	1	1
407	связанные с	2	1
408	вывести из	1	1
409	один а	1	1
410	уже знаем	3	1
411	мы постараемся	1	1
412	вверх по	1	1
413	за ней	1	1
414	он приходит	1	1
415	здесь это	1	1
416	в жизни	1	1
417	к области	1	1
418	этом мы	2	1
419	но мы	1	1
420	он является	1	1
421	о которых	1	1
422	которой он	3	1
423	становятся в	1	1
424	и значения	1	1
425	уже у	1	1
426	другая форма	1	1
427	в чистом	1	1
428	стороны с	2	1
429	автора и	1	1
430	в эту	1	1
431	переносится в	1	1
432	во время	6	1
433	но если	1	1
434	при изучении	1	1
435	этой связи	1	1
436	наших дней	1	1
437	и без	1	1
438	этому же	1	1
439	весь путь	1	1
440	случай что	1	1
441	оказывается что	2	1
442	знаем что	3	1
443	что я	1	1
444	от его	1	1
445	в основном	2	1
446	но эта	2	1
447	выше мы	3	1
448	или задачи	1	1
449	которые в	1	1
450	яснее это	1	1
451	тем не	4	1
452	состоит в	1	1
453	надо сказать	1	1
454	лежит не	1	1
455	что сам	1	1
456	из такого	1	1
457	приводят к	1	1
458	уже выше	6	1
459	она стремится	1	1
460	чистом виде	1	1
461	стоит в	2	1
462	не менее	5	1
463	вплоть до	2	1
464	вне поля	1	1
465	дальше что	1	1
466	это дает	1	1
467	для всего	1	1
468	он с	1	1
469	из него	1	1
470	этого явления	1	1
471	под этим	1	1
472	действительности но	1	1
473	находятся в	1	1
474	то новое	1	1
475	того в	1	1
476	такой случай	3	1
477	связь и	1	1
478	он стоит	1	1
479	вот что	1	1
480	вопрос же	1	1
481	в сознании	1	1
482	как будто	1	1
483	и делает	1	1
484	в некотором	1	1
485	однако это	1	1
486	ему не	1	1
487	вот в	1	1
488	и оно	2	1
489	одинаково и	1	1
490	в других	4	1
491	как только	2	1
492	его за	2	1
493	отличается от	2	1
494	еще яснее	2	1
495	должны быть	3	1
496	частный случай	1	1
497	а ее	1	1
498	оно не	1	1
499	что при	2	1
500	поставить вопрос	1	1
501	так например	2	1
502	которое все	1	1
503	лет с	1	1
504	итак первое	1	1
505	из всего	2	1
506	эта гипотеза	1	1
507	как не	1	1
508	вывод что	1	1
509	связи со	2	1
510	на другой	1	1
511	на основе	1	1
512	большей частью	1	1
513	нами выше	2	1
514	можно сделать	1	1
515	и говорит	4	1
516	никак не	1	1
517	вопрос что	1	1
518	в дальнейшем	3	1
519	в совершенно	1	1
520	не мог	1	1
521	стороны не	2	1
522	живет в	1	1
523	здесь нет	3	1
524	когда его	1	1
525	на которую	1	1
526	о связи	1	1
527	во второй	1	1
528	ли эти	2	1
529	находится в	1	1
530	этом на	1	1
531	мы всегда	1	1
532	и здесь	12	1
533	случаях где	1	1
534	в самой	1	1
535	и та	1	1
536	это история	1	1
537	роль мы	1	1
538	все его	2	1
539	а также	1	1
540	происходит не	1	1
541	вопросу о	1	1
542	образом мы	2	1
543	новое что	1	1
544	на протяжении	1	1
545	которых они	1	1
546	по наблюдениям	1	1
547	которых в	1	1
548	скрывается в	1	1
549	часть этой	1	1
550	с уже	1	1
551	раньше чем	3	1
552	что и	8	1
553	показывает как	3	1
554	это не	10	1
555	в форме	2	1
556	в знак	1	1
557	представления о	4	1
558	о своих	1	1
559	от анализа	1	1
560	заключается не	1	1
561	значит что	1	1
562	как например	1	1
563	сразу же	1	1
564	оказалось что	1	1
565	да в	1	1
566	предполагают что	2	1
567	мы увидим	6	1
568	разрешения этого	1	1
569	в ситуации	1	1
570	и действительно	1	1
571	к нашему	1	1
572	действительно не	1	1
573	по этому	2	1
574	играет роль	1	1
575	что из	2	1
576	с одного	2	1
577	так что	3	1
578	из которого	1	1
579	видели что	1	1
580	со своим	4	1
581	оказывается в	1	1
582	не можем	2	1
583	одной из	4	1
584	и у	2	1
585	гл ii	1	1
586	этой функции	1	1
587	еще одно	1	1
588	еще одной	1	1
589	а то	1	1
590	не дает	1	1
591	из них	2	1
592	но для	2	1
593	мы знаем	2	1
594	себе в	1	1
595	представлений о	1	1
596	не считается	1	1
597	свойства и	1	1
598	к ним	2	1
599	или это	2	1
600	как его	1	1
601	но что	1	1
602	у него	10	1
603	должен был	2	1
604	играет в	1	1
605	как при	1	1
606	в руки	1	1
607	дело происходит	1	1
608	до наших	1	1
609	не хочет	1	1
610	со стороны	2	1
611	также на	1	1
612	в любой	1	1
613	и из	1	1
614	для разрешения	1	1
615	связаны с	2	1
616	этим вопросом	1	1
617	которые можно	1	1
618	а именно	6	1
619	что тот	2	1
620	прямо или	1	1
621	общения а	1	1
622	и др	2	1
623	в середине	1	1
624	что не	2	1
625	до этого	1	1
626	быть названо	1	1
627	них и	1	1
628	стать на	1	1
629	ничем не	2	1
630	где его	1	1
631	увидим в	1	1
632	не там	1	1
633	это значит	2	1
634	скажем несколько	1	1
635	мы просто	1	1
636	и ему	1	1
637	для чего	1	1
638	почву для	1	1
639	в кратком	1	1
640	играют в	1	1
641	же с	1	1
642	поэтому если	1	1
643	направление в	1	1
644	к своему	1	1
645	по своему	1	1
646	предположить что	3	1
647	видит в	2	1
648	не дают	1	1
649	не подтверждается	1	1
650	собой в	1	1
651	в ответ	3	1
652	в тех	5	1
653	из авторов	1	1
654	относящееся к	1	1
655	всем их	1	1
656	для понимания	1	1
657	для тех	1	1
658	между прочим	3	1
659	не сумел	1	1
660	дела в	1	1
661	сознании и	1	1
662	совершенно то	2	1
663	но с	1	1
664	в книге	1	1
665	объяснить его	1	1
666	случаях когда	4	1
667	их исторического	1	1
668	к будущему	1	1
669	или в	8	1
670	представлениях о	1	1
671	это как	2	1
672	в силах	1	1
673	человек и	1	1
674	не представляет	1	1
675	представление что	1	1
676	как эта	1	1
677	от всего	1	1
678	связь с	2	1
679	задачи которые	1	1
680	различных формах	1	1
681	магической силы	3	1
682	только как	1	1
683	впервые в	1	1
684	есть и	4	1
685	сила и	1	1
686	в заключение	1	1
687	другого рода	1	1
688	но эти	1	1
689	к этой	1	1
690	и другие	9	1
691	уступить место	1	1
692	это в	1	1
693	в таком	1	1
694	точно так	2	1
695	все что	1	1
696	этой точки	3	1
