N	2gram	Tiupa_Narr_1	Psycholo
109	могли бы	1	4
110	и к	1	4
111	есть не	1	4
112	в них	1	4
113	с такой	1	4
114	не могли	1	4
115	из которых	4	4
116	действующие лица	1	4
117	у нас	1	4
118	мысль о	1	4
119	и совершенно	1	4
120	внимание на	1	4
121	в его	9	4
122	на одном	1	4
123	в него	1	4
124	в конце	1	4
125	должен был	1	4
126	от того	1	4
127	говорит о	2	4
128	прежде всего	4	4
129	как ни	2	4
130	в частности	14	4
131	о чем	2	4
132	именно это	2	4
133	искусства как	1	4
134	в результате	2	4
135	от него	1	4
136	и все	2	4
137	а в	11	4
138	не есть	3	4
139	сам по	1	3
140	в их	1	3
141	по его	1	3
142	мы не	1	3
143	и на	3	3
144	события в	2	3
145	в ее	3	3
146	как в	7	3
147	и наконец	1	3
148	из этих	3	3
149	на его	1	3
150	он не	3	3
151	состоит в	13	3
152	не как	2	3
153	в силу	4	3
154	что ни	1	3
155	можно было	2	3
156	человека в	2	3
157	в другом	1	3
158	об этом	1	3
159	это не	2	3
160	одном полюсе	1	3
161	ни в	3	3
162	и уже	1	3
163	но он	1	3
164	вовсе не	1	3
165	есть нечто	1	3
166	одна из	3	3
167	двоякого рода	1	3
168	иметь в	1	3
169	этом отношении	3	3
170	с другом	1	3
171	не могут	1	3
172	данном случае	4	3
173	что у	2	3
174	так и	9	3
175	времени и	7	3
176	в состав	1	3
177	что и	1	3
178	и только	2	3
179	тот же	1	3
180	которое мы	1	3
181	для него	2	3
182	в состоянии	1	3
183	у него	4	3
184	из двух	3	3
185	что на	2	3
186	со стороны	9	3
187	когда она	1	3
188	с которым	1	3
189	в данном	5	3
190	в той	6	3
191	друг с	1	3
192	героя в	8	3
193	не существует	3	3
194	для нас	1	3
195	хотя бы	4	3
196	обстоит дело	1	3
197	в свою	3	3
198	и сейчас	2	3
199	имеет место	4	3
200	по поводу	1	3
201	в таком	2	3
202	же как	3	2
203	того же	1	2
204	это и	3	2
205	к другому	2	2
206	отношения между	1	2
207	и до	2	2
208	она все	1	2
209	должна быть	2	2
210	едва ли	1	2
211	с таким	1	2
212	отношения к	2	2
213	а как	1	2
214	он как	1	2
215	но она	1	2
216	что иное	2	2
217	и он	3	2
218	между собой	2	2
219	иное как	2	2
220	со словами	2	2
221	с его	6	2
222	во всех	1	2
223	действующее лицо	2	2
224	на самом	1	2
225	совсем не	1	2
226	по отношению	7	2
227	с совершенно	1	2
228	очевидно что	1	2
229	отличие от	5	2
230	друг от	1	2
231	и читатель	1	2
232	от друга	1	2
233	перед нами	4	2
234	что по	2	2
235	в противоположность	2	2
236	ни один	1	2
237	все эти	2	2
238	к самому	2	2
239	однако эта	1	2
240	в нашей	1	2
241	качестве своего	1	2
242	образом и	1	2
243	том чтобы	1	2
244	но все	4	2
245	как они	1	2
246	же не	4	2
247	и с	4	2
248	в глазах	1	2
249	с героем	1	2
250	из них	3	2
251	только о	2	2
252	все равно	1	2
253	осуществляется в	1	2
254	и того	1	2
255	одного и	1	2
256	на первый	2	2
257	и при	1	2
258	в котором	1	2
259	с точки	2	2
260	в отличие	5	2
261	в которых	1	2
262	всякий раз	1	2
263	сами по	2	2
264	любви и	1	2
265	от нас	1	2
266	в то	3	2
267	дело в	1	2
268	к этим	1	2
269	преимущественно в	1	2
270	все то	2	2
271	отличается от	4	2
272	он видит	1	2
273	если же	1	2
274	все лица	1	2
275	в себя	6	2
276	приводит к	2	2
277	на том	3	2
278	не с	3	2
279	мог бы	3	2
280	когда в	1	2
281	является в	1	2
282	и даже	3	2
283	ничего не	2	2
284	или иной	5	2
285	строго говоря	1	2
286	следует понимать	1	2
287	не имеем	1	2
288	можно сказать	5	2
289	это может	1	2
290	но во	1	2
291	от одного	2	2
292	в форме	5	2
293	слов и	1	2
294	этом смысле	1	2
295	быть и	1	2
296	это же	1	2
297	в качестве	21	2
298	связи с	4	2
299	ни одного	1	2
300	не дает	1	2
301	само по	1	2
302	представляют собой	2	2
303	героя о	1	2
304	себя и	2	2
305	же обстоит	1	2
306	и эта	1	2
307	в рассказе	4	2
308	над ним	1	2
309	по существу	2	2
310	исходя из	2	2
311	с этой	1	2
312	что касается	2	2
313	не является	8	2
314	которых он	1	2
315	смысл для	1	2
316	той или	4	2
317	же в	4	2
318	для читателя	1	2
319	есть то	1	2
320	между ними	2	2
321	не знает	1	2
322	не что	2	2
323	во внешнем	2	2
324	себе не	2	2
325	но еще	1	2
326	событий в	2	2
327	доступа к	1	1
328	речь идет	4	1
329	характере героя	1	1
330	одним из	2	1
331	например в	2	1
332	переходит к	1	1
333	он может	1	1
334	только потому	1	1
335	идет о	2	1
336	здесь и	2	1
337	чего не	1	1
338	от самого	1	1
339	на две	1	1
340	из его	1	1
341	др в	1	1
342	все те	4	1
343	шире и	1	1
344	и за	1	1
345	и могут	1	1
346	ее смысл	1	1
347	чего в	1	1
348	изнутри себя	1	1
349	при анализе	1	1
350	от первой	1	1
351	нашу мысль	1	1
352	говоря и	1	1
353	героя но	1	1
354	роман с	1	1
355	самую сущность	1	1
356	в какой-либо	1	1
357	своему герою	1	1
358	которое не	1	1
359	мы и	1	1
360	со времен	1	1
361	на другом	1	1
362	на них	1	1
363	столь же	3	1
364	и события	1	1
365	в чем	1	1
366	автора есть	1	1
367	возможность иного	2	1
368	самому герою	1	1
369	могло быть	1	1
370	мы будем	1	1
371	но как	2	1
372	легко может	1	1
373	точка зрения	6	1
374	не все	5	1
375	если в	3	1
376	эта особенность	1	1
377	т.д однако	1	1
378	отношение к	2	1
379	или иное	2	1
380	форме и	1	1
381	судьбу в	1	1
382	один и	1	1
383	и рассуждения	1	1
384	не приводят	1	1
385	данный момент	1	1
386	от содержания	1	1
387	дает нам	1	1
388	а третий	1	1
389	в художественном	1	1
390	как нам	1	1
391	что нет	2	1
392	и где	1	1
393	кто не	1	1
394	включать в	2	1
395	приводят к	1	1
396	хотя и	3	1
397	ему что	1	1
398	более или	2	1
399	в действительности	1	1
400	от этого	1	1
401	них как	1	1
402	за собой	4	1
403	за границей	4	1
404	характер как	1	1
405	та же	2	1
406	он идет	2	1
407	представляет собой	13	1
408	ни одна	1	1
409	в известном	2	1
410	и тот	2	1
411	всем его	1	1
412	тому же	5	1
413	так сказать	1	1
414	с чем	2	1
415	больше всего	1	1
416	широкое и	1	1
417	но именно	1	1
418	и вообще	1	1
419	в понимании	1	1
420	состоит именно	2	1
421	не являются	2	1
422	до которой	2	1
423	факт который	1	1
424	по своему	1	1
425	на земле	1	1
426	свою силу	1	1
427	его от	1	1
428	образа и	1	1
429	не бывает	1	1
430	составной частью	1	1
431	подход к	2	1
432	а когда	1	1
433	ей в	1	1
434	может включать	2	1
435	и может	1	1
436	различие между	2	1
437	для своей	2	1
438	того или	2	1
439	на протяжении	6	1
440	свести к	1	1
441	что один	1	1
442	следует отличать	1	1
443	раз когда	1	1
444	но уже	1	1
445	этого слова	2	1
446	факторов из	1	1
447	далеко не	5	1
448	первые два	2	1
449	основывается на	1	1
450	жизни но	2	1
451	оно имеет	1	1
452	как таковой	1	1
453	в один	1	1
454	не мог	4	1
455	или менее	2	1
456	поставлены в	1	1
457	благодаря этому	1	1
458	о герое	1	1
459	в следующем	1	1
460	с нарастанием	1	1
461	все и	1	1
462	очевидным и	1	1
463	жизни с	1	1
464	признать что	1	1
465	не менее	3	1
466	главы и	1	1
467	точку зрения	4	1
468	в россии	1	1
469	автора который	1	1
470	по крайней	1	1
471	второй раз	1	1
472	их в	1	1
473	тому чтобы	1	1
474	но стоит	1	1
475	бы быть	3	1
476	даже в	2	1
477	есть всегда	2	1
478	при всех	2	1
479	вплоть до	2	1
480	ли я	1	1
481	до известной	1	1
482	она не	2	1
483	принадлежат к	1	1
484	сознания однако	1	1
485	на него	3	1
486	в процессе	1	1
487	в русской	1	1
488	с максимальной	1	1
489	которого он	2	1
490	возражает против	1	1
491	что ей	1	1
492	пока еще	4	1
493	в структуре	2	1
494	это еще	1	1
495	не могло	2	1
496	вытекает из	1	1
497	не имеет	2	1
498	из четырех	1	1
499	обратим внимание	1	1
500	детей и	1	1
501	к ней	1	1
502	х годов	1	1
503	связь и	1	1
504	и является	1	1
505	отталкивается от	1	1
506	каждый день	1	1
507	в области	2	1
508	ему не	1	1
509	перед ним	1	1
510	всех прочих	1	1
511	есть к	1	1
512	и оно	1	1
513	взаимодействия с	1	1
514	к себе	5	1
515	здесь совершенно	2	1
516	чтобы сделать	1	1
517	для такого	1	1
518	что существует	1	1
519	говоря словами	2	1
520	в работах	1	1
521	он прямо	2	1
522	всегда в	1	1
523	оно может	2	1
524	элементы в	1	1
525	более не	2	1
526	но по	1	1
527	события так	1	1
528	с ее	3	1
529	как не	1	1
530	свою очередь	3	1
531	также могут	1	1
532	здесь не	4	1
533	на другой	2	1
534	никакого доступа	1	1
535	и от	1	1
536	в собственном	2	1
537	за пределами	1	1
538	то или	3	1
539	только то	1	1
540	она может	2	1
541	в произведении	3	1
542	зрителя в	1	1
543	произведения не	1	1
544	быть может	2	1
545	простейший пример	1	1
546	ними и	1	1
547	о нем	4	1
548	и т.д	7	1
549	всем протяжении	1	1
550	имеем дело	2	1
551	этом последнем	1	1
552	его жизни	2	1
553	основе своей	4	1
554	в значительной	2	1
555	там же	1	1
556	и во	1	1
557	в конечном	3	1
558	нас в	1	1
559	к нему	5	1
560	в драме	1	1
561	том или	2	1
562	и всю	1	1
563	между тем	3	1
564	и три	1	1
565	русской литературе	1	1
566	однако с	1	1
567	нуждается в	5	1
568	крайней мере	1	1
569	не обязательно	3	1
570	тотчас же	1	1
571	вслед за	4	1
572	если за	1	1
573	через героя	1	1
574	есть тоже	1	1
575	жизни оно	1	1
576	памяти а	1	1
577	не так	1	1
578	о его	1	1
579	фабула и	1	1
580	не о	3	1
581	ему необходимо	1	1
582	одной из	4	1
583	и представляет	2	1
584	однако в	2	1
585	в какой	2	1
586	и кажется	1	1
587	к их	1	1
588	то в	6	1
589	характера поэтому	1	1
590	поэтому и	1	1
591	который в	2	1
592	всех его	2	1
593	во времени	8	1
594	или же	1	1
595	и ее	2	1
596	с которыми	1	1
597	себя в	5	1
598	от одной	2	1
599	внимание что	1	1
600	на всем	1	1
601	уже не	5	1
602	в начале	1	1
603	словами он	1	1
604	в понятие	1	1
605	от других	1	1
606	или даже	2	1
607	по выражению	2	1
608	конечном счете	2	1
609	его и	1	1
610	к содержанию	3	1
611	его из	1	1
612	его неизбежной	1	1
613	никто не	1	1
614	слова в	1	1
615	у нее	2	1
616	каждый из	2	1
617	или ином	2	1
618	что слова	1	1
619	смерти и	2	1
620	в последние	2	1
621	нет и	2	1
622	именно как	1	1
623	и т.п	8	1
624	на невозможности	1	1
625	как у	1	1
626	на ее	1	1
627	связаны с	1	1
628	чем он	1	1
629	совпадает с	1	1
630	как же	1	1
631	на чем	2	1
632	и др	2	1
633	что не	4	1
634	производит впечатление	1	1
635	не было	2	1
636	их друг	1	1
637	его как	2	1
638	не то	2	1
639	объединены в	1	1
640	для романа	1	1
641	произведение в	1	1
642	речи и	1	1
643	и ему	1	1
644	если не	4	1
645	в речи	1	1
646	мы видели	1	1
647	себе два	1	1
648	в комнате	1	1
649	ни на	1	1
650	где эта	1	1
651	что каждый	1	1
652	и составляют	1	1
653	чтобы заставить	1	1
654	тому как	2	1
655	и там	1	1
656	да и	4	1
657	как к	2	1
658	иначе говоря	6	1
659	может служить	1	1
660	за нею	1	1
661	в любом	2	1
662	чрезвычайно важный	1	1
663	но это	1	1
664	ни для	7	1
665	в смысле	1	1
666	центральная проблема	1	1
667	здесь в	1	1
668	это явление	1	1
669	нами уже	1	1
670	себя с	1	1
671	всего в	1	1
672	в следующей	1	1
673	известной степени	1	1
674	и времени	1	1
675	указать на	1	1
676	родине и	1	1
677	которая в	2	1
678	роль по	1	1
679	который является	1	1
680	от всех	2	1
681	для современной	1	1
682	процесса с	1	1
683	тем более	2	1
684	с не	1	1
685	в подтверждение	1	1
686	будто бы	3	1
687	отношению ко	1	1
688	что вообще	1	1
689	но всегда	1	1
690	к ее	1	1
691	вопрос как	1	1
692	может и	1	1
693	нет ничего	1	1
694	с ними	1	1
695	этой проблемы	1	1
696	они все	2	1
697	к его	1	1
698	жизни а	2	1
699	и случайных	1	1
700	или иного	2	1
701	отношению к	6	1
702	не у	1	1
703	элементов из	1	1
704	это ощущение	1	1
705	можно назвать	1	1
706	этой точки	2	1
