N	2gram	Propp_Isto_1	FransuaR
418	которые в	2	1
419	тем не	6	1
420	совершенно иной	1	1
421	и более	1	1
422	увидел в	1	1
423	их в	5	1
424	что этот	2	1
425	нас к	1	1
426	и вся	1	1
427	тому что	1	1
428	раз и	3	1
429	роль играют	2	1
430	а иногда	2	1
431	все три	1	1
432	эти формы	3	1
433	мышления и	1	1
434	тогда когда	2	1
435	того как	3	1
436	одна из	2	1
437	ее с	1	1
438	тому кто	2	1
439	есть еще	2	1
440	но здесь	1	1
441	указывалось что	2	1
442	никогда не	14	1
443	на землю	1	1
444	при всем	1	1
445	в полной	1	1
446	очень мало	2	1
447	к концу	1	1
448	связь и	1	1
449	на природу	2	1
450	и наказывает	1	1
451	не по	2	1
452	как будто	4	1
453	в области	2	1
454	у нас	1	1
455	старого и	1	1
456	детей в	3	1
457	тогда и	1	1
458	здесь совершенно	1	1
459	это конечно	3	1
460	бы он	1	1
461	указывает на	2	1
462	всегда есть	1	1
463	иногда на	1	1
464	возвращается домой	1	1
465	и потому	2	1
466	где он	1	1
467	и со	1	1
468	приведем еще	1	1
469	он как	1	1
470	значение это	1	1
471	некоторые другие	1	1
472	реальной действительности	1	1
473	еще два	1	1
474	никак не	1	1
475	так было	1	1
476	приводит к	2	1
477	это для	2	1
478	в дальнейшем	5	1
479	к жизни	1	1
480	и когда	2	1
481	этого явления	3	1
482	что у	1	1
483	в образе	3	1
484	эти факты	2	1
485	те же	1	1
486	времени и	1	1
487	которая была	1	1
488	еще не	7	1
489	стороне от	1	1
490	что от	2	1
491	поэтому в	2	1
492	и популярных	1	1
493	если бы	8	1
494	собой и	1	1
495	для этого	3	1
496	после того	1	1
497	стремление к	1	1
498	образом в	1	1
499	находится в	4	1
500	о нем	2	1
501	именно потому	1	1
502	своей книге	1	1
503	есть под	1	1
504	вот почему	1	1
505	и хлеб	1	1
506	на вопрос	2	1
507	другими словами	4	1
508	то не	1	1
509	или на	3	1
510	в новую	1	1
511	в конечном	2	1
512	связь между	3	1
513	и обнаруживает	1	1
514	которой мы	1	1
515	этому поводу	2	1
516	в языке	1	1
517	во всей	2	1
518	в форме	3	1
519	в середине	2	1
520	у всех	1	1
521	особым настроением	1	1
522	и история	1	1
523	с вопросом	1	1
524	в формах	1	1
525	этом моменте	1	1
526	но с	1	1
527	тот же	2	1
528	через которую	2	1
529	в стороне	3	1
530	ii в	1	1
531	верно и	1	1
532	он действует	1	1
533	и ее	1	1
534	по этому	2	1
535	иной характер	1	1
536	у ней	2	1
537	именно на	2	1
538	себя в	2	1
539	оказывается в	1	1
540	и детей	1	1
541	не можем	3	1
542	он очень	1	1
543	он начинает	1	1
544	и они	1	1
545	к правильному	1	1
546	только тогда	1	1
547	является не	1	1
548	не дает	2	1
549	из них	3	1
550	его и	2	1
551	с родовым	1	1
552	мы знаем	4	1
553	истории этого	1	1
554	говорит о	2	1
555	земли и	1	1
556	представлений о	3	1
557	с представлениями	3	1
558	с этими	1	1
559	для исполнения	1	1
560	можно с	1	1
561	к ним	4	1
562	друг друга	1	1
563	и будет	1	1
564	тем что	3	1
565	в целях	3	1
566	огнем и	1	1
567	иное как	1	1
568	нами не	1	1
569	до начала	1	1
570	и приказал	1	1
571	ней и	1	1
572	типична для	1	1
573	чтобы отправиться	1	1
574	к которому	5	1
575	что иное	1	1
576	была и	1	1
577	было и	1	1
578	из таких	1	1
579	отправиться в	1	1
580	что для	1	1
581	связано с	2	1
582	и пр	4	1
583	самом же	1	1
584	в любой	1	1
585	не знает	5	1
586	смерти но	2	1
587	а сам	2	1
588	еще достаточно	1	1
589	представления о	3	1
590	хотя он	2	1
591	очень велика	1	1
592	царей в	1	1
593	когда она	1	1
594	со своими	1	1
595	сейчас же	1	1
596	и сравнения	1	1
597	прямо на	1	1
598	для этой	1	1
599	в это	1	1
600	жен и	1	1
601	но оно	4	1
602	так называемой	1	1
603	в частности	2	1
604	рассказывается как	1	1
605	но кроме	1	1
606	в рамках	2	1
607	книге о	1	1
608	надо было	1	1
609	это полное	1	1
610	к своему	2	1
611	должен будет	1	1
612	не дают	1	1
613	не существенно	1	1
614	в постоянной	1	1
615	некоторое время	2	1
616	и всей	1	1
617	да и	1	1
618	есть образы	1	1
619	чтобы они	1	1
620	это особенно	1	1
621	этого слова	1	1
622	из русской	1	1
623	ему в	3	1
624	и некоторые	1	1
625	не служит	1	1
626	вокруг них	1	1
627	видно что	6	1
628	того она	1	1
629	например у	1	1
630	литературе в	1	1
631	впитала в	1	1
632	на одной	1	1
633	в книге	3	1
634	в более	1	1
635	многие из	1	1
636	и освобождает	1	1
637	еще одна	2	1
638	не существует	2	1
639	царей и	3	1
640	котором он	1	1
641	и другими	1	1
642	которая в	1	1
643	представлениями о	3	1
644	отметить еще	1	1
645	вопросом о	1	1
646	вслед за	6	1
647	прошлого и	2	1
648	же деле	1	1
649	причем они	1	1
650	мы сможем	1	1
651	сохранился в	1	1
652	этой же	1	1
653	мы здесь	3	1
654	жизни а	1	1
655	не что	1	1
656	отношению к	3	1
657	из этого	2	1
658	только о	1	1
659	у своего	1	1
660	на своем	1	1
661	в виде	2	1
662	важно для	1	1
663	ее в	5	1
664	именно здесь	1	1
665	можно назвать	2	1
666	этой цели	1	1
667	во всяком	1	1
668	они не	4	1
