N	2gram	Vinokur_Ku_2	Marksizm
139	этот процесс	1	3
140	в корне	2	3
141	но все	4	3
142	различие между	3	3
143	он не	3	3
144	том что	11	3
145	в своей	2	3
146	не становится	1	3
147	в котором	1	3
148	более того	1	3
149	место в	1	3
150	речи в	6	3
151	в то	4	3
152	для всего	1	3
153	не имеет	4	3
154	на язык	1	3
155	же время	3	3
156	следует что	3	3
157	этом отношении	3	3
158	в области	11	3
159	не могут	5	3
160	должны быть	2	3
161	не есть	1	3
162	и это	3	3
163	понятно что	1	3
164	из основных	1	3
165	сводится к	3	3
166	одного из	2	3
167	можно сказать	4	3
168	каких бы	1	3
169	и следовательно	2	3
170	конце концов	3	3
171	того что	3	3
172	быть и	1	3
173	одной из	1	3
174	нуждается в	2	3
175	в какой	1	3
176	правда и	1	3
177	между тем	6	3
178	большинстве случаев	2	3
179	языковой системы	1	3
180	в целях	2	3
181	или иной	1	3
182	в каком	4	3
183	социальной жизни	1	3
184	не было	4	3
185	на этот	2	3
186	все это	5	3
187	смысле этого	2	3
188	слова и	5	3
189	этом случае	2	3
190	и от	2	3
191	над языком	1	3
192	в достаточной	1	3
193	она может	1	3
194	сознания и	2	3
195	слово в	1	3
196	и при	1	3
197	речи и	5	3
198	совершенно не	3	3
199	мы должны	2	3
200	это и	3	3
201	ту же	6	2
202	языка с	1	2
203	же как	2	2
204	по которым	1	2
205	мы уже	1	2
206	той же	2	2
207	говорящего коллектива	3	2
208	не приходится	1	2
209	совпадает с	1	2
210	зависимости от	5	2
211	и он	1	2
212	свою очередь	2	2
213	в чем	1	2
214	то мы	1	2
215	что язык	1	2
216	явлений и	1	2
217	не все	3	2
218	себе и	1	2
219	не просто	2	2
220	сама по	1	2
221	данный момент	3	2
222	как к	1	2
223	в своем	2	2
224	однако не	4	2
225	его к	2	2
226	в действительности	1	2
227	от этого	2	2
228	то в	1	2
229	бы и	4	2
230	в нашем	7	2
231	из этих	1	2
232	в себе	1	2
233	как оно	1	2
234	тем не	6	2
235	являются лишь	1	2
236	должна быть	5	2
237	первой части	1	2
238	в узком	4	2
239	не как	2	2
240	одной и	1	2
241	можно было	9	2
242	могла бы	2	2
243	что все	5	2
244	в другом	2	2
245	и с	7	2
246	до тех	1	2
247	бы в	1	2
248	на этой	4	2
249	этом смысле	5	2
250	ни в	4	2
251	это положение	2	2
252	должно быть	4	2
253	имеет место	1	2
254	мысль и	2	2
255	первым и	1	2
256	и той	1	2
257	что система	1	2
258	точку зрения	1	2
259	для данного	2	2
260	и более	2	2
261	тому что	1	2
262	что такое	3	2
263	к следующим	1	2
264	каждого данного	1	2
265	следовательно и	2	2
266	одна из	1	2
267	иными словами	8	2
268	правильно ли	1	2
269	у нас	12	2
270	для решения	1	2
271	могут быть	4	2
272	далеко за	1	2
273	к тому	4	2
274	темы и	2	2
275	она не	2	2
276	с ее	1	2
277	в виду	3	2
278	язык и	2	2
279	что само	2	2
280	и иные	1	2
281	никогда не	2	2
282	то как	1	2
283	мог бы	1	2
284	подойти к	1	2
285	достаточной степени	1	2
286	если бы	12	2
287	и вообще	2	2
288	и даже	2	2
289	к языку	1	2
290	пор пока	1	2
291	о том	1	2
292	различие в	1	2
293	что и	3	2
294	и только	1	2
295	ни к	15	2
296	язык от	1	2
297	что он	5	2
298	каком бы	1	2
299	именно на	1	2
300	в качестве	8	2
301	характерной для	1	2
302	и др	1	2
303	и их	1	2
304	всяком случае	5	2
305	так как	15	2
306	мы можем	1	2
307	свое выражение	1	2
308	как раз	3	2
309	тем что	3	2
310	в данный	1	2
311	или иначе	3	2
312	и прежде	1	2
313	что не	6	2
314	языка не	2	2
315	там где	5	2
316	пр и	1	2
317	и вне	1	2
318	в частности	2	2
319	данной формы	1	2
320	независимо от	1	2
321	из которых	3	2
322	действительно ли	1	2
323	тех пор	2	2
324	к проблеме	1	2
325	этого слова	5	2
326	с этой	2	2
327	и вторым	1	2
328	но для	3	2
329	мы скажем	2	2
330	слова но	1	2
331	или в	4	2
332	узком смысле	2	2
333	между первым	1	2
334	в свою	2	2
335	не знает	3	2
336	же и	2	2
337	речи как	1	2
338	это так	3	2
339	к этой	3	2
340	в своих	2	2
341	именно здесь	1	2
342	также и	5	1
343	необходимо показать	1	1
344	разрешения этой	1	1
345	должен быть	5	1
346	и то	5	1
347	и без	1	1
348	становится в	1	1
349	утверждение что	1	1
350	получает в	1	1
351	не что	1	1
352	тем же	2	1
353	не хочет	2	1
354	только такая	1	1
355	и до	2	1
356	свое место	2	1
357	исходит из	1	1
358	в театре	1	1
359	представителей нашей	1	1
360	то для	3	1
361	из всех	1	1
362	что вся	1	1
363	разговорная речь	2	1
364	что между	2	1
365	путь для	1	1
366	превратилась в	1	1
367	поэтому если	1	1
368	бы например	2	1
369	в каждый	2	1
370	грамматические формы	1	1
371	говорить о	4	1
372	они связаны	1	1
373	вместо того	1	1
374	в целом	1	1
375	жизни это	1	1
376	имеет первостепенное	1	1
377	на них	1	1
378	оставаясь на	1	1
379	в широком	2	1
380	здесь не	3	1
381	столь же	1	1
382	с его	1	1
383	чуть ли	1	1
384	только после	1	1
385	есть такие	1	1
386	всегда несколько	1	1
387	не без	1	1
388	но конечно	1	1
389	а следовательно	2	1
390	нам его	1	1
391	отказ от	2	1
392	на основе	1	1
393	но как	1	1
394	самой природы	1	1
395	а только	3	1
396	ответ на	2	1
397	в общем	1	1
398	они конечно	1	1
399	из вопросов	2	1
400	отношение к	1	1
401	относится к	1	1
402	и вовсе	2	1
403	материалом для	2	1
404	более и	1	1
405	как социального	1	1
406	хотя и	4	1
407	могли бы	2	1
408	дает себя	1	1
409	по пути	1	1
410	от речи	3	1
411	этой цели	2	1
412	взаимодействия между	2	1
413	шарль балли	1	1
414	языка есть	1	1
415	как социальной	1	1
416	что это	7	1
417	так или	2	1
418	языка что	2	1
419	в этой	6	1
420	в известном	1	1
421	в последнее	1	1
422	если есть	1	1
423	нами в	1	1
424	бы только	1	1
425	другом случае	1	1
426	эпохи и	1	1
427	во многих	1	1
428	но ведь	1	1
429	не могла	1	1
430	если содержание	1	1
431	между речью	1	1
432	и если	2	1
433	широком смысле	4	1
434	или быть	1	1
435	не следует	5	1
436	главным образом	3	1
437	если для	1	1
438	ведь и	1	1
439	сказать в	1	1
440	большей или	3	1
441	она становится	1	1
442	эта система	1	1
443	поскольку он	1	1
444	данного слова	1	1
445	перестает быть	1	1
446	именно то	1	1
447	всех этих	3	1
448	не значит	1	1
449	функции и	1	1
450	ведь не	1	1
451	данном отношении	2	1
452	и вот	5	1
453	производства так	1	1
454	все ее	1	1
455	вообще не	1	1
456	ставить себе	1	1
457	их в	1	1
458	какой бы	1	1
459	как от	1	1
460	и по	3	1
461	но дело	1	1
462	так например	1	1
463	именно это	1	1
464	проблемы как	1	1
465	значительной степени	1	1
466	русском языке	10	1
467	укладываются в	1	1
468	этого вопроса	3	1
469	в совершенно	1	1
470	в школе	1	1
471	а по	1	1
472	на все	2	1
473	это не	6	1
474	что большинство	1	1
475	и тем	5	1
476	как специфической	1	1
477	но уже	2	1
478	нет в	1	1
479	с тем	2	1
480	и вся	1	1
481	мы видели	2	1
482	между собою	1	1
483	здесь можно	1	1
484	легче всего	1	1
485	нисколько не	3	1
486	в других	1	1
487	из языка	1	1
488	мы как	1	1
489	все более	1	1
490	если и	3	1
491	особенности же	2	1
492	можно найти	1	1
493	представить себе	2	1
494	бы привести	2	1
495	бы к	1	1
496	этому же	1	1
497	вторая часть	1	1
498	мы взглянем	1	1
499	далее в	1	1
500	что я	4	1
501	для всякого	1	1
502	которые в	1	1
503	начнем с	1	1
504	творчества и	1	1
505	где нет	1	1
506	в устах	2	1
507	только может	1	1
508	бы быть	1	1
509	грамматическая форма	1	1
510	языка уже	2	1
511	ни были	3	1
512	что есть	1	1
513	лишь к	1	1
514	каждого отдельного	1	1
515	тем самым	2	1
516	xviii века	1	1
517	виду что	1	1
518	мышление в	1	1
519	и должен	1	1
520	тогда когда	1	1
521	того как	2	1
522	взглянуть на	2	1
523	на грамматические	1	1
524	массе в	1	1
525	этому сводится	1	1
526	для лингвиста	2	1
527	хочет и	1	1
528	на эти	1	1
529	его от	1	1
530	в самой	2	1
531	что наша	2	1
532	что самое	1	1
533	первая часть	1	1
534	явление в	1	1
535	в русском	10	1
536	этой речи	3	1
537	в лингвистику	1	1
538	пока это	1	1
539	потому что	25	1
540	наша задача	1	1
541	то этот	1	1
542	же по	1	1
543	время все	1	1
544	мы признаем	1	1
545	в роде	1	1
546	следует еще	3	1
547	нет принципиальной	1	1
548	как только	1	1
549	отличается от	3	1
550	всего в	3	1
551	к речи	1	1
552	мы могли	2	1
553	творчества не	1	1
554	значение как	1	1
555	если же	1	1
556	языка по	1	1
557	речи мы	2	1
558	то она	1	1
559	связи со	1	1
560	языка лишь	1	1
561	характер и	2	1
562	последнее время	3	1
563	говорящий и	1	1
564	в особенности	4	1
565	уже с	1	1
566	только то	1	1
567	приводит к	5	1
568	природе своей	1	1
569	связан с	1	1
570	это вовсе	1	1
571	по природе	1	1
572	здесь нет	1	1
573	к вопросам	1	1
574	в которые	3	1
575	для этого	3	1
576	социальной борьбы	1	1
577	собой и	1	1
578	образом в	2	1
579	слово на	1	1
580	во избежание	1	1
581	влечет за	1	1
582	окажется не	1	1
583	и что	8	1
584	идет о	1	1
585	все его	1	1
586	аналогии с	3	1
587	в значительной	1	1
588	не выходит	1	1
589	к нему	2	1
590	и требует	1	1
591	на дело	1	1
592	говорить об	1	1
593	но нет	1	1
594	отметить что	1	1
595	лингвистики в	1	1
596	в форме	3	1
597	можно проследить	1	1
598	действительно в	1	1
599	ее содержание	1	1
600	пр но	2	1
601	в обеих	1	1
602	в лучшем	3	1
603	для самого	2	1
604	в каких	1	1
605	форм не	1	1
606	оно и	1	1
607	с ними	2	1
608	очень много	1	1
609	наше время	2	1
610	или же	2	1
611	от них	1	1
612	тот или	1	1
613	с одной	2	1
614	вся эта	2	1
615	так что	1	1
616	первостепенное значение	1	1
617	стилистики в	1	1
618	уже не	8	1
619	уже в	3	1
620	формулы и	2	1
621	каким образом	1	1
622	или даже	1	1
623	языка но	3	1
624	превращаются в	1	1
625	речи может	1	1
626	а потому	1	1
627	языковых фактов	1	1
628	слова в	6	1
629	содержания и	1	1
630	в одном	1	1
631	наука о	1	1
632	сами по	1	1
633	может служить	2	1
634	но что	2	1
635	само по	5	1
636	как через	1	1
637	о каком	1	1
638	к двум	1	1
639	поставлен в	1	1
640	области социальной	2	1
641	одной стороны	1	1
642	со стороны	4	1
643	выходит за	2	1
644	все равно	2	1
645	или меньшей	3	1
646	еще и	2	1
647	определяется не	1	1
648	психика и	1	1
649	что для	2	1
650	этом слове	2	1
651	превращается в	2	1
652	доля правды	1	1
653	чем речь	1	1
654	самое слово	1	1
655	и непосредственно	1	1
656	и управляется	1	1
657	взглянем на	1	1
658	человек в	1	1
659	более широкий	1	1
660	самый факт	1	1
661	не допускает	1	1
662	что мы	6	1
663	и полнее	1	1
664	что существенно	1	1
665	речь впереди	1	1
666	этой же	1	1
667	как это	5	1
668	в рамках	1	1
669	получили у	1	1
670	но не	6	1
671	речь не	1	1
672	только эта	1	1
673	данной индивидуальной	1	1
674	если оно	1	1
675	а если	2	1
676	она есть	1	1
677	в той	2	1
678	нашего анализа	1	1
679	речи а	3	1
680	и там	1	1
681	в пределы	1	1
682	быть только	2	1
683	по существу	5	1
684	нашей лингвистической	1	1
685	значит что	1	1
686	лежит в	1	1
687	быть не	2	1
688	ли не	2	1
689	между прочим	2	1
690	в наше	2	1
691	анализа мы	1	1
692	отвечает на	1	1
693	такого рода	1	1
694	с марксистской	1	1
695	к голому	1	1
696	и научная	1	1
697	а все	1	1
698	чтобы понять	2	1
699	вот эта-то	1	1
700	всего можно	1	1
701	лишь как	1	1
702	приобретает значение	1	1
703	у них	1	1
704	с языком	1	1
705	находит свое	1	1
706	не должен	1	1
707	только с	1	1
708	в большей	3	1
709	же к	1	1
710	зрения в	3	1
711	язык не	2	1
712	бы на	2	1
713	и другие	1	1
714	но вот	2	1
715	была бы	4	1
716	не понимают	1	1
717	для нашего	1	1
718	языка то	1	1
719	явления речи	1	1
720	ли они	1	1
721	однако мы	1	1
722	вопрос приходится	1	1
723	каждое слово	1	1
724	этой точки	2	1
725	гораздо более	3	1
726	которая не	1	1
