N	2gram	Vinokur_Ku_3	Myslijsy
139	так в	2	4
140	никогда не	1	4
141	без сомнения	1	4
142	к языку	4	4
143	и что	7	4
144	что он	6	4
145	с одной	4	4
146	и вместе	1	4
147	до сих	8	4
148	там где	3	4
149	если не	1	4
150	тому как	2	4
151	от него	1	4
152	во время	1	4
153	в таком	4	4
154	вряд ли	1	3
155	говоря о	1	3
156	например в	1	3
157	и то	1	3
158	на деле	1	3
159	тем же	2	3
160	с таким	1	3
161	той же	3	3
162	чем более	1	3
163	мы называем	2	3
164	но она	1	3
165	то это	3	3
166	не совсем	1	3
167	же что	1	3
168	при таких	1	3
169	нужно будет	2	3
170	только тогда	4	3
171	очевидно что	3	3
172	со стороны	1	3
173	относится к	2	3
174	которые не	1	3
175	помнить что	1	3
176	хотя и	5	3
177	их содержания	2	3
178	что это	3	3
179	в целом	4	3
180	думать что	1	3
181	нам на	1	3
182	что без	1	3
183	что она	5	3
184	т д	8	3
185	слова а	1	3
186	не как	2	3
187	отношений между	2	3
188	так например	1	3
189	его в	2	3
190	это не	3	3
191	и тем	6	3
192	о которых	1	3
193	рядом с	1	3
194	далеко не	5	3
195	б не	1	3
196	в эту	1	3
197	в этих	2	3
198	и при	2	3
199	внешняя форма	1	3
200	быть не	2	3
201	того кто	1	3
202	в ней	3	3
203	на него	3	3
204	которых мы	1	3
205	в каком	3	3
206	об одном	1	3
207	если мы	7	3
208	как не	1	3
209	языка и	2	3
210	самое это	2	3
211	те же	7	3
212	не с	2	3
213	мог бы	2	3
214	мы в	1	3
215	в словах	1	3
216	на вопрос	3	3
217	но мы	2	3
218	от них	1	3
219	в языке	7	3
220	вслед за	1	3
221	как например	2	3
222	которое мы	1	3
223	не так	3	3
224	т п	41	3
225	это будет	1	3
226	что на	3	3
227	на ней	1	3
228	что для	1	3
229	одной стороны	4	3
230	в самой	1	3
231	мы говорим	4	3
232	смысле этого	2	3
233	слова и	7	3
234	но это	5	3
235	и для	1	3
236	и от	1	3
237	то не	2	3
238	или нет	1	3
239	только что	2	3
240	с ними	1	3
241	все что	1	3
242	как на	8	3
243	также что	2	2
244	в движение	1	2
245	таком случае	2	2
246	самом деле	14	2
247	на самом	3	2
248	самый предмет	1	2
249	и есть	5	2
250	на две	1	2
251	к другой	2	2
252	не имеют	1	2
253	отношения к	1	2
254	бы что	1	2
255	вопрос о	11	2
256	что многие	1	2
257	оба эти	1	2
258	менее ясно	1	2
259	собою и	1	2
260	нашей души	1	2
261	значением слова	1	2
262	только после	3	2
263	тем как	1	2
264	то мы	3	2
265	следует помнить	1	2
266	не то	2	2
267	что язык	1	2
268	значение и	1	2
269	не все	2	2
270	по отношению	3	2
271	в общем	6	2
272	за пределы	2	2
273	сама по	2	2
274	что во	1	2
275	если на	1	2
276	может обойтись	1	2
277	мы тем	1	2
278	на память	1	2
279	звук в	1	2
280	отношения между	4	2
281	все эти	7	2
282	в нашем	7	2
283	и тот	2	2
284	все слова	1	2
285	но на	3	2
286	как оно	1	2
287	сказать в	1	2
288	а скорее	1	2
289	всех этих	1	2
290	состоит в	2	2
291	как увидим	1	2
292	одной и	1	2
293	смысле как	1	2
294	на этом	2	2
295	но все	2	2
296	в каждом	1	2
297	связанные с	1	2
298	в другом	1	2
299	разница между	1	2
300	что второе	1	2
301	само собою	2	2
302	этого не	1	2
303	мы знаем	1	2
304	должно быть	7	2
305	что такое	4	2
306	не столько	4	2
307	и той	1	2
308	мы находим	3	2
309	но он	1	2
310	не должно	1	2
311	для нее	1	2
312	остановимся на	1	2
313	тому что	4	2
314	что есть	2	2
315	если и	2	2
316	перед собою	3	2
317	или что	1	2
318	и его	1	2
319	что с	1	2
320	есть прежде	1	2
321	сказать что	7	2
322	но только	1	2
323	того чтобы	11	2
324	же время	1	2
325	во всем	1	2
326	от общего	1	2
327	у нас	10	2
328	к таким	1	2
329	превращается в	1	2
330	когда мы	3	2
331	как для	1	2
332	не противоречит	1	2
333	что слово	3	2
334	что все	2	2
335	в собственном	1	2
336	после того	6	2
337	может в	1	2
338	и здесь	2	2
339	внимание на	2	2
340	нас в	3	2
341	связь между	3	2
342	которой мы	1	2
343	различие в	2	2
344	вообще и	3	2
345	если это	2	2
346	эти последние	2	2
347	этом смысле	1	2
348	один из	4	2
349	слово с	1	2
350	мы видим	1	2
351	в какой	3	2
352	во времени	1	2
353	случаи когда	2	2
354	в нашей	4	2
355	а то	2	2
356	не дает	2	2
357	заключение в	1	2
358	слово как	1	2
359	но что	1	2
360	само по	1	2
361	связано с	1	2
362	указание на	1	2
363	с общим	1	2
364	себе представить	2	2
365	такое же	1	2
366	а с	3	2
367	между ними	1	2
368	как часть	1	2
369	зависит от	1	2
370	это самое	2	2
371	в связи	5	2
372	как именно	1	2
373	так же	2	2
374	и потому	1	2
375	как это	7	2
376	с которою	1	2
377	не сразу	1	2
378	в разговоре	1	2
379	внутренней формы	2	2
380	для обозначения	2	2
381	она есть	2	2
382	несколько раз	1	2
383	все это	2	2
384	со звуками	3	2
385	в его	11	2
386	о котором	1	2
387	мы должны	3	2
388	хотя бы	9	2
389	на более	1	2
390	что вообще	3	2
391	отношении к	1	2
392	нами не	1	2
393	нам не	1	2
394	но если	3	2
395	другой стороны	3	2
396	к этому	1	2
397	я сказал	1	1
398	часть этого	1	1
399	я и	3	1
400	не иначе	1	1
401	скажет что	1	1
402	ту же	1	1
403	книги в	2	1
404	знает как	1	1
405	дошел до	1	1
406	отношение к	3	1
407	зависимость от	1	1
408	чтобы не	2	1
409	и действительно	3	1
410	внешней форме	1	1
411	но тогда	1	1
412	значении этого	1	1
413	тех же	4	1
414	бы для	1	1
415	мере в	1	1
416	и так	1	1
417	должна быть	3	1
418	собственном смысле	2	1
419	чем именно	1	1
420	уже по	1	1
421	в самое	1	1
422	из всех	1	1
423	же следует	1	1
424	которую я	2	1
425	себе как	1	1
426	содержания в	2	1
427	можно убедиться	1	1
428	перейти к	2	1
429	само слово	1	1
430	на мой	3	1
431	от друга	1	1
432	каждом человеке	1	1
433	как я	2	1
434	из того	2	1
435	мы и	1	1
436	для нашей	4	1
437	для наших	1	1
438	не иметь	1	1
439	в отличие	2	1
440	быть в	2	1
441	бы то	1	1
442	в ее	4	1
443	а тем	2	1
444	всякий раз	1	1
445	мы будем	1	1
446	но как	3	1
447	очевидно и	1	1
448	в сторону	1	1
449	он будет	2	1
450	отличие от	2	1
451	друг от	1	1
452	так язык	1	1
453	значение имеет	1	1
454	языку это	1	1
455	только путем	1	1
456	один и	2	1
457	от основного	1	1
458	и начнем	1	1
459	представим себе	1	1
460	и такое	1	1
461	будет для	1	1
462	действительного значения	1	1
463	в одной	1	1
464	что именно	3	1
465	дает нам	2	1
466	как к	2	1
467	предметы и	1	1
468	перед нами	1	1
469	которое и	1	1
470	языком который	1	1
471	и понимания	1	1
472	и какой	1	1
473	общий характер	1	1
474	нельзя более	1	1
475	имеет в	2	1
476	в противоположность	1	1
477	этой цели	1	1
478	бы очень	1	1
479	то в	3	1
480	зависит и	1	1
481	бы и	3	1
482	мы получаем	1	1
483	мы при	1	1
484	он в	2	1
485	может обозначать	1	1
486	одном случае	1	1
487	что пока	1	1
488	за этим	1	1
489	в известном	2	1
490	такое значение	1	1
491	речи но	3	1
492	нами в	1	1
493	какое именно	2	1
494	имеем в	1	1
495	тому же	3	1
496	при новом	1	1
497	в образы	1	1
498	например как	1	1
499	есть одна	1	1
500	большее или	1	1
501	этим связано	1	1
502	он не	3	1
503	от которого	1	1
504	из нашего	1	1
505	на том	2	1
506	непонятное слово	1	1
507	разве в	1	1
508	какие именно	1	1
509	не к	1	1
510	переходит от	1	1
511	том чтобы	4	1
512	важную роль	1	1
513	наших глазах	1	1
514	быть с	2	1
515	приходим к	1	1
516	его от	1	1
517	и независимо	1	1
518	может понять	1	1
519	а разве	1	1
520	смысле в	1	1
521	то ни	1	1
522	так называемым	1	1
523	как они	2	1
524	не будет	1	1
525	имеют в	1	1
526	же касается	1	1
527	нам остается	1	1
528	том случае	4	1
529	нашей собственной	1	1
530	и с	3	1
531	лишь в	8	1
532	от степени	1	1
533	на каком	1	1
534	входит в	1	1
535	образом если	1	1
536	он есть	1	1
537	известно что	1	1
538	приходит в	2	1
539	деле не	2	1
540	определяется тем	1	1
541	известным образом	1	1
542	поэтому можно	1	1
543	ни в	3	1
544	самые простые	1	1
545	него внимание	1	1
546	например и	1	1
547	то разве	1	1
548	не всегда	1	1
549	во внимание	5	1
550	для чего	1	1
551	мы видели	3	1
552	чем в	2	1
553	от языка	2	1
554	можно считать	1	1
555	форма и	3	1
556	убедиться что	4	1
557	же есть	1	1
558	лучше всего	1	1
559	мысли что	1	1
560	что значит	4	1
561	можно сказать	2	1
562	по тому	2	1
563	таким же	1	1
564	от теории	1	1
565	могут не	1	1
566	в такой	1	1
567	и без	2	1
568	же это	2	1
569	это только	1	1
570	с точки	16	1
571	в их	6	1
572	на первых	1	1
573	то его	1	1
574	в которых	3	1
575	мысли и	2	1
576	что я	1	1
577	мысли от	1	1
578	на место	1	1
579	значение для	1	1
580	мир и	1	1
581	не будем	5	1
582	который мы	1	1
583	не понимает	3	1
584	которые в	4	1
585	начнем с	1	1
586	друг другу	1	1
587	действительно есть	1	1
588	на другую	1	1
589	и более	3	1
590	что то	1	1
591	случае мы	1	1
592	же такое	1	1
593	раз и	2	1
594	в таких	2	1
595	теперь следует	1	1
596	содержания а	1	1
597	по языку	5	1
598	можно понимать	1	1
599	на себе	1	1
600	к этим	1	1
601	из предыдущего	1	1
602	в самых	1	1
603	они значат	1	1
604	он мог	1	1
605	только не	1	1
606	простые и	1	1
607	только служат	1	1
608	нельзя не	2	1
609	а еще	1	1
610	ничего не	6	1
611	слова как	2	1
612	мыслей и	1	1
613	что звук	1	1
614	на те	1	1
615	ровно ничего	1	1
616	по своей	1	1
617	есть такой	1	1
618	слове и	1	1
619	с гораздо	1	1
620	это слово	1	1
621	те особенности	1	1
622	своей цели	1	1
623	отсюда понятно	1	1
624	для другого	1	1
625	положение при	1	1
626	их по	1	1
627	не потому	3	1
628	сразу и	1	1
629	начиная с	1	1
630	такие случаи	1	1
631	да рядом	2	1
632	языке и	1	1
633	на основные	1	1
634	и такие	2	1
635	указать на	2	1
636	отличается от	2	1
637	становится возможным	1	1
638	содержанием и	1	1
639	и другой	1	1
640	к тому	3	1
641	никакими средствами	1	1
642	мысли на	1	1
643	поэзии как	3	1
644	каком основании	1	1
645	на это	1	1
646	от той	1	1
647	но вряд	1	1
648	из всего	2	1
649	как мы	5	1
650	легче чем	1	1
651	же так	1	1
652	изменения в	1	1
653	здесь не	2	1
654	без всякого	1	1
655	не могло	1	1
656	из приведенных	1	1
657	могут и	2	1
658	уже потому	1	1
659	нет никакой	1	1
660	останавливаясь на	1	1
661	не говорит	1	1
662	только то	3	1
663	здесь может	1	1
664	мы наблюдаем	1	1
665	примеров можно	2	1
666	всего следует	3	1
667	здесь как	2	1
668	так называемую	2	1
669	и прочих	1	1
670	при одном	1	1
671	нас только	1	1
672	наше внимание	1	1
673	что дело	2	1
674	явлением как	1	1
675	форма но	1	1
676	содержание как	1	1
677	будет уже	3	1
678	связанное с	1	1
679	содержание этого	1	1
680	каждый раз	1	1
681	звук или	1	1
682	так оно	1	1
683	нас те	1	1
684	именно с	1	1
685	язык и	2	1
686	при котором	2	1
687	никак не	2	1
688	образа как	1	1
689	что каждый	1	1
690	одного из	1	1
691	на письме	3	1
692	и просто	1	1
693	то тем	1	1
694	своему значению	1	1
695	заключается в	4	1
696	в данных	1	1
697	слово может	1	1
698	что видно	1	1
699	первых порах	1	1
700	этих слов	3	1
701	ее от	1	1
702	во втором	1	1
703	не более	2	1
704	слова оказывается	1	1
705	деле в	1	1
706	же звук	1	1
707	слов и	5	1
708	не знаю	1	1
709	может иметь	3	1
710	тех пор	4	1
711	к нему	1	1
712	действительности не	1	1
713	что здесь	1	1
714	но так	1	1
715	но с	1	1
716	д и	1	1
717	и вопрос	2	1
718	всякого рода	5	1
719	что некоторое	1	1
720	время когда	1	1
721	слово собственно	1	1
722	в стороне	1	1
723	однако хотя	1	1
724	наше время	1	1
725	который в	1	1
726	именно на	2	1
727	что внутренняя	1	1
728	же и	1	1
729	примеры эти	1	1
730	конечно не	2	1
731	его или	1	1
732	этом что	2	1
733	в значении	2	1
734	языка как	4	1
735	но самое	1	1
736	смысл слова	3	1
737	при помощи	1	1
738	он имеет	2	1
739	обратить внимание	1	1
740	тем легче	1	1
741	никто не	1	1
742	представить себе	1	1
743	не находит	1	1
744	в известной	1	1
745	могло бы	3	1
746	что замечается	1	1
747	второе из	1	1
748	говорим что	1	1
749	не для	1	1
750	давно уже	1	1
751	с этими	1	1
752	не о	2	1
753	и язык	1	1
754	может служить	2	1
755	только с	1	1
756	каждый из	1	1
757	при отсутствии	1	1
758	фантазия может	1	1
759	что легче	1	1
760	к самому	1	1
761	этой задачи	1	1
762	о словах	1	1
763	были бы	4	1
764	в особенности	2	1
765	а на	1	1
766	говорим о	2	1
767	так не	1	1
768	и наименее	1	1
769	какое в	1	1
770	однако что	4	1
771	именно в	3	1
772	по своим	1	1
773	а именно	3	1
774	всякого другого	1	1
775	и прежде	1	1
776	и др	1	1
777	имеет ничего	1	1
778	образ мы	1	1
779	тем для	1	1
780	самое слово	1	1
781	и непосредственно	1	1
782	не замечается	1	1
783	было сказано	1	1
784	понятие о	2	1
785	когда же	1	1
786	могут служить	1	1
787	можем уже	1	1
788	именно так	2	1
789	и слово	1	1
790	не видит	1	1
791	непременно нужно	1	1
792	формою и	1	1
793	эти слова	2	1
794	иностранные слова	2	1
795	можно будет	2	1
796	которое в	2	1
797	же с	1	1
798	вопрос этот	2	1
799	п а	2	1
800	при переходе	1	1
801	не знал	1	1
802	а если	1	1
803	в той	4	1
804	указывает нам	1	1
805	это есть	1	1
806	что же	5	1
807	нас уже	1	1
808	в первой	1	1
809	что как	3	1
810	форма в	1	1
811	кто такой	1	1
812	и богатство	1	1
813	более сложных	1	1
814	с этой	3	1
815	и чего	1	1
816	этом случае	4	1
817	сплошь да	2	1
818	в условиях	2	1
819	и о	4	1
820	той мере	1	1
821	или меньшее	1	1
822	занимает в	1	1
823	на группы	1	1
824	от нас	2	1
825	но для	3	1
826	основные законы	1	1
827	между собой	1	1
828	же значение	1	1
829	рассматривать как	1	1
830	о душе	1	1
831	какой именно	1	1
832	это уже	3	1
833	мой взгляд	3	1
834	формы и	3	1
835	от мысли	1	1
836	нам следует	1	1
837	понять что	1	1
838	п однако	1	1
839	чтобы понять	2	1
840	не представляет	1	1
841	е о	1	1
842	собственно говоря	1	1
843	тем более	5	1
844	вообще в	1	1
845	что касается	1	1
846	в большей	2	1
847	все они	2	1
848	есть уже	1	1
849	есть здесь	1	1
850	до тех	4	1
851	считать не	1	1
852	менее есть	1	1
853	в народной	1	1
854	слово в	3	1
855	лишь по	1	1
856	состоит из	1	1
857	они как	1	1
858	ни была	1	1
859	речи и	1	1
860	сказали бы	1	1
861	что одна	2	1
862	в последнем	1	1
863	имеет наиболее	1	1
864	находящихся в	1	1
865	есть и	1	1
866	только о	2	1
867	который не	1	1
868	и представления	1	1
869	при некотором	1	1
870	что различные	1	1
871	самую мысль	1	1
872	об этих	1	1
873	это так	2	1
874	ни на	2	1
875	как слово	2	1
876	от которой	1	1
877	в процессе	3	1
878	этой точки	1	1
879	смысле что	1	1
