N	2gram	Losev_Prob_5	Mirosoze
207	сих пор	2	2
208	возвращается к	1	2
209	любовь к	1	2
210	с которой	1	2
211	на земле	9	2
212	в то	4	2
213	того чтобы	2	2
214	по своей	2	2
215	и сама	2	2
216	не принадлежит	1	2
217	когда мы	1	2
218	есть только	3	2
219	могут быть	1	2
220	его с	1	2
221	как для	1	2
222	будет до	1	2
223	великий художник	1	2
224	он никогда	1	2
225	в наше	1	2
226	должен быть	1	2
227	он мог	1	2
228	и от	1	2
229	то время	3	2
230	и что	6	2
231	и когда	1	2
232	еще в	5	2
233	разного рода	4	2
234	с ним	3	2
235	о своей	1	2
236	о том	12	2
237	и те	1	2
238	человека из	4	2
239	легенде о	1	2
240	человека как	1	2
241	и она	1	2
242	же можно	1	2
243	свет и	1	2
244	нем не	1	2
245	жизни и	2	2
246	и последняя	1	2
247	никто не	1	2
248	нет никаких	1	2
249	отношению к	2	2
250	как будто	3	2
251	даже и	4	2
252	для того	3	2
253	момент в	1	2
254	до сих	2	2
255	на людей	1	2
256	и самый	1	2
257	света и	1	2
258	человеческой жизни	2	2
259	о чем	1	2
260	он и	5	2
261	бог есть	1	2
262	человека то	2	2
263	как бы	6	2
264	том смысле	1	2
265	него не	2	2
266	и нет	2	2
267	в начале	3	2
268	в более	1	2
269	и для	6	2
270	и человек	1	2
271	человека это	1	2
272	бы в	1	2
273	конце концов	6	2
274	жизни в	4	2
275	в свою	2	2
276	сказать что	9	2
277	был человек	1	2
278	к этому	2	2
279	все что	2	2
280	всем и	1	1
281	я и	1	1
282	разумную и	1	1
283	и т	1	1
284	ум но	1	1
285	и то	5	1
286	становится в	1	1
287	людей на	1	1
288	на самом	1	1
289	к другому	1	1
290	и до	2	1
291	имея в	1	1
292	и окончательное	1	1
293	и людей	3	1
294	из всех	2	1
295	и всякому	1	1
296	мы имеем	2	1
297	мы не	2	1
298	что иное	3	1
299	не вполне	1	1
300	я не	2	1
301	готов на	1	1
302	жизни как	1	1
303	бы ни	1	1
304	ему в	1	1
305	и самой	1	1
306	и был	2	1
307	и состоит	1	1
308	себе а	2	1
309	сомнения и	1	1
310	еще не	3	1
311	верить в	1	1
312	как ему	1	1
313	за это	5	1
314	иное как	3	1
315	что люди	2	1
316	тем как	2	1
317	не без	1	1
318	в духовном	2	1
319	то мы	1	1
320	самом деле	2	1
321	и никто	1	1
322	и всякий	1	1
323	тех же	1	1
324	если в	1	1
325	он пишет	2	1
326	в свои	1	1
327	и речи	2	1
328	что они	3	1
329	небо а	1	1
330	которые не	1	1
331	мира в	3	1
332	в одной	2	1
333	его на	2	1
334	это был	1	1
335	человека вообще	2	1
336	его к	1	1
337	все муки	1	1
338	в противоположность	3	1
339	человек со	1	1
340	он дал	1	1
341	человек этот	1	1
342	духовное и	1	1
343	в греции	1	1
344	говорят о	1	1
345	имеем в	1	1
346	имеет для	1	1
347	а вовсе	1	1
348	весь свой	1	1
349	он все	2	1
350	которые составляют	1	1
351	верит в	2	1
352	всех этих	1	1
353	в силу	5	1
354	него есть	1	1
355	из него	1	1
356	лишь с	1	1
357	удивительно что	1	1
358	же не	4	1
359	они должны	1	1
360	значение в	1	1
361	имеет с	1	1
362	своей борьбе	1	1
363	знает что	3	1
364	в душе	1	1
365	дома и	1	1
366	искусства в	1	1
367	от одного	1	1
368	всю свою	3	1
369	с начала	1	1
370	весь мир	1	1
371	после этого	1	1
372	за всякое	1	1
373	с богом	1	1
374	писателям которым	1	1
375	с такой	2	1
376	не больше	2	1
377	нисколько не	5	1
378	из периода	1	1
379	не поймут	1	1
380	от своего	1	1
381	что такое	1	1
382	можно найти	6	1
383	в такой	1	1
384	и без	2	1
385	в преисподнюю	1	1
386	эта тема	1	1
387	но у	1	1
388	свои фантастические	1	1
389	ведь не	1	1
390	не от	1	1
391	что я	1	1
392	боге а	1	1
393	любовь и	2	1
394	уже мало	1	1
395	сам же	3	1
396	нельзя было	1	1
397	мыслитель и	1	1
398	творчества и	1	1
399	земле и	1	1
400	на небо	8	1
401	и более	2	1
402	и тайны	1	1
403	только те	1	1
404	происходит от	1	1
405	и мрак	1	1
406	вовсе не	8	1
407	в землю	1	1
408	если и	1	1
409	в атмосфере	2	1
410	в отношении	3	1
411	знал что	1	1
412	не менее	5	1
413	не раз	1	1
414	вплоть до	1	1
415	ничего кроме	1	1
416	культурной жизни	1	1
417	еще до	2	1
418	в русской	3	1
419	мысли в	1	1
420	весь смысл	1	1
421	вложил в	1	1
422	что их	1	1
423	у кого	1	1
424	и слишком	1	1
425	чем не	1	1
426	себе самом	1	1
427	все свои	1	1
428	во всем	1	1
429	и после	3	1
430	в области	2	1
431	не потому	1	1
432	не знали	1	1
433	от того	1	1
434	вещей с	1	1
435	в космосе	1	1
436	и оно	1	1
437	мировая гармония	1	1
438	к себе	1	1
439	в духе	3	1
440	и терзает	1	1
441	он лишен	1	1
442	и всех	1	1
443	на кресте	1	1
444	люди все	1	1
445	людей в	5	1
446	как человек	1	1
447	все еще	4	1
448	же оказывается	1	1
449	от которой	1	1
450	почему он	1	1
451	смысл у	1	1
452	и самое	1	1
453	и о	5	1
454	к людям	4	1
455	и прекрасное	1	1
456	и всякой	1	1
457	сосредоточенной в	1	1
458	и этим	1	1
459	не столько	1	1
460	для нового	1	1
461	это путь	1	1
462	и сам	4	1
463	в образе	1	1
464	можно было	2	1
465	так и	7	1
466	по природе	1	1
467	нужно было	1	1
468	и каждый	1	1
469	об этой	1	1
470	осталась только	1	1
471	означает не	1	1
472	людей вместо	1	1
473	и душа	1	1
474	жизнь и	3	1
475	он смотрит	1	1
476	поэтому в	1	1
477	в эпоху	3	1
478	и освобождение	1	1
479	и даже	14	1
480	об этом	4	1
481	он а	1	1
482	путь на	1	1
483	но к	1	1
484	разрушения и	1	1
485	в глаза	2	1
486	духовно и	1	1
487	добром и	1	1
488	в значительной	2	1
489	нас в	4	1
490	его глубине	1	1
491	доходит до	1	1
492	от них	2	1
493	этот момент	1	1
494	творчества в	1	1
495	борьбе с	2	1
496	не видел	1	1
497	восходит к	1	1
498	и только	2	1
499	в другой	1	1
500	это лишь	1	1
501	и можно	1	1
502	вообще и	2	1
503	нас трагедия	1	1
504	все время	3	1
505	порождает из	1	1
506	и наконец	1	1
507	мы уже	1	1
508	и учение	1	1
509	что человечество	1	1
510	он хочет	2	1
511	его муки	1	1
512	бы был	1	1
513	ее уже	1	1
514	в новой	1	1
515	мы читаем	6	1
516	к свету	1	1
517	речи о	1	1
518	одной из	1	1
519	этот вопрос	1	1
520	ли он	2	1
521	трагедии и	2	1
522	то он	1	1
523	наше время	1	1
524	между тем	2	1
525	в обществе	1	1
526	стремиться к	1	1
527	и ее	1	1
528	собой он	1	1
529	с одного	1	1
530	так что	11	1
531	же и	1	1
532	же она	1	1
533	говорить об	1	1
534	то и	2	1
535	в нашей	2	1
536	своем природном	1	1
537	не принимает	1	1
538	рассказывает о	1	1
539	человека когда	1	1
540	участие в	2	1
541	него нет	1	1
542	свой собственный	2	1
543	себе в	1	1
544	всяком случае	2	1
545	что она	1	1
546	цели и	1	1
547	в одном	3	1
548	ее не	1	1
549	к ним	1	1
550	как его	1	1
551	идет в	1	1
552	искать разрешения	1	1
553	и никогда	3	1
554	людей не	2	1
555	характерны для	1	1
556	встречаемся с	1	1
557	обращением к	1	1
558	не жизнь	1	1
559	русской поэзии	1	1
560	не были	1	1
561	и из	1	1
562	как у	1	1
563	конце этой	1	1
564	а именно	12	1
565	страданий не	1	1
566	будет ли	1	1
567	чем он	1	1
568	человека без	1	1
569	но дух	1	1
570	души и	1	1
571	были в	1	1
572	и др	1	1
573	что не	2	1
574	говорит о	7	1
575	стоит именно	1	1
576	эти идеи	1	1
577	а на	1	1
578	не таков	1	1
579	не на	1	1
580	власти и	2	1
581	хотелось бы	1	1
582	жизнь в	3	1
583	в христианской	1	1
584	свое собственное	2	1
585	для их	1	1
586	думал что	1	1
587	духа не	1	1
588	и тут	2	1
589	если не	4	1
590	человек или	1	1
591	не видит	1	1
592	мог быть	2	1
593	но оно	1	1
594	в частности	4	1
595	все основные	1	1
596	к его	1	1
597	страстей и	2	1
598	место у	1	1
599	гармонии и	1	1
600	в европе	2	1
601	даже до	1	1
602	людей с	1	1
603	судьбы это	1	1
604	наряду с	2	1
605	слова он	1	1
606	есть на	1	1
607	когда она	1	1
608	да и	2	1
609	человеком есть	1	1
610	общества в	1	1
611	бросается в	2	1
612	в это	2	1
613	в огне	1	1
614	является для	1	1
615	этой трагедии	3	1
616	своей жизни	1	1
617	только для	2	1
618	но это	1	1
619	он глубоко	1	1
620	в смысле	4	1
621	если перейти	1	1
622	под влиянием	1	1
623	только одна	1	1
624	перед собой	1	1
625	и мощи	2	1
626	не отрицает	1	1
627	своем я	1	1
628	это он	1	1
629	бы даже	1	1
630	что только	2	1
631	но когда	1	1
632	из себя	1	1
633	или нет	1	1
634	еще более	3	1
635	тем более	1	1
636	не должен	1	1
637	духа от	1	1
638	страсть к	1	1
639	я в	1	1
640	и борьбе	1	1
641	для людей	4	1
642	личности и	1	1
643	но всегда	1	1
644	от всякого	1	1
645	человеческого общества	1	1
646	в период	4	1
647	это все	1	1
648	соловьева в	1	1
649	истины и	1	1
650	и судьба	1	1
651	остается на	2	1
652	человек это	1	1
653	разум и	1	1
654	не что	3	1
655	на это	1	1
656	важно для	1	1
657	уже новым	1	1
658	в искусстве	1	1
659	в своих	1	1
660	так же	5	1
661	во всяком	2	1
662	земли и	2	1
663	они не	2	1
664	в цельном	1	1
665	которая не	1	1
666	смысле что	1	1
