N	2gram	Bakhtin_Fr_6	Myslijsy
334	все остальное	1	1
335	он может	1	1
336	в приведенном	1	1
337	тем же	1	1
338	в мыслях	1	1
339	др в	1	1
340	должна быть	2	1
341	том какое	2	1
342	что народная	1	1
343	в их	1	1
344	в сфере	1	1
345	в несколько	1	1
346	полагает что	1	1
347	со всех	1	1
348	всего того	1	1
349	для своего	1	1
350	это совершенно	1	1
351	получают значение	1	1
352	и над	1	1
353	как во	3	1
354	и другая	1	1
355	ему в	1	1
356	говорит только	1	1
357	зависимости от	1	1
358	всех сторон	1	1
359	меньшей степени	4	1
360	в xix	1	1
361	образ во	1	1
362	столько же	1	1
363	по этому	1	1
364	на них	1	1
365	он сам	3	1
366	как один	3	1
367	в чем	3	1
368	во всех	17	1
369	основано на	1	1
370	но конечно	2	1
371	сказать и	1	1
372	различия между	1	1
373	друг к	1	1
374	землю и	2	1
375	видели что	1	1
376	но не	2	1
377	в новом	2	1
378	и разными	1	1
379	нет и	1	1
380	и речи	1	1
381	как говорит	1	1
382	дает нам	2	1
383	весьма распространено	2	1
384	бы при	1	1
385	словом в	1	1
386	что нет	1	1
387	перед нами	3	1
388	следующим образом	1	1
389	это их	1	1
390	и отчасти	2	1
391	духа в	2	1
392	та же	4	1
393	и животных	1	1
394	и через	1	1
395	он в	2	1
396	в этой	8	1
397	еще один	1	1
398	того факта	1	1
399	им в	1	1
400	слова было	1	1
401	чувств и	1	1
402	этого образа	2	1
403	и те	2	1
404	если он	1	1
405	есть но	1	1
406	этот процесс	1	1
407	и стало	1	1
408	перестает быть	1	1
409	они в	1	1
410	котором мы	3	1
411	и сам	3	1
412	быть самим	1	1
413	на этом	2	1
414	что их	2	1
415	но все	1	1
416	касается до	1	1
417	значение в	2	1
418	есть все	1	1
419	же касается	1	1
420	к другу	1	1
421	на все	3	1
422	с болезнью	1	1
423	его находится	1	1
424	второй половины	2	1
425	заключается в	2	1
426	деле в	1	1
427	он есть	1	1
428	должен был	1	1
429	когда его	1	1
430	выражение заимствованное	1	1
431	далеко не	1	1
432	это до	1	1
433	мы видели	2	1
434	явления которые	1	1
435	строгом смысле	1	1
436	думали что	1	1
437	видим как	1	1
438	в развитии	2	1
439	и было	1	1
440	и прямо	1	1
441	обратимся к	1	1
442	и тогда	1	1
443	и того	1	1
444	не мог	3	1
445	восприятия и	1	1
446	одного и	2	1
447	сосредоточиться на	1	1
448	на первый	3	1
449	в эту	2	1
450	общества и	1	1
451	в своей	2	1
452	не во	1	1
453	в следующем	1	1
454	одним и	1	1
455	и рождает	1	1
456	далее в	1	1
457	своего рода	1	1
458	сходства с	1	1
459	и другого	1	1
460	человеческого тела	5	1
461	страх и	2	1
462	пить и	1	1
463	но он	5	1
464	тесно связаны	3	1
465	есть именно	2	1
466	мере и	1	1
467	для нее	1	1
468	всего его	1	1
469	роль играют	1	1
470	в отношении	1	1
471	дали ему	1	1
472	но они	4	1
473	что с	1	1
474	как о	2	1
475	дело в	1	1
476	к этим	3	1
477	жизни из	1	1
478	образом уже	1	1
479	вообще можно	1	1
480	если кто	1	1
481	а для	2	1
482	казалось бы	1	1
483	ничего не	1	1
484	находятся в	2	1
485	нее нет	1	1
486	с одним	1	1
487	того в	1	1
488	видим что	1	1
489	связанное с	1	1
490	какой же	1	1
491	во всем	5	1
492	эти три	1	1
493	на которой	2	1
494	только с	3	1
495	как будто	1	1
496	этом отношении	3	1
497	стихий в	1	1
498	если только	1	1
499	факта что	1	1
500	у меня	1	1
501	от их	1	1
502	все то	5	1
503	начиная с	2	1
504	и другой	1	1
505	его понимании	1	1
506	для развития	1	1
507	коровы в	1	1
508	его с	1	1
509	той или	1	1
510	они и	3	1
511	свое значение	1	1
512	значение как	1	1
513	значение это	1	1
514	все связанное	1	1
515	но вообще	1	1
516	в дело	2	1
517	нужно сказать	2	1
518	в себя	1	1
519	то время	1	1
520	ясно что	1	1
521	в пределах	1	1
522	роль в	4	1
523	в другом	4	1
524	времени и	2	1
525	мы приведем	1	1
526	есть также	1	1
527	он объясняет	1	1
528	во второй	1	1
529	том как	1	1
530	можно спросить	1	1
531	частей тела	1	1
532	основана на	1	1
533	в некоторой	1	1
534	как у	3	1
535	от тела	2	1
536	живописи и	1	1
537	о нем	1	1
538	не был	2	1
539	оно непосредственно	1	1
540	и поэтому	1	1
541	настоящее время	1	1
542	образа как	1	1
543	и важно	1	1
544	на что	1	1
545	мысль не	1	1
546	а также	5	1
547	времени в	1	1
548	существовать не	1	1
549	большое количество	1	1
550	доходит до	2	1
551	образом все	1	1
552	это в	1	1
553	от них	1	1
554	и во	2	1
555	во втором	3	1
556	и пожирания	1	1
557	внешним миром	1	1
558	а потому	1	1
559	в форме	2	1
560	чем и	1	1
561	вслед за	1	1
562	бросались в	1	1
563	века и	1	1
564	том почему	1	1
565	мощь и	1	1
566	эти последние	1	1
567	что здесь	1	1
568	но с	2	1
569	горы и	1	1
570	тела но	6	1
571	и влияние	2	1
572	одной из	3	1
573	как нечто	1	1
574	на чем	1	1
575	словом и	1	1
576	есть место	1	1
577	их не	1	1
578	с одной	4	1
579	человека с	2	1
580	образов в	3	1
581	особое значение	1	1
582	это так	1	1
583	же явления	1	1
584	свидетельствует о	1	1
585	области более	1	1
586	все признаки	1	1
587	из них	5	1
588	превращаются в	1	1
589	обращаем внимание	1	1
590	одно из	1	1
591	совсем другое	1	1
592	могло бы	1	1
593	и сюда	1	1
594	в пространстве	1	1
595	при каждом	1	1
596	содержания а	1	1
597	у него	7	1
598	образом не	1	1
599	явления природы	1	1
600	ее на	1	1
601	уже совершенно	1	1
602	рядом с	5	1
603	зрения этого	1	1
604	и обратно	1	1
605	он умрет	1	1
606	о влиянии	1	1
607	за пределы	2	1
608	и против	1	1
609	здесь в	9	1
610	к которому	1	1
611	и самая	2	1
612	а с	1	1
613	в природе	1	1
614	прежде всего	10	1
615	два раза	1	1
616	одной стороны	4	1
617	ряд образов	2	1
618	а главное	1	1
619	и каждому	1	1
620	было сказано	1	1
621	в руках	1	1
622	было для	1	1
623	затем не	1	1
624	между этими	1	1
625	под влиянием	1	1
626	его как	1	1
627	в связи	1	1
628	в строении	1	1
629	и об	1	1
630	связь с	1	1
631	увидим в	1	1
632	в частности	2	1
633	конечно отлично	1	1
634	границы между	9	1
635	как это	2	1
636	отрывок из	2	1
637	в разной	1	1
638	конечно есть	1	1
639	к своему	1	1
640	xix века	1	1
641	влияния на	2	1
642	до настоящего	1	1
643	он говорит	1	1
644	для обозначения	1	1
645	знать что	2	1
646	смысле этого	1	1
647	здесь вместо	1	1
648	на эту	1	1
649	если человек	1	1
650	и природы	1	1
651	образ и	1	1
652	в первой	3	1
653	времени с	1	1
654	этому в	1	1
655	исходя из	1	1
656	связано со	1	1
657	человеческая природа	1	1
658	благодаря этому	1	1
659	и нет	1	1
660	возвращаемся к	1	1
661	явлениями природы	1	1
662	говорит и	1	1
663	это явление	1	1
664	все же	4	1
665	в следующей	6	1
666	потому не	1	1
667	не подлежит	1	1
668	естественная история	2	1
669	или в	6	1
670	понять что	1	1
671	его не	1	1
672	мира и	2	1
673	о котором	4	1
674	в настоящее	1	1
675	существовало до	1	1
676	у них	1	1
677	стороны в	1	1
678	на языке	3	1
679	и необходимо	1	1
680	речи если	1	1
681	нам в	1	1
682	здесь только	3	1
683	на поле	1	1
684	но если	2	1
685	они также	1	1
686	не знает	1	1
687	другой стороны	2	1
688	состоит из	2	1
689	от всех	2	1
690	их с	1	1
691	в глаза	1	1
692	на свет	1	1
693	жизни и	3	1
694	значило бы	1	1
695	как на	1	1
696	образ этот	1	1
