N	2gram	Propp_Isto_1	Problemy
510	здесь же	2	1
511	замечательно что	1	1
512	материал подлежащий	1	1
513	некоторое время	2	1
514	этом отношении	1	1
515	эту сторону	1	1
516	и несколько	1	1
517	от их	1	1
518	материала но	1	1
519	не могут	2	1
520	когда мы	2	1
521	это конечно	3	1
522	всего в	2	1
523	обусловливает и	1	1
524	его понимал	1	1
525	все еще	1	1
526	для того	1	1
527	оно не	1	1
528	которой она	1	1
529	него как	1	1
530	здесь еще	1	1
531	мы привели	2	1
532	больше ничего	1	1
533	оно может	2	1
534	приходит к	1	1
535	образы и	1	1
536	каждому из	1	1
537	того чтобы	1	1
538	момент в	1	1
539	здесь не	4	1
540	сравнению со	1	1
541	на основе	5	1
542	из приведенных	1	1
543	в особенности	2	1
544	в себя	1	1
545	зрения не	1	1
546	приводит к	2	1
547	в дальнейшем	5	1
548	материала для	1	1
549	как с	1	1
550	же касается	1	1
551	с собой	1	1
552	можно было	5	1
553	здесь он	1	1
554	за то	2	1
555	времени и	1	1
556	себя что	1	1
557	когда герой	1	1
558	собою что	1	1
559	по сравнению	1	1
560	поэтому в	2	1
561	между собой	4	1
562	вопроса необходимо	1	1
563	можно бы	1	1
564	но вопросы	1	1
565	всегда сразу	1	1
566	мы могли	1	1
567	внимание на	1	1
568	еще хуже	1	1
569	никак не	1	1
570	он пришел	2	1
571	или на	3	1
572	этой мысли	2	1
573	это потому	1	1
574	после того	1	1
575	в пользу	2	1
576	в значительной	1	1
577	должно было	1	1
578	все в	1	1
579	связь между	3	1
580	путь к	1	1
581	и требует	1	1
582	ним и	1	1
583	ними в	1	1
584	во всей	2	1
585	не видел	1	1
586	д он	1	1
587	в середине	2	1
588	нем и	1	1
589	в ту	2	1
590	не должен	5	1
591	как если	1	1
592	и она	2	1
593	о своих	1	1
594	виде отдельных	1	1
595	само действие	1	1
596	происходит в	1	1
597	большей или	2	1
598	уходит в	1	1
599	что здесь	5	1
600	нашей задачи	1	1
601	в формах	1	1
602	на которой	1	1
603	по своей	2	1
604	этом моменте	1	1
605	в большей	1	1
606	который попадает	1	1
607	или меньшей	2	1
608	наше рассмотрение	1	1
609	будь то	1	1
610	должен быть	3	1
611	правда и	2	1
612	разработки этого	1	1
613	никаких новых	1	1
614	с одной	4	1
615	себя в	2	1
616	для всех	2	1
617	всем его	1	1
618	что если	2	1
619	или не	1	1
620	оно в	2	1
621	этот момент	2	1
622	другом материале	1	1
623	потому в	1	1
624	не знаешь	1	1
625	ответ на	2	1
626	выливается в	1	1
627	не так	2	1
628	и их	3	1
629	никто не	2	1
630	ты им	1	1
631	в прошлом	1	1
632	жили и	1	1
633	меня то	1	1
634	мы можем	1	1
635	но что	1	1
636	в некоторых	2	1
637	выдает себя	1	1
638	ее на	1	1
639	но из	1	1
640	в очень	2	1
641	и материал	1	1
642	ивана как	1	1
643	правда по	1	1
644	же деле	1	1
645	другого и	1	1
646	одном месте	2	1
647	стоит перед	1	1
648	мы это	1	1
649	и точно	1	1
650	до сих	5	1
651	чем он	1	1
652	еще и	2	1
653	мы еще	3	1
654	один и	2	1
655	обратиться к	1	1
656	не говоря	1	1
657	самом же	1	1
658	бывает и	2	1
659	может ли	1	1
660	на этот	2	1
661	а наоборот	1	1
662	и уяснить	1	1
663	а сам	2	1
664	ничем не	1	1
665	так это	1	1
666	основной вопрос	2	1
667	уже давно	1	1
668	я ищу	1	1
669	вот не	1	1
670	него не	1	1
671	или с	1	1
672	они-то и	1	1
673	это давно	1	1
674	все более	1	1
675	фигурирует в	1	1
676	но оно	4	1
677	нет ничего	1	1
678	все основные	1	1
679	даже тон	1	1
680	две особенности	1	1
681	или нет?	1	1
682	с внутренней	1	1
683	на себя	1	1
684	общения с	1	1
685	в тот	1	1
686	как средство	1	1
687	построен например	1	1
688	я с	1	1
689	ко мне	2	1
690	быть не	1	1
691	нам еще	1	1
692	находится под	1	1
693	сейчас же	1	1
694	в основном	2	1
695	только для	2	1
696	в который	1	1
697	он все-таки	1	1
698	только бы	1	1
699	и строит	1	1
700	своего лица	1	1
701	и часто	2	1
702	еще одна	2	1
703	она знает	1	1
704	сейчас увидим	1	1
705	котором он	1	1
706	его нет	1	1
707	или в	5	1
708	между ними	2	1
709	которая в	1	1
710	бы ему	1	1
711	мысль о	2	1
712	со второй	1	1
713	несмотря на	1	1
714	хотя в	1	1
715	не у	1	1
716	здесь только	1	1
717	ты не	5	1
718	одной из	2	1
719	требует чтобы	1	1
720	не открою	1	1
721	с ней	2	1
722	а со	1	1
723	учитывать его	1	1
724	из этого	2	1
725	пришел он	1	1
726	они всегда	1	1
727	себе не	1	1
728	себе но	1	1
729	об этих	1	1
730	уже есть	1	1
731	и вновь	1	1
