N	2gram	Tiupa_Anal_3	FransuaR
128	у шекспира	1	3
129	этом отношении	3	3
130	и здесь	2	3
131	картине мира	2	3
132	не могут	1	3
133	и прежде	2	3
134	с ним	1	3
135	в самой	1	3
136	с другой	7	3
137	во всей	1	3
138	в форме	2	3
139	что он	4	3
140	но как	3	3
141	и новое	1	3
142	как раз	7	3
143	связаны с	1	3
144	на фоне	1	3
145	и их	1	3
146	применении к	1	3
147	в тех	2	3
148	речевого общения	1	3
149	не является	5	3
150	от всех	1	3
151	не может	2	3
152	что в	9	3
153	в искусстве	2	3
154	т.п в	1	2
155	отношения к	2	2
156	например в	2	2
157	или к	1	2
158	в чужой	1	2
159	нам кажется	2	2
160	видеть в	2	2
161	и само	1	2
162	бы ни	1	2
163	и он	2	2
164	литературе и	1	2
165	он был	1	2
166	на них	1	2
167	время в	1	2
168	но не	7	2
169	общения между	1	2
170	человеческих отношений	1	2
171	были глубоко	1	2
172	из этих	3	2
173	во многих	1	2
174	он не	6	2
175	они в	1	2
176	и вот	2	2
177	на его	2	2
178	он так	1	2
179	свое время	2	2
180	и по	2	2
181	это его	1	2
182	значительной степени	2	2
183	а затем	1	2
184	слов о	1	2
185	большинстве случаев	1	2
186	это было	1	2
187	жизни но	1	2
188	от своего	1	2
189	и без	3	2
190	бы быть	1	2
191	дело в	2	2
192	на него	1	2
193	образом в	1	2
194	этих двух	1	2
195	во всем	3	2
196	к себе	1	2
197	за маской	1	2
198	могут быть	2	2
199	к тому	6	2
200	в наши	1	2
201	восходящая к	3	2
202	приводит к	4	2
203	роль в	3	2
204	особенно в	1	2
205	во второй	7	2
206	поэтому в	2	2
207	о том	6	2
208	можно сказать	4	2
209	основе своей	1	2
210	отметить что	1	2
211	на границах	1	2
212	но с	2	2
213	этот вопрос	1	2
214	с одной	2	2
215	литературы в	1	2
216	в большинстве	2	2
217	или даже	1	2
218	т.п все	1	2
219	не для	2	2
220	в особенности	3	2
221	при всей	1	2
222	что не	3	2
223	одной стороны	2	2
224	на этот	1	2
225	приобщение к	1	2
226	несмотря на	2	2
227	и так	1	2
228	к жизни	3	2
229	нашего анализа	1	2
230	да и	2	2
231	того что	1	2
232	что мы	2	2
233	в целом	3	2
234	между прочим	1	2
235	в книге	1	2
236	и для	2	2
237	и от	2	2
238	хотя и	2	2
239	от него	1	2
240	от всего	1	2
241	же в	2	2
242	здесь только	1	2
243	в романе	2	2
244	себе самому	2	2
245	в свое	2	2
246	в противоположность	2	2
247	в таком	1	2
248	а между	1	1
249	произведения но	1	1
250	речь идет	1	1
251	человека и	1	1
252	многих отношениях	1	1
253	это и	2	1
254	все его	1	1
255	от своей	2	1
256	из самых	1	1
257	на две	1	1
258	что мотив	1	1
259	то же	3	1
260	мы не	3	1
261	на первом	1	1
262	и смеховой	1	1
263	могилы и	1	1
264	совпадает с	1	1
265	говорить о	3	1
266	принадлежит к	4	1
267	тоже можно	1	1
268	план в	1	1
269	целое и	1	1
270	от них	1	1
271	таковы и	1	1
272	этого мотива	1	1
273	по отношению	7	1
274	а и	4	1
275	уже как	1	1
276	вступают в	1	1
277	друг от	1	1
278	человека с	1	1
279	к литературе	1	1
280	с этим	3	1
281	из уст	1	1
282	как к	2	1
283	как нам	5	1
284	не два	1	1
285	к обновлению	1	1
286	дистанция между	2	1
287	в полном	1	1
288	как уже	2	1
289	и как	4	1
290	говорит что	1	1
291	что по	4	1
292	самом начале	1	1
293	имеет в	1	1
294	силе и	1	1
295	и свою	1	1
296	от этого	1	1
297	для которого	1	1
298	в произведении	3	1
299	вытесненные из	1	1
300	без учета	1	1
301	по преимуществу	2	1
302	в известном	1	1
303	раз в	1	1
304	частности с	1	1
305	всю систему	1	1
306	тому же	3	1
307	на то	1	1
308	не могла	2	1
309	частности и	1	1
310	в свет	1	1
311	о которой	2	1
312	литературных произведений	3	1
313	для того	1	1
314	по ту	1	1
315	ни были	1	1
316	и сам	4	1
317	нашего времени	3	1
318	поэтому оно	1	1
319	но дело	1	1
320	серьезность и	1	1
321	здесь мы	1	1
322	могла бы	2	1
323	и может	1	1
324	об этом	2	1
325	связанных с	1	1
326	самим собой	1	1
327	во-вторых они	1	1
328	совпадения с	1	1
329	лишь в	5	1
330	было бы	3	1
331	говоря о	1	1
332	лишь на	3	1
333	к миру	1	1
334	отражение в	1	1
335	смерть и	1	1
336	нет в	1	1
337	о которых	2	1
338	внешнего мира	1	1
339	в общей	1	1
340	как об	1	1
341	мы имеем	5	1
342	на таких	1	1
343	место в	1	1
344	места в	1	1
345	индивидуальной жизни	1	1
346	к истории	1	1
347	это делает	1	1
348	книге в	1	1
349	всей мировой	1	1
350	это образная	1	1
351	жизнь и	3	1
352	живота и	1	1
353	не столько	3	1
354	своего рода	8	1
355	далеки от	1	1
356	одном из	1	1
357	как это	3	1
358	остается вне	1	1
359	времени не	1	1
360	что было	1	1
361	далека от	1	1
362	в современном	1	1
363	свобода и	1	1
364	так называемого	1	1
365	ни для	2	1
366	чистом виде	2	1
367	не менее	4	1
368	вплоть до	2	1
369	но они	2	1
370	тем самым	4	1
371	имени в	1	1
372	в то	3	1
373	принадлежат к	1	1
374	которого он	2	1
375	отрешиться от	1	1
376	именно такова	1	1
377	пока еще	3	1
378	не могло	1	1
379	для всего	1	1
380	же время	3	1
381	своей природе	1	1
382	другой стороны	5	1
383	со своим	1	1
384	остается в	1	1
385	же слова	1	1
386	здесь явственно	2	1
387	что на	1	1
388	у нас	1	1
389	это по	2	1
390	своего становления	1	1
391	человека в	1	1
392	и всех	1	1
393	и строго	1	1
394	оно не	1	1
395	что при	1	1
396	дальнейшем мы	1	1
397	сегодня в	1	1
398	того чтобы	1	1
399	от друга	1	1
400	здесь не	3	1
401	тем в	1	1
402	прежнего времени	1	1
403	в организации	1	1
404	выше с	1	1
405	идет не	1	1
406	всей своей	1	1
407	в пределах	4	1
408	так в	3	1
409	те же	2	1
410	здесь как	1	1
411	отсюда и	1	1
412	иногда в	1	1
413	раз не	1	1
414	и книги	1	1
415	они как	1	1
416	строго говоря	1	1
417	мрачный и	1	1
418	сводится к	2	1
419	именно потому	1	1
420	по себе	4	1
421	в состав	1	1
422	характер этого	1	1
423	свое внимание	1	1
424	преимуществу ночной	1	1
425	в глаза	2	1
426	по нашему	1	1
427	здесь слово	1	1
428	в новую	2	1
429	под маской	1	1
430	они принадлежат	1	1
431	должно было	1	1
432	мы понимаем	1	1
433	умения отрешиться	1	1
434	непосредственно после	1	1
435	бы в	1	1
436	лишь к	1	1
437	и только	1	1
438	наконец в	1	1
439	именно в	3	1
440	выше в	1	1
441	резко отличается	1	1
442	иначе в	1	1
443	и мир	1	1
444	известном смысле	1	1
445	которому впервые	1	1
446	один из	2	1
447	рассуждение о	1	1
448	всякого рода	1	1
449	новое рождение	1	1
450	одной из	1	1
451	с ними	1	1
452	например так	1	1
453	который в	3	1
454	всяком случае	2	1
455	и ее	2	1
456	не было	3	1
457	в уста	1	1
458	для всех	2	1
459	завершение в	1	1
460	с нею	2	1
461	уже в	3	1
462	этом что	1	1
463	по законам	1	1
464	как жанр	1	1
465	от других	1	1
466	была чужда	1	1
467	все названные	1	1
468	но от	1	1
469	его и	1	1
470	их как	1	1
471	в конце	5	1
472	моментов в	1	1
473	что и	5	1
474	с этими	1	1
475	к ним	1	1
476	не о	1	1
477	ту сторону	1	1
478	у него	1	1
479	случае не	1	1
480	человек как	1	1
481	только по	1	1
482	тем что	2	1
483	не формальный	1	1
484	со стороны	9	1
485	на примере	2	1
486	до известной	3	1
487	к которому	1	1
488	веселым и	1	1
489	миропорядка и	3	1
490	речевые жанры	1	1
491	себя и	1	1
492	только к	2	1
493	говорит о	2	1
494	что им	1	1
495	он только	1	1
496	был в	1	1
497	а за	1	1
498	стремится к	1	1
499	а не	9	1
500	однако и	3	1
501	эту концепцию	1	1
502	сколько в	1	1
503	жизнь в	1	1
504	его как	3	1
505	о чем	4	1
506	одна из	2	1
507	его собственной	1	1
508	свое отражение	1	1
509	его эстетической	1	1
510	и большим	1	1
511	мог быть	1	1
512	уже давно	1	1
513	по мысли	1	1
514	все основные	1	1
515	но особенно	1	1
516	из которых	1	1
517	а потому	1	1
518	в область	1	1
519	и всякого	1	1
520	в течение	1	1
521	есть на	1	1
522	понятия о	1	1
523	в литературоведческой	1	1
524	отдельности и	1	1
525	жизнь второй	1	1
526	там где	2	1
527	есть и	1	1
528	ли не	4	1
529	нам еще	1	1
530	вероятно не	1	1
531	в контексте	2	1
532	и формы	1	1
533	во-вторых он	1	1
534	в начале	6	1
535	что касается	3	1
536	от нас	1	1
537	глубине своей	1	1
538	под названием	1	1
539	известной степени	3	1
540	в мировой	1	1
541	уже на	1	1
542	искусства как	1	1
543	в связи	1	1
544	в пределе	1	1
545	в результате	5	1
546	работы мы	1	1
547	здесь пока	1	1
548	себя самого	1	1
549	в эту	1	1
550	хотя бы	1	1
551	все они	2	1
552	не выдерживает	1	1
553	в готовом	2	1
554	а о	1	1
555	их с	1	1
556	же самой	1	1
557	отношению к	7	1
558	но еще	1	1
559	иные моменты	1	1
560	сущности не	1	1
561	к этому	3	1
562	как на	1	1
563	во всяком	2	1
564	все что	1	1
565	они не	1	1
566	явственно обнаруживается	2	1
567	с самим	2	1
