N	2gram	Vinokur_Vv_1	Myshleni
433	быть понято	1	1
434	выяснено в	1	1
435	к данным	1	1
436	не нужно	2	1
437	понятий что	1	1
438	именно этого	1	1
439	ему надо	1	1
440	иное как	5	1
441	быть в	4	1
442	в различных	2	1
443	то очевидно	1	1
444	иного рода	1	1
445	язык или	1	1
446	и исходным	1	1
447	на самом	1	1
448	одном случае	1	1
449	относительно поздно	1	1
450	не то	1	1
451	которых как	1	1
452	ответ на	3	1
453	не просто	4	1
454	нет и	1	1
455	из важнейших	1	1
456	которые не	1	1
457	в центре	4	1
458	общего с	1	1
459	с чисто	2	1
460	увидим далее	1	1
461	стороны и	3	1
462	как к	1	1
463	понимать в	2	1
464	кроме того	1	1
465	просто как	1	1
466	могло оказаться	1	1
467	и понимания	1	1
468	и тот	1	1
469	его к	2	1
470	все возможные	1	1
471	в этот	2	1
472	психологии и	1	1
473	составляет содержание	1	1
474	что это	3	1
475	их развитии	1	1
476	проблем в	1	1
477	применительно к	2	1
478	учение о	2	1
479	то обстоятельство	1	1
480	с их	5	1
481	иным путем	1	1
482	только один	1	1
483	как он	6	1
484	движение от	2	1
485	к выводу	6	1
486	что она	3	1
487	его объектом	1	1
488	его исследования	1	1
489	не его	1	1
490	было установить	1	1
491	известных пределах	1	1
492	том какие	1	1
493	эту задачу	1	1
494	формы но	1	1
495	не значит	1	1
496	не как	3	1
497	широком смысле	8	1
498	новое и	1	1
499	то как	1	1
500	что каждая	2	1
501	но вместе	2	1
502	или иных	3	1
503	одно и	1	1
504	но все	3	1
505	и за	1	1
506	факт что	1	1
507	они должны	1	1
508	об этом	5	1
509	и с	2	1
510	слова или	1	1
511	особенности в	1	1
512	или даже	1	1
513	входит в	2	1
514	это было	1	1
515	в и	4	1
516	действительности в	2	1
517	прямым выражением	1	1
518	уже сказано	1	1
519	ведь в	1	1
520	языка совершенно	1	1
521	который по	2	1
522	но уже	2	1
523	что представляет	3	1
524	рядом с	2	1
525	все равно	1	1
526	он действительно	1	1
527	этими вопросами	1	1
528	этим и	1	1
529	он и	2	1
530	рода и	1	1
531	оно имеет	1	1
532	можно считать	1	1
533	или иными	1	1
534	и тогда	3	1
535	в научной	1	1
536	т.д и	1	1
537	и становится	1	1
538	во время	1	1
539	что сказано	3	1
540	и при	2	1
541	в гораздо	1	1
542	будет в	2	1
543	теми или	1	1
544	и без	2	1
545	это делает	2	1
546	жизнь и	1	1
547	прийти к	1	1
548	совершенно понятно	1	1
549	не столько	2	1
550	представление о	1	1
551	большей степени	2	1
552	в отличие	3	1
553	не исчерпывается	2	1
554	от его	1	1
555	однако не	4	1
556	тем не	8	1
557	надо сказать	1	1
558	которые одновременно	1	1
559	так называемое	1	1
560	и наоборот	2	1
561	не должно	1	1
562	этой работы	3	1
563	и очень	1	1
564	не представляют	1	1
565	отношениях а	1	1
566	второго рода	1	1
567	относительно которых	1	1
568	уже выше	1	1
569	этого же	1	1
570	с теми	2	1
571	стадии развития	1	1
572	дело в	3	1
573	одна из	2	1
574	к новым	1	1
575	к этим	1	1
576	которого он	1	1
577	например что	2	1
578	и именно	12	1
579	о таких	1	1
580	дело не	3	1
581	всякого научного	1	1
582	а для	1	1
583	задач не	1	1
584	этих двух	1	1
585	чтения и	1	1
586	тогда она	1	1
587	иными словами	1	1
588	связь и	1	1
589	из основных	1	1
590	не принадлежит	1	1
591	как следует	2	1
592	определенной ступени	1	1
593	в каком	1	1
594	факта что	1	1
595	в действительности	1	1
596	обстоятельство что	1	1
597	значению для	1	1
598	деятельности и	2	1
599	в момент	1	1
600	в специальном	1	1
601	и заключается	4	1
602	есть только	2	1
603	большей мере	4	1
604	шла в	1	1
605	обратно в	1	1
606	анализа и	1	1
607	что остается	2	1
608	к овладению	1	1
609	в самых	1	1
610	в работах	2	1
611	есть прямое	1	1
612	для дальнейшего	1	1
613	особенности этого	1	1
614	и это	6	1
615	наиболее важных	1	1
616	понятным почему	1	1
617	связей которые	1	1
618	и о	1	1
619	изменения в	1	1
620	без всякого	1	1
621	подобно тому	1	1
622	в ее	11	1
623	данном случае	5	1
624	в собственном	2	1
625	от изучения	1	1
626	возникают в	1	1
627	языка так	1	1
628	на той	1	1
629	вопрос что	2	1
630	разной мере	1	1
631	не мог	2	1
632	дать его	1	1
633	понимании его	1	1
634	очевидно необходимо	1	1
635	которыми мы	1	1
636	вопрос который	1	1
637	чем к	1	1
638	короче говоря	1	1
639	деятельности как	1	1
640	это обычно	1	1
641	в определенной	1	1
642	выводу что	5	1
643	которые у	1	1
644	при том	5	1
645	труда но	1	1
646	в известных	2	1
647	в широком	7	1
648	этом понятии	1	1
649	о том	15	1
650	настоящее время	1	1
651	никак не	1	1
652	не содержит	1	1
653	после того	2	1
654	что его	1	1
655	каждом данном	2	1
656	языке как	1	1
657	различие в	1	1
658	своему значению	2	1
659	данных которые	1	1
660	на отдельные	1	1
661	к нему	2	1
662	том или	1	1
663	между тем	8	1
664	вся эта	1	1
665	для второго	1	1
666	при исследовании	1	1
667	что же	3	1
668	язык в	1	1
669	обильные и	1	1
670	в лучшем	1	1
671	процесса то	1	1
672	и самые	1	1
673	стороны как	1	1
674	второй половине	2	1
675	с системой	2	1
676	что здесь	2	1
677	как например	5	1
678	пункт в	1	1
679	на которой	1	1
680	выяснить как	1	1
681	в ряде	2	1
682	культурного развития	3	1
683	тот же	1	1
684	это во-первых	1	1
685	явления в	1	1
686	по данному	1	1
687	во всем	2	1
688	те связи	1	1
689	как нечто	8	1
690	к нашему	1	1
691	в прошлом	2	1
692	может оказаться	3	1
693	во-первых она	1	1
694	и ее	4	1
695	вопрос об	1	1
696	через их	1	1
697	с одной	4	1
698	будет обозначить	1	1
699	именно на	2	1
700	с которыми	1	1
701	которой оно	1	1
702	этой системе	1	1
703	нас с	1	1
704	должен уметь	1	1
705	на всем	1	1
706	уже не	5	1
707	и у	1	1
708	языка а	2	1
709	своим собственным	1	1
710	знаний по	1	1
711	в значении	1	1
712	научного исследования	4	1
713	по глубине	1	1
714	в виде	4	1
715	в начале	3	1
716	собой деятельность	1	1
717	в известном	3	1
718	дает ему	1	1
719	данному предмету	1	1
720	его и	1	1
721	обратиться к	1	1
722	весь круг	1	1
723	к мысли	1	1
724	и специфического	1	1
725	в известной	3	1
726	слова в	1	1
727	содержания и	1	1
728	как их	1	1
729	и должна	1	1
730	вовсе не	6	1
731	гораздо большей	1	1
732	ее не	1	1
733	отличие от	3	1
734	могли не	1	1
735	во всей	1	1
736	в руки	6	1
737	к общим	1	1
738	ближайшим образом	1	1
739	находятся в	2	1
740	в очень	3	1
741	а потому	3	1
742	глубине и	1	1
743	нужно было	1	1
744	и даже	5	1
745	или иной	1	1
746	и из	1	1
747	что можно	2	1
748	этот взгляд	1	1
749	эта работа	1	1
750	оно будет	1	1
751	здесь в	1	1
752	значении слова	1	1
753	с той	1	1
754	не потому	1	1
755	более общего	2	1
756	мысль которая	1	1
757	еще и	3	1
758	наконец в	1	1
759	это своеобразное	1	1
760	говорит о	3	1
761	по тем	1	1
762	могут привести	1	1
763	что обе	2	1
764	он только	1	1
765	заключенная в	1	1
766	а главное	1	1
767	из наиболее	4	1
768	не означает	1	1
769	только как	6	1
770	в руках	1	1
771	имеет своей	1	1
772	одну из	1	1
773	как видно	1	1
774	о чем	4	1
775	если таким	2	1
776	мысли более	1	1
777	ближе к	2	1
778	стоит в	2	1
779	если не	1	1
780	или меньшая	1	1
781	виде в	2	1
782	он представляет	1	1
783	что раньше	1	1
784	содержание но	1	1
785	путь от	2	1
786	в разной	2	1
787	тот факт	1	1
788	дополнение к	1	1
789	из которых	2	1
790	одной стороны	4	1
791	имеют первостепенное	1	1
792	она есть	5	1
793	смысле этого	8	1
794	для первого	1	1
795	тому как	1	1
796	в тех	2	1
797	обоих этих	1	1
798	изучение этих	1	1
799	значит что	1	1
800	большая или	1	1
801	в истории	9	1
802	лучшем случае	1	1
803	этом и	1	1
804	своим источником	1	1
805	вообще все	1	1
806	которые были	2	1
807	на одной	1	1
808	тех или	3	1
809	в более	2	1
810	то только	1	1
811	деле как	1	1
812	отношениях между	1	1
813	от той	1	1
814	вся история	1	1
815	отсюда следует	1	1
816	должны быть	1	1
817	не существует	2	1
818	употребление тех	1	1
819	котором он	2	1
820	только тем	1	1
821	своему содержанию	1	1
822	в результате	3	1
823	это как	1	1
824	в настоящее	1	1
825	как она	4	1
826	работы над	6	1
827	оказалось что	2	1
828	есть система	1	1
829	особого рода	4	1
830	той или	1	1
831	то о	2	1
832	тем более	2	1
833	главным образом	1	1
834	не должен	1	1
835	случае и	1	1
836	конце концов	2	1
837	только с	3	1
838	в большей	7	1
839	на языке	2	1
840	это еще	2	1
841	должен быть	4	1
842	все вместе	1	1
843	нам не	1	1
844	может и	1	1
845	в высшем	1	1
846	слово в	1	1
847	в свою	1	1
848	это понятие	2	1
849	для исследования	1	1
850	относящиеся к	3	1
851	самое существенное	1	1
852	впервые в	1	1
853	на общий	1	1
854	совершенно не	1	1
855	что понятие	1	1
856	одновременно и	1	1
857	не что	4	1
858	есть и	4	1
859	только о	2	1
860	есть то	1	1
861	самое что	2	1
862	свои собственные	1	1
863	чтобы ее	1	1
864	возникает как	1	1
865	того времени	1	1
866	путь не	1	1
867	к этому	3	1
868	значение в	2	1
869	точно так	2	1
870	все что	1	1
871	этой точки	1	1
