N	2gram	Bakhtin_Pr_3	Vladivir
117	в начале	2	4
118	и наконец	2	4
119	ко всему	1	4
120	последний год	1	3
121	и больше	1	3
122	что можно	1	3
123	во всех	12	3
124	но не	5	3
125	не то	3	3
126	отличие от	1	3
127	его на	1	3
128	как в	7	3
129	что касается	2	3
130	более или	3	3
131	так или	1	3
132	из этих	1	3
133	в очень	1	3
134	им в	1	3
135	всех этих	1	3
136	в последний	1	3
137	таким образом	6	3
138	должен был	1	3
139	в них	2	3
140	или менее	3	3
141	с точки	2	3
142	в отличие	1	3
143	что я	2	3
144	но он	2	3
145	в россии	1	3
146	вплоть до	4	3
147	же время	5	3
148	к ней	1	3
149	в области	3	3
150	он и	1	3
151	где он	1	3
152	и это	3	3
153	что и	3	3
154	вообще в	2	3
155	мы будем	1	3
156	уже не	1	3
157	уже в	2	3
158	здесь мы	2	3
159	даже и	2	3
160	или иначе	1	3
161	наконец в	2	3
162	конце концов	1	3
163	под влиянием	1	3
164	нет ничего	2	3
165	из трех	1	3
166	да и	2	3
167	по существу	5	3
168	своей жизни	1	3
169	и для	4	3
170	уже на	2	3
171	еще более	5	3
172	тем более	2	3
173	хотя бы	2	3
174	но вот	1	3
175	в таком	2	3
176	это в	1	3
177	и особенно	3	3
178	я и	1	2
179	всем и	1	2
180	но тем	1	2
181	очень много	1	2
182	в чисто	2	2
183	и до	5	2
184	мы уже	5	2
185	на первом	1	2
186	что если	1	2
187	единство и	1	2
188	есть нечто	1	2
189	время как	1	2
190	ему в	1	2
191	глубокой и	1	2
192	по своему	6	2
193	а он	1	2
194	в общем	1	2
195	себе и	1	2
196	но кроме	1	2
197	к числу	1	2
198	есть его	1	2
199	в самом	2	2
200	во многих	1	2
201	как он	2	2
202	человек не	1	2
203	мысли и	1	2
204	вера в	1	2
205	на земле	14	2
206	и по	3	2
207	на этом	1	2
208	будем говорить	1	2
209	и может	1	2
210	на все	2	2
211	заключается в	1	2
212	это не	6	2
213	он все	1	2
214	и представить	1	2
215	этого не	1	2
216	мы видели	2	2
217	мы не	4	2
218	нисколько не	1	2
219	достоевского но	1	2
220	в их	2	2
221	к той	1	2
222	их в	2	2
223	даже в	1	2
224	иной раз	1	2
225	меня не	1	2
226	правда в	2	2
227	того как	1	2
228	и притом	1	2
229	в самых	1	2
230	что вы	1	2
231	казалось бы	3	2
232	всего на	1	2
233	не о	2	2
234	мыслей и	1	2
235	ровно ничего	1	2
236	уже и	1	2
237	как будто	2	2
238	начиная с	3	2
239	которая есть	1	2
240	дальнейшем мы	1	2
241	не могу	3	2
242	и ту	1	2
243	ничего не	6	2
244	со своей	1	2
245	вот это	1	2
246	о нем	1	2
247	после того	1	2
248	в сущности	10	2
249	и во	4	2
250	которой мы	2	2
251	и она	1	2
252	и жизни	2	2
253	история и	1	2
254	он сам	4	2
255	мы находим	2	2
256	друг друга	1	2
257	бытия и	2	2
258	но уже	1	2
259	для того	1	2
260	себе представить	1	2
261	и из	3	2
262	как у	5	2
263	здесь в	10	2
264	тут же	1	2
265	и прежде	6	2
266	что не	1	2
267	что для	1	2
268	отношениях с	1	2
269	к его	1	2
270	и потому	5	2
271	или по	3	2
272	наряду с	5	2
273	в той	2	2
274	мы сказали	1	2
275	с очень	1	2
276	можно было	1	2
277	я очень	1	2
278	в более	4	2
279	и от	3	2
280	в двух	2	2
281	у достоевского	17	2
282	я хотел	1	2
283	к этой	1	2
284	чувствовал себя	1	2
285	жизни в	3	2
286	с ней	3	2
287	есть и	2	2
288	же и	1	2
289	можно назвать	2	2
290	в своих	2	2
291	во сне	5	2
292	от этой	1	1
293	если б	7	1
294	одним из	3	1
295	например в	5	1
296	он вел	1	1
297	в тех	1	1
298	и др	14	1
299	между двумя	1	1
300	конечно с	1	1
301	смерть в	1	1
302	собственном смысле	2	1
303	категорий мы	1	1
304	действительности и	2	1
305	по его	1	1
306	сказать с	1	1
307	в несколько	1	1
308	есть не	1	1
309	хорошо и	1	1
310	этом не	1	1
311	память достоевского	1	1
312	он как	1	1
313	говорить о	2	1
314	но она	1	1
315	что иное	1	1
316	а для	2	1
317	на тему	1	1
318	жизни как	4	1
319	представление о	1	1
320	тут я	1	1
321	и ни	1	1
322	начала в	1	1
323	мы здесь	3	1
324	о судьбе	1	1
325	литературы и	2	1
326	которые он	1	1
327	иное как	1	1
328	за него	2	1
329	все больше	1	1
330	помимо этого	1	1
331	и сквозь	1	1
332	а только	1	1
333	не все	1	1
334	менее всего	2	1
335	с собою	1	1
336	а через	1	1
337	как тяжело	1	1
338	не просто	1	1
339	бы что	1	1
340	земле в	1	1
341	и увидел	1	1
342	нет и	1	1
343	до наших	3	1
344	что они	1	1
345	но без	1	1
346	в произведениях	1	1
347	нет надобности	1	1
348	независимо от	1	1
349	что именно	2	1
350	так называемая	2	1
351	некоторое время	1	1
352	о жизни	1	1
353	когда он	1	1
354	целый ряд	1	1
355	как уже	1	1
356	в серьезных	1	1
357	это просто	1	1
358	знаю что	1	1
359	себе не	1	1
360	этой цели	1	1
361	и отчасти	2	1
362	ix в	1	1
363	гораздо раньше	1	1
364	представителем его	1	1
365	он в	2	1
366	очень важно	1	1
367	что ничего	1	1
368	тому же	2	1
369	были связаны	2	1
370	так сказать	5	1
371	можно себе	1	1
372	что она	1	1
373	земли на	2	1
374	главным образом	3	1
375	он ни	1	1
376	и еще	1	1
377	нее и	1	1
378	xix века	1	1
379	к одному	2	1
380	них нет	1	1
381	не к	1	1
382	свои собственные	1	1
383	прежде чем	2	1
384	так например	2	1
385	находим у	1	1
386	в глубину	1	1
387	последнее слово	1	1
388	это конечно	2	1
389	что все	1	1
390	путешествий в	1	1
391	связанных с	1	1
392	и иногда	1	1
393	на миг	2	1
394	например с	1	1
395	целостности и	1	1
396	которая была	1	1
397	в жизни	8	1
398	для них	1	1
399	литературе а	1	1
400	дни в	1	1
401	все равно	4	1
402	далеко не	2	1
403	в общей	1	1
404	мы имеем	1	1
405	всю жизнь	1	1
406	уже у	3	1
407	чем в	1	1
408	очень важный	1	1
409	бога и	2	1
410	во время	1	1
411	время все	1	1
412	но если	1	1
413	жизнь которую	1	1
414	а главное	2	1
415	можно найти	1	1
416	в такой	1	1
417	и без	3	1
418	просто в	1	1
419	место в	2	1
420	еще с	1	1
421	оказывается что	1	1
422	далее в	1	1
423	своего рода	3	1
424	чем дальше	1	1
425	развитие в	2	1
426	но эта	1	1
427	не будем	3	1
428	которые в	1	1
429	но во	1	1
430	нам в	1	1
431	и относительно	1	1
432	могли быть	1	1
433	и под	3	1
434	она по	1	1
435	при всех	2	1
436	но они	4	1
437	всего его	1	1
438	человечества и	1	1
439	самого начала	4	1
440	что их	1	1
441	на него	1	1
442	мы все	2	1
443	но только	1	1
444	философской позиции	1	1
445	каждый из	1	1
446	вся его	1	1
447	в самой	1	1
448	разработки очень	1	1
449	этих двух	2	1
450	возможно было	1	1
451	во всем	2	1
452	достоевского можно	2	1
453	но теперь	1	1
454	с категорией	1	1
455	в сознании	2	1
456	следует отметить	1	1
457	которую можно	3	1
458	только с	1	1
459	если только	1	1
460	ну а	2	1
461	ведь все	1	1
462	только наиболее	1	1
463	и здесь	1	1
464	очень часто	1	1
465	своих воспоминаниях	1	1
466	день в	1	1
467	и вольная	1	1
468	во все	5	1
469	что самая	1	1
470	должны быть	1	1
471	за что	1	1
472	было уже	1	1
473	все еще	3	1
474	своего отца	1	1
475	здесь еще	2	1
476	и которая	1	1
477	своего развития	1	1
478	не хочу	1	1
479	довольно пестрая	1	1
480	в собственном	2	1
481	и будем	1	1
482	такие как	2	1
483	теперь они	1	1
484	в себя	6	1
485	но мы	1	1
486	с самого	3	1
487	всей своей	2	1
488	есть все	1	1
489	как с	1	1
490	и перед	1	1
491	с собой	1	1
492	времени и	2	1
493	здесь как	3	1
494	особенно в	4	1
495	с самим	5	1
496	здесь нет	1	1
497	во многом	2	1
498	определяется их	1	1
499	еще не	5	1
500	и всюду	1	1
501	могла быть	1	1
502	истины а	1	1
503	я знаю	1	1
504	поэтому в	1	1
505	совершенно невозможно	1	1
506	для этого	1	1
507	является почти	2	1
508	это влияние	2	1
509	и та	1	1
510	влияние на	12	1
511	все его	2	1
512	вопросу о	1	1
513	а напротив	1	1
514	жизни он	1	1
515	большее значение	1	1
516	всеми своими	1	1
517	в глазах	1	1
518	представления о	2	1
519	и об	1	1
520	и самые	1	1
521	но тут	1	1
522	в литературе	5	1
523	нас интересует	4	1
524	но с	1	1
525	дело с	1	1
526	что даже	1	1
527	это очень	4	1
528	до нас	2	1
529	всех его	1	1
530	и ее	6	1
531	здесь с	1	1
532	не мешает	1	1
533	и тем	2	1
534	со всеми	8	1
535	в качестве	1	1
536	человека с	1	1
537	в иване	1	1
538	для всех	2	1
539	только на	1	1
540	его по	2	1
541	очень глубокая	1	1
542	или даже	1	1
543	в душе	1	1
544	и других	9	1
545	из них	4	1
546	характерно что	2	1
547	и их	2	1
548	представлений о	1	1
549	здесь перед	2	1
550	с этими	1	1
551	к ним	1	1
552	дело и	1	1
553	заметить что	1	1
554	тем что	2	1
555	этом отношении	1	1
556	кроме этих	1	1
557	своей обычной	2	1
558	мир на	1	1
559	души со	1	1
560	как можно	1	1
561	рядом с	1	1
562	даже не	1	1
563	развития а	1	1
564	до сих	5	1
565	же а	1	1
566	на ее	2	1
567	что человек	1	1
568	глубокая и	1	1
569	романтиков в	1	1
570	его из	1	1
571	к более	1	1
572	в менее	1	1
573	нужно сказать	2	1
574	и стал	1	1
575	менее мы	1	1
576	ничем не	1	1
577	мы и	2	1
578	человеческой жизни	3	1
579	также с	1	1
580	говорить только	1	1
581	все более	1	1
582	ни за	1	1
583	все то	3	1
584	того с	1	1
585	ни на	1	1
586	его как	1	1
587	в разной	1	1
588	свое одиночество	1	1
589	над ним	1	1
590	к своему	1	1
591	и глубоко	1	1
592	перед нами	5	1
593	та которая	1	1
594	вне всех	1	1
595	выше всего	1	1
596	не что	1	1
597	здесь было	1	1
598	для понимания	2	1
599	мысли это	1	1
600	в бесах	2	1
601	все моменты	1	1
602	важный момент	1	1
603	рассказ в	1	1
604	первом плане	1	1
605	человека который	1	1
606	сих пор	5	1
607	характера в	1	1
608	нужно отметить	2	1
609	в смысле	2	1
610	свое последнее	1	1
611	шел от	1	1
612	в письмах	1	1
613	сознании и	1	1
614	и сделал	1	1
615	этом смысле	1	1
616	при всем	1	1
617	наш обзор	1	1
618	которых он	1	1
619	и мог	2	1
620	и человек	1	1
621	котором он	1	1
622	мира и	2	1
623	отца с	1	1
624	и кроме	1	1
625	время и	1	1
626	от него	3	1
627	с достоевским	1	1
628	разной степени	1	1
629	о самоубийстве	1	1
630	коснемся в	1	1
631	личности и	1	1
632	от всякого	1	1
633	о развитии	1	1
634	трудно хотя	1	1
635	в период	1	1
636	два часа	2	1
637	быть и	2	1
638	между ними	2	1
639	отношением к	1	1
640	от всех	1	1
641	равно как	1	1
642	юность и	1	1
643	по одному	1	1
644	то ведь	1	1
645	никогда в	1	1
646	и внешние	1	1
647	а может	1	1
648	ее в	3	1
649	и другие	9	1
650	бы из	1	1
651	их отношений	1	1
652	он часто	1	1
653	том числе	11	1
654	они не	3	1
