N	2gram	Propp_Isto_3	Psycholo
110	мы найдем	2	4
111	указывает на	1	4
112	что всякая	1	4
113	действия и	1	4
114	в его	3	4
115	в него	2	4
116	этот вопрос	2	4
117	не можем	1	4
118	только на	2	4
119	должен был	3	4
120	от того	1	4
121	дело происходит	1	4
122	говорит о	1	4
123	прежде всего	3	4
124	которых мы	1	4
125	там где	7	4
126	уже давно	2	4
127	в частности	5	4
128	о чем	1	4
129	от него	2	4
130	и все	3	4
131	а в	6	4
132	не есть	1	4
133	смысл этого	1	3
134	той же	2	3
135	мы не	1	3
136	и о	2	3
137	что герой	3	3
138	из того	2	3
139	и на	4	3
140	в ее	1	3
141	мы сейчас	2	3
142	как в	2	3
143	из этих	3	3
144	на его	3	3
145	он не	5	3
146	состоит в	3	3
147	не как	1	3
148	в силу	2	3
149	так например	1	3
150	можно было	1	3
151	человека в	1	3
152	в другом	2	3
153	об этом	1	3
154	это не	6	3
155	т д	15	3
156	эти два	3	3
157	ни в	2	3
158	показывает что	5	3
159	и уже	2	3
160	в этих	11	3
161	где мы	1	3
162	вопрос о	2	3
163	но он	4	3
164	вовсе не	2	3
165	самого начала	1	3
166	одна из	2	3
167	находятся в	1	3
168	в каком	1	3
169	с другом	1	3
170	что при	1	3
171	данном случае	3	3
172	и говорит	9	3
173	с самого	1	3
174	так в	6	3
175	что у	3	3
176	так и	2	3
177	и поэтому	1	3
178	образом мы	2	3
179	что и	9	3
180	и только	1	3
181	видим что	4	3
182	что здесь	6	3
183	тот же	1	3
184	так что	5	3
185	с двумя	1	3
186	в состоянии	1	3
187	у него	3	3
188	что на	4	3
189	со стороны	3	3
190	и между	1	3
191	на этот	1	3
192	была бы	1	3
193	под влиянием	1	3
194	в данном	4	3
195	друг с	1	3
196	как из	1	3
197	героя в	1	3
198	при таком	1	3
199	не существует	1	3
200	для нас	4	3
201	целый ряд	3	3
202	мы должны	7	3
203	хотя бы	1	3
204	обстоит дело	1	3
205	в свою	4	3
206	и другие	4	3
207	это в	1	3
208	к этому	7	3
209	в таком	1	3
210	ту же	2	2
211	же как	2	2
212	это и	1	2
213	по моему	1	2
214	бы для	1	2
215	и до	1	2
216	должна быть	1	2
217	а как	1	2
218	если я	3	2
219	время как	2	2
220	но она	2	2
221	что иное	3	2
222	и он	2	2
223	между собой	1	2
224	иное как	3	2
225	в знаменитой	1	2
226	предположить что	7	2
227	на самом	2	2
228	по отношению	2	2
229	себе и	2	2
230	друг от	1	2
231	в одной	3	2
232	от друга	1	2
233	его на	2	2
234	с этим	8	2
235	перед нами	1	2
236	что по	2	2
237	следующим образом	3	2
238	ни один	2	2
239	он в	1	2
240	все эти	4	2
241	некоторые авторы	1	2
242	в нашей	1	2
243	образом и	2	2
244	и вот	2	2
245	том чтобы	1	2
246	одной и	1	2
247	в нее	2	2
248	но все	2	2
249	как они	1	2
250	а затем	3	2
251	же не	2	2
252	и с	4	2
253	из них	7	2
254	все равно	3	2
255	или наоборот	2	2
256	для чего	1	2
257	чем в	1	2
258	это делает	2	2
259	в котором	2	2
260	с точки	1	2
261	в которых	2	2
262	несомненно что	2	2
263	и той	1	2
264	сами по	1	2
265	в то	2	2
266	того как	1	2
267	совершенно правильно	1	2
268	и так	2	2
269	и пытается	1	2
270	во всем	1	2
271	нет ни	1	2
272	есть только	2	2
273	отличается от	1	2
274	он видит	3	2
275	если же	1	2
276	знаем что	2	2
277	смерти в	3	2
278	в себя	1	2
279	на том	3	2
280	и другими	1	2
281	не с	2	2
282	что дело	1	2
283	является в	1	2
284	и даже	2	2
285	ничего не	6	2
286	находится в	4	2
287	и герой	2	2
288	и та	1	2
289	можно сказать	2	2
290	это может	1	2
291	которые он	1	2
292	стороны он	1	2
293	тех пор	1	2
294	быть и	3	2
295	говорили выше	1	2
296	два типа	2	2
297	в качестве	2	2
298	связи с	6	2
299	каким образом	1	2
300	не дает	2	2
301	дает ему	1	2
302	мы знаем	2	2
303	мы находим	1	2
304	в одном	2	2
305	должны будем	1	2
306	это по	1	2
307	представляют собой	4	2
308	себя и	1	2
309	обратить внимание	1	2
310	на которых	1	2
311	и эта	1	2
312	или с	1	2
313	это значит	1	2
314	над ним	1	2
315	в течение	6	2
316	исходя из	1	2
317	с этой	1	2
318	этом случае	5	2
319	все это	1	2
320	сейчас увидим	1	2
321	лицо и	2	2
322	видим в	1	2
323	же в	2	2
324	не знает	1	2
325	не что	3	2
326	бы его	1	2
327	из этого	1	2
328	но еще	1	2
329	событий в	1	2
330	круг явлений	1	1
331	одним из	4	1
332	например в	2	1
333	связана с	3	1
334	в такой	1	1
335	здесь и	2	1
336	этому вопросу	1	1
337	все те	1	1
338	и за	1	1
339	из всех	1	1
340	еще на	1	1
341	нас важно	1	1
342	случае это	1	1
343	на место	1	1
344	но такое	1	1
345	мы и	1	1
346	частный случай	2	1
347	с большим	5	1
348	все так	1	1
349	на них	1	1
350	как фактор	1	1
351	столь же	1	1
352	которые однако	1	1
353	в чем	3	1
354	то мы	2	1
355	как если	1	1
356	видели что	4	1
357	имеет тенденцию	1	1
358	могло быть	3	1
359	мы будем	1	1
360	но как	1	1
361	к которой	1	1
362	связано с	4	1
363	очень ясно	1	1
364	не все	6	1
365	вступают в	2	1
366	отношение к	4	1
367	тут же	1	1
368	не просто	1	1
369	только предположить	1	1
370	каждый в	1	1
371	к сожалению	1	1
372	относится к	2	1
373	которые не	1	1
374	общего с	1	1
375	становится особенно	1	1
376	приводят к	1	1
377	хотя и	2	1
378	сделать их	1	1
379	по-видимому заключается	1	1
380	царства и	1	1
381	последовательность событий	1	1
382	приблизительно следующим	1	1
383	некоторых элементов	1	1
384	представляет собой	3	1
385	совершается не	1	1
386	что так	1	1
387	ни одна	1	1
388	то обстоятельство	1	1
389	остановиться на	1	1
390	и тот	1	1
391	всем его	1	1
392	и производит	1	1
393	имеем в	4	1
394	тому же	2	1
395	во многих	2	1
396	в наших	2	1
397	этот процесс	1	1
398	больше всего	1	1
399	главным образом	1	1
400	придется остановиться	1	1
401	человеческого тела	1	1
402	по своему	1	1
403	так часто	2	1
404	и пять	1	1
405	но вместе	1	1
406	его от	1	1
407	образа и	1	1
408	с собой	2	1
409	и наоборот	1	1
410	от нее	1	1
411	в одну	1	1
412	могла бы	1	1
413	а когда	1	1
414	ей в	1	1
415	на этой	1	1
416	теряет свои	1	1
417	окажется что	1	1
418	и дает	1	1
419	сказывается в	1	1
420	не соответствует	1	1
421	здесь у	1	1
422	в жизни	2	1
423	но уже	1	1
424	этого слова	1	1
425	случае к	1	1
426	ни одной	1	1
427	далеко не	3	1
428	которой он	1	1
429	и вне	1	1
430	нигде не	1	1
431	же два	1	1
432	оно имеет	1	1
433	здесь все	1	1
434	за ним	3	1
435	как таковой	2	1
436	в один	1	1
437	не мог	2	1
438	меняется и	1	1
439	в эту	1	1
440	именно он	1	1
441	там хорошо	1	1
442	что такое	1	1
443	в следующем	1	1
444	о той	1	1
445	она в	1	1
446	что вся	1	1
447	установить что	1	1
448	представление о	3	1
449	мы теперь	1	1
450	любовь и	1	1
451	для объяснения	1	1
452	не менее	5	1
453	одном из	3	1
454	не раз	2	1
455	в корне	1	1
456	составить предмет	1	1
457	выше мы	3	1
458	которые в	1	1
459	и всякого	1	1
460	был только	1	1
461	и эти	3	1
462	второй раз	1	1
463	надо сказать	1	1
464	дети на	1	1
465	их в	3	1
466	бы быть	1	1
467	даже в	2	1
468	этой работы	1	1
469	же мы	1	1
470	герой но	1	1
471	сам он	1	1
472	и очень	1	1
473	героем и	1	1
474	этих трех	1	1
475	случае в	2	1
476	здесь могут	2	1
477	вплоть до	1	1
478	но они	2	1
479	все три	1	1
480	она не	4	1
481	из нас	1	1
482	на кладбище	2	1
483	хотелось бы	2	1
484	означает что	1	1
485	ее с	1	1
486	в русской	3	1
487	героев и	1	1
488	и отдельных	1	1
489	подобное же	1	1
490	на самый	1	1
491	в самых	2	1
492	это еще	2	1
493	не имеет	2	1
494	это мы	1	1
495	людям и	1	1
496	в разных	1	1
497	больше чем	1	1
498	из четырех	1	1
499	стало ясно	1	1
500	явление в	1	1
501	очень мало	1	1
502	детей и	3	1
503	в русском	2	1
504	и цель	1	1
505	к ней	4	1
506	связь и	2	1
507	не принадлежит	1	1
508	которые часто	1	1
509	только с	1	1
510	имеем здесь	1	1
511	перед ним	1	1
512	к таким	1	1
513	обстоятельство что	1	1
514	к себе	1	1
515	прямо говорит	1	1
516	и другой	1	1
517	лежит в	1	1
518	в других	4	1
519	имеет еще	1	1
520	бы составить	1	1
521	замуж за	1	1
522	в особую	1	1
523	на это	2	1
524	в работах	1	1
525	поставить вопрос	2	1
526	по воздуху	1	1
527	всегда в	1	1
528	состоят в	1	1
529	обычно в	1	1
530	бы что	1	1
531	но по	3	1
532	с ее	1	1
533	как не	1	1
534	свою очередь	1	1
535	в некоторых	5	1
536	как один	1	1
537	здесь не	3	1
538	на другой	2	1
539	уже потому	1	1
540	и от	3	1
541	опустил и	1	1
542	за пределами	1	1
543	уже с	3	1
544	и этим	1	1
545	только то	1	1
546	она может	1	1
547	на той	1	1
548	то время	2	1
549	каждого из	1	1
550	часто в	1	1
551	по тому	1	1
552	это должно	1	1
553	силу того	1	1
554	и делают	1	1
555	мы рассмотрим	2	1
556	только до	1	1
557	но имеют	1	1
558	имеем дело	1	1
559	другими словами	1	1
560	которым пользуется	1	1
561	становится уже	1	1
562	после того	2	1
563	выражение чем	1	1
564	там же	2	1
565	нас в	1	1
566	для каждой	1	1
567	к нему	5	1
568	гораздо чаще	1	1
569	между тем	2	1
570	оно составляет	1	1
571	несколько иначе	1	1
572	в каких	1	1
573	на которой	1	1
574	о его	1	1
575	одной из	1	1
576	вступить в	3	1
577	однако в	1	1
578	пор не	1	1
579	тогда мы	1	1
580	и действительно	2	1
581	который в	1	1
582	на несколько	1	1
583	важный для	1	1
584	и ее	3	1
585	между героем	1	1
586	уже не	7	1
587	дать ответ	2	1
588	в виде	2	1
589	в начале	1	1
590	они находятся	1	1
591	него и	2	1
592	за счет	2	1
593	вступает в	3	1
594	или даже	1	1
595	при помощи	3	1
596	его и	4	1
597	только одно	1	1
598	он имеет	1	1
599	жену и	1	1
600	не сам	1	1
601	и их	1	1
602	никто не	2	1
603	могло бы	1	1
604	другую сторону	1	1
605	у нее	2	1
606	тем как	1	1
607	как при	1	1
608	заметить что	1	1
609	были бы	1	1
610	нет и	1	1
611	есть просто	1	1
612	превращаться в	1	1
613	ней и	1	1
614	нам уже	2	1
615	как у	1	1
616	нее на	1	1
617	же были	1	1
618	и несомненно	1	1
619	говорит вот	1	1
620	связаны с	1	1
621	сюда же	2	1
622	мы еще	3	1
623	и др	2	1
624	что не	2	1
625	них же	1	1
626	что им	2	1
627	превращается в	3	1
628	не было	2	1
629	введения в	1	1
630	говорит я	2	1
631	так это	1	1
632	мы легко	1	1
633	узнает что	2	1
634	не то	1	1
635	ее на	1	1
636	объединены в	1	1
637	здесь имеет	1	1
638	речи и	1	1
639	формы которые	1	1
640	если не	2	1
641	мы видели	13	1
642	которого она	1	1
643	какая же	1	1
644	на смерть	3	1
645	что каждый	1	1
646	редких случаях	1	1
647	многих случаях	1	1
648	между ее	1	1
649	конечно не	1	1
650	близко подходит	1	1
651	это становится	1	1
652	на тот	1	1
653	смысле этого	1	1
654	чтобы заставить	1	1
655	тому как	1	1
656	во все	2	1
657	что же	1	1
658	и там	4	1
659	быть два	1	1
660	и всей	1	1
661	да и	2	1
662	сам не	1	1
663	один когда	1	1
664	том смысле	1	1
665	что ее	1	1
666	только для	1	1
667	но это	3	1
668	но для	1	1
669	или по	5	1
670	над его	1	1
671	здесь в	1	1
672	нами уже	1	1
673	указать на	2	1
674	и другим	1	1
675	этому мы	1	1
676	верст и	1	1
677	которая в	1	1
678	отличает его	1	1
679	но когда	1	1
680	от всех	1	1
681	еще более	2	1
682	он попал	1	1
683	дана в	1	1
684	все они	1	1
685	во время	6	1
686	нет ничего	2	1
687	с ними	3	1
688	заставить нас	1	1
689	или другими	1	1
690	пожалуй ни	1	1
691	состоит из	1	1
692	он находит	1	1
693	но этим	1	1
694	равно как	3	1
695	а герой	1	1
696	отношению к	2	1
697	ко всему	1	1
698	в отдельности	1	1
699	можно привести	1	1
700	чтобы он	1	1
701	у которых	1	1
702	однако мы	1	1
703	во всяком	2	1
704	все что	3	1
705	этой точки	1	1
706	ничего общего	1	1
