N	2gram	Tiupa_Lite_3	Psycholo
120	от имени	1	3
121	что по	1	3
122	и тем	3	3
123	я говорю	2	3
124	место в	4	3
125	в стихах	6	3
126	того же	2	3
127	в них	1	3
128	как на	3	3
129	не к	1	3
130	здесь не	2	3
131	был бы	1	3
132	к концу	1	3
133	из двух	1	3
134	бы не	1	3
135	то и	1	3
136	по его	1	3
137	его в	2	3
138	бы в	1	3
139	и только	2	3
140	и о	1	3
141	и к	3	3
142	что не	2	3
143	в то	9	3
144	полагает что	1	3
145	а я	3	3
146	как только	1	3
147	едва ли	3	3
148	он был	1	3
149	тем что	2	3
150	эти два	1	3
151	в таком	1	3
152	первой половине	2	3
153	далеко не	2	3
154	всякий раз	2	3
155	ее не	1	3
156	но в	3	3
157	только для	3	3
158	все это	1	3
159	к этому	2	3
160	со всей	2	3
161	в основе	5	3
162	страсть к	1	3
163	состоит в	6	3
164	но это	1	3
165	все прочие	1	2
166	в полном	2	2
167	для всех	1	2
168	из своей	1	2
169	когда мы	1	2
170	поэзии и	2	2
171	по выражению	1	2
172	и наконец	3	2
173	все те	1	2
174	данном случае	4	2
175	но он	1	2
176	в качестве	5	2
177	и который	1	2
178	уже как	1	2
179	так же	2	2
180	еще и	2	2
181	и действительно	1	2
182	что здесь	1	2
183	друг другу	1	2
184	есть в	1	2
185	и вместе	2	2
186	русской поэзии	1	2
187	своей жизни	2	2
188	но мы	1	2
189	хотя бы	1	2
190	по преимуществу	1	2
191	в конце	2	2
192	одно из	4	2
193	как ты	2	2
194	со всеми	2	2
195	эти слова	2	2
196	и я	1	2
197	представляет собой	2	2
198	и вот	2	2
199	с этой	2	2
200	например в	3	2
201	для него	2	2
202	отношения к	3	2
203	быть не	2	2
204	на самом	1	2
205	у них	1	2
206	он все	2	2
207	и другими	1	2
208	к своему	1	2
209	это будет	2	2
210	в этих	1	2
211	что автор	1	2
212	они не	1	2
213	в совершенно	2	2
214	с ее	3	2
215	бы назвать	1	2
216	у нас	2	2
217	к его	1	2
218	отнюдь не	3	2
219	уже не	3	2
220	нельзя не	1	2
221	в силу	1	2
222	свою очередь	1	2
223	к этой	1	2
224	автора и	2	2
225	в истории	1	2
226	том как	1	2
227	очевидно что	1	2
228	от своего	1	2
229	той же	3	2
230	не просто	1	2
231	то это	2	2
232	по мнению	1	2
233	со стороны	7	2
234	а с	1	2
235	совпадает с	1	2
236	для этого	1	2
237	была бы	1	2
238	внимание на	2	2
239	чтобы он	2	2
240	он в	2	2
241	от этой	1	2
242	аналогии с	1	2
243	что сам	1	2
244	до конца	4	2
245	самого конца	1	2
246	что за	1	2
247	с каждым	1	2
248	в общем	1	2
249	столь же	1	2
250	все они	2	2
251	в первой	2	2
252	же в	2	2
253	и эти	1	2
254	по существу	4	2
255	и одновременно	2	2
256	к своим	2	2
257	все более	2	2
258	и ее	2	2
259	же самого	1	2
260	и уже	1	2
261	одного из	2	2
262	к себе	8	2
263	и более	1	2
264	есть только	1	2
265	до самого	1	2
266	по аналогии	2	2
267	на наших	1	2
268	не могу	2	2
269	в русской	1	2
270	в данном	4	2
271	прозе и	1	1
272	и там	1	1
273	момент в	1	1
274	в итоге	1	1
275	жизни а	2	1
276	в словах	3	1
277	бы по	1	1
278	на его	3	1
279	бы быть	1	1
280	бы перед	1	1
281	и с	2	1
282	к героям	1	1
283	своей сущности	1	1
284	к той	1	1
285	еще не	6	1
286	эстетическую реакцию	1	1
287	что несмотря	1	1
288	а всегда	1	1
289	за счет	1	1
290	можно сказать	2	1
291	не имела	1	1
292	над ней	1	1
293	жизни и	3	1
294	своей основе	1	1
295	лицо не	1	1
296	не по	1	1
297	нас не	1	1
298	в поэзии	5	1
299	по мере	1	1
300	не видели	1	1
301	у меня	1	1
302	а жизнь	1	1
303	общим делом	1	1
304	с тобой	1	1
305	но при	1	1
306	в музыке	1	1
307	и их	1	1
308	жизни от	1	1
309	не было	1	1
310	но еще	2	1
311	определенным образом	1	1
312	во времена	1	1
313	так чтобы	2	1
314	по которым	1	1
315	вслед за	3	1
316	из своих	1	1
317	самые различные	1	1
318	в жизни	8	1
319	с ней	2	1
320	на два	1	1
321	аналогию с	1	1
322	которое при	1	1
323	выдвигает и	1	1
324	котором не	1	1
325	быть только	2	1
326	независимо от	1	1
327	в сердце	1	1
328	тем самым	7	1
329	ним и	1	1
330	он однако	1	1
331	от той	1	1
332	но с	2	1
333	второй половине	1	1
334	в понимании	1	1
335	есть одновременно	1	1
336	нисколько не	1	1
337	и вовсе	2	1
338	это последнее	2	1
339	суть по	1	1
340	а на	2	1
341	которых и	1	1
342	ничего общего	1	1
343	того о	1	1
344	и жизнь	1	1
345	в их	1	1
346	в уме	1	1
347	с каким	1	1
348	если прежде	1	1
349	это значит	1	1
350	с которой	2	1
351	поэт в	2	1
352	и было	1	1
353	и он	1	1
354	собой не	1	1
355	всех других	1	1
356	то в	3	1
357	только тем	1	1
358	она составляет	1	1
359	с действительностью	1	1
360	если не	2	1
361	ней и	1	1
362	на этой	1	1
363	здесь это	2	1
364	все хотят	1	1
365	из первых	1	1
366	поэзия и	1	1
367	который может	1	1
368	самое существо	1	1
369	и всех	1	1
370	нет на	1	1
371	целом ряде	1	1
372	но не	4	1
373	художественное произведение	2	1
374	в начале	4	1
375	в корне	1	1
376	известные нам	2	1
377	ничем не	1	1
378	трудно не	1	1
379	но совершенно	1	1
380	есть не	1	1
381	все остальные	1	1
382	а именно	5	1
383	знает что	2	1
384	превращается в	1	1
385	со всяким	1	1
386	и притом	1	1
387	отношение к	2	1
388	какой степени	1	1
389	нет у	1	1
390	мире и	1	1
391	кажется что	1	1
392	в таких	1	1
393	здесь нет	1	1
394	это все	1	1
395	а затем	3	1
396	в романе	3	1
397	действительность в	1	1
398	представлений о	1	1
399	темой для	1	1
400	него не	2	1
401	это не	5	1
402	он мог	1	1
403	ней есть	1	1
404	еще более	1	1
405	не с	2	1
406	что для	1	1
407	он представляет	1	1
408	и других	1	1
409	из его	1	1
410	мысли в	1	1
411	мысли и	1	1
412	для тебя	1	1
413	в отличие	5	1
414	на вопрос	1	1
415	в заключительном	1	1
416	между двумя	1	1
417	нашего восприятия	1	1
418	на свою	3	1
419	для меня	2	1
420	своей правоты	1	1
421	и при	2	1
422	нас к	2	1
423	мы с	2	1
424	то с	1	1
425	отличие от	5	1
426	которой в	1	1
427	это и	1	1
428	не знай	1	1
429	именно на	1	1
430	своего материала	1	1
431	даже в	4	1
432	только одно	1	1
433	с другими	1	1
434	он с	1	1
435	что без	1	1
436	сказать и	2	1
437	что такое	1	1
438	человек и	1	1
439	в самых	1	1
440	и у	1	1
441	в прозаической	1	1
442	лицом и	1	1
443	в чем	1	1
444	она и	2	1
445	в определенном	1	1
446	но уже	3	1
447	дела до	1	1
448	не будь	1	1
449	не за	1	1
450	я тебя	1	1
451	тому же	5	1
452	по два	1	1
453	определяется не	1	1
454	и потому	2	1
455	и еще	1	1
456	всю свою	1	1
457	должно быть	4	1
458	по причине	1	1
459	же я	1	1
460	в первом	2	1
461	в слове	3	1
462	хотя и	4	1
463	в последнем	1	1
464	рода и	1	1
465	о чем	3	1
466	все еще	3	1
467	зависимость от	1	1
468	или менее	1	1
469	предыдущих трех	1	1
470	отношении к	1	1
471	но напротив	1	1
472	более или	1	1
473	что поскольку	1	1
474	мы обычно	1	1
475	своим путем	2	1
476	для которого	3	1
477	такова природа	1	1
478	в конечном	1	1
479	из общего	1	1
480	друг друга	1	1
481	именно поэтому	1	1
482	только не	1	1
483	ситуации в	1	1
484	нам ту	1	1
485	еще раз	2	1
486	поэтическое произведение	1	1
487	будто бы	1	1
488	он отвечает	1	1
489	значение в	1	1
490	есть конечно	1	1
491	именно в	5	1
492	это явление	1	1
493	нет и	1	1
494	то для	1	1
495	в сторону	3	1
496	этом отношении	5	1
497	художественного произведения	2	1
498	которые могли	1	1
499	от себя	2	1
500	себя и	2	1
501	которой она	2	1
502	как известно	1	1
503	время говорит	1	1
504	не столько	1	1
505	и всякое	1	1
506	и она	1	1
507	с таким	1	1
508	как у	4	1
509	что почти	1	1
510	до какой	1	1
511	в действительности	1	1
512	не как	2	1
513	двух направлений	1	1
514	с его	6	1
515	в каждой	2	1
516	по своим	1	1
517	нас в	1	1
518	я только	2	1
519	однако в	4	1
520	искусства как	1	1
521	поэта как	1	1
522	в частности	11	1
523	русская поэзия	1	1
524	есть и	1	1
525	за ним	2	1
526	одним из	4	1
527	чем он	1	1
528	это означает	1	1
529	все равно	1	1
530	но по	1	1
531	на слух	1	1
532	одного а	1	1
533	собственно говоря	1	1
534	не принадлежит	1	1
535	так чтоб	1	1
536	стороны читатель	1	1
537	так и	9	1
538	и до	1	1
539	тому как	3	1
540	в зависимость	1	1
541	и где	1	1
542	к художественному	1	1
543	и есть	1	1
544	мы воспринимаем	1	1
545	писателя с	1	1
546	суть и	1	1
547	она как	1	1
548	в глазах	3	1
549	этой точки	1	1
550	на себя	2	1
551	был не	1	1
552	заявляет что	1	1
553	как о	2	1
554	ее как	1	1
555	будь ее	1	1
556	то она	2	1
557	только на	1	1
558	а сам	1	1
559	целого в	1	1
560	на свете	2	1
561	времени в	1	1
562	или иначе	2	1
563	все может	1	1
564	явно не	1	1
565	и тогда	2	1
566	о ком	1	1
567	пришли к	1	1
568	с собою	1	1
569	а от	1	1
570	была не	1	1
571	подобно тому	2	1
572	том чтобы	2	1
573	он и	2	1
574	с кем	1	1
575	не есть	1	1
576	я для	1	1
577	роль и	1	1
578	в прозе	1	1
