N	2gram	Bakhtin_Pr_1	Myshleni
146	в его	24	4
147	и только	1	4
148	в свете	4	4
149	одной из	1	4
150	по этому	1	4
151	так что	2	4
152	то и	2	4
153	в конце	6	4
154	друг друга	3	4
155	должны быть	1	4
156	и от	2	4
157	поэтому она	1	4
158	и наконец	4	4
159	этой точки	1	4
160	на самом	5	3
161	в первом	1	3
162	к другому	2	3
163	она все	1	3
164	мы уже	2	3
165	совпадает с	2	3
166	в ней	2	3
167	но не	9	3
168	нет и	1	3
169	в этой	4	3
170	в одной	6	3
171	как к	3	3
172	из этих	1	3
173	он не	5	3
174	в первой	2	3
175	и по	1	3
176	одно и	1	3
177	так и	7	3
178	об этом	1	3
179	с другими	7	3
180	не совпадает	1	3
181	развития в	1	3
182	мы видели	1	3
183	такой же	1	3
184	для него	18	3
185	в своей	8	3
186	в основном	1	3
187	друг другу	2	3
188	том и	1	3
189	по себе	8	3
190	и другое	1	3
191	на котором	3	3
192	в основе	4	3
193	но только	1	3
194	только и	1	3
195	в самой	6	3
196	пути и	1	3
197	я не	3	3
198	этом отношении	3	3
199	представляется нам	2	3
200	отличается от	3	3
201	его с	1	3
202	для этого	1	3
203	с ним	5	3
204	во втором	1	3
205	что и	4	3
206	это не	9	3
207	к нему	6	3
208	мы видим	2	3
209	плана в	1	3
210	менее всего	6	3
211	как раз	6	3
212	были бы	4	3
213	отдельной мысли	2	3
214	до сих	2	3
215	в живом	1	3
216	и потому	6	3
217	мы остановимся	2	3
218	этого слова	1	3
219	и о	5	3
220	сих пор	2	3
221	но это	4	3
222	все это	6	3
223	и слово	3	3
224	слова но	2	3
225	находит свое	2	3
226	есть то	3	3
227	между ними	2	3
228	первом случае	1	3
229	в то	10	3
230	и наиболее	1	2
231	отношения к	3	2
232	одним из	6	2
233	выражения в	1	2
234	и есть	2	2
235	то в	1	2
236	и до	3	2
237	все те	2	2
238	не раз	1	2
239	на первом	1	2
240	время как	1	2
241	и он	1	2
242	ответ на	1	2
243	отношение к	2	2
244	относится к	1	2
245	идет о	4	2
246	с этим	2	2
247	перед нами	5	2
248	его к	2	2
249	слова он	1	2
250	в действительности	1	2
251	зрения как	1	2
252	но эта	4	2
253	случае они	1	2
254	бы с	1	2
255	в известном	1	2
256	о человеке	1	2
257	в мышлении	1	2
258	в случае	1	2
259	на его	2	2
260	в нем	19	2
261	котором мы	1	2
262	от нее	1	2
263	к другу	1	2
264	особенности в	1	2
265	лишь в	1	2
266	его в	6	2
267	действительности в	1	2
268	ни в	3	2
269	несмотря на	6	2
270	должно быть	4	2
271	бы сказать	1	2
272	но если	1	2
273	в их	3	2
274	в которых	2	2
275	признать что	1	2
276	должны были	1	2
277	и другого	1	2
278	точку зрения	6	2
279	но он	2	2
280	что было	4	2
281	даже в	4	2
282	в отношении	2	2
283	не имеет	1	2
284	того как	1	2
285	того и	1	2
286	ничего не	5	2
287	и весь	1	2
288	прежде чем	1	2
289	эти три	1	2
290	с другом	1	2
291	у нас	1	2
292	чтобы сделать	1	2
293	об одном	1	2
294	всего в	1	2
295	и больше	1	2
296	если же	3	2
297	бы дать	1	2
298	что все	1	2
299	свою очередь	1	2
300	этой особенности	2	2
301	развивается не	1	2
302	то время	1	2
303	можно было	2	2
304	здесь как	1	2
305	по природе	1	2
306	образом в	1	2
307	находится в	2	2
308	и здесь	3	2
309	и теоретически	1	2
310	входит в	7	2
311	образом все	2	2
312	ее от	1	2
313	во всей	2	2
314	наконец в	2	2
315	в лучшем	2	2
316	известном смысле	1	2
317	один из	2	2
318	даже если	1	2
319	и ее	2	2
320	уже в	3	2
321	в большинстве	2	2
322	является не	2	2
323	на этих	1	2
324	и других	1	2
325	его и	2	2
326	только к	1	2
327	ведь это	2	2
328	вовсе не	7	2
329	случае не	1	2
330	не выражается	1	2
331	на ее	1	2
332	по своим	2	2
333	в свою	1	2
334	с ней	1	2
335	себя и	2	2
336	что не	1	2
337	что для	1	2
338	она является	2	2
339	большинстве случаев	2	2
340	позволяет нам	1	2
341	и она	1	2
342	к его	1	2
343	и приобретает	1	2
344	совершенно в	1	2
345	из которых	2	2
346	могут быть	6	2
347	что же	4	2
348	друг с	2	2
349	тенденция к	1	2
350	и другом	1	2
351	благодаря этому	2	2
352	лучшем случае	2	2
353	о психологических	1	2
354	но с	3	2
355	она может	1	2
356	перестать быть	1	2
357	на одно	1	2
358	а в	7	2
359	от ее	2	2
360	может и	1	2
361	о своем	3	2
362	совершенно не	1	2
363	но именно	3	2
364	к этой	1	2
365	как слово	3	2
366	в своих	3	2
367	к этому	1	2
368	точно так	1	2
369	во всяком	5	2
370	эта новая	1	1
371	в объективном	2	1
372	также что	1	1
373	и т	4	1
374	например в	3	1
375	функции в	1	1
376	все остальное	2	1
377	становится в	1	1
378	он может	3	1
379	своими собственными	1	1
380	в чисто	2	1
381	имеют все	1	1
382	и друг	1	1
383	высшей степени	1	1
384	с таким	1	1
385	в зависимости	5	1
386	и могут	2	1
387	а как	7	1
388	мы имеем	1	1
389	или наоборот	1	1
390	именно к	1	1
391	как обычно	1	1
392	а путем	1	1
393	во внешних	1	1
394	исследования но	1	1
395	зависимости от	5	1
396	мы ее	2	1
397	и происходит	1	1
398	ни одно	1	1
399	от детей	1	1
400	друг к	1	1
401	слов не	1	1
402	но как	3	1
403	а только	1	1
404	точка зрения	12	1
405	к которой	1	1
406	и всякий	1	1
407	и подчинить	1	1
408	непосредственно но	1	1
409	эта особенность	4	1
410	ту сторону	2	1
411	за пределы	7	1
412	сама по	1	1
413	которые не	1	1
414	там где	10	1
415	в особом	3	1
416	сразу и	1	1
417	что как	1	1
418	в своем	8	1
419	кроме того	3	1
420	дистанция между	1	1
421	и понимания	3	1
422	и как	7	1
423	не развивается	1	1
424	от этого	1	1
425	основная тенденция	1	1
426	за собой	1	1
427	та же	1	1
428	момент его	2	1
429	не оставляет	1	1
430	с их	5	1
431	и смысловая	1	1
432	может найти	1	1
433	толстого не	1	1
434	ее как	3	1
435	но на	1	1
436	вследствие этого	2	1
437	свете этого	1	1
438	идей и	1	1
439	самая постановка	1	1
440	в первых	1	1
441	при этом	2	1
442	время и	1	1
443	перестает быть	4	1
444	показал как	1	1
445	всех этих	2	1
446	этого критического	1	1
447	не как	14	1
448	мы полагаем	1	1
449	что каждая	1	1
450	чтобы в	2	1
451	какой бы	2	1
452	подобно тому	3	1
453	на этом	1	1
454	от других	1	1
455	в основу	1	1
456	но все	5	1
457	его предшественники	1	1
458	слова не	1	1
459	в работе	1	1
460	мы его	2	1
461	для всей	1	1
462	из отдельных	1	1
463	в совершенно	1	1
464	мыслью не	1	1
465	в другом	1	1
466	и внутренняя	1	1
467	времени и	1	1
468	от земли	1	1
469	или наконец	4	1
470	это было	1	1
471	может стать	1	1
472	но самый	1	1
473	то все	1	1
474	видеть и	1	1
475	отсюда и	2	1
476	этого нового	1	1
477	к области	1	1
478	для них	1	1
479	в высшей	1	1
480	все равно	1	1
481	эту особенность	3	1
482	со своими	2	1
483	и уже	2	1
484	но значение	1	1
485	совершенно особый	1	1
486	движение по	1	1
487	его слово	1	1
488	как таковой	2	1
489	в один	2	1
490	остается в	1	1
491	его другими	1	1
492	таким же	3	1
493	новой формы	1	1
494	что я	1	1
495	его построения	1	1
496	не путем	1	1
497	ее он	2	1
498	в одном	10	1
499	почти совершенно	1	1
500	остается вне	1	1
501	по ту	2	1
502	это предположение	1	1
503	их в	4	1
504	путь его	1	1
505	сам с	1	1
506	кажется нам	1	1
507	раз и	4	1
508	этих трех	1	1
509	особым образом	1	1
510	между людьми	1	1
511	далее что	1	1
512	деле это	1	1
513	других они	1	1
514	акта и	1	1
515	целому в	1	1
516	структурой и	1	1
517	правда в	2	1
518	одна из	3	1
519	одной плоскости	5	1
520	ее с	1	1
521	на себе	2	1
522	слово оно	1	1
523	и сама	1	1
524	было не	1	1
525	бытия и	1	1
526	всей их	1	1
527	он еще	1	1
528	в структуре	2	1
529	не могло	1	1
530	следовательно и	2	1
531	рассматривать как	1	1
532	как парадокс	1	1
533	как формы	1	1
534	и лишь	1	1
535	или как	5	1
536	всего на	1	1
537	они являются	1	1
538	слове и	1	1
539	другой стороны	3	1
540	это слово	1	1
541	убедиться в	1	1
542	на него	3	1
543	почти не	1	1
544	так сказать	4	1
545	в каком	1	1
546	детей не	1	1
547	у меня	1	1
548	и оно	1	1
549	поэтому не	2	1
550	с мыслью	1	1
551	сравнительно с	1	1
552	про себя	1	1
553	которого я	1	1
554	одну и	1	1
555	что отличает	1	1
556	для его	3	1
557	они и	1	1
558	свое значение	1	1
559	вывод из	2	1
560	соответственно этому	1	1
561	идея может	4	1
562	и это	5	1
563	оно может	2	1
564	и самое	3	1
565	тогда я	1	1
566	проблема эта	1	1
567	проявления этой	1	1
568	первом месте	1	1
569	выражение и	1	1
570	как не	8	1
571	представляет в	1	1
572	но при	1	1
573	и сами	1	1
574	здесь не	1	1
575	ведь они	2	1
576	одного плана	1	1
577	и говорит	1	1
578	в себя	3	1
579	идет не	2	1
580	не возникает	2	1
581	переход к	1	1
582	в нескольких	1	1
583	начала и	2	1
584	этой мысли	1	1
585	ибо только	1	1
586	именно этот	1	1
587	понятно что	1	1
588	поэтому в	2	1
589	он сам	3	1
590	другого и	1	1
591	из одного	4	1
592	на ряд	2	1
593	быть самим	1	1
594	как раньше	1	1
595	о нем	9	1
596	еще резче	1	1
597	вот почему	1	1
598	другими словами	1	1
599	не поддается	2	1
600	как этот	1	1
601	месте и	2	1
602	между тем	5	1
603	от них	2	1
604	место в	1	1
605	сложном отношении	1	1
606	ним и	3	1
607	в форме	7	1
608	в другой	3	1
609	тотчас же	1	1
610	того в	1	1
611	а следовательно	1	1
612	вообще и	1	1
613	все время	2	1
614	если это	1	1
615	а именно	1	1
616	и мы	1	1
617	должны перейти	1	1
618	в сферу	1	1
619	существенно и	3	1
620	этом смысле	10	1
621	этот вопрос	2	1
622	мы увидим	1	1
623	проникнуть в	1	1
624	образом даже	1	1
625	в самое	1	1
626	который в	1	1
627	всяком случае	3	1
628	или другим	1	1
629	особенность которая	1	1
630	от структуры	1	1
631	лежащие в	2	1
632	конечно не	2	1
633	в неразрывной	1	1
634	двух основных	1	1
635	до последней	1	1
636	из них	1	1
637	за ним	3	1
638	неразрывной связи	1	1
639	слова его	1	1
640	не так	1	1
641	человеке или	1	1
642	чтобы она	1	1
643	не для	1	1
644	к ним	1	1
645	как его	1	1
646	у него	5	1
647	само по	3	1
648	заметить что	2	1
649	как будто	3	1
650	самостоятельных и	2	1
651	к той	1	1
652	от того	4	1
653	в них	3	1
654	ее на	1	1
655	в других	1	1
656	к самому	1	1
657	зрения с	1	1
658	уже говорили	1	1
659	свою мысль	1	1
660	он живет	1	1
661	мы привыкли	1	1
662	стороны эта	1	1
663	здесь в	1	1
664	к которому	1	1
665	как же	4	1
666	а с	1	1
667	к более	2	1
668	быть тем	1	1
669	не было	4	1
670	на этот	2	1
671	ничем не	1	1
672	к идеям	1	1
673	его как	4	1
674	и внутренне	3	1
675	несущественно и	1	1
676	иной смысл	1	1
677	себя как	2	1
678	благодаря чему	2	1
679	слове поэтому	1	1
680	мысль как	2	1
681	случайным и	1	1
682	под влиянием	1	1
683	он и	5	1
684	в одно	1	1
685	и вне	1	1
686	если не	1	1
687	должна была	4	1
688	в частности	1	1
689	служит выражением	1	1
690	не давая	2	1
691	и особенно	1	1
692	этому возникает	1	1
693	всякое ослабление	1	1
694	но дальше	1	1
695	в изображении	2	1
696	он говорит	1	1
697	между отдельными	2	1
698	социальный характер	1	1
699	если оно	1	1
700	в романах	7	1
701	тому как	3	1
702	и там	1	1
703	сравнить его	1	1
704	человеке а	1	1
705	по существу	3	1
706	вы мне	1	1
707	с рядом	1	1
708	в состоянии	1	1
709	дело здесь	2	1
710	быть не	1	1
711	дело идет	5	1
712	не служит	2	1
713	на которой	1	1
714	при условии	1	1
715	его видеть	2	1
716	у вас	2	1
717	однако не	2	1
718	слова так	1	1
719	в литературе	4	1
720	оно и	1	1
721	себе но	1	1
722	в результате	4	1
723	хотя и	1	1
724	не другой	1	1
725	и все	1	1
726	как теперь	1	1
727	в психологической	1	1
728	случае и	1	1
729	конце концов	5	1
730	все они	1	1
731	же в	2	1
732	своих мыслей	1	1
733	отношении к	3	1
734	непосредственно как	1	1
735	лишь по	1	1
736	из тех	2	1
737	только как	2	1
738	переживания с	1	1
739	была бы	3	1
740	как за	1	1
741	жизни а	2	1
742	него и	1	1
743	значение не	1	1
744	всей полноты	1	1
745	но эти	2	1
746	и другие	1	1
747	в таком	1	1
748	они не	4	1
