N	2gram	Bakhtin_Fr_6	Hudozhes
306	рассказывает как	1	1
307	отношение к	1	1
308	друга и	1	1
309	нет и	1	1
310	средних веков	4	1
311	один и	1	1
312	значении этих	1	1
313	к сожалению	1	1
314	и я	1	1
315	чем же	1	1
316	что именно	2	1
317	дает нам	2	1
318	из первой	1	1
319	стороны и	2	1
320	она как	1	1
321	что касается	1	1
322	жизни они	2	1
323	не замечая	1	1
324	и как	4	1
325	стал бы	1	1
326	настаивает на	1	1
327	прямо как	1	1
328	и хотя	1	1
329	в этот	1	1
330	о самом	1	1
331	литературном образе	1	1
332	да еще	2	1
333	где все	2	1
334	за свои	2	1
335	в письмах	1	1
336	в которой	1	1
337	точку зрения	1	1
338	он в	2	1
339	бы не	1	1
340	едва не	4	1
341	из этих	2	1
342	и тот	2	1
343	во многих	1	1
344	имеет для	1	1
345	в средневековой	1	1
346	не могла	1	1
347	большой и	1	1
348	всех этих	2	1
349	с именем	1	1
350	он должен	1	1
351	в узком	1	1
352	его самого	1	1
353	не как	1	1
354	что еще	1	1
355	мы полагаем	1	1
356	и вот	1	1
357	с таким	1	1
358	на земле	1	1
359	не исчерпывает	1	1
360	чтобы в	1	1
361	жить в	1	1
362	главы его	1	1
363	что все	2	1
364	тем в	1	1
365	была в	1	1
366	их и	1	1
367	или даже	1	1
368	первая глава	1	1
369	роль в	4	1
370	весь мир	3	1
371	в последующих	1	1
372	и тем	1	1
373	он все	1	1
374	которым он	1	1
375	но уже	2	1
376	так завершается	1	1
377	далеко не	1	1
378	с тем	1	1
379	а за	2	1
380	еще можно	1	1
381	со своими	1	1
382	которой он	1	1
383	он и	1	1
384	между собою	5	1
385	при каждом	1	1
386	и того	1	1
387	нисколько не	1	1
388	на первый	3	1
389	или менее	1	1
390	таким же	1	1
391	во времена	1	1
392	место в	1	1
393	большей степени	1	1
394	было очень	1	1
395	они уже	2	1
396	в которых	1	1
397	мысли и	1	1
398	из земли	2	1
399	признать что	1	1
400	и другого	1	1
401	сердце и	1	1
402	в одном	5	1
403	не будем	2	1
404	в пространстве	1	1
405	их в	2	1
406	ним в	1	1
407	мере и	1	1
408	между прочим	1	1
409	вообще на	1	1
410	этой работы	1	1
411	всего его	1	1
412	вовсе не	7	1
413	в отношении	1	1
414	так как	10	1
415	но они	4	1
416	до известной	1	1
417	как о	2	1
418	дело в	1	1
419	что их	2	1
420	у кого	2	1
421	в плане	3	1
422	в основе	4	1
423	каждый из	2	1
424	так много	1	1
425	и весь	1	1
426	на тему	1	1
427	уже говорили	11	1
428	моря и	1	1
429	был и	1	1
430	особое значение	1	1
431	ничто не	1	1
432	обратимся в	1	1
433	именно они	1	1
434	зарытое в	1	1
435	ведь все	1	1
436	двадцати пяти	1	1
437	не могут	2	1
438	без конца	1	1
439	могут быть	1	1
440	и вполне	1	1
441	для его	2	1
442	на это	1	1
443	если же	1	1
444	о них	1	1
445	говорит о	1	1
446	опираясь на	1	1
447	приходит к	1	1
448	эти не	1	1
449	того времени	2	1
450	же не	1	1
451	данном случае	2	1
452	говорили что	3	1
453	в дальнейшем	2	1
454	в xix	1	1
455	различие между	1	1
456	в образе	6	1
457	на нее	1	1
458	за то	1	1
459	раз он	1	1
460	и прочих	1	1
461	здесь нет	1	1
462	мог бы	1	1
463	было и	2	1
464	интересующих нас	1	1
465	жизнь и	1	1
466	он сам	3	1
467	нас и	1	1
468	но здесь	2	1
469	узнаем из	1	1
470	это действительно	1	1
471	и т.д	1	1
472	и т.п	19	1
473	путь и	1	1
474	сущности в	1	1
475	одного из	1	1
476	сам а	1	1
477	для нас	2	1
478	с другой	4	1
479	становится у	1	1
480	нас в	1	1
481	как у	3	1
482	и мыслей	1	1
483	жизнь так	1	1
484	ли ему	1	1
485	восходит к	1	1
486	в которую	1	1
487	во всех	17	1
488	нем не	1	1
489	переходит в	2	1
490	во втором	3	1
491	и хорошо	1	1
492	в другой	1	1
493	выступает как	1	1
494	с мотивом	2	1
495	нем и	1	1
496	к концу	1	1
497	в лучшем	1	1
498	тот же	4	1
499	и человечества	1	1
500	по свидетельству	1	1
501	какие длинные	1	1
502	это очень	1	1
503	времени и	2	1
504	от родов	1	1
505	следующем году	1	1
506	между этими	1	1
507	их не	1	1
508	времени как	1	1
509	с одной	4	1
510	теперь все	1	1
511	именно на	4	1
512	человека с	2	1
513	есть в	3	1
514	изнутри своего	1	1
515	литературы в	1	1
516	более или	1	1
517	и у	2	1
518	уже в	4	1
519	и они	1	1
520	свою жизнь	1	1
521	в жизни	1	1
522	него и	1	1
523	является не	1	1
524	не из	1	1
525	оно всегда	1	1
526	не дает	1	1
527	связывается с	1	1
528	характерно что	2	1
529	одно из	1	1
530	всей первой	1	1
531	могло бы	1	1
532	конца а	1	1
533	ее не	1	1
534	содержания а	1	1
535	малую часть	1	1
536	когда его	1	1
537	есть именно	2	1
538	плана в	1	1
539	ее на	1	1
540	в целях	3	1
541	что они	2	1
542	рядом с	5	1
543	в особенности	7	1
544	говорится что	1	1
545	и стал	1	1
546	и из	1	1
547	по своим	1	1
548	вслед за	1	1
549	четвертой главе	1	1
550	еще и	1	1
551	всякого человека	1	1
552	в античной	2	1
553	в романе	2	1
554	что для	1	1
555	выступает в	1	1
556	связано с	3	1
557	одной стороны	4	1
558	не на	2	1
559	в руках	1	1
560	несомненным что	1	1
561	там где	5	1
562	что мы	2	1
563	а голова	1	1
564	они все	1	1
565	уверенность в	1	1
566	о себе	1	1
567	на исходе	1	1
568	как это	2	1
569	подхода к	1	1
570	места где	1	1
571	но все	1	1
572	в небо	1	1
573	и столь	1	1
574	в природе	1	1
575	xix века	1	1
576	о чем	1	1
577	в данном	3	1
578	все внимание	1	1
579	я так	1	1
580	на спине	2	1
581	город и	1	1
582	как тень	1	1
583	и там	1	1
584	происходит в	1	1
585	века и	1	1
586	и другой	1	1
587	другого человека	1	1
588	или со	1	1
589	он мыслит	1	1
590	поэтому когда	1	1
591	тенденция к	2	1
592	круг жизни	1	1
593	него в	1	1
594	самом же	1	1
595	было сказано	1	1
596	казалось что	1	1
597	но это	3	1
598	живы и	1	1
599	его же	1	1
600	это был	1	1
601	и слово	1	1
602	в смысле	1	1
603	последующее развитие	1	1
604	не мог	3	1
605	под названием	1	1
606	известной степени	1	1
607	пор еще	3	1
608	лицо и	2	1
609	формы и	1	1
610	в пределе	2	1
611	об этих	1	1
612	солнца и	2	1
613	степени чем	2	1
614	со своей	1	1
615	тем более	2	1
616	конце концов	1	1
617	всякий раз	1	1
618	же деле	1	1
619	и прямо	1	1
620	видит здесь	1	1
621	сказать что	6	1
622	на улицах	1	1
623	их с	1	1
624	мы здесь	1	1
625	к его	1	1
626	и обаяние	1	1
627	первом случае	3	1
628	и героем	1	1
629	из этого	4	1
630	в трех	1	1
631	явления не	1	1
632	пути к	1	1
633	и другие	2	1
634	все что	4	1
