N	2gram	Bakhtin_Pr_1	Vladivir
292	с трудом	1	1
293	значение и	1	1
294	по отношению	21	1
295	себе и	1	1
296	несколько более	1	1
297	большое значение	1	1
298	человек может	1	1
299	относится к	4	1
300	ему не	1	1
301	дает нам	2	1
302	пути в	1	1
303	ней в	1	1
304	приходится делать	1	1
305	нас за	3	1
306	у в	3	1
307	как уже	1	1
308	может получить	1	1
309	что по	1	1
310	себе не	2	1
311	в противоположность	1	1
312	живо и	3	1
313	не приходится	1	1
314	объект как	4	1
315	религии она	1	1
316	ни один	1	1
317	момент его	2	1
318	им в	1	1
319	творчество и	3	1
320	и те	2	1
321	если он	1	1
322	не могла	1	1
323	выходя за	3	1
324	не следует	2	1
325	нее и	1	1
326	не к	6	1
327	душу и	1	1
328	вся в	1	1
329	то самое	1	1
330	как содержание	3	1
331	всех своих	2	1
332	именно это	1	1
333	поскольку она	1	1
334	том же	2	1
335	подход к	1	1
336	их и	2	1
337	на протяжении	1	1
338	с другими	3	1
339	это не	5	1
340	на почве	3	1
341	и тем	3	1
342	к философии	1	1
343	для них	1	1
344	о которых	2	1
345	ни одной	1	1
346	творца и	3	1
347	в высшей	5	1
348	мы имеем	2	1
349	тому что	1	1
350	место и	2	1
351	и уже	1	1
352	чем в	2	1
353	и ничего	1	1
354	в этих	2	1
355	и без	1	1
356	где мы	1	1
357	и навсегда	1	1
358	что вся	1	1
359	в положительном	1	1
360	этого вопроса	1	1
361	бы мы	1	1
362	вопрос о	1	1
363	действительность в	1	1
364	вплоть до	1	1
365	сам же	1	1
366	есть его	3	1
367	но эта	1	1
368	нам в	1	1
369	ни было	3	1
370	том и	1	1
371	изучению и	1	1
372	не для	1	1
373	и вся	2	1
374	она не	2	1
375	время был	1	1
376	таких случаях	1	1
377	в таких	2	1
378	к лицу	1	1
379	как о	1	1
380	что их	1	1
381	эта внутренняя	1	1
382	случае не	2	1
383	чтобы стать	4	1
384	что иное	1	1
385	нам и	1	1
386	следовательно и	1	1
387	его от	1	1
388	эта сторона	1	1
389	для всех	1	1
390	правда в	1	1
391	одна из	2	1
392	имеем дело	3	1
393	этих двух	1	1
394	или как	3	1
395	тоже только	1	1
396	не выходя	3	1
397	связи с	2	1
398	до того	1	1
399	целом и	1	1
400	только с	1	1
401	не столь	1	1
402	этом отношении	2	1
403	в области	11	1
404	личности в	1	1
405	очень часто	1	1
406	уже о	1	1
407	все то	3	1
408	как мысль	1	1
409	не могут	2	1
410	свою связь	1	1
411	есть только	2	1
412	трудно и	1	1
413	философии на	1	1
414	же самое	2	1
415	этого и	1	1
416	родство с	1	1
417	слова с	2	1
418	в каждом	2	1
419	то ни	3	1
420	из всего	1	1
421	с ее	1	1
422	свою очередь	1	1
423	свободно и	1	1
424	на нем	1	1
425	говоря уже	1	1
426	всего этого	1	1
427	нами выше	2	1
428	только со	4	1
429	может только	1	1
430	в произведении	4	1
431	критически и	1	1
432	как с	1	1
433	его мировоззрения	1	1
434	не с	4	1
435	было в	1	1
436	особенно в	2	1
437	и которые	2	1
438	с самим	2	1
439	границы но	1	1
440	найти в	1	1
441	можно только	6	1
442	строго говоря	1	1
443	поэтому в	2	1
444	если бы	3	1
445	в настоящее	1	1
446	но отнюдь	7	1
447	образования и	1	1
448	о ней	1	1
449	познания и	30	1
450	произведения как	8	1
451	искусства и	3	1
452	настоящее время	1	1
453	частности для	1	1
454	них совершенно	1	1
455	в значительной	2	1
456	нас в	1	1
457	затем в	1	1
458	от них	2	1
459	и во	2	1
460	во всей	1	1
461	что бы	1	1
462	будем называть	2	1
463	как самостоятельную	1	1
464	и мир	2	1
465	содержания но	3	1
466	на которой	1	1
467	но с	3	1
468	целое в	1	1
469	мышления о	1	1
470	не как	1	1
471	человека в	2	1
472	ли он	1	1
473	истории и	1	1
474	как нечто	3	1
475	который в	1	1
476	между этими	1	1
477	нас здесь	1	1
478	с одной	3	1
479	со всеми	3	1
480	к которой	1	1
481	человека с	1	1
482	с конкретным	1	1
483	самом деле	6	1
484	что не	4	1
485	при правильном	1	1
486	слова не	3	1
487	общей философской	2	1
488	чего бы	1	1
489	менее всего	3	1
490	этом в	1	1
491	который как	1	1
492	вообще в	1	1
493	в известной	3	1
494	в одном	1	1
495	конечно со	1	1
496	последние годы	2	1
497	и искусства	2	1
498	друг друга	1	1
499	мы можем	6	1
500	как его	3	1
501	бытия и	1	1
502	ими и	1	1
503	не просто	1	1
504	в других	4	1
505	и только	4	1
506	которые как	1	1
507	чувствует себя	1	1
508	же деле	1	1
509	или иначе	1	1
510	связаны с	2	1
511	именно в	1	1
512	которых мы	4	1
513	вообще и	1	1
514	человека а	1	1
515	далеко не	5	1
516	в свою	2	1
517	от общей	3	1
518	мы еще	1	1
519	себя и	3	1
520	прежде всего	13	1
521	и пр	2	1
522	притом не	1	1
523	самом же	1	1
524	нужно сказать	1	1
525	одной стороны	3	1
526	которые не	1	1
527	а наоборот	1	1
528	до конца	1	1
529	близость к	1	1
530	а не	5	1
531	человеческой жизни	1	1
532	как ни	1	1
533	имеются два	1	1
534	о чем	1	1
535	на эту	1	1
536	о значении	4	1
537	его как	3	1
538	с помощью	7	1
539	входить в	1	1
540	так же	1	1
541	в отрицательном	1	1
542	только его	3	1
543	в историю	1	1
544	и иной	3	1
545	из которых	2	1
546	без труда	1	1
547	в данном	4	1
548	который мы	1	1
549	она есть	1	1
550	лицом к	1	1
551	смысле этого	1	1
552	и более	2	1
553	быть не	1	1
554	этого слова	1	1
555	что здесь	1	1
556	в более	4	1
557	за его	3	1
558	известной степени	4	1
559	и часто	1	1
560	не существует	1	1
561	или в	2	1
562	которая в	1	1
563	это уже	1	1
564	к счастью	1	1
565	ибо не	1	1
566	бы в	1	1
567	его уже	1	1
568	ни к	2	1
569	я в	1	1
570	хотя в	1	1
571	не есть	6	1
572	всеми его	1	1
573	связь с	3	1
574	жизни в	1	1
575	но если	1	1
576	между ними	4	1
577	не говоря	1	1
578	скажем только	1	1
579	дело с	6	1
580	жизни а	1	1
581	не что	1	1
582	выходят за	1	1
583	мы несколько	1	1
584	и другие	2	1
585	которые в	1	1
586	и эта	2	1
587	особенности же	1	1
588	данное и	1	1
589	в таком	3	1
