N	2gram	Propp_Isto_2	Hudozhes
293	друг от	1	1
294	к своей	1	1
295	в свои	1	1
296	связи и	1	1
297	не буду	1	1
298	в настоящем	1	1
299	это одно	1	1
300	его на	2	1
301	вот как	1	1
302	дает нам	2	1
303	однако не	1	1
304	узнает что	1	1
305	и как	1	1
306	по пути	1	1
307	не похожи	1	1
308	в герое	1	1
309	от этого	1	1
310	в этот	1	1
311	есть на	2	1
312	к чему	2	1
313	в которой	2	1
314	не упоминается	1	1
315	говорить пока	1	1
316	он в	3	1
317	всей своей	1	1
318	из этих	3	1
319	я стала	1	1
320	и обстановка	1	1
321	и тот	1	1
322	но на	1	1
323	его но	1	1
324	еще одна	1	1
325	в мир	2	1
326	не могла	2	1
327	три года	4	1
328	главным образом	2	1
329	она когда	1	1
330	всех этих	3	1
331	он должен	2	1
332	к одному	1	1
333	в силу	2	1
334	сказал что	2	1
335	ее и	1	1
336	на земле	1	1
337	что ни	1	1
338	и этот	1	1
339	действительно так	1	1
340	в нее	2	1
341	на печке	3	1
342	этом он	1	1
343	была в	1	1
344	их и	1	1
345	на этой	2	1
346	а как	1	1
347	входит в	1	1
348	по ночам	1	1
349	роль в	3	1
350	он все	1	1
351	не соответствует	2	1
352	которым он	1	1
353	для них	1	1
354	специальное изучение	1	1
355	но уже	1	1
356	он же	1	1
357	в высшей	1	1
358	соответствии с	1	1
359	далеко не	1	1
360	этого не	5	1
361	с тем	9	1
362	еще можно	1	1
363	этим и	1	1
364	он и	3	1
365	нисколько не	2	1
366	в саду	1	1
367	она сама	1	1
368	я его	3	1
369	он вдруг	1	1
370	это делает	1	1
371	себе а	1	1
372	в отличие	1	1
373	в которых	2	1
374	знаем что	12	1
375	нельзя было	1	1
376	пока только	1	1
377	душу и	1	1
378	в одном	5	1
379	не будем	4	1
380	его мы	1	1
381	по ее	1	1
382	и более	2	1
383	в прошлом	1	1
384	их в	2	1
385	что после	3	1
386	она или	2	1
387	что этот	3	1
388	особенность и	1	1
389	этом не	1	1
390	бы быть	1	1
391	между прочим	3	1
392	нас к	1	1
393	вовсе не	1	1
394	на три	2	1
395	так как	14	1
396	вплоть до	1	1
397	но они	4	1
398	тем самым	2	1
399	как можно	1	1
400	что эта	2	1
401	самого начала	2	1
402	такими например	1	1
403	как о	1	1
404	что их	1	1
405	в науке	1	1
406	каждый день	1	1
407	в самых	1	1
408	имеют не	1	1
409	появляется в	1	1
410	только не	1	1
411	каждый из	1	1
412	однако если	1	1
413	эта сторона	1	1
414	этих двух	1	1
415	к живой	1	1
416	особое значение	1	1
417	с социальным	1	1
418	она обладает	1	1
419	одну сторону	1	1
420	когда ему	2	1
421	с другом	1	1
422	это могло	1	1
423	что ей	1	1
424	не могут	1	1
425	когда мы	2	1
426	могут быть	2	1
427	и вполне	2	1
428	всегда есть	1	1
429	за что	1	1
430	в поле	1	1
431	и мне	1	1
432	не случайное	1	1
433	он видит	2	1
434	было уже	1	1
435	на это	1	1
436	если же	1	1
437	приходит к	1	1
438	из всего	1	1
439	не делает	1	1
440	это вполне	1	1
441	в виду	2	1
442	таит в	1	1
443	и говорит	2	1
444	с самого	2	1
445	говорили что	2	1
446	в дальнейшем	1	1
447	для своей	1	1
448	человека тогда	1	1
449	на нее	2	1
450	за то	1	1
451	раз он	1	1
452	этого как	1	1
453	здесь нет	2	1
454	мог бы	3	1
455	о связи	2	1
456	он сам	1	1
457	только у	2	1
458	печке и	1	1
459	находится в	2	1
460	я теперь	1	1
461	сводится к	1	1
462	ее лицо	1	1
463	имеет право	1	1
464	от такой	1	1
465	она часто	1	1
466	он живет	1	1
467	говорит об	1	1
468	одного из	1	1
469	для нас	4	1
470	с другой	2	1
471	была его	1	1
472	а во	1	1
473	восходит к	1	1
474	все в	1	1
475	во всех	2	1
476	путь к	1	1
477	переходит в	1	1
478	одним только	1	1
479	и только	2	1
480	в другой	4	1
481	непосредственно в	1	1
482	с мотивом	3	1
483	и она	3	1
484	но так	1	1
485	в двух	1	1
486	от солнца	1	1
487	тот же	1	1
488	в какой	1	1
489	в стороне	1	1
490	это очень	1	1
491	напоминает нам	1	1
492	он теперь	1	1
493	одних и	1	1
494	и ее	2	1
495	их не	1	1
496	с одной	4	1
497	именно на	1	1
498	же и	3	1
499	уже в	2	1
500	и они	4	1
501	в жизни	2	1
502	него и	1	1
503	является не	2	1
504	то чего	3	1
505	его и	4	1
506	человека на	1	1
507	характерно что	1	1
508	ни с	1	1
509	этом в	1	1
510	одно из	2	1
511	не будут	1	1
512	могло бы	1	1
513	они сами	1	1
514	из нее	1	1
515	когда его	1	1
516	отличие от	1	1
517	ее на	1	1
518	что они	10	1
519	в особенности	2	1
520	и стал	1	1
521	и из	2	1
522	дочь в	5	1
523	представал перед	1	1
524	вслед за	1	1
525	человека а	1	1
526	можно назвать	1	1
527	к человеку	1	1
528	них и	1	1
529	одной стороны	3	1
530	их друг	1	1
531	там где	1	1
532	что мы	3	1
533	жизнь в	1	1
534	не видит	3	1
535	следовало бы	1	1
536	себя за	1	1
537	было ему	1	1
538	или человек	1	1
539	как это	3	1
540	то можно	1	1
541	но все	5	1
542	в небо	1	1
543	в природе	1	1
544	xix века	1	1
545	о чем	1	1
546	относиться к	1	1
547	здесь имеется	2	1
548	происходит в	2	1
549	века и	1	1
550	в ужасе	2	1
551	друг с	1	1
552	человек с	1	1
553	на свете	1	1
554	другого человека	1	1
555	быть не	1	1
556	только о	1	1
557	на пути	1	1
558	внутренняя жизнь	1	1
559	о мотиве	1	1
560	но это	4	1
561	руки по	1	1
562	чужда и	2	1
563	не мог	3	1
564	смерти а	1	1
565	под названием	2	1
566	от друга	1	1
567	тщательно и	1	1
568	уже на	3	1
569	при таком	1	1
570	дочь с	1	1
571	когда он	3	1
572	но когда	1	1
573	со своей	1	1
574	мы должны	4	1
575	всякий раз	1	1
576	с ужасом	1	1
577	и глубокое	1	1
578	как показывает	1	1
579	хотя в	3	1
580	всегда только	2	1
581	от первого	1	1
582	сказать что	2	1
583	но часто	1	1
584	где как	2	1
585	в свою	1	1
586	мы здесь	6	1
587	из этого	1	1
588	явления не	1	1
589	который он	1	1
590	и состоит	1	1
591	мать и	1	1
592	засыпает а	1	1
593	и другие	4	1
594	и эта	1	1
595	в состояние	2	1
596	см в	2	1
597	молодой человек	1	1
