N	2gram	Vinokur_Ku_1	Marksizm
363	не знает	1	2
364	а ведь	1	2
365	к формам	3	2
366	самого языка	2	2
367	или иного	3	2
368	в определенных	2	2
369	выходят за	1	2
370	жизни и	1	2
371	что в	17	2
372	как на	3	2
373	эти категории	2	2
374	языка является	1	2
375	человеческой речи	1	1
376	можно говорить	2	1
377	речь идет	2	1
378	также и	2	1
379	например в	5	1
380	с конкретными	1	1
381	говорящих на	1	1
382	он также	1	1
383	язык может	1	1
384	предполагает что	1	1
385	как реальный	1	1
386	языку и	1	1
387	и грамматических	1	1
388	но тем	1	1
389	задач лингвистики	1	1
390	для науки	1	1
391	не меняется	1	1
392	изолированного языкового	1	1
393	ii и	1	1
394	также что	1	1
395	что эти	4	1
396	о так	1	1
397	в обычном	1	1
398	его не	1	1
399	наша речь	1	1
400	системе как	1	1
401	не приходится	1	1
402	видов и	1	1
403	бы что	1	1
404	именно к	1	1
405	найти для	1	1
406	является необходимым	1	1
407	говорить о	1	1
408	и принципы	1	1
409	что иное	1	1
410	языке это	1	1
411	из того	1	1
412	мы и	1	1
413	то это	3	1
414	и со	1	1
415	является социальным	1	1
416	которое в	2	1
417	языковом сознании	2	1
418	слово не	1	1
419	начало и	1	1
420	языке в	1	1
421	структура его	1	1
422	не найдем	1	1
423	который на	1	1
424	время в	1	1
425	жизни данного	1	1
426	что его	2	1
427	принципиальное значение	1	1
428	жизни языка	1	1
429	сознания а	1	1
430	совершенно прав	1	1
431	из этих	4	1
432	как выражения	1	1
433	совсем не	1	1
434	то он	1	1
435	к процессу	1	1
436	а только	8	1
437	только тогда	3	1
438	не все	2	1
439	себя чем	1	1
440	так совершенно	1	1
441	а через	1	1
442	можно прямо	1	1
443	друг от	1	1
444	форме и	1	1
445	на тот	1	1
446	пониманию и	1	1
447	как в	4	1
448	что именно	1	1
449	поскольку они	1	1
450	данный момент	1	1
451	так называемая	2	1
452	этим мы	1	1
453	части в	1	1
454	нами явление	1	1
455	что история	2	1
456	то сущность	1	1
457	кроме того	1	1
458	и где	1	1
459	когда он	3	1
460	могли бы	2	1
461	потому пытается	1	1
462	следующим образом	1	1
463	звука и	1	1
464	увидим что	2	1
465	что слово	3	1
466	в которой	6	1
467	как это	3	1
468	формы в	2	1
469	так или	2	1
470	языковое выражение	1	1
471	в ответ	1	1
472	чуть ли	2	1
473	отчасти и	1	1
474	с их	3	1
475	языкознания и	1	1
476	как он	1	1
477	с громадным	1	1
478	в такую	1	1
479	его но	1	1
480	этого выражения	1	1
481	с языком	2	1
482	а вовсе	1	1
483	и если	3	1
484	вообще не	1	1
485	случае все	1	1
486	труда и	2	1
487	что она	3	1
488	главным образом	1	1
489	приходят к	1	1
490	но именно	1	1
491	в нашей	1	1
492	всех этих	1	1
493	момента в	1	1
494	в первую	4	1
495	не значит	1	1
496	как увидим	1	1
497	к одному	1	1
498	в силу	10	1
499	осложняется еще	1	1
500	и вот	1	1
501	слову как	1	1
502	широком смысле	1	1
503	о языке	8	1
504	так например	2	1
505	понимание и	1	1
506	но все	2	1
507	в каждом	2	1
508	касается до	1	1
509	как они	2	1
510	значения который	1	1
511	же не	1	1
512	связанные с	1	1
513	в совершенно	1	1
514	же касается	4	1
515	связанных с	1	1
516	ясно что	3	1
517	этого процесса	1	1
518	заключается в	2	1
519	не умеет	1	1
520	первую очередь	2	1
521	понимания слова	1	1
522	и иных	1	1
523	он есть	3	1
524	это свидетельствует	1	1
525	здесь это	1	1
526	те синтаксические	1	1
527	одним лишь	1	1
528	но уже	5	1
529	он является	1	1
530	в них	7	1
531	нет в	1	1
532	в общей	1	1
533	с тем	5	1
534	слова делает	1	1
535	несмотря на	3	1
536	языках в	1	1
537	все это	6	1
538	какие же	1	1
539	нужно чтобы	1	1
540	до крайности	1	1
541	эта черта	1	1
542	что такое	6	1
543	сочетании с	1	1
544	только для	1	1
545	почти ни	1	1
546	не столько	2	1
547	на первых	1	1
548	в дневнике	1	1
549	не менее	7	1
550	говорящим и	1	1
551	вот один	1	1
552	можно вскрыть	1	1
553	но он	1	1
554	но во	1	1
555	друг другу	1	1
556	что было	2	1
557	тем не	4	1
558	между лингвистическими	1	1
559	но было	1	1
560	большую ценность	1	1
561	вернемся к	1	1
562	приводят к	1	1
563	слова мы	1	1
564	бы на	2	1
565	разве только	1	1
566	мы были	1	1
567	что с	2	1
568	иной раз	2	1
569	этого социального	1	1
570	можно понимать	1	1
571	мысли в	1	1
572	тогда когда	6	1
573	и притом	1	1
574	и остается	1	1
575	языка с	1	1
576	лингвистической мысли	1	1
577	но только	1	1
578	в структуре	2	1
579	это еще	1	1
580	не могло	1	1
581	или еще	1	1
582	находится в	1	1
583	в разных	2	1
584	в самой	4	1
585	поскольку оно	2	1
586	на себя	3	1
587	всего на	1	1
588	в лингвистическом	1	1
589	языка это	4	1
590	тогда начинается	1	1
591	а лишь	1	1
592	говорить лишь	1	1
593	это слово	3	1
594	убедиться в	1	1
595	и мысли	2	1
596	прямо в	1	1
597	достоевский в	1	1
598	на понимание	1	1
599	со словесной	1	1
600	не столь	1	1
601	этом отношении	5	1
602	и делает	1	1
603	и социального	1	1
604	в действительности	1	1
605	конечно только	1	1
606	что можно	2	1
607	в духе	3	1
608	данном языке	2	1
609	в роде	1	1
610	не могут	2	1
611	когда мы	2	1
612	есть только	1	1
613	что все	2	1
614	ли не	3	1
615	языках и	1	1
616	есть вещь	1	1
617	но также	2	1
618	они и	1	1
619	и свое	1	1
620	слова с	1	1
621	конца и	1	1
622	оно не	3	1
623	особенности речи	1	1
624	слов но	1	1
625	основной и	1	1
626	от друга	1	1
627	и понять	1	1
628	речи ее	1	1
629	в некоторых	1	1
630	говоря уже	1	1
631	здесь не	3	1
632	быть достаточно	1	1
633	чтобы быть	2	1
634	в себя	1	1
635	и общая	1	1
636	этом на	1	1
637	роль в	4	1
638	мы наблюдаем	2	1
639	и исторически	1	1
640	собственно не	1	1
641	на том	3	1
642	и когда	1	1
643	и сам	1	1
644	только через	1	1
645	было в	2	1
646	той конкретной	1	1
647	подойти к	2	1
648	когда в	2	1
649	в сочетании	1	1
650	можно только	1	1
651	по сравнению	1	1
652	лице так	1	1
653	совершенно невозможно	1	1
654	и правильное	1	1
655	связывается со	1	1
656	к языку	5	1
657	с ним	5	1
658	как выражение	1	1
659	образом в	1	1
660	только и	3	1
661	это зависит	1	1
662	грамматики и	1	1
663	раз эта	1	1
664	внимание на	4	1
665	чем их	1	1
666	и что	5	1
667	можно сказать	3	1
668	на данном	1	1
669	вопросу о	1	1
670	должно было	1	1
671	выбор и	1	1
672	языка сводится	1	1
673	с одним	1	1
674	по типу	1	1
675	данной ситуации	1	1
676	переходит в	1	1
677	сказать на	1	1
678	в науку	1	1
679	в конечном	1	1
680	когда оно	2	1
681	нуждается в	3	1
682	направления как	1	1
683	и только	1	1
684	язык в	5	1
685	его так	2	1
686	язык есть	6	1
687	и устойчивое	1	1
688	европейского ученого	1	1
689	народов и	1	1
690	которой в	1	1
691	в него	1	1
692	в лице	1	1
693	эта проблема	1	1
694	в современной	2	1
695	всегда в	1	1
696	в каждую	1	1
697	что здесь	1	1
698	в лингвистике	3	1
699	первых порах	1	1
700	но с	2	1
701	следует ли	1	1
702	сомнению что	1	1
703	тот же	2	1
704	сущности с	1	1
705	дело с	1	1
706	языка на	2	1
707	речи все	1	1
708	и так	1	1
709	и стилистической	2	1
710	и структура	1	1
711	язык а	1	1
712	слишком уж	1	1
713	тот или	1	1
714	с которыми	1	1
715	так что	4	1
716	же и	2	1
717	есть в	4	1
718	элементов не	1	1
719	уже не	8	1
720	вопроса о	1	1
721	ни одного	2	1
722	мы получим	1	1
723	же в	4	1
724	если в	2	1
725	рано или	2	1
726	не из	1	1
727	не дает	1	1
728	или даже	1	1
729	и других	1	1
730	из них	4	1
731	и социально	1	1
732	и понимание	1	1
733	языка таким	1	1
734	можем дать	1	1
735	был бы	2	1
736	одно из	2	1
737	себе в	3	1
738	отдельного слова	1	1
739	могло бы	1	1
740	в одном	3	1
741	иначе как	2	1
742	сами по	1	1
743	в современном	1	1
744	содержание и	5	1
745	гораздо большей	1	1
746	к ним	1	1
747	само по	1	1
748	свое выражение	1	1
749	язык живет	2	1
750	это речь	1	1
751	от того	1	1
752	пониманию языка	1	1
753	в других	1	1
754	были бы	2	1
755	в письменной	1	1
756	или поздно	2	1
757	со всем	1	1
758	со стороны	4	1
759	в данный	1	1
760	согласно учению	1	1
761	или иначе	2	1
762	а именно	2	1
763	не относится	1	1
764	в каких	1	1
765	к которому	3	1
766	соответствии с	3	1
767	свой родной	1	1
768	в ряде	2	1
769	как же	1	1
770	еще и	5	1
771	на которые	1	1
772	есть фикция	1	1
773	то ее	1	1
774	себя и	1	1
775	говорит о	1	1
776	к более	1	1
777	в обращении	1	1
778	не говоря	2	1
779	в соответствии	3	1
780	что им	1	1
781	превращается в	2	1
782	а на	2	1
783	этого не	2	1
784	навыки и	1	1
785	из наиболее	1	1
786	другой стороны	6	1
787	его как	1	1
788	дело в	1	1
789	современная лингвистика	1	1
790	что обычно	1	1
791	на эту	2	1
792	для человека	1	1
793	него не	1	1
794	всю совокупность	1	1
795	если не	3	1
796	к лицу	1	1
797	нет ничего	1	1
798	и стилистики	1	1
799	в предметном	1	1
800	из элементов	1	1
801	например природа	1	1
802	отдельные языковые	1	1
803	языке с	1	1
804	языком как	1	1
805	ответить на	1	1
806	мы говорим	2	1
807	к себе	4	1
808	философии языка	1	1
809	языка где	1	1
810	и иной	1	1
811	со словом	3	1
812	этих случаях	2	1
813	он говорит	1	1
814	к жизни	2	1
815	осознает свой	1	1
816	лицом к	1	1
817	вкусов и	1	1
818	выход в	1	1
819	мы сразу	1	1
820	что же	6	1
821	быть как	1	1
822	слова например	1	1
823	у самого	1	1
824	из этой	1	1
825	н а	1	1
826	и было	2	1
827	в состоянии	2	1
828	в это	2	1
829	этом случае	2	1
830	несколько слов	3	1
831	в условиях	1	1
832	в целом	4	1
833	но это	1	1
834	этом и	1	1
835	естественно не	1	1
836	однако не	6	1
837	элемент речи	1	1
838	говорить что	1	1
839	находят свое	1	1
840	к вопросу	1	1
841	мы выражаем	1	1
842	каждой из	1	1
843	слова но	2	1
844	живет и	2	1
845	этого рода	6	1
846	прежде чем	1	1
847	об отношении	1	1
848	не подлежит	1	1
849	которого они	1	1
850	о котором	2	1
851	хотя и	3	1
852	это часто	1	1
853	эти проблемы	1	1
854	контекстах конечно	1	1
855	или нет	1	1
856	у достоевского	1	1
857	интерес к	1	1
858	из своего	1	1
859	указания на	1	1
860	на нем	1	1
861	потому что	23	1
862	дневнике писателя	1	1
863	укладывается в	1	1
864	языке он	1	1
865	обстоит дело	1	1
866	мы в	1	1
867	речь о	1	1
868	к ее	1	1
869	жизни в	1	1
870	нам не	3	1
871	для разрешения	1	1
872	дороги в	1	1
873	и побочного	1	1
874	данном отношении	2	1
875	забывать что	1	1
876	значение все	1	1
877	какой мере	1	1
878	в последнем	2	1
879	не что	1	1
880	это и	4	1
881	языка то	2	1
882	на своем	1	1
883	но вот	2	1
884	речи как	1	1
885	к живому	1	1
886	а может	1	1
887	ее в	2	1
888	с процессом	1	1
889	также не	1	1
890	гораздо более	3	1
891	смысле что	1	1
