N	4gram	Berdyaev_M_1	Otkroven
176	все это благоразумие с	1	1
177	начало смерти курсив мой	1	1
178	связанным обязанностью желать себе	1	1
179	самостоятельного хотения чего бы	1	1
180	иногда хотя бы даже	1	1
181	исторические памятники ни произведения	1	1
182	дикий каприз своя фантазия	1	1
183	и действительно в том	1	1
184	хаос и мрак и	1	1
185	действительно в том только	1	1
186	схватывал только их природу	1	1
187	был любил действовать так	1	1
188	вы так твердо так	1	1
189	тут берега сходятся тут	1	1
190	выгодная выгода которая ни	1	1
191	обязанностью желать себе одного	1	1
192	не собственно в цели	1	1
193	именно от того что	1	1
194	вещь тут дьявол с	1	1
195	и горит от него	1	1
196	кто бы он ни	1	1
197	вот подросток одно из	1	1
198	пожелает удержать за собой	1	1
199	страшная и ужасная вещь	1	1
200	устремлено на людей и	1	1
201	два четыре т е	1	1
202	таинственная вещь тут дьявол	1	1
203	желать себе одного только	1	1
204	в безмерности своих стремлений	1	1
205	формула а ведь дважды	1	1
206	тысячи миллионов счастливых младенцев	1	1
207	сам инстинктивно боится достигнуть	1	1
208	любит разрушение и хаос	1	1
209	бы он ни был	1	1
210	как повелевали ему разум	1	1
211	я отвечаю за это	1	1
212	случаях а в частности	1	1
213	нему как к солнцу	1	1
214	и кто знает может	1	1
215	божеским и дьявольским не	1	1
216	сумасшедшим на этот случай	2	1
217	герой „записок из подполья	1	1
218	повелевали ему разум и	1	1
219	созерцает красоты в космосе	1	1
220	и без моей воли	1	1
221	любви человека чтобы свободно	1	1
222	каприз и в самом	1	1
223	что ведь все дело-то	1	1
224	люди все еще люди	1	1
225	даже вредного глупого даже	1	1
226	дьявольским не совпадает у	1	1
227	природу и характер его	1	1
228	том только и состоит	1	1
229	для того чтобы ко	1	1
230	я притом не могу	1	1
231	силы в безмерности своих	1	1
232	человек слишком даже широк	1	1
233	красоты в космосе в	1	1
234	в это я отвечаю	1	1
235	подтвердить что люди все	1	1
236	природа ни исторические памятники	1	1
237	чего это непременно вообразили	1	1
238	от разрушения и хаоса	1	1
239	клавиши если вы скажете	1	1
240	ли разум-то в выгодах?	1	1
241	фантастический элемент именно свои	1	1
242	и противоречит самым здравым	1	1
243	я нисколько не удивлюсь	1	1
244	единственная причина сознания в	1	1
245	может быть человек так	1	1
246	с утра до вечера	1	1
247	в глубине человеческой природы	1	1
248	е формула а ведь	1	1
249	нам всем а что	1	1
250	один когда человек может	1	1
251	уверен что человек от	1	1
252	горит от него сердце	1	1
253	нашу личность и нашу	1	1
254	самая выгодная выгода которая	1	1
255	и таинственная вещь тут	1	1
256	это я отвечаю за	1	1
257	только один когда человек	1	1
258	сам что добро и	1	1
259	благоразумию примешать свой пагубный	1	1
260	всех выгод даже и	1	1
261	нельзя потому что бог	1	1
262	сказать в самой жизни	1	1
263	потому что неопределимая а	1	1
264	таблички и до арифметики	1	1
265	разум-то в выгодах? ведь	1	1
266	все дело-то человеческое кажется	1	1
267	достоевского все вращается вокруг	1	1
268	это непременно вообразили они	1	1
269	состоит чтобы человек поминутно	1	1
270	есть та самая пропущенная	1	1
271	не фортепианные клавиши если	1	1
272	своя воля бывает не	1	1
273	себе одного только умного	1	1
274	страдания т е от	1	1
275	доходит до таблички и	1	1
276	вообразили они что человеку	1	1
277	сего среди всеобщего будущего	1	1
278	да ведь это единственная	1	1
279	самым здравым заключениям нашего	1	1
280	бы даже до сумасшествия	1	1
281	он ни был любил	1	1
282	свободным сердцем должен был	1	1
283	ошибается ли разум-то в	1	1
284	которая разумеется должна быть	1	1
285	инстинктивно боится достигнуть цели	1	1
286	в цели которая разумеется	1	1
287	своем я верю в	1	1
288	классификацию не подходит и	1	1
289	право пожелать себе даже	1	1
290	хаоса никогда не откажется	1	1
291	к солнцу все исходит	1	1
292	так человек устроен и	1	1
293	деле господа может быть	1	1
294	не могу что иной	1	1
295	иное что как дважды	1	1
296	своя воля будет когда	1	1
297	системы и теории постоянно	1	1
298	решать впредь сам что	1	1
299	так любит разрушение и	1	1
300	везде кто бы он	1	1
301	земле к которой человечество	1	1
302	как дважды два четыре	1	1
303	цель на земле к	1	1
304	с обычным различием между	1	1
305	потому что ведь все	1	1
306	и к чему бы	1	1
307	чтобы иметь право пожелать	1	1
308	ведь это единственная причина	1	1
309	только их природу и	1	1
310	не иное что как	1	1
311	нам самое главное и	1	1
312	одной этой беспрерывности процесса	1	1
313	и настоять на своем	2	1
314	быть он равно настолько	1	1
315	же можно и против	1	1
316	характер его интересовали люди	1	1
317	причина сознания в этих	1	1
318	к которой человечество стремится	1	1
319	пошлейшую глупость пожелает удержать	1	1
320	не штифтик курсив мой	1	1
321	непременно вообразили они что	1	1
322	случай только один когда	1	1
323	особенно в иных случаях	1	1
324	фантазия раздраженная иногда хотя	1	1
325	только страшная но и	1	1
326	так торжественно уверены что	1	1
327	что только одно нормальное	1	1
328	скажет нам всем а	1	1
329	на два периода до	1	1
330	а не фортепианные клавиши	1	1
331	настоять на своем я	1	1
332	по своей глупой воле	2	1
333	сознательно пожелать себе даже	1	1
334	и скажет нам всем	1	1
335	что уж одна возможность	1	1
336	начинает с идеала мадонны	1	1
337	какой-нибудь джентльмен с неблагородной	1	1
338	широк человек слишком даже	1	1
339	упоминать не стоит именно	1	1
340	самом деле господа может	1	1
341	не созерцает красоты в	1	1
342	выгодах? ведь может быть	1	1
343	ведь это глупейшее ведь	1	1
344	и это все можно	1	1
345	именно чтобы иметь право	1	1
346	всем а что господа	1	1
347	нашу индивидуальность курсив мой	1	1
348	противоречит самым здравым заключениям	1	1
349	умного ведь это глупейшее	1	1
350	от того что человек	1	1
351	было устремлено на людей	1	1
352	самая пропущенная самая выгодная	1	1
353	совпадает у достоевского с	1	1
354	от настоящего страдания т	1	1
355	и хаос что сам	1	1
356	и против собственной выгоды	1	1
357	умом высоким начинает с	1	1
358	ногой прахом единственно с	1	1
359	два периода до записок	1	1
360	быть человек так любит	1	1
361	какую классификацию не подходит	1	1
362	людей и он схватывал	1	1
363	теории постоянно разлетаются к	1	1
364	страстным к нему отношением	1	1
365	главное и самое дорогое	1	1
366	возьмет свое так человек	1	1
367	человеку выгодно? не ошибается	1	1
368	и хаос и мрак	1	1
369	проблематическое и загадочное природа	1	1
370	они что человеку надо	1	1
371	и мрак и проклятие	1	1
372	их веры тебе была	1	1
373	если вдруг ни с	1	1
374	высоким начинает с идеала	1	1
375	существо проблематическое и загадочное	1	1
376	а не штифтик курсив	1	1
377	свои силы в безмерности	1	1
378	природы всем бросается в	1	1
379	может быть он равно	1	1
380	е от разрушения и	1	1
381	ему разум и выгода	1	1
382	выгоды а иногда и	1	1
383	и он схватывал только	1	1
384	и вот оказывается что	1	1
385	ни был любил действовать	1	1
386	возникнет какой-нибудь джентльмен с	1	1
387	загадки тут берега сходятся	1	1
388	страшная потому что неопределимая	1	1
389	страшная но и таинственная	1	1
390	он не созерцает красоты	1	1
391	должно свое собственное вольное	1	1
392	свое собственное вольное и	1	1
393	элемент именно свои фантастические	1	1
394	его было устремлено на	1	1
395	возможность предварительного расчета все	1	1
396	от самой пустейшей причины	1	1
397	два и без моей	1	1
398	сердцем человек и с	1	1
399	никакого другого дела никакого	1	1
400	все насыщено страстным к	1	1
401	их жизни их чувств	1	1
402	этому положительному благоразумию примешать	1	1
403	нам опять по своей	1	1
404	своей глупой воле пожить	2	1
405	только и заключается в	1	1
406	постоянно разлетаются к черту	1	1
407	два четыре есть уже	1	1
408	он до конца признает	1	1
409	между божеским и дьявольским	1	1
410	есть лишь его судьба	1	1
411	поставлена жизненная загадка о	1	1
412	и не может быть	1	1
413	и в самом деле	1	1
414	одно только дважды два	1	1
415	самое главное и самое	1	1
416	это все можно рассчитать	1	1
417	свой каприз и в	1	1
418	того что человек всегда	1	1
419	для того чтобы самому	1	1
420	добро и что зло	1	1
421	влечет к катастрофе за	1	1
422	это единственная причина сознания	1	1
423	рассудок возьмет свое так	1	1
424	самый дикий каприз своя	1	1
425	человека как от существа	1	1
426	его и воистину воистину	1	1
427	достижения иначе сказать в	1	1
428	широк я бы сузил	1	1
429	какого-то нормального какого-то добровольного	1	1
430	положительно должно свое собственное	1	1
431	нам явный вред и	1	1
432	ведь этот свой каприз	1	1
433	что как дважды два	1	1
434	свободной любви человека чтобы	1	1
435	самого пагубного вздора самой	1	1
436	от человека как от	1	1
437	что иной высший даже	1	1
438	кончает идеалом содомским еще	1	1
439	свой собственный хотя бы	1	1
440	ни под какую классификацию	1	1
441	иногда и положительно должно	1	1
442	а в частности может	1	1
443	а вовсе не так	1	1
444	одна возможность предварительного расчета	1	1
445	именно свои фантастические мечты	1	1
446	чтобы ко всему этому	1	1
447	быть что и вся-то	1	1
448	к чему бы ни	1	1
449	можно и против собственной	1	1
450	до записок из подполья	1	1
451	так человек нарочно сумасшедшим	1	1
452	идеалом содомским в душе	1	1
453	одно благоденствие человеку выгодно?	1	1
454	четыре есть уже не	1	1
455	свою пошлейшую глупость пожелает	1	1
456	было познать человека в	1	1
457	чтобы не иметь рассудка	2	1
458	ведь непременно последователей найдет	1	1
459	чтобы человек поминутно доказывал	1	1
460	действовать так как хотел	1	1
461	воле пожить курсив мой	1	1
462	человека чтобы свободно пошел	1	1
463	каприз своя фантазия раздраженная	1	1
464	с сего среди всеобщего	1	1
465	предварительного расчета все остановит	1	1
466	фортепианные клавиши если вы	1	1
467	будет когда дело доходит	1	1
468	страшной ужасной он не	1	1
469	рассудка о выгодах потому	1	1
470	вещь страшная потому что	1	1
471	и характер его интересовали	1	1
472	вольное и свободное хотение	1	1
473	всеобщего будущего благоразумия возникнет	1	1
474	быть выгоднее всех выгод	1	1
475	не стоит именно от	1	1
476	можно рассчитать по табличке	1	1
477	и хаоса никогда не	1	1
478	и теории постоянно разлетаются	1	1
479	в частности может быть	1	1
480	ни с того ни	1	1
481	только одно благоденствие человеку	1	1
482	может быть всего выгоднее	1	1
483	быть связанным обязанностью желать	1	1
484	кажется и упоминать не	1	1
485	в ней нужно искать	1	1
486	и положительно должно свое	1	1
487	жорж занд в гюго	1	1
488	веры тебе была дороже	1	1
489	и с умом высоким	1	1
490	если вы скажете что	1	1
491	иметь рассудка и настоять	2	1
492	же можно ожидать от	1	1
493	как от существа одаренного	1	1
494	в самой жизни а	1	1
495	что люди все еще	1	1
496	беспорочные годы нет широк	1	1
497	приносит нам явный вред	1	1
498	человек нарочно сумасшедшим на	1	1
499	заключениям нашего рассудка о	1	1
500	цели которая разумеется должна	1	1
501	воля бывает не потому	1	1
502	не только страшная но	1	1
503	чтобы свободно пошел он	1	1
504	для нашего брата из	1	1
505	есть не только страшная	1	1
506	лучше сказать с ретроградной	1	1
507	быть не иное что	1	1
508	люди исключительно люди с	1	1
509	четыре т е формула	1	1
510	потому ли может быть	1	1
511	так что уж одна	1	1
512	оцененных творений достоевского все	1	1
513	боится достигнуть цели и	1	1
514	с ретроградной и насмешливой	3	1
515	это потому что ведь	1	1
516	в иных случаях а	1	1
517	собственной выгоды а иногда	1	1
518	одно из самых гениальных	1	1
519	достоевского нет ничего кроме	1	1
520	глупость пожелает удержать за	1	1
521	и положительное одним словом	1	1
522	полярности человеческой природы это	1	1
523	исключительно люди с их	1	1
524	что во всяком случае	1	1
525	формы все охлажденные и	1	1
526	подходит и от которой	1	1
527	на людей и он	1	1
528	слова мити карамазова красота	1	1
529	даже сердцем человек и	1	1
530	все тянется к нему	1	1
531	с записок из подполья	1	1
532	один только случай только	1	1
533	от которой все системы	1	1
534	в руководстве твой образ	1	1
535	которой бы кажется и	1	1
536	в юные беспорочные годы	1	1
537	уж тут своя воля	1	1
538	благоразумия возникнет какой-нибудь джентльмен	1	1
539	хаос что сам инстинктивно	1	1
540	если бы достоевский раскрыл	1	1
541	человеку надо непременно благоразумно-выгодного	1	1
542	того чтобы самому себе	1	1
543	нашего рассудка о выгодах	1	1
544	это благоразумие с одного	1	1
545	он не созерцает божественный	1	1
546	нет ничего эпического нет	1	1
547	что и это все	1	1
548	в одной этой беспрерывности	1	1
549	ведь все дело-то человеческое	1	1
550	разумеется должна быть не	1	1
551	сделается чтобы не иметь	2	1
552	человечество стремится только и	1	1
553	все еще люди а	1	1
554	что человек всегда и	1	1
555	что и вся-то цель	1	1
556	вдруг ни с того	1	1
557	иной высший даже сердцем	1	1
558	не может быть назван	1	1
559	найдет так человек устроен	1	1
560	его природы всем бросается	1	1
561	бы еще ничего но	1	1
562	собственно в цели которая	1	1
563	такая ли своя воля	1	1
564	может быть выгоднее всех	1	1
565	и почему вы так	1	1
566	господа может быть всего	1	1
567	т е формула а	1	1
568	загадка о человеке вообще	1	1
569	всего выгоднее для нашего	1	1
570	здравым заключениям нашего рассудка	1	1
571	сходятся тут все противоречия	1	1
572	себе подтвердить что люди	1	1
573	человек любит не одно	1	1
574	под какую классификацию не	1	1
575	он схватывал только их	1	1
576	есть один только случай	1	1
577	сказать с ретроградной и	1	1
578	еще страшнее кто уже	1	1
579	слишком даже широк я	1	1
580	все устойчивые формы все	1	1
581	производит свои антропологические исследования	1	1
582	этот свой каприз и	1	1
583	столкнуть ли нам все	1	1
584	динамично все в движении	2	1
585	можно ожидать от человека	1	1
586	пагубного вздора самой неэкономической	1	1
587	даже глупейшего а именно	1	1
588	а кончает идеалом содомским	1	1
589	с их душевным складом	1	1
590	не созерцает божественный покой	1	1
591	когда человек может нарочно	1	1
592	надо какого-то нормального какого-то	1	1
593	космосе в божественном миропорядке	1	1
594	ли нам все это	1	1
595	на своем я верю	1	1
596	а иногда и положительно	1	1
597	так твердо так торжественно	1	1
598	этой беспрерывности процесса достижения	1	1
599	цели и довершить созидаемое	1	1
600	насмешливой физиономией упрет руки	1	1
601	ужасная вещь страшная потому	1	1
602	господа а начало смерти	1	1
603	он равно настолько же	1	1
604	непременно последователей найдет так	1	1
605	человеческое кажется и действительно	1	1
606	и упоминать не стоит	1	1
607	говорит герой „записок из	1	1
608	случай сделается чтобы не	2	1
609	всего что есть на	1	1
610	к человеку у достоевского	1	1
611	во всяком случае сохраняет	1	1
612	достоевского с обычным различием	1	1
613	среди всеобщего будущего благоразумия	1	1
614	ко всему этому положительному	1	1
615	это взяли все эти	1	1
616	и от которой все	1	1
617	дело доходит до таблички	1	1
618	ли своя воля бывает	1	1
619	глупой воле пожить курсив	1	1
620	неопределимая а определить нельзя	1	1
621	и нашу индивидуальность курсив	1	1
622	брата из всего что	1	1
623	все остановит и рассудок	1	1
624	легенды о великом инквизиторе	2	1
625	что господа не столкнуть	1	1
626	жизни а не собственно	1	1
627	таинственную глубину человеческой природы	1	1
628	доказывал себе что он	1	1
629	самой жизни а не	1	1
630	себе даже вредного глупого	1	1
631	и воистину воистину горит	1	1
632	вред и противоречит самым	1	1
633	различие между божеским и	1	1
634	образуется вихрь страстных человеческих	1	1
635	последователей найдет так человек	1	1
636	мудрецы что человеку надо	1	1
637	того чтобы ко всему	1	1
638	ведь дважды два четыре	1	1
639	его интересовали люди исключительно	1	1
640	люди с их душевным	1	1
641	в самом деле господа	1	1
642	все эти мудрецы что	1	1
643	выгода которая ни под	1	1
644	стоит именно от того	1	1
645	а начало смерти курсив	1	1
646	верю в это я	1	1
647	страшнее кто уже с	1	1
648	пропущенная самая выгодная выгода	1	1
649	ни природа ни исторические	1	1
650	утра до вечера куда	1	1
651	берега сходятся тут все	1	1
652	даже и в том	1	1
653	расплавляются и сгорают все	1	1
654	явный вред и противоречит	1	1
655	достоевскому дано было познать	1	1
656	беспрерывности процесса достижения иначе	1	1
657	выгоднее всех выгод даже	1	1
658	а именно чтобы иметь	1	1
659	исходит от него и	1	1
660	ты возжелал свободной любви	2	1
661	свой пагубный фантастический элемент	1	1
662	будущего благоразумия возникнет какой-нибудь	1	1
663	ничего но обидно то	1	1
664	возжелал свободной любви человека	2	1
665	он производит свои антропологические	1	1
666	творений достоевского все вращается	1	1
667	кто знает может быть	1	1
668	тайн человеческой природы достоевский	1	1
669	обидно то что ведь	1	1
670	это глупейшее ведь этот	1	1
671	это бы еще ничего	1	1
672	мрак и проклятие так	1	1
673	ни исторические памятники ни	1	1
674	жизненная загадка о версилове	1	1
675	чего же можно ожидать	1	1
676	дело-то человеческое кажется и	1	1
677	может быть человек любит	1	1
678	устойчивые формы все охлажденные	1	1
679	и ужасная вещь страшная	1	1
680	не совпадает у достоевского	1	1
681	разрушение и хаос что	1	1
682	человеческой природы в глубину	1	1
683	бывает не потому ли	1	1
684	равно настолько же любит	1	1
685	чтобы самому себе подтвердить	1	1
686	в душе не отрицает	1	1
687	расчета все остановит и	1	1
688	это страшная и ужасная	1	1
689	заключается в одной этой	1	1
690	ведь может быть человек	1	1
691	нам все это благоразумие	1	1
692	табличке и хаос и	1	1
693	только умного ведь это	1	1
694	он человек а не	1	1
695	собой единственно для того	1	1
696	своем художественном творчестве в	1	1
697	я уверен что человек	1	1
698	на земле особенно в	1	1
699	настоящего страдания т е	1	1
700	благоденствие человеку выгодно? не	1	1
701	самому себе подтвердить что	1	1
702	пагубный фантастический элемент именно	1	1
703	всяком случае сохраняет нам	1	1
704	человека он не созерцает	1	1
705	остановит и рассудок возьмет	1	1
706	и проклятие так что	1	1
707	с ним может быть	1	1
708	поминутно доказывал себе что	1	1
709	твердо так торжественно уверены	1	1
710	должна быть не иное	1	1
711	себе даже и глупейшего	1	1
712	страстном буйном исступленном движении	1	1
713	интересовали люди исключительно люди	1	1
714	стремится только и заключается	1	1
715	тут своя воля будет	1	1
716	определить нельзя потому что	1	1
717	был человек решать впредь	1	1
718	то что ведь непременно	1	1
719	человек так любит разрушение	1	1
720	так как хотел а	1	1
721	вредного глупого даже глупейшего	1	1
722	раздраженная иногда хотя бы	1	1
723	джентльмен с неблагородной или	1	1
724	дьявол с богом борется	1	1
725	божественный покой красоты ее	1	1
726	когда будет одно только	1	1
727	нарочно сумасшедшим на этот	2	1
728	с умом высоким начинает	1	1
729	человек а не штифтик	1	1
730	мечты свою пошлейшую глупость	1	1
731	люди а не фортепианные	1	1
732	будет одно только дважды	1	1
733	случае сохраняет нам самое	1	1
734	свободное хотение свой собственный	1	1
735	с неблагородной или лучше	1	1
736	достигнуть цели и довершить	1	1
737	выгода хотеть же можно	1	1
738	и есть та самая	1	1
739	быть человек любит не	1	1
740	и состоит чтобы человек	1	1
741	что есть на земле	1	1
742	только одно нормальное и	1	1
743	не столкнуть ли нам	1	1
744	мадонны а кончает идеалом	1	1
745	глупейшего и не быть	1	1
746	природы в глубину эту	1	1
747	хотел а вовсе не	1	1
748	различие между достоевским и	1	1
749	свои фантастические мечты свою	1	1
750	мадонны и горит от	1	1
751	господа не столкнуть ли	1	1
752	сердцем должен был человек	1	1
753	глупого даже глупейшего а	1	1
754	тянется к нему как	1	1
755	еще ничего но обидно	1	1
756	положительному благоразумию примешать свой	1	1
757	удержать за собой единственно	1	1
758	дважды два четыре есть	1	1
759	их природу и характер	1	1
760	в том случае если	1	1
761	что добро и что	1	1
762	свое так человек нарочно	1	1
763	хотение свой собственный хотя	1	1
764	пожелать себе даже вредного	1	1
765	всему этому положительному благоразумию	1	1
766	может нарочно сознательно пожелать	1	1
767	себе что он человек	1	1
768	так как повелевали ему	1	1
769	сердце его и воистину	1	1
770	уж одна возможность предварительного	1	1
771	притом не могу что	1	1
772	иных случаях а в	1	1
773	жизнь господа а начало	1	1
774	как к солнцу все	1	1
775	если приносит нам явный	1	1
776	иначе сказать в самой	1	1
777	юные беспорочные годы нет	1	1
778	этой оси образуется вихрь	1	1
779	глубину человеческой природы в	1	1
780	глупейшего а именно чтобы	1	1
781	человек устроен и все	1	1
782	о выгодах потому что	1	1
783	и заключается в одной	1	1
784	но и таинственная вещь	1	1
785	физиономией упрет руки в	1	1
786	проклятие так что уж	1	1
787	что человеку надо какого-то	1	1
788	которой человечество стремится только	1	1
789	особенно ни природа ни	1	1
790	что неопределимая а определить	1	1
791	человек может нарочно сознательно	1	1
792	на этот случай сделается	2	1
793	подросток одно из самых	1	1
794	солнцу все исходит от	1	1
795	или лучше сказать с	1	1
796	одаренного такими странными качествами?	1	1
797	и дьявольским не совпадает	1	1
798	взяли все эти мудрецы	1	1
799	уверены что только одно	1	1
800	том случае если приносит	1	1
801	есть уже не жизнь	1	1
802	ожидать от человека как	1	1
803	него сердце его и	1	1
804	случае если приносит нам	1	1
805	почему вы так твердо	1	1
806	примешать свой пагубный фантастический	1	1
807	и не быть связанным	1	1
808	за это потому что	1	1
809	рассудка и настоять на	2	1
810	ничего эпического нет изображения	1	1
811	та самая пропущенная самая	1	1
812	что человеку надо непременно	1	1
813	а не собственно в	1	1
814	всем бросается в глаза	1	1
815	даже и глупейшего и	1	1
816	разлетаются к черту и	1	1
817	впредь сам что добро	1	1
