N	2gram	Vygotskiy__4	RusskieA
233	этому вопросу	2	2
234	не означает	3	2
235	но что	3	2
236	чем в	3	2
237	только по	1	2
238	не на	1	2
239	а не	7	2
240	его как	1	2
241	стоит в	1	2
242	в частности	5	2
243	в равной	3	2
244	и потому	1	2
245	относятся к	2	2
246	предположить что	1	2
247	между собой	5	2
248	мы видим	10	2
249	и для	4	2
250	тем и	1	2
251	или в	1	2
252	когда он	3	2
253	мы должны	11	2
254	обычно не	1	2
255	не что	1	2
256	у которых	1	2
257	в своих	1	2
258	нас не	1	2
259	ту же	2	1
260	говоря о	2	1
261	также и	2	1
262	же как	6	1
263	рассматривается как	1	1
264	переходит к	1	1
265	совпадая с	1	1
266	самом деле	7	1
267	значении этого	1	1
268	тех же	1	1
269	что дает	1	1
270	зависимости от	2	1
271	в приведенном	1	1
272	форм мышления	2	1
273	по которым	1	1
274	на две	1	1
275	что эти	2	1
276	и ее	1	1
277	оно было	1	1
278	должна быть	2	1
279	собственном смысле	7	1
280	видеть в	2	1
281	состояла в	2	1
282	с таким	3	1
283	чем именно	1	1
284	часть его	1	1
285	приходит к	3	1
286	мы уже	5	1
287	из всех	1	1
288	самые разнообразные	1	1
289	она показывает	1	1
290	что если	2	1
291	которую мы	1	1
292	не во	1	1
293	вопрос о	1	1
294	на место	3	1
295	время от	1	1
296	имеет свою	1	1
297	меньшей мере	1	1
298	этом не	1	1
299	приводят к	3	1
300	такое положение	1	1
301	говорить о	1	1
302	этим словом	1	1
303	ему в	1	1
304	которое в	1	1
305	становятся на	1	1
306	же что	1	1
307	того же	9	1
308	и он	2	1
309	настоящая работа	1	1
310	которую можно	2	1
311	в отличие	2	1
312	совершенно иных	1	1
313	в чем	3	1
314	этих случаях	1	1
315	не отличается	1	1
316	их так	1	1
317	их анализ	1	1
318	на основе	10	1
319	а только	3	1
320	целом ряде	2	1
321	одном и	1	1
322	не все	1	1
323	по отношению	1	1
324	не путем	1	1
325	себе и	3	1
326	отличие от	2	1
327	мы сейчас	1	1
328	формы мышления	3	1
329	отличаются от	1	1
330	относится к	1	1
331	в истории	10	1
332	исторически и	1	1
333	общего с	1	1
334	мышления здесь	1	1
335	что некогда	1	1
336	совершенно другой	1	1
337	в различные	1	1
338	что касается	1	1
339	однако не	1	1
340	перед нами	5	1
341	целый ряд	5	1
342	с понятием	1	1
343	тем же	4	1
344	что всякое	2	1
345	увидим что	5	1
346	в которой	3	1
347	но дает	1	1
348	но который	1	1
349	не нашли	1	1
350	не оставляет	1	1
351	то и	1	1
352	в себе	10	1
353	формами мышления	4	1
354	тому же	6	1
355	думается что	1	1
356	на то	5	1
357	наблюдаем в	1	1
358	не имеют	3	1
359	все другие	2	1
360	он не	1	1
361	с новым	1	1
362	одно целое	1	1
363	аналогичные слова	1	1
364	с нашим	1	1
365	он должен	1	1
366	не как	1	1
367	собой не	2	1
368	в начале	2	1
369	что одно	1	1
370	подобно тому	2	1
371	не бывает	2	1
372	русском языке	1	1
373	а затем	2	1
374	здесь мы	2	1
375	по-видимому не	1	1
376	что все	3	1
377	и характер	1	1
378	в совершенно	3	1
379	о котором	1	1
380	те же	6	1
381	и определить	1	1
382	его в	6	1
383	известно что	1	1
384	должен был	1	1
385	и тем	8	1
386	не соответствует	2	1
387	на свои	1	1
388	ни в	3	1
389	в этой	3	1
390	не всегда	1	1
391	мы видели	6	1
392	теоретических построений	1	1
393	вверх и	1	1
394	оно имеет	2	1
395	в развитии	25	1
396	и того	5	1
397	одного и	6	1
398	не будут	1	1
399	что между	1	1
400	но если	1	1
401	и при	4	1
402	никак не	2	1
403	взгляд на	1	1
404	просто в	1	1
405	установить что	2	1
406	место в	2	1
407	не столько	1	1
408	это подтверждается	1	1
409	этого вопроса	2	1
410	дальнейшее развитие	1	1
411	из своей	1	1
412	дает в	2	1
413	но эта	1	1
414	точку зрения	1	1
415	которые в	4	1
416	свет на	1	1
417	при различных	1	1
418	не могли	1	1
419	и наоборот	1	1
420	которая представляет	1	1
421	что есть	1	1
422	значение слова	7	1
423	дня и	1	1
424	слово к	1	1
425	в то	1	1
426	тогда когда	8	1
427	это означает	2	1
428	что их	1	1
429	здесь на	1	1
430	не по	2	1
431	в основе	17	1
432	связано в	1	1
433	но вместе	2	1
434	когда они	1	1
435	не связана	1	1
436	значение этого	1	1
437	вытекает из	1	1
438	и всегда	1	1
439	место во	1	1
440	однако такое	1	1
441	того в	1	1
442	видим что	2	1
443	прежде чем	1	1
444	имеет совершенно	1	1
445	и ответов	1	1
446	и его	5	1
447	к этим	2	1
448	доказать что	1	1
449	этом отношении	7	1
450	они показывают	1	1
451	с другом	7	1
452	от общего	1	1
453	такие же	1	1
454	они становятся	1	1
455	их происхождения	1	1
456	слова с	1	1
457	время они	1	1
458	для себя	1	1
459	и это	2	1
460	они должны	1	1
461	представляют процесс	1	1
462	в виду	3	1
463	и сами	2	1
464	данном случае	2	1
465	в собственном	7	1
466	нами выше	4	1
467	то время	1	1
468	всей своей	1	1
469	для нового	1	1
470	слова а	1	1
471	на том	4	1
472	и сам	1	1
473	можно было	6	1
474	было в	1	1
475	и этого	1	1
476	уже на	1	1
477	вопрос этот	1	1
478	своему происхождению	1	1
479	если бы	5	1
480	собой и	2	1
481	по мере	4	1
482	мы рассмотрим	1	1
483	из других	1	1
484	сказывается и	1	1
485	из основных	4	1
486	теорию происхождения	1	1
487	внимание на	3	1
488	и та	1	1
489	при котором	1	1
490	самых разнообразных	1	1
491	но мы	1	1
492	в глаза	1	1
493	ли не	2	1
494	можно сказать	1	1
495	других языках	1	1
496	важнее для	1	1
497	нас в	3	1
498	к нему	2	1
499	по типу	2	1
500	и во	3	1
501	при исследовании	1	1
502	раньше чем	5	1
503	стоит и	1	1
504	во всей	4	1
505	в форме	1	1
506	является по	2	1
507	сомнения в	1	1
508	в настоящей	2	1
509	и следовательно	1	1
510	о своих	1	1
511	было бы	8	1
512	это приводит	1	1
513	по данным	1	1
514	развития но	1	1
515	что здесь	2	1
516	как из	2	1
517	на которой	1	1
518	обе эти	5	1
519	приведенных выше	1	1
520	совсем не	1	1
521	тот же	9	1
522	что он	6	1
523	и действительно	1	1
524	и так	1	1
525	который в	1	1
526	это слово	2	1
527	что нам	1	1
528	в область	1	1
529	точка зрения	1	1
530	основная форма	1	1
531	том чтобы	2	1
532	с которыми	1	1
533	одни и	3	1
534	которой оно	1	1
535	это ни	1	1
536	наша задача	1	1
537	уже в	6	1
538	в значении	2	1
539	в нашей	2	1
540	же в	1	1
541	только тогда	1	1
542	это значение	3	1
543	каким образом	1	1
544	который по	2	1
545	всяком случае	3	1
546	нуждается в	1	1
547	лежит не	1	1
548	чтобы она	1	1
549	в животном	1	1
550	может служить	2	1
551	из одной	3	1
552	составных частей	1	1
553	случае не	2	1
554	не могут	3	1
555	от того	3	1
556	перед ними	1	1
557	своем значении	1	1
558	их нужно	1	1
559	приводят нас	1	1
560	как у	1	1
561	к которому	3	1
562	с той	2	1
563	еще и	1	1
564	тому как	2	1
565	что не	1	1
566	этой группы	1	1
567	связано с	1	1
568	на которых	1	1
569	и самый	1	1
570	однако и	1	1
571	с которым	2	1
572	долгое время	1	1
573	свое внимание	1	1
574	которой он	1	1
575	одна и	1	1
576	под влиянием	2	1
577	место на	1	1
578	например из	1	1
579	мы знаем	1	1
580	если не	2	1
581	себя на	1	1
582	эта теория	1	1
583	совсем так	1	1
584	представить себе	2	1
585	или по	1	1
586	из которых	1	1
587	обратил внимание	1	1
588	по своему	4	1
589	в данном	2	1
590	по поводу	1	1
591	наряду с	3	1
592	в той	2	1
593	в первой	1	1
594	как средство	1	1
595	сослаться на	1	1
596	друг с	7	1
597	вопроса в	1	1
598	исходя из	1	1
599	и было	1	1
600	это к	2	1
601	быть не	1	1
602	и том	1	1
603	как только	2	1
604	что мы	7	1
605	в так	1	1
606	но для	2	1
607	из ряда	2	1
608	рассматривать как	2	1
609	содержится в	1	1
610	к описанию	1	1
611	не является	5	1
612	как отражение	2	1
613	деле как	1	1
614	к пониманию	3	1
615	они совпадают	1	1
616	составляет только	1	1
617	на одной	2	1
618	только с	1	1
619	совпадали в	1	1
620	зрения в	1	1
621	на более	2	1
622	что следовательно	2	1
623	нет никаких	1	1
624	оно связано	1	1
625	иначе чем	3	1
626	нам не	2	1
627	в период	1	1
628	слово в	6	1
629	между ними	4	1
630	на смену	1	1
631	не знает	2	1
632	сказать что	6	1
633	имеет ничего	1	1
634	вверх но	1	1
635	отношению к	1	1
636	от слова	2	1
637	ли они	1	1
638	в таком	2	1
639	указывают на	4	1
640	которому в	1	1
641	они не	2	1
642	точно так	3	1
643	во всяком	4	1
644	в роли	1	1
