N	2gram	Tiupa_Anal_1	Narrotol
104	времени и	6	4
105	если бы	3	4
106	и т.д	1	4
107	в другом	4	4
108	уже говорилось	1	4
109	в какой	2	4
110	рассказывания в	1	4
111	свидетельствует о	2	4
112	для него	2	4
113	в рассказе	1	4
114	как и	13	4
115	мира в	2	4
116	как это	1	4
117	в литературе	4	4
118	не является	2	4
119	и все	3	4
120	с ним	4	4
121	же в	1	4
122	жизни и	1	4
123	что в	5	4
124	все что	1	4
125	для себя	2	3
126	самом деле	2	3
127	едва ли	2	3
128	а как	2	3
129	мы имеем	6	3
130	пребывания в	1	3
131	с его	3	3
132	как правило	4	3
133	но не	10	3
134	как к	2	3
135	в целом	5	3
136	все эти	2	3
137	в известном	1	3
138	и его	5	3
139	не следует	4	3
140	от которого	2	3
141	внутренней речи	5	3
142	в коммуникативном	1	3
143	и по	2	3
144	конечном счете	4	3
145	самим собой	2	3
146	того или	3	3
147	при встрече	3	3
148	в итоге	1	3
149	соответствии с	2	3
150	и того	5	3
151	точку зрения	1	3
152	тому что	1	3
153	одна из	1	3
154	того чтобы	3	3
155	же время	6	3
156	по своей	6	3
157	этом отношении	2	3
158	к позиции	1	3
159	в состав	3	3
160	той или	6	3
161	коммуникативном событии	1	3
162	как по	1	3
163	на том	1	3
164	и сам	2	3
165	мира и	1	3
166	действующих лиц	1	3
167	строго говоря	1	3
168	между собой	2	3
169	о котором	1	3
170	о нем	3	3
171	внимание на	1	3
172	за пределами	2	3
173	в конечном	4	3
174	по слову	1	3
175	это не	6	3
176	известном смысле	1	3
177	один из	2	3
178	и представляет	3	3
179	между тем	5	3
180	то и	1	3
181	или даже	1	3
182	как раз	1	3
183	и даже	1	3
184	или иной	6	3
185	в соответствии	1	3
186	человек в	3	3
187	да и	1	3
188	с этой	1	3
189	в аспекте	1	3
190	и для	1	3
191	к его	1	3
192	персонажа как	1	3
193	или иного	3	3
194	в таком	3	3
195	и т	3	2
196	он может	2	2
197	в чужой	1	2
198	мере в	3	2
199	отношения между	1	2
200	должна быть	1	2
201	по его	1	2
202	мы не	1	2
203	в составе	2	2
204	пространство и	1	2
205	в ней	1	2
206	самого рассказывания	2	2
207	еще не	3	2
208	он сам	1	2
209	столь же	4	2
210	в чем	1	2
211	иного рода	2	2
212	на самом	2	2
213	присутствует в	1	2
214	как образ	1	2
215	встречи с	2	2
216	однако не	3	2
217	могли бы	2	2
218	как уже	2	2
219	не являются	2	2
220	со своей	1	2
221	в самом	6	2
222	бы с	1	2
223	в нашем	3	2
224	из этих	2	2
225	роль в	2	2
226	как он	3	2
227	в случае	6	2
228	вследствие этого	3	2
229	к миру	1	2
230	в принципе	8	2
231	и читателя	2	2
232	не будет	3	2
233	той же	2	2
234	художественного письма	2	2
235	было бы	2	2
236	о личности	1	2
237	несмотря на	2	2
238	ведет к	3	2
239	хх века	1	2
240	с точки	4	2
241	и что	1	2
242	жизни с	1	2
243	и слушающих	1	2
244	всякий раз	3	2
245	и другого	4	2
246	но он	1	2
247	и более	4	2
248	однако в	3	2
249	в культуре	3	2
250	другого сознания	2	2
251	человека есть	1	2
252	мира не	1	2
253	в обоих	1	2
254	текста и	8	2
255	в процессе	2	2
256	картины мира	1	2
257	только не	2	2
258	имеем дело	4	2
259	в новейшее	1	2
260	своей природе	1	2
261	а ван	1	2
262	потому что	2	2
263	для нас	1	2
264	со своим	1	2
265	в сознании	2	2
266	не вполне	1	2
267	в области	4	2
268	личности в	3	2
269	но одновременно	1	2
270	имеет место	5	2
271	оно не	1	2
272	подобно тому	3	2
273	здесь не	2	2
274	и служит	1	2
275	не могу	2	2
276	мысль о	2	2
277	всей своей	1	2
278	на свой	1	2
279	те же	1	2
280	том как	1	2
281	быть может	2	2
282	все те	1	2
283	быть личностью	1	2
284	как было	1	2
285	и вследствие	1	2
286	восходит к	1	2
287	его смысла	1	2
288	или иначе	1	2
289	коммуникативная ситуация	1	2
290	эти два	1	2
291	что и	3	2
292	дискурс в	2	2
293	в современной	1	2
294	и дело	1	2
295	дело с	4	2
296	дискурса как	2	2
297	за столом	1	2
298	может оказаться	1	2
299	не происходит	1	2
300	себя в	6	2
301	исключительно в	1	2
302	в виде	1	2
303	в начале	2	2
304	не все	2	2
305	в равной	3	2
306	в душе	1	2
307	участие в	1	2
308	обратиться к	3	2
309	а то	1	2
310	могло бы	1	2
311	т п	3	2
312	вовсе не	2	2
313	может служить	2	2
314	личность по	2	2
315	не случайно	3	2
316	читателем в	1	2
317	присутствия в	2	2
318	себя но	1	2
319	представляют собой	2	2
320	только на	1	2
321	с другим	4	2
322	не обязательно	1	2
323	именно в	4	2
324	очевидным образом	1	2
325	бытия в	1	2
326	а с	3	2
327	нового времени	1	2
328	говорит о	1	2
329	равной степени	2	2
330	превращается в	1	2
331	и опять	1	2
332	принадлежит не	1	2
333	когда же	1	2
334	в бытии	1	2
335	если не	1	2
336	более чем	4	2
337	на фоне	2	2
338	в него	1	2
339	личности как	1	2
340	к своему	1	2
341	по своему	1	2
342	о чем	1	2
343	видя в	1	2
344	в течение	1	2
345	тому как	3	2
346	его жизни	1	2
347	которое не	1	2
348	в категориях	2	2
349	новейшее время	1	2
350	той мере	2	2
351	но это	1	2
352	и адресата	2	2
353	и состоит	5	2
354	в результате	1	2
355	своей собственной	1	2
356	собственно говоря	4	2
357	тем более	2	2
358	не должен	2	2
359	хотя бы	3	2
360	во время	1	2
361	присутствия я	1	2
362	вступает в	3	2
363	в свою	1	2
364	в своих	1	2
365	по поводу	1	2
366	и вновь	1	2
367	они не	1	2
368	по обыкновению	2	1
369	чтобы осмыслить	1	1
370	говоря о	2	1
371	отношения к	2	1
372	одним из	3	1
373	также и	2	1
374	например в	1	1
375	предполагает что	1	1
376	таком случае	3	1
377	с кем	1	1
378	е годы	1	1
379	области литературы	1	1
380	каждый из	2	1
381	знания не	1	1
382	перед лицом	6	1
383	объективной данностью	1	1
384	между двумя	3	1
385	оказывается для	1	1
386	во встрече	1	1
387	слово текста	1	1
388	оказаться и	3	1
389	невместима в	1	1
390	противном случае	1	1
391	он уже	1	1
392	видеть в	1	1
393	рамках текста	1	1
394	нельзя назвать	1	1
395	в зависимости	1	1
396	текста в	12	1
397	в театре	1	1
398	говоря мы	1	1
399	о способах	1	1
400	их жизни	1	1
401	я как	1	1
402	от первой	1	1
403	последнем мы	1	1
404	точке соприкосновения	1	1
405	двух и	1	1
406	случае это	2	1
407	вопрос о	2	1
408	опоры на	1	1
409	высказывания в	1	1
410	не упускать	1	1
411	оба эти	1	1
412	терминологией а	1	1
413	личности самого	1	1
414	жизненной позиции	2	1
415	на себя	2	1
416	и другая	1	1
417	следует смешивать	1	1
418	обоих персонажей	1	1
419	мы и	1	1
420	соприкосновения разных	1	1
421	зависимости от	1	1
422	проявляется в	1	1
423	и самого	2	1
424	персонажа к	1	1
425	выявляется благодаря	1	1
426	другие аспекты	1	1
427	поскольку обладает	1	1
428	иное как	5	1
429	быть в	1	1
430	такая позиция	1	1
431	рассказчика хроникера	1	1
432	текст не	1	1
433	я на	1	1
434	во всех	1	1
435	читателя и	1	1
436	разграничивая употребление	1	1
437	а тем	1	1
438	восходящая к	2	1
439	в сторону	1	1
440	не входит	1	1
441	сознания не	1	1
442	в новом	2	1
443	отношение к	2	1
444	произведение не	2	1
445	не просто	2	1
446	быть сведена	1	1
447	как смысловую	1	1
448	в е	1	1
449	за пределы	2	1
450	определяется не	1	1
451	статуса героя	1	1
452	рассказ о	2	1
453	как говорит	2	1
454	первый взгляд	1	1
455	субъекта и	4	1
456	в акте	2	1
457	слушающих их	1	1
458	данный момент	1	1
459	за этим	1	1
460	личностные и	1	1
461	человеческого бытия	2	1
462	до его	2	1
463	предполагает в	1	1
464	как референтную	1	1
465	что касается	1	1
466	в противном	1	1
467	и как	5	1
468	и наконец	1	1
469	по пути	1	1
470	его к	2	1
471	более или	1	1
472	другой личности	2	1
473	личности а	2	1
474	к иной	1	1
475	о самом	1	1
476	то в	2	1
477	знаменательно что	1	1
478	ситуации в	1	1
479	даже если	1	1
480	точкой зрения	1	1
481	в которой	2	1
482	в литературном	1	1
483	текста именно	1	1
484	участок текста	1	1
485	к месту	2	1
486	бы не	2	1
487	поскольку в	1	1
488	наличии у	1	1
489	которому все	1	1
490	по преимуществу	1	1
491	и трудное	1	1
492	говорящего автора	1	1
493	ментальный внутренний	1	1
494	и продукт	1	1
495	и событие	1	1
496	социального взаимодействия	1	1
497	образ автора	1	1
498	выступают не	1	1
499	рассказе и	1	1
500	взаимодействия трех	1	1
501	личностного бытия	1	1
502	и дискурс	1	1
503	однако при	1	1
504	разных сознаний	1	1
505	к некоторому	1	1
506	некоторого я	1	1
507	или иному	1	1
508	читателя но	1	1
509	силу своей	2	1
510	события в	2	1
511	из виду	2	1
512	у читателя	1	1
513	идентифицировать как	1	1
514	в формах	1	1
515	внутренний мир	1	1
516	какой бы	2	1
517	для данной	1	1
518	из него	1	1
519	что ни	1	1
520	рассказано в	1	1
521	на этом	2	1
522	его можно	1	1
523	личную тайну	1	1
524	прежде чем	1	1
525	такая постановка	1	1
526	без исключения	1	1
527	исходя из	4	1
528	этом последнем	1	1
529	здесь мы	1	1
530	выражение и	1	1
531	знание языка	1	1
532	и ей	1	1
533	с позиций	2	1
534	которая при	1	1
535	и внутренняя	1	1
536	значения общедоступные	1	1
537	оно становится	1	1
538	а его	1	1
539	высказывание в	1	1
540	лиминальной фазой	1	1
541	в будущее	1	1
542	входит в	1	1
543	есть не	8	1
544	схождения сознаний	1	1
545	по природе	3	1
546	этом смысле	1	1
547	я все	1	1
548	в молчание	1	1
549	в воспринимающем	1	1
550	развивал мысль	1	1
551	включая в	1	1
552	мы встречаемся	1	1
553	смерть и	1	1
554	поведения и	1	1
555	частности значения	1	1
556	ни в	4	1
557	литературного произведения	41	1
558	но мы	1	1
559	исходили из	1	1
560	требования к	1	1
561	суть две	1	1
562	и особенно	1	1
563	не всегда	4	1
564	жизни но	2	1
565	по удачному	2	1
566	специфически человеческий	1	1
567	должно быть	2	1
568	сторона высказывания	1	1
569	коммуникативной событийности	1	1
570	автора и	3	1
571	еще раз	1	1
572	между ними	1	1
573	одного и	2	1
574	несет в	1	1
575	и конец	1	1
576	него говорящего	1	1
577	на первый	1	1
578	или менее	1	1
579	о ком	2	1
580	есть в	1	1
581	трех говорящего	1	1
582	в ходе	3	1
583	она сама	1	1
584	и разворачивается	1	1
585	человек и	1	1
586	человека как	1	1
587	в такой	1	1
588	организации коммуникативного	1	1
589	всяком случае	1	1
590	целого но	1	1
591	она в	1	1
592	знает и	1	1
593	воспринимающем сознании	1	1
594	аспекты социальной	1	1
595	высказывания смена	1	1
596	то его	1	1
597	не от	1	1
598	как будет	1	1
599	в которых	1	1
600	от себя	3	1
601	говоря и	3	1
602	возвращение к	1	1
603	об отсутствии	1	1
604	и социальные	1	1
605	собой один	1	1
606	главы и	1	1
607	данный текст	2	1
608	есть его	1	1
609	и напротив	1	1
610	остается вне	1	1
611	автора слушающего	1	1
612	иной личности	2	1
613	жизни других	1	1
614	их в	1	1
615	я героя	2	1
616	и воскресающего	1	1
617	личность в	2	1
618	связи с	1	1
619	раз и	1	1
620	ему как	1	1
621	из нас	1	1
622	в отношении	1	1
623	принципиально невместима	1	1
624	между людьми	1	1
625	благодаря нашему	1	1
626	слова до	1	1
627	вплоть до	1	1
628	человека но	1	1
629	дело не	3	1
630	на котором	1	1
631	было не	1	1
632	личности к	2	1
633	в основе	6	1
634	что иное	5	1
635	всегда имеется	1	1
636	это еще	1	1
637	анализа не	2	1
638	виде в	1	1
639	того и	3	1
640	последние десятилетия	1	1
641	социальные характеристики	1	1
642	рассказывания и	1	1
643	их личностные	1	1
644	такова что	1	1
645	за которой	1	1
646	такая же	1	1
647	следует понимать	1	1
648	персонажа в	1	1
649	смешивать с	1	1
650	позволяя нам	1	1
651	рождается в	1	1
652	ничто не	2	1
653	референтную компетенцию	1	1
654	эти три	1	1
655	удачному выражению	2	1
656	и текста	2	1
657	для другого	1	1
658	только с	1	1
659	как будто	3	1
660	художественности к	1	1
661	или читатель	1	1
662	знание мира	1	1
663	в каком	1	1
664	может показаться	1	1
665	единого высказывания	1	1
666	иной мерой	1	1
667	к сюжету	1	1
668	художественной литературы	1	1
669	не бывает	1	1
670	способ существования	1	1
671	обоих этих	1	1
672	xx века	1	1
673	что можно	1	1
674	принадлежит к	1	1
675	не могут	3	1
676	квалифицировать как	1	1
677	говорящего и	1	1
678	же самое	2	1
679	приобщения к	1	1
680	геннепа и	1	1
681	об одном	1	1
682	мир данного	1	1
683	в событии	1	1
684	общении с	1	1
685	того о	1	1
686	как для	1	1
687	чем говорят	1	1
688	не предполагает	2	1
689	анализа в	2	1
690	в полной	3	1
691	как мы	2	1
692	нашему способу	1	1
693	и о	2	1
694	но по	1	1
695	что все	1	1
696	в виду	1	1
697	сказанное отнюдь	1	1
698	начало нового	1	1
699	и сами	1	1
700	в тэрнера	1	1
701	участников коммуникации	1	1
702	события как	1	1
703	языка и	1	1
704	текста а	4	1
705	того личность	1	1
706	и иных	1	1
707	фаза может	1	1
708	начало и	1	1
709	встреча с	1	1
710	последний как	1	1
711	сознания в	4	1
712	в классической	1	1
713	если они	1	1
714	природе своей	2	1
715	молчание бахтин	1	1
716	как содержание	1	1
717	слово есть	1	1
718	по аналогии	1	1
719	пришвин это	1	1
720	трактует последний	1	1
721	не с	4	1
722	особенно в	2	1
723	оно как	1	1
724	еще в	2	1
725	продукт социального	1	1
726	психический процесс	1	1
727	художественного пространства	1	1
728	собой и	1	1
729	стране мертвых	1	1
730	внимание к	1	1
731	не случайна	1	1
732	полной мере	3	1
733	характеристики другие	1	1
734	и соответственно	4	1
735	произведения как	7	1
736	она выявляется	1	1
737	упускать из	1	1
738	в личности	2	1
739	анфиладе комнат	1	1
740	в самой	1	1
741	качестве некоторой	1	1
742	говорит об	1	1
743	означает что	3	1
744	таким же	1	1
745	на что	1	1
746	основе своей	2	1
747	теперь и	1	1
748	каком она	1	1
749	может не	1	1
750	более высокой	1	1
751	организация художественного	1	1
752	аналогии с	1	1
753	времени в	1	1
754	это была	1	1
755	субъекта речи	1	1
756	к нему	3	1
757	адресата к	1	1
758	не умел	1	1
759	которого не	1	1
760	том или	3	1
761	можно читать	2	1
762	со второй	1	1
763	я а	1	1
764	употребление языка	1	1
765	и во	1	1
766	коммуникации знание	1	1
767	событие включая	1	1
768	человеческий способ	1	1
769	полноту и	1	1
770	дейк четко	1	1
771	который и	1	1
772	во всей	1	1
773	без которого	1	1
774	как коммуникативное	1	1
775	утрачивает свою	2	1
776	чем и	2	1
777	увиденной как	1	1
778	коммуникативный объект	1	1
779	наконец в	1	1
780	все время	1	1
781	персонажами в	1	1
782	что искусство	1	1
783	индивидуальный характер	1	1
784	в лице	1	1
785	это всегда	3	1
786	духовного самоопределения	1	1
787	происходит в	1	1
788	текста на	2	1
789	следует рассматривать	1	1
790	быть и	1	1
791	с той	1	1
792	оно и	1	1
793	для участников	1	1
794	в двух	2	1
795	не владеет	1	1
796	среди других	1	1
797	сами участвуем	1	1
798	одного сознания	1	1
799	только сам	1	1
800	ли он	2	1
801	научной религиозной	1	1
802	субъекта в	2	1
803	напряжения между	1	1
804	как нечто	1	1
805	о художественном	1	1
806	являет собой	1	1
807	мы будем	1	1
808	это означает	3	1
809	к смыслу	1	1
810	но то	1	1
811	социальной ситуации	1	1
812	повествователя рассказчика	2	1
813	его существования	1	1
814	в этнографии	1	1
815	так что	1	1
816	умирающего и	1	1
817	того же	4	1
818	не можем	1	1
819	и коммуникативной	1	1
820	ничего нельзя	1	1
821	вернуться к	1	1
822	его жизненной	1	1
823	по анфиладе	1	1
824	от своей	1	1
825	в данной	1	1
826	по выражению	2	1
827	быть определено	1	1
828	общедоступные для	1	1
829	на своего	1	1
830	отсутствует что	1	1
831	такого персонажа	1	1
832	в квантовой	1	1
833	непременно должен	1	1
834	в одном	1	1
835	неустранимо предполагает	1	1
836	никто не	3	1
837	адресата и	1	1
838	установки и	1	1
839	граница между	1	1
840	не о	2	1
841	говорят героя	1	1
842	слушающего читателя	1	1
843	к человеку	1	1
844	и рождается	1	1
845	с легкой	2	1
846	но затем	1	1
847	субъекта с	1	1
848	не говорит	1	1
849	есть выражение	1	1
850	языка знание	1	1
851	или ином	3	1
852	отсылает к	2	1
853	это по	1	1
854	данного дискурса	1	1
855	художественный текст	5	1
856	идентифицировать себя	1	1
857	для того	4	1
858	о невозможности	1	1
859	в последние	1	1
860	воскресающего бога	1	1
861	другого в	3	1
862	даже не	1	1
863	в данный	1	1
864	этнографии терминологией	1	1
865	литература xx	1	1
866	смысла жизни	3	1
867	как сам	1	1
868	до сих	1	1
869	ожидания и	1	1
870	от любого	1	1
871	символическая смерть	1	1
872	а именно	3	1
873	ком или	1	1
874	и быть	1	1
875	личной жизни	1	1
876	но о	2	1
877	или о	1	1
878	что не	3	1
879	пределы одного	1	1
880	пушкина как	2	1
881	выступает в	2	1
882	человеческое я	1	1
883	от тех	1	1
884	полагал что	1	1
885	ван геннепа	1	1
886	и составляет	2	1
887	воспринимающего сознания	5	1
888	более того	3	1
889	что находится	1	1
890	не означает	1	1
891	однако его	1	1
892	однако и	1	1
893	человеческой жизни	1	1
894	его как	1	1
895	признать вполне	1	1
896	ролевая граница	1	1
897	не я	1	1
898	и с	2	1
899	его собственной	1	1
900	в пределы	1	1
901	двумя полюсами	1	1
902	что мы	3	1
903	может именоваться	1	1
904	художественного целого	10	1
905	от персонажа	1	1
906	мог быть	1	1
907	может иметь	2	1
908	без опоры	1	1
909	в специальном	1	1
910	свести к	1	1
911	сколь угодно	2	1
912	вместе с	4	1
913	эта фаза	1	1
914	и потому	2	1
915	что именно	2	1
916	как сказано	1	1
917	через индивидуальный	1	1
918	ван дейк	2	1
919	без другого	2	1
920	своей субъективности	1	1
921	в точке	1	1
922	что же	2	1
923	способу постановки	1	1
924	легкой руки	2	1
925	за рамки	1	1
926	в мир	1	1
927	внимания на	1	1
928	сведена к	1	1
929	как слушатели-читатели	1	1
930	знаков и	1	1
931	герой в	1	1
932	или хотя	1	1
933	художественного шедевра	1	1
934	себя лично	1	1
935	участвуем как	1	1
936	сказать не	1	1
937	и от	1	1
938	сих пор	1	1
939	в стране	1	1
940	о его	1	1
941	объективная данность	1	1
942	какой он	1	1
943	постановки вопросов	1	1
944	тому или	1	1
945	легко можно	1	1
946	частного мнения	1	1
947	ориентирован на	1	1
948	является ли	1	1
949	волшебной сказки	1	1
950	еще одна	1	1
951	лев толстой	1	1
952	в связи	1	1
953	ю.м лотмана	2	1
954	вследствие чего	1	1
955	сохраняется и	1	1
956	не подлежит	1	1
957	или в	1	1
958	том виде	1	1
959	сознания и	1	1
960	чем является	1	1
961	они суть	1	1
962	и н	1	1
963	адресатом и	1	1
964	в этих	1	1
965	мы должны	1	1
966	жизненной драмы	1	1
967	будто бы	3	1
968	или не	2	1
969	хотя в	1	1
970	лиминальную пороговую	2	1
971	жизненного поведения	1	1
972	четко разграничивая	1	1
973	в заключительном	1	1
974	иметь для	1	1
975	рассуждению бахтина	1	1
976	на роль	2	1
977	смыкается с	1	1
978	требует чтобы	1	1
979	нам не	1	1
980	может и	1	1
981	в романе	1	1
982	участников коммуникативного	1	1
983	не знает	1	1
984	себя самого	1	1
985	отношением к	1	1
986	я к	1	1
987	было показано	1	1
988	не что	4	1
989	из этого	1	1
990	который не	1	1
991	фрагмент текста	2	1
992	и представления	1	1
993	как коммуникативного	1	1
994	в действительности	1	1
995	где он	1	1
996	просто не	1	1
997	к другим	1	1
998	а я	1	1
999	о себе	1	1
1000	ее в	1	1
1001	активная позиция	1	1
1002	этой точки	1	1
1003	коррелирующая с	1	1
1004	путь не	1	1
1005	во всяком	1	1
1006	и личности	1	1
