N	2gram	Bakhtin_Pr_4	Dialekti
239	и тогда	1	2
240	и при	3	2
241	в своей	3	2
242	всяком случае	1	2
243	почти не	2	2
244	себе а	2	2
245	во всем	4	2
246	в которых	2	2
247	свой смысл	1	2
248	для всякого	1	2
249	и другого	2	2
250	в корне	2	2
251	ни было	1	2
252	не должна	1	2
253	же может	1	2
254	для нее	1	2
255	не знает	4	2
256	раз и	4	2
257	не менее	2	2
258	но они	1	2
259	или что	1	2
260	мысли в	1	2
261	дело не	1	2
262	к ним	4	2
263	что их	1	2
264	себе самом	5	2
265	и является	2	2
266	же он	2	2
267	из того	1	2
268	и эта	1	2
269	отличается от	3	2
270	и это	3	2
271	о которых	2	2
272	как не	1	2
273	идет речь	1	2
274	и совершенно	2	2
275	в другом	2	2
276	или на	1	2
277	речь как	1	2
278	можно только	1	2
279	по сравнению	1	2
280	в эпоху	1	2
281	для этого	2	2
282	по мере	4	2
283	но к	1	2
284	на что	1	2
285	каждом из	1	2
286	том или	2	2
287	эти два	1	2
288	и следовательно	2	2
289	в него	6	2
290	мы увидим	6	2
291	и так	2	2
292	поэтому и	2	2
293	с одной	1	2
294	же и	4	2
295	уже не	4	2
296	и у	1	2
297	если мы	5	2
298	то и	2	2
299	следует за	1	2
300	но есть	1	2
301	для него	2	2
302	и их	3	2
303	никто не	1	2
304	именно как	2	2
305	со стороны	1	2
306	именно в	1	2
307	здесь в	2	2
308	а с	1	2
309	есть подлинная	1	2
310	с ней	1	2
311	а главное	1	2
312	он и	4	2
313	в частности	1	2
314	самый факт	1	2
315	пространства и	1	2
316	как в	4	2
317	одной стороны	1	2
318	сравнению с	1	2
319	еще не	7	2
320	такой же	3	2
321	сих пор	8	2
322	но так	1	2
323	убедиться что	1	2
324	и для	3	2
325	лишь как	2	2
326	находим в	2	2
327	я в	1	2
328	пространстве и	1	2
329	характерна для	1	2
330	к этому	1	2
331	я и	1	1
332	а между	2	1
333	например в	4	1
334	имеет как	1	1
335	не становится	1	1
336	и без	1	1
337	силы и	1	1
338	показаться что	1	1
339	к своей	1	1
340	перед лицом	1	1
341	тем же	3	1
342	из самых	1	1
343	есть свой	2	1
344	к другому	5	1
345	автора то	1	1
346	обычного хода	1	1
347	мировоззрения и	1	1
348	и до	3	1
349	не вещь	1	1
350	и нужно	1	1
351	тут в	3	1
352	и могут	1	1
353	той же	3	1
354	всей ее	1	1
355	конечно совершенно	1	1
356	так он	1	1
357	а как	2	1
358	свою полную	1	1
359	может даже	1	1
360	и само	2	1
361	это совершенно	1	1
362	мы не	4	1
363	вот она	1	1
364	из жизни	1	1
365	с абсолютной	1	1
366	он как	2	1
367	этот символ	1	1
368	вот я	1	1
369	на себя	4	1
370	и получилось	1	1
371	себе что	2	1
372	себя а	1	1
373	на их	1	1
374	не приходит	1	1
375	от себя	1	1
376	в различных	3	1
377	возможности и	1	1
378	во всех	5	1
379	такого что	3	1
380	различия между	1	1
381	в ее	1	1
382	мы будем	2	1
383	своими собственными	1	1
384	в сторону	1	1
385	эта особенность	1	1
386	друг от	1	1
387	друга и	3	1
388	нет и	2	1
389	действительно может	1	1
390	один и	1	1
391	каково бы	1	1
392	себя за	1	1
393	в той	3	1
394	не входят	2	1
395	каждая из	1	1
396	из уст	1	1
397	в связи	1	1
398	этом его	1	1
399	на анализе	1	1
400	когда он	2	1
401	могли бы	1	1
402	и наконец	4	1
403	его к	2	1
404	и к	9	1
405	как то	1	1
406	эти вопросы	1	1
407	так или	1	1
408	бы не	2	1
409	так в	2	1
410	по преимуществу	1	1
411	с их	1	1
412	иначе и	1	1
413	в наших	1	1
414	и если	1	1
415	весь свой	1	1
416	при этом	5	1
417	они только	1	1
418	равно и	2	1
419	на одну	1	1
420	эта последняя	1	1
421	свою собственную	1	1
422	к одному	6	1
423	не к	3	1
424	в силу	1	1
425	всеми ее	1	1
426	и по	2	1
427	людей и	4	1
428	него и	1	1
429	таким образом	4	1
430	людей которые	1	1
431	я вам	1	1
432	здесь мы	1	1
433	с соответствующим	1	1
434	что все	1	1
435	же не	1	1
436	друг в	3	1
437	указывали на	1	1
438	сознание и	1	1
439	форма есть	1	1
440	мы уже	3	1
441	ними как	1	1
442	а по	1	1
443	на ту	1	1
444	то есть	40	1
445	его в	1	1
446	как две	1	1
447	от одного	2	1
448	а это	1	1
449	и тем	2	1
450	не соответствует	1	1
451	направлению в	1	1
452	в жизни	5	1
453	кажется что	3	1
454	он является	1	1
455	логических и	1	1
456	она и	1	1
457	ответить так	1	1
458	далеко не	3	1
459	в этой	3	1
460	место и	1	1
461	отражается в	1	1
462	не всегда	1	1
463	на другое	1	1
464	очень важное	1	1
465	жизни но	1	1
466	я беру	1	1
467	этих произведений	1	1
468	нет вы	1	1
469	именно и	1	1
470	в такой	1	1
471	друг о	1	1
472	в которые	2	1
473	всех возможных	4	1
474	место в	1	1
475	мы сказали	3	1
476	и они	2	1
477	мы теперь	1	1
478	которые в	2	1
479	другом и	1	1
480	но он	3	1
481	сами по	2	1
482	еще раз	1	1
483	не могли	2	1
484	где нет	1	1
485	зрения и	2	1
486	и вся	1	1
487	и очень	1	1
488	этом не	1	1
489	спор двух	1	1
490	дня и	1	1
491	тем самым	1	1
492	тех сторон	1	1
493	виду что	1	1
494	есть прежде	1	1
495	с теми	1	1
496	самого начала	1	1
497	правда в	3	1
498	дело в	3	1
499	того как	2	1
500	взгляд может	1	1
501	когда они	1	1
502	подлинная жизнь	1	1
503	его есть	1	1
504	о них	1	1
505	что вы	1	1
506	того чтобы	1	1
507	вещь а	1	1
508	на меня	1	1
509	разные степени	1	1
510	жизни не	2	1
511	этих двух	4	1
512	всего на	1	1
513	ноги не	1	1
514	явление в	2	1
515	по своей	3	1
516	сложнее и	1	1
517	пушкина но	1	1
518	и его	6	1
519	же самая	1	1
520	связи с	1	1
521	его собственное	1	1
522	и развиваться	1	1
523	как будто	1	1
524	можем говорить	1	1
525	может показаться	1	1
526	с другом	5	1
527	у меня	3	1
528	не бывает	1	1
529	но там	1	1
530	типичный и	1	1
531	не могут	3	1
532	мы найдем	1	1
533	когда мы	1	1
534	должны быть	1	1
535	что наш	1	1
536	они даны	1	1
537	на это	1	1
538	если же	5	1
539	но сама	1	1
540	него как	2	1
541	на предмет	6	1
542	правда не	1	1
543	они вовсе	1	1
544	вы не	1	1
545	ни даже	1	1
546	от друга	1	1
547	и тонко	2	1
548	но при	3	1
549	здесь не	4	1
550	его слова	3	1
551	подходе к	1	1
552	в каких	1	1
553	характер и	1	1
554	и этим	3	1
555	с самого	1	1
556	самое это	1	1
557	к любой	1	1
558	быть еще	1	1
559	на том	2	1
560	если они	1	1
561	и сам	5	1
562	что у	1	1
563	на нее	1	1
564	всегда говорит	1	1
565	времени и	2	1
566	глубоко и	1	1
567	нам уже	3	1
568	еще в	1	1
569	в результате	2	1
570	отдельных образов	1	1
571	даны в	3	1
572	говорят что	1	1
573	с явлением	1	1
574	взаимоотношения с	1	1
575	каждый раз	1	1
576	и там	1	1
577	с тою	1	1
578	ее при	1	1
579	почему же	2	1
580	скажу что	1	1
581	все его	1	1
582	но чисто	1	1
583	все в	2	1
584	самую точку	1	1
585	например между	2	1
586	определение и	1	1
587	между тем	2	1
588	переходит в	1	1
589	и всякая	1	1
590	именно такое	1	1
591	и только	3	1
592	нельзя сказать	1	1
593	все время	2	1
594	а именно	1	1
595	поэтому все	2	1
596	на почве	2	1
597	своему собственному	1	1
598	его собственная	1	1
599	до ее	1	1
600	вступить в	2	1
601	он уж	1	1
602	в какой	1	1
603	он совершенно	1	1
604	пор не	2	1
605	в стороне	1	1
606	чтобы тем	1	1
607	бы ни	2	1
608	за ней	1	1
609	все они	1	1
610	со всеми	1	1
611	слова без	1	1
612	себя в	3	1
613	из которого	1	1
614	есть в	6	1
615	существенным и	1	1
616	да еще	2	1
617	уже в	4	1
618	вопроса о	1	1
619	в поэзии	2	1
620	а то	3	1
621	сказать о	1	1
622	не дает	2	1
623	и других	4	1
624	он может	1	1
625	менее всего	1	1
626	который как	1	1
627	бы совершенно	1	1
628	и также	1	1
629	ее не	1	1
630	у него	5	1
631	и вместе	1	1
632	указание на	1	1
633	в очень	1	1
634	эти явления	3	1
635	символ с	1	1
636	же деле	1	1
637	мне и	2	1
638	с другим	1	1
639	осмысления и	1	1
640	формы для	1	1
641	или иначе	1	1
642	сюда же	1	1
643	и самая	1	1
644	только один	1	1
645	и между	6	1
646	ну так	3	1
647	и др	1	1
648	существенного и	1	1
649	связано с	1	1
650	но пожалуй	1	1
651	превращается в	4	1
652	самом же	1	1
653	смысла и	1	1
654	их можно	1	1
655	он только	2	1
656	и самый	1	1
657	есть лишь	1	1
658	его как	2	1
659	на весь	1	1
660	как ни	1	1
661	увидим в	1	1
662	в друга	1	1
663	там где	2	1
664	и уже	1	1
665	некоторые важные	1	1
666	знает только	2	1
667	жизнь в	3	1
668	и ему	1	1
669	уже давно	1	1
670	где есть	1	1
671	люди и	1	1
672	вместе с	2	1
673	в духе	2	1
674	и самые	1	1
675	и понимать	1	1
676	к своему	3	1
677	в брак	1	1
678	о реальном	1	1
679	почти всех	1	1
680	или другом	2	1
681	и полное	1	1
682	перед нами	12	1
683	данной эпохи	1	1
684	его жизни	1	1
685	явления то	1	1
686	по существу	3	1
687	для понимания	2	1
688	друг с	5	1
689	ней не	1	1
690	существенно и	1	1
691	зрения своей	1	1
692	и смерти	1	1
693	как некие	1	1
694	того и	2	1
695	что мы	2	1
696	могли возникнуть	1	1
697	и стать	1	1
698	не меняет	1	1
699	у вас	1	1
700	является как	1	1
701	только еще	1	1
702	но для	3	1
703	которые оно	1	1
704	кроме того	4	1
705	к другим	2	1
706	о мире	1	1
707	всего в	1	1
708	известной степени	1	1
709	этих случаях	2	1
710	же есть	1	1
711	не знаем	1	1
712	для выражения	1	1
713	уже на	1	1
714	нами два	2	1
715	хотя они	1	1
716	что там	1	1
717	в пределе	1	1
718	когда нет	1	1
719	что кроме	1	1
720	мира и	1	1
721	о котором	2	1
722	своей собственной	1	1
723	и перед	1	1
724	наиболее типичный	1	1
725	этом уже	1	1
726	для нас	2	1
727	но именно	3	1
728	к этой	1	1
729	возникает вопрос	2	1
730	не должен	1	1
731	и порядок	1	1
732	я же	1	1
733	есть уже	2	1
734	действие в	1	1
735	друга но	2	1
736	жизни в	1	1
737	между ними	10	1
738	от своего	1	1
739	своего предмета	1	1
740	по одному	1	1
741	жизни а	1	1
742	предмете и	1	1
743	в последнем	1	1
744	и жизнь	2	1
745	и идеи	3	1
746	а я	1	1
747	о себе	5	1
748	и другие	3	1
749	они не	2	1
750	который не	1	1
751	в таком	1	1
752	все что	2	1
