N	2gram	Losev_Prob_5	Komedia
141	том как	1	3
142	себе в	1	3
143	на месте	2	3
144	с точки	8	3
145	ни малейшего	1	3
146	тем не	5	3
147	их в	1	3
148	к ним	1	3
149	не имеет	1	3
150	никогда не	7	3
151	ничего не	2	3
152	на это	1	3
153	с полным	1	3
154	обращается к	1	3
155	в глаза	2	3
156	должно было	1	3
157	не зная	1	3
158	тех пор	1	3
159	любовь к	1	3
160	в двух	1	3
161	не о	1	3
162	одной из	1	3
163	нисколько не	5	3
164	с одной	3	3
165	в начале	3	3
166	что не	2	3
167	у того	1	3
168	следует что	1	3
169	не так	4	3
170	всяком случае	2	3
171	среди которых	1	3
172	мы можем	5	3
173	отношению к	2	3
174	в других	3	3
175	и даже	14	3
176	даже не	1	3
177	на которые	1	3
178	один из	2	3
179	если не	4	3
180	в частности	4	3
181	не может	5	3
182	конечно не	2	3
183	одной стороны	3	3
184	совсем другой	1	3
185	как бы	6	3
186	с этой	2	3
187	еще больше	1	3
188	из себя	1	3
189	все что	2	3
190	в какой	2	3
191	во всяком	2	3
192	отношения к	1	2
193	человека и	4	2
194	о любви	1	2
195	даже если	1	2
196	из его	1	2
197	его не	2	2
198	г в	1	2
199	в и	1	2
200	мы не	2	2
201	и дать	2	2
202	время как	3	2
203	представление о	2	2
204	и он	4	2
205	пребывания в	1	2
206	и на	6	2
207	в ст	2	2
208	бы то	2	2
209	его а	1	2
210	он говорит	2	2
211	что они	3	2
212	как в	2	2
213	что касается	3	2
214	в результате	7	2
215	и хотя	1	2
216	так или	1	2
217	бы не	3	2
218	то обстоятельство	1	2
219	раз в	2	2
220	если он	2	2
221	ни было	1	2
222	и если	1	2
223	на его	2	2
224	после этого	1	2
225	состоит в	1	2
226	в силу	5	2
227	чтобы в	1	2
228	людей и	13	2
229	из всех	2	2
230	а как	1	2
231	это не	2	2
232	не ясно	1	2
233	как видно	1	2
234	не мог	4	2
235	мало что	1	2
236	в г	1	2
237	и без	2	2
238	в котором	2	2
239	в их	1	2
240	в одном	3	2
241	того кто	1	2
242	что эта	1	2
243	тому что	1	2
244	она не	1	2
245	вплоть до	1	2
246	что их	1	2
247	своей возлюбленной	1	2
248	за то	2	2
249	больше чем	2	2
250	ему и	1	2
251	и готов	2	2
252	и после	3	2
253	н э	18	2
254	в области	2	2
255	его дочь	1	2
256	ли не	2	2
257	ii в	2	2
258	все еще	4	2
259	и это	1	2
260	как мы	2	2
261	и о	5	2
262	в виду	3	2
263	здесь не	7	2
264	без всякого	2	2
265	то время	3	2
266	в образе	1	2
267	можно было	2	2
268	наряду с	2	2
269	в эпоху	3	2
270	а также	3	2
271	в другом	3	2
272	аналогии с	1	2
273	между тем	2	2
274	нуждается в	1	2
275	все время	3	2
276	как из	1	2
277	не как	1	2
278	тот же	3	2
279	у еврипида	2	2
280	должен быть	1	2
281	трагедии и	2	2
282	и любовь	1	2
283	по мнению	2	2
284	и ее	1	2
285	в качестве	4	2
286	же автора	1	2
287	уже в	2	2
288	если мы	1	2
289	нового времени	4	2
290	за ним	1	2
291	для новой	1	2
292	был бы	1	2
293	до того	1	2
294	этом отношении	1	2
295	от того	1	2
296	лет до	1	2
297	или иначе	1	2
298	себя и	1	2
299	что для	1	2
300	дошедших до	1	2
301	не было	1	2
302	а на	1	2
303	обстоятельство что	2	2
304	под влиянием	1	2
305	он и	5	2
306	его на	2	2
307	из которых	1	2
308	к своему	1	2
309	не могут	2	2
310	по существу	2	2
311	только для	2	2
312	видно что	1	2
313	при всем	2	2
314	является ли	1	2
315	ли в	2	2
316	и все	9	2
317	конце концов	6	2
318	нет никаких	1	2
319	человека не	1	2
320	из этой	1	2
321	уверен в	1	2
322	не будет	2	2
323	а о	1	2
324	только как	1	2
325	другой стороны	6	2
326	равно как	2	2
327	из этого	4	2
328	в своих	1	2
329	это в	1	2
330	в таком	2	2
331	и наиболее	2	1
332	всем и	1	1
333	я и	1	1
334	каким его	1	1
335	также фр	1	1
336	не думает	1	1
337	он считает	2	1
338	как истинного	1	1
339	противоречия между	1	1
340	или к	2	1
341	за которым	1	1
342	философской школе	1	1
343	от античности	1	1
344	испытания в	1	1
345	к другому	1	1
346	и до	2	1
347	свое место	1	1
348	мы имеем	2	1
349	преступления и	2	1
350	с более	1	1
351	уйти из	1	1
352	на душе	2	1
353	вопрос о	1	1
354	первой сцене	1	1
355	еще до	2	1
356	я не	2	1
357	они были	1	1
358	ему в	1	1
359	в наказании	1	1
360	жизни это	1	1
361	это время	2	1
362	в большинстве	1	1
363	он сам	3	1
364	все эти	2	1
365	не был	1	1
366	говоря уже	1	1
367	я на	1	1
368	в лондоне	1	1
369	в чем	2	1
370	не пришло	1	1
371	только после	1	1
372	тем как	2	1
373	не без	1	1
374	сомневаться что	1	1
375	малейшего намека	1	1
376	но не	7	1
377	находит в	3	1
378	заметим что	1	1
379	в до	3	1
380	и всякий	1	1
381	не входит	2	1
382	и нуждается	1	1
383	которую она	1	1
384	если в	1	1
385	в iv	1	1
386	которые не	1	1
387	в поисках	1	1
388	первая из	1	1
389	в одной	2	1
390	как сын	1	1
391	если она	1	1
392	только об	1	1
393	это был	1	1
394	не думал	1	1
395	перед нами	1	1
396	этого еще	1	1
397	на земле	9	1
398	и как	6	1
399	что по	1	1
400	и наконец	1	1
401	себе на	1	1
402	поздно и	1	1
403	от этого	3	1
404	в этот	1	1
405	да еще	1	1
406	для которого	1	1
407	он дал	1	1
408	поздней античности	1	1
409	говорят о	1	1
410	из жизни	1	1
411	рассказывает как	1	1
412	за это	5	1
413	чуть ли	1	1
414	в нашем	1	1
415	из этих	1	1
416	право на	1	1
417	тем он	1	1
418	в отместку	1	1
419	имеем в	1	1
420	и те	1	1
421	оказывается на	1	1
422	виде того	1	1
423	больше всего	1	1
424	т д	1	1
425	по крайней	4	1
426	людей из	4	1
427	не к	2	1
428	популярна в	1	1
429	том чтобы	1	1
430	мало того	1	1
431	прошлого века	1	1
432	находим у	1	1
433	в нее	1	1
434	для всей	1	1
435	же не	4	1
436	то чтобы	1	1
437	значение в	1	1
438	и дальше	2	1
439	дошедшего до	1	1
440	на редкость	1	1
441	которого не	2	1
442	образом если	1	1
443	который и	1	1
444	приходит в	1	1
445	и тем	3	1
446	в это	2	1
447	участие в	2	1
448	для них	3	1
449	же образом	1	1
450	от которого	1	1
451	не всегда	3	1
452	представляет себе	1	1
453	или из	1	1
454	ею и	1	1
455	а потом	3	1
456	бога и	1	1
457	такой же	1	1
458	на любые	1	1
459	одно из	1	1
460	от своего	1	1
461	богами и	2	1
462	при изучении	1	1
463	таким же	1	1
464	человек и	2	1
465	избавиться от	1	1
466	в следующем	1	1
467	гнев и	1	1
468	не столько	1	1
469	были известны	1	1
470	не от	1	1
471	что я	1	1
472	для всякого	1	1
473	любовь и	2	1
474	сам же	3	1
475	кого-нибудь другого	1	1
476	такую же	2	1
477	но он	5	1
478	иным как	2	1
479	отместку за	1	1
480	ним в	1	1
481	в устах	1	1
482	и под	1	1
483	намека на	1	1
484	называет его	1	1
485	в атмосфере	2	1
486	о будущем	1	1
487	в людях	1	1
488	на рубеже	1	1
489	ее не	1	1
490	с которой	1	1
491	того как	5	1
492	и притом	5	1
493	и остается	1	1
494	из людей	1	1
495	которого и	2	1
496	себе самом	1	1
497	он с	1	1
498	на котором	1	1
499	людям и	1	1
500	этому что	1	1
501	почему в	2	1
502	и весь	1	1
503	и по	1	1
504	переживаниями в	1	1
505	он хочет	2	1
506	по своей	2	1
507	во всем	1	1
508	вот что	1	1
509	со своим	1	1
510	знают что	1	1
511	дом на	1	1
512	это новое	1	1
513	точке зрения	2	1
514	свое собственное	2	1
515	мы встречаем	1	1
516	в трагедии	4	1
517	представляется нам	1	1
518	уже о	1	1
519	смотреть в	1	1
520	могут быть	1	1
521	как только	1	1
522	числе и	1	1
523	что наш	1	1
524	указывает на	3	1
525	здесь мы	1	1
526	правда не	1	1
527	у поэта	1	1
528	эта последняя	1	1
529	меня в	1	1
530	он отправляется	1	1
531	середине iv	1	1
532	были у	1	1
533	и от	1	1
534	молодые люди	1	1
535	еще два	1	1
536	нет никакой	3	1
537	богу а	1	1
538	как с	2	1
539	обращаясь к	1	1
540	и когда	1	1
541	что у	5	1
542	те же	1	1
543	над человеком	1	1
544	времени и	1	1
545	мог бы	1	1
546	к его	1	1
547	которые он	1	1
548	когда в	1	1
549	остается только	1	1
550	это только	1	1
551	жизнь и	3	1
552	в настоящее	3	1
553	жизнь самоубийством	1	1
554	покончить с	1	1
555	на кого	1	1
556	я теперь	1	1
557	до н	5	1
558	сводится к	1	1
559	настоящее время	3	1
560	никак не	8	1
561	в риме	1	1
562	его жизни	1	1
563	наконец на	1	1
564	после того	3	1
565	нас в	4	1
566	мы понимаем	1	1
567	за свое	1	1
568	восходит к	1	1
569	все на	1	1
570	то в	1	1
571	от них	2	1
572	этому поводу	2	1
573	этот момент	1	1
574	во втором	2	1
575	vi в	1	1
576	крайней мере	4	1
577	вслед за	2	1
578	в середине	2	1
579	в ту	1	1
580	и она	1	1
581	дать в	1	1
582	у эсхила	8	1
583	не требует	1	1
584	что здесь	2	1
585	образом как	2	1
586	себя с	1	1
587	менее в	1	1
588	всю свою	3	1
589	ли он	2	1
590	только в	9	1
591	в согласии	1	1
592	в стороне	1	1
593	о наказании	1	1
594	прометей у	5	1
595	во времени	1	1
596	школе перипатетиков	1	1
597	об их	1	1
598	по этому	2	1
599	этого достаточно	1	1
600	которая была	1	1
601	а после	1	1
602	со всеми	2	1
603	и у	5	1
604	только на	1	1
605	больше не	1	1
606	стихов то	1	1
607	есть вполне	1	1
608	свою жизнь	1	1
609	в нашей	2	1
610	вполне сознательно	1	1
611	каким образом	1	1
612	рассказывает о	1	1
613	и два	1	1
614	в душе	1	1
615	и других	1	1
616	к своим	1	1
617	на своего	1	1
618	жену и	1	1
619	пользуется для	1	1
620	заключить что	1	1
621	и их	5	1
622	в новом	1	1
623	не находит	1	1
624	не выражает	1	1
625	видно еще	1	1
626	человека из	4	1
627	как его	1	1
628	идет в	1	1
629	и никогда	3	1
630	именно об	1	1
631	в финале	1	1
632	из двух	1	1
633	не были	1	1
634	в н	12	1
635	о своей	1	1
636	что человек	1	1
637	стороны он	2	1
638	а именно	12	1
639	человека а	2	1
640	положенный срок	1	1
641	его душой	1	1
642	чем он	1	1
643	было и	1	1
644	а с	4	1
645	с презрением	1	1
646	говорит о	7	1
647	богов он	1	1
648	v в	5	1
649	превращается в	1	1
650	он только	1	1
651	это сообщение	1	1
652	не на	1	1
653	здесь были	1	1
654	любовь по	1	1
655	меня я	1	1
656	однако и	1	1
657	похоже что	1	1
658	а так	1	1
659	не выдерживает	1	1
660	услышав от	1	1
661	которые как	1	1
662	фразой о	1	1
663	действия в	1	1
664	так называемых	1	1
665	не видит	1	1
666	мы находим	7	1
667	на фоне	1	1
668	человек в	1	1
669	в городе	1	1
670	или на	1	1
671	своего мужа	1	1
672	эта идея	2	1
673	и потому	1	1
674	и что-нибудь	1	1
675	надо было	1	1
676	о возможности	1	1
677	видит в	3	1
678	в сборнике	1	1
679	такого рода	2	1
680	из последних	1	1
681	одновременно с	1	1
682	в ответ	1	1
683	в тех	1	1
684	когда же	1	1
685	быть только	3	1
686	в мир	2	1
687	для человека	1	1
688	да и	2	1
689	поскольку он	1	1
690	в первой	2	1
691	хотя он	1	1
692	на свете	1	1
693	всех богов	3	1
694	в поздней	1	1
695	без разрешения	1	1
696	нашей работы	1	1
697	что из	1	1
698	можно сказать	6	1
699	известное нам	1	1
700	и таким	1	1
701	в смысле	4	1
702	он должен	1	1
703	нечто подобное	1	1
704	это ясно	1	1
705	будет со	1	1
706	под названием	4	1
707	задолго до	1	1
708	перед собой	1	1
709	с братом	1	1
710	была названа	1	1
711	в новой	1	1
712	котором он	1	1
713	или в	4	1
714	которого они	1	1
715	в другой	1	1
716	о котором	3	1
717	в голову	1	1
718	себя самого	2	1
719	на первый	1	1
720	для нас	10	1
721	могли бы	1	1
722	у них	1	1
723	глаза не	1	1
724	всякого рода	2	1
725	не должен	1	1
726	разве только	1	1
727	за него	2	1
728	мог быть	2	1
729	было только	1	1
730	сообщением о	1	1
731	бы на	2	1
732	но вот	1	1
733	лет для	1	1
734	окончательно и	1	1
735	жизни в	4	1
736	городов и	1	1
737	сведения о	1	1
738	с ней	1	1
739	не говоря	1	1
740	сказать что	9	1
741	и только	2	1
742	да не	1	1
743	и настойчиво	1	1
744	была бы	2	1
745	что угодно	1	1
746	при его	2	1
747	почему он	1	1
748	и самих	1	1
749	жизнь в	3	1
750	об этих	1	1
751	жизни и	2	1
752	но еще	2	1
753	по поводу	2	1
754	под тем	1	1
755	этой точки	1	1
756	том числе	2	1
757	они не	2	1
758	ничего общего	1	1
759	в цельном	1	1
