N	2gram	Bakhtin_sl_1	Problemy
110	например в	2	4
111	слово у	2	4
112	в их	4	4
113	пародийное слово	1	4
114	мы не	2	4
115	слово о	1	4
116	героя и	1	4
117	чужих слов	7	4
118	но не	2	4
119	как в	8	4
120	словом в	4	4
121	все же	7	4
122	кроме того	4	4
123	все эти	9	4
124	он не	3	4
125	людей и	1	4
126	таким образом	9	4
127	и наконец	4	4
128	он и	1	4
129	том что	2	4
130	в этих	2	4
131	у тургенева	7	4
132	том же	4	4
133	слово как	5	4
134	в процессе	4	4
135	во всем	1	4
136	потому что	2	4
137	в направлении	1	4
138	слова но	1	4
139	здесь не	2	4
140	в себя	1	4
141	приводит к	1	4
142	так и	11	4
143	в чужом	1	4
144	всех возможных	1	4
145	в виду	1	4
146	и здесь	3	4
147	и других	3	4
148	можно сказать	2	4
149	слово может	1	4
150	чужую речь	1	4
151	же и	2	4
152	уже не	2	4
153	к ним	1	4
154	точек зрения	5	4
155	до конца	12	4
156	очень часто	1	4
157	себе самому	1	4
158	на границе	1	4
159	да и	1	4
160	жизни слова	7	4
161	должно быть	2	4
162	и нет	1	4
163	не знает	1	4
164	совершенно не	2	4
165	но эти	3	4
166	себя как	1	3
167	одним из	4	3
168	также и	3	3
169	и это	1	3
170	возможны и	1	3
171	и до	1	3
172	почти всегда	3	3
173	мы уже	2	3
174	той же	2	3
175	мы имеем	1	3
176	всех его	7	3
177	и о	2	3
178	мы и	2	3
179	конечно и	2	3
180	направленное на	1	3
181	отношение к	7	3
182	отличие от	1	3
183	друга и	1	3
184	в той	10	3
185	в своем	3	3
186	более или	3	3
187	в условиях	2	3
188	из этих	3	3
189	в этой	1	3
190	и реплика	1	3
191	имеем в	1	3
192	на то	1	3
193	направлено на	1	3
194	но именно	4	3
195	не к	1	3
196	на этом	2	3
197	рассказ в	2	3
198	было бы	3	3
199	далеко не	5	3
200	в слове	7	3
201	его слова	2	3
202	или менее	3	3
203	но если	1	3
204	и их	1	3
205	в своей	7	3
206	в отличие	1	3
207	не как	4	3
208	установка на	6	3
209	мы сказали	4	3
210	но он	2	3
211	войти в	2	3
212	в отношении	6	3
213	она не	3	3
214	правда в	1	3
215	дело в	1	3
216	слово языка	2	3
217	но здесь	3	3
218	в жизненно-практической	1	3
219	слова как	6	3
220	по своей	1	3
221	голосов и	2	3
222	не могут	3	3
223	прямым авторским	1	3
224	с ее	4	3
225	быть более	1	3
226	два голоса	2	3
227	и этим	3	3
228	чужой речи	7	3
229	чем у	1	3
230	даны в	1	3
231	если бы	1	3
232	и что	1	3
233	в различных	1	3
234	и во	3	3
235	и только	1	3
236	слов и	2	3
237	отличается от	1	3
238	словом и	3	3
239	между этими	2	3
240	авторским словом	2	3
241	себя в	9	3
242	только на	2	3
243	в диалоге	1	3
244	что и	1	3
245	эти явления	1	3
246	жизнь слова	2	3
247	и даже	6	3
248	с другой	5	3
249	современная стилистика	1	3
250	себя и	1	3
251	более того	3	3
252	жизнь в	2	3
253	с помощью	1	3
254	этого стиля	1	3
255	так же	2	3
256	к своему	6	3
257	жизнь и	1	3
258	по существу	3	3
259	и для	4	3
260	своему предмету	2	3
261	бы в	1	3
262	еще более	5	3
263	диалога в	1	3
264	другой стороны	4	3
265	того же	6	3
266	и другие	1	3
267	а между	2	2
268	смысле слова	2	2
269	ту же	4	2
270	же как	2	2
271	словом как	1	2
272	и через	1	2
273	чужое высказывание	2	2
274	или к	3	2
275	самый предмет	1	2
276	а как	2	2
277	глубинные пласты	1	2
278	и свой	1	2
279	из своих	2	2
280	прямое авторское	2	2
281	объектная тень	1	2
282	меньшей степени	4	2
283	не нужно	1	2
284	установку на	1	2
285	стилизации и	1	2
286	там и	1	2
287	а следовательно	1	2
288	не входит	1	2
289	к слову	1	2
290	в общем	1	2
291	слову в	2	2
292	нет и	1	2
293	слово направлено	1	2
294	в одной	1	2
295	с этим	3	2
296	прямой и	3	2
297	стороны и	1	2
298	и слова	1	2
299	целый ряд	1	2
300	не было	3	2
301	его к	1	2
302	от этого	2	2
303	себе как	1	2
304	мы чувствуем	1	2
305	бы и	3	2
306	бы не	1	2
307	степени и	1	2
308	так в	2	2
309	широком смысле	2	2
310	иногда же	1	2
311	бы ни	3	2
312	время и	2	2
313	на том	2	2
314	в узком	10	2
315	оно должно	1	2
316	свое время	1	2
317	ни одному	2	2
318	и по	2	2
319	высказывания и	2	2
320	высказывание в	1	2
321	на все	2	2
322	лишь в	4	2
323	хотя бы	3	2
324	может стать	1	2
325	на почве	4	2
326	и тем	2	2
327	и прямо	3	2
328	автора и	4	2
329	монологический контекст	1	2
330	последней смысловой	4	2
331	есть свой	2	2
332	в кавычки	5	2
333	социальных диалектов	3	2
334	в которых	1	2
335	он тоже	1	2
336	не менее	1	2
337	одном из	1	2
338	которые в	3	2
339	уже сказали	2	2
340	зрения и	2	2
341	в атмосфере	2	2
342	словом то	1	2
343	речь и	3	2
344	одна из	2	2
345	одной плоскости	1	2
346	в диалогах	1	2
347	но она	1	2
348	не могло	3	2
349	следовательно и	3	2
350	того и	1	2
351	служить своим	1	2
352	ничего не	4	2
353	только и	1	2
354	слову и	1	2
355	отношении к	6	2
356	то и	1	2
357	в глубинные	1	2
358	с прямым	1	2
359	в стиле	1	2
360	у нас	2	2
361	языка в	16	2
362	своим новым	1	2
363	пародийной стилизации	1	2
364	могут быть	19	2
365	к тому	3	2
366	самом предмете	3	2
367	той или	9	2
368	слово рассказчика	1	2
369	композиционные формы	1	2
370	без всякого	1	2
371	языка и	12	2
372	представим себе	1	2
373	слова она	1	2
374	же тему	2	2
375	и совершенно	1	2
376	в другом	2	2
377	можно было	2	2
378	очень чутко	1	2
379	те же	2	2
380	в плоскости	1	2
381	монологического высказывания	1	2
382	из одного	2	2
383	остановимся на	2	2
384	с ним	7	2
385	автор не	4	2
386	только так	1	2
387	лишь как	3	2
388	между тем	2	2
389	от них	1	2
390	и грубо	1	2
391	явление в	2	2
392	в языке	5	2
393	у сервантеса	1	2
394	речи героя	2	2
395	он работает	1	2
396	здесь в	4	2
397	все время	3	2
398	единого и	4	2
399	и следовательно	7	2
400	и всякое	2	2
401	большей или	4	2
402	но с	1	2
403	и одновременно	2	2
404	вступить в	1	2
405	явления в	1	2
406	реагирует на	1	2
407	и так	1	2
408	поэтому и	3	2
409	как стиль	1	2
410	нас здесь	2	2
411	же он	1	2
412	так что	2	2
413	от автора	3	2
414	у рабле	3	2
415	и они	1	2
416	в поэзии	3	2
417	не принимает	1	2
418	слова не	1	2
419	речь в	2	2
420	слово но	1	2
421	для него	3	2
422	в известной	2	2
423	самой этой	1	2
424	а в	6	2
425	авторского слова	1	2
426	в других	3	2
427	о которых	1	2
428	но вся	1	2
429	именно как	2	2
430	или иной	9	2
431	всякое высказывание	1	2
432	для этого	1	2
433	или меньшей	4	2
434	влияние на	1	2
435	речь героя	1	2
436	предмет и	1	2
437	он только	1	2
438	на этот	1	2
439	его как	2	2
440	в руках	1	2
441	там где	4	2
442	же предмете	1	2
443	что мы	1	2
444	слова от	1	2
445	вместе с	1	2
446	в духе	2	2
447	в данном	3	2
448	и оценок	3	2
449	лингвистики и	3	2
450	прямая речь	1	2
451	для понимания	2	2
452	этого слова	1	2
453	авторской речью	1	2
454	знает только	2	2
455	например у	1	2
456	при всем	3	2
457	вне его	2	2
458	оно и	4	2
459	речи как	1	2
460	предмет слово	1	2
461	узком смысле	10	2
462	в результате	3	2
463	о котором	1	2
464	для нас	2	2
465	авторский контекст	1	2
466	поэтому все	1	2
467	в большей	3	2
468	есть уже	1	2
469	системе языка	1	2
470	не дает	1	2
471	в системе	1	2
472	сказать что	2	2
473	авторской речи	11	2
474	есть и	1	2
475	в свое	3	2
476	слияние голосов	1	2
477	как слово	1	2
478	значение в	1	2
479	во всяком	7	2
480	все что	1	2
481	они не	1	2
482	он совершенно	1	1
483	и замкнутого	1	1
484	тесны и	1	1
485	к полному	1	1
486	направленность на	1	1
487	слова которые	1	1
488	в обычном	1	1
489	чтобы не	1	1
490	и то	2	1
491	две реплики	1	1
492	друг о	2	1
493	на самом	2	1
494	он может	2	1
495	к своей	2	1
496	рядом друг	1	1
497	в чужой	1	1
498	оказываются в	1	1
499	и есть	1	1
500	далее и	1	1
501	речью героя	1	1
502	здесь возможны	1	1
503	всякое иное	1	1
504	из самых	1	1
505	по преимуществу	4	1
506	мировоззрения и	1	1
507	оно было	2	1
508	из всех	1	1
509	в несколько	1	1
510	слово во	1	1
511	разнообразнейшие формы	1	1
512	на реплики	1	1
513	авторская речь	2	1
514	или наоборот	1	1
515	при анализе	1	1
516	входит в	4	1
517	с введением	1	1
518	без дистанции	1	1
519	должно ощущаться	1	1
520	в диалогическом	2	1
521	стиля в	2	1
522	язык как	3	1
523	иногда прямо	1	1
524	именно к	1	1
525	между высказываниями	1	1
526	высказывания в	1	1
527	и стиль	2	1
528	идти с	1	1
529	эта форма	3	1
530	на себе	1	1
531	непосредственного выражения	1	1
532	и чужого	2	1
533	оговорок и	2	1
534	своим особым	1	1
535	в некотором	1	1
536	и заставляет	2	1
537	речь эта	1	1
538	социально чужой	1	1
539	разнородные явления	1	1
540	начала в	1	1
541	почти на	1	1
542	в ней	4	1
543	свой голос	1	1
544	осуществляет себя	3	1
545	между собой	2	1
546	и возможности	1	1
547	именно эти	1	1
548	в широком	2	1
549	разобранных нами	1	1
550	в последних	1	1
551	время в	1	1
552	за свое	1	1
553	оглядки на	1	1
554	о друге	2	1
555	стилистических приемов	1	1
556	одним словом	2	1
557	различия между	2	1
558	стилистика и	2	1
559	могло быть	1	1
560	системы языка	4	1
561	но как	1	1
562	а только	1	1
563	остаются в	2	1
564	менее всего	1	1
565	в новом	1	1
566	прозы в	1	1
567	литературная пародия	2	1
568	рассказчика в	1	1
569	его собственном	1	1
570	и речи	2	1
571	и ограничений	1	1
572	предмете с	1	1
573	один и	1	1
574	дополнять друг	1	1
575	заключено в	1	1
576	этого диалога	3	1
577	диалога и	1	1
578	плоскости с	1	1
579	характер и	1	1
580	без другого	2	1
581	и речевых	1	1
582	из уст	1	1
583	речи но	2	1
584	и сям	1	1
585	как к	2	1
586	что как	1	1
587	отсутствие прямого	1	1
588	первых двух	1	1
589	в одних	1	1
590	приводят к	1	1
591	на анализе	1	1
592	могли бы	1	1
593	нами в	2	1
594	меньшим а	1	1
595	всего как	1	1
596	стиля и	7	1
597	о самом	1	1
598	они воспринимаются	1	1
599	сливается с	2	1
600	своего слова	2	1
601	та же	1	1
602	точку зрения	3	1
603	в целом	2	1
604	так или	1	1
605	же слово	3	1
606	и непосредственной	2	1
607	есть для	2	1
608	без учета	1	1
609	определяет все	1	1
610	языка а	3	1
611	романа но	2	1
612	все слова	3	1
613	стилистической обработки	1	1
614	из его	1	1
615	а вовсе	2	1
616	и если	1	1
617	рассказе и	1	1
618	на его	8	1
619	весь свой	1	1
620	таком слове	1	1
621	что она	1	1
622	в ее	2	1
623	замкнутом контексте	1	1
624	только себя	1	1
625	авторскую речь	5	1
626	к миру	1	1
627	слова прямое	1	1
628	что же?	1	1
629	и задачи	1	1
630	одному из	2	1
631	они в	2	1
632	он должен	1	1
633	этими высказываниями	1	1
634	профессиональных жаргонов	1	1
635	в первом	3	1
636	полемики с	1	1
637	ни были	3	1
638	слова к	1	1
639	и единство	2	1
640	в плане	6	1
641	бы нет	1	1
642	хотя все	1	1
643	и тона	1	1
644	речь с	1	1
645	мы говорили	1	1
646	не бывает	1	1
647	одно и	2	1
648	ориентация слова	4	1
649	его романах	1	1
650	что все	2	1
651	же не	1	1
652	синтаксические и	1	1
653	на всю	3	1
654	сознание и	1	1
655	словом непосредственно	1	1
656	связанных с	4	1
657	влиять на	1	1
658	на ту	2	1
659	его в	3	1
660	выходит за	3	1
661	в стилистических	1	1
662	и иных	2	1
663	моменты в	1	1
664	лишь на	3	1
665	затем и	1	1
666	ведь в	1	1
667	вводит в	1	1
668	в них	6	1
669	на которую	1	1
670	ни одной	1	1
671	композиционно выраженный	1	1
672	слова неизбежно	1	1
673	тем поразительнее	1	1
674	и определяет	1	1
675	и тон	1	1
676	рассказчика то	1	1
677	автору и	1	1
678	и уже	1	1
679	всегда и	1	1
680	несмотря на	1	1
681	рассказа рассказчика	1	1
682	жизни но	2	1
683	значит не	1	1
684	чем в	1	1
685	нет своего	1	1
686	от языка	3	1
687	прозе в	1	1
688	в один	1	1
689	замкнутого высказывания	2	1
690	смысловой инстанции	4	1
691	от своего	1	1
692	кроме конечно	1	1
693	котором идет	1	1
694	это ощущение	1	1
695	остро ощущает	1	1
696	язык с	1	1
697	не изучены	1	1
698	вносить в	1	1
699	с исключительною	1	1
700	место в	1	1
701	не столько	1	1
702	романа который	1	1
703	степени не	1	1
704	оно живет	1	1
705	что говорит	1	1
706	для всякого	1	1
707	которой они	1	1
708	от поэтического	1	1
709	нем он	1	1
710	лингвистика и	3	1
711	поэтому мы	1	1
712	тонах и	1	1
713	но во	1	1
714	друг другу	2	1
715	обращение к	1	1
716	на авторскую	2	1
717	по всем	1	1
718	нем новые	1	1
719	однако в	1	1
720	и делают	1	1
721	где нет	2	1
722	в устах	1	1
723	и единого	1	1
724	даже в	2	1
725	заставляет его	2	1
726	жизни между	1	1
727	и вся	1	1
728	тому что	2	1
729	то с	1	1
730	сталкивается в	1	1
731	и разновидности	1	1
732	такого диалога	1	1
733	к некоторым	1	1
734	объектную тень	1	1
735	при всех	2	1
736	стиль то	1	1
737	в монологический	1	1
738	авторскому замыслу	1	1
739	самого начала	1	1
740	дело не	2	1
741	мышления и	1	1
742	здесь на	1	1
743	слово без	1	1
744	конкретных контекстов	1	1
745	как его	5	1
746	героев и	1	1
747	эта внутренняя	2	1
748	в самых	2	1
749	социально определенного	1	1
750	ничего что	1	1
751	тень на	1	1
752	весь роман	1	1
753	во всякой	1	1
754	но только	1	1
755	нем в	3	1
756	все действие	1	1
757	словом но	1	1
758	для всего	1	1
759	как во	1	1
760	слова так	2	1
761	и без	1	1
762	и лишь	1	1
763	нее нет	1	1
764	с одними	1	1
765	находиться в	1	1
766	слова которая	2	1
767	в другую	1	1
768	его можно	1	1
769	рассказчика например	1	1
770	авторской интенции	1	1
771	все явления	1	1
772	то у	1	1
773	а лишь	1	1
774	и синтаксическую	1	1
775	голоса в	2	1
776	чужие слова	1	1
777	связи с	2	1
778	в задание	3	1
779	в более	1	1
780	в сознании	2	1
781	о тропах	1	1
782	для осуществления	1	1
783	только с	1	1
784	не столь	1	1
785	входящее в	1	1
786	отношение автора	1	1
787	точном смысле	1	1
788	под разными	1	1
789	теоретического осознания	1	1
790	стиля как	1	1
791	есть к	1	1
792	среди них	1	1
793	преломляться сквозь	1	1
794	стиль и	1	1
795	иных языковых	1	1
796	к отдельным	1	1
797	быть различной	1	1
798	мы найдем	3	1
799	его внутренних	1	1
800	нисколько не	2	1
801	лежит в	4	1
802	человека в	1	1
803	остановимся еще	1	1
804	глубокое и	1	1
805	всего в	1	1
806	значительной степени	1	1
807	с авторской	1	1
808	и другим	2	1
809	здесь они	1	1
810	другое слово	1	1
811	его с	1	1
812	для его	1	1
813	действия романа	1	1
814	особенности и	1	1
815	или поздно	1	1
816	он никогда	1	1
817	поэтического языка	3	1
818	его есть	1	1
819	этого второго	1	1
820	но сама	1	1
821	данную эпоху	1	1
822	речь героев	1	1
823	композиционный прием	1	1
824	правда не	2	1
825	диалогическое отношение	1	1
826	и самое	2	1
827	поколений и	2	1
828	нейтральное слово	1	1
829	а затем	1	1
830	эти типы	1	1
831	того чтобы	1	1
832	жизни языка	1	1
833	подходе к	1	1
834	данном случае	3	1
835	перед необходимостью	1	1
836	особой точки	1	1
837	без преломления	1	1
838	с самого	1	1
839	сознания с	1	1
840	роль в	2	1
841	нет да	1	1
842	придать ему	1	1
843	художественной прозы	3	1
844	что может	1	1
845	с первым	1	1
846	понимание и	1	1
847	в прямой	2	1
848	не с	2	1
849	собой в	1	1
850	стилистика в	2	1
851	оно как	2	1
852	произведения не	2	1
853	иногда в	2	1
854	введенные в	2	1
855	это только	1	1
856	его разновидностях	1	1
857	является в	1	1
858	в диалог	1	1
859	совершенно невозможно	1	1
860	разговорного языка	1	1
861	и вообще	2	1
862	полное слияние	1	1
863	речевой манеры	1	1
864	преимущественно в	4	1
865	как чисто	1	1
866	смысле и	1	1
867	связанная с	1	1
868	там в	1	1
869	довлеет одному	1	1
870	слово начинает	1	1
871	оно направлено	2	1
872	произведения как	3	1
873	силы и	1	1
874	слова из	1	1
875	диалогически все	1	1
876	не был	1	1
877	жаргонов и	1	1
878	непосредственное выражение	1	1
879	при наличии	1	1
880	за пределами	2	1
881	его жизни	1	1
882	или на	1	1
883	как социально	2	1
884	слово такой	1	1
885	все его	4	1
886	может не	8	1
887	речь то	1	1
888	в значительной	1	1
889	свои пределы	1	1
890	от него	1	1
891	на всех	1	1
892	с теми	1	1
893	конкретное слово	1	1
894	смысле не	1	1
895	или иначе	1	1
896	этих слов	1	1
897	нам важна	1	1
898	во втором	1	1
899	эти два	1	1
900	на одном	1	1
901	ибо и	1	1
902	и непосредственное	2	1
903	именно такое	1	1
904	язык в	4	1
905	в пародийном	2	1
906	наконец в	2	1
907	в художественной	1	1
908	все существенные	1	1
909	и она	1	1
910	такой человек	1	1
911	и полное	1	1
912	и следует	3	1
913	в литературе	1	1
914	быть и	4	1
915	один из	4	1
916	в драме	1	1
917	явления как	1	1
918	в двух	1	1
919	толстого со	1	1
920	определяет не	1	1
921	романа и	5	1
922	мы видим	2	1
923	характерна для	1	1
924	с каждым	1	1
925	в какой	1	1
926	своих замыслов	1	1
927	самом слове	1	1
928	таков первый	1	1
929	в стороне	1	1
930	эта общая	1	1
931	в литературу	1	1
932	рассказчика или	2	1
933	они могут	7	1
934	для художника-прозаика	1	1
935	никак нельзя	1	1
936	большой внешней	1	1
937	точка зрения	8	1
938	второй тип	1	1
939	их остается	1	1
940	с одной	4	1
941	именно на	1	1
942	со всеми	1	1
943	с которыми	2	1
944	в эти	1	1
945	своего собственного	1	1
946	определения и	1	1
947	из которого	1	1
948	его своим	1	1
949	существенным и	1	1
950	переходит в	3	1
951	все словесные	1	1
952	он их	2	1
953	нами типичная	1	1
954	и у	2	1
955	ничье слово	1	1
956	отнести к	1	1
957	чужому высказыванию	1	1
958	языка как	4	1
959	обстоит дело	2	1
960	смерть и	1	1
961	рано или	1	1
962	учитывает и	1	1
963	перехода из	1	1
964	высказывание на	2	1
965	и социально	1	1
966	его и	3	1
967	к своим	1	1
968	характерно что	2	1
969	в роман	19	1
970	синтаксическую структуру	1	1
971	всяком случае	5	1
972	самого слова	1	1
973	привлекала внимание	1	1
974	иное он	1	1
975	в прозе	1	1
976	собственном кругозоре	1	1
977	здесь перед	1	1
978	у нее	1	1
979	каковы бы	2	1
980	себя от	2	1
981	среди которых	1	1
982	и последовательностью	1	1
983	слова явление	1	1
984	между авторской	1	1
985	дело и	1	1
986	свое выражение	2	1
987	как точка	1	1
988	гораздо сложнее	1	1
989	всеми этими	1	1
990	романе нет	1	1
991	автора как	1	1
992	в очень	1	1
993	реплика всякого	1	1
994	логических и	1	1
995	не укладывается	2	1
996	романа во	1	1
997	в последние	2	1
998	на лингвистику	1	1
999	одной стороны	4	1
1000	со стороны	1	1
1001	диалог двух	1	1
1002	автора поэтому	1	1
1003	оно лишь	2	1
1004	осмысления и	2	1
1005	ряд существенных	1	1
1006	лишь те	1	1
1007	неизбежно приводят	1	1
1008	именно в	3	1
1009	по своим	6	1
1010	тропах или	1	1
1011	строится в	1	1
1012	и самая	2	1
1013	уходит в	1	1
1014	только один	1	1
1015	художественного слова	4	1
1016	а с	2	1
1017	по всей	3	1
1018	и др	14	1
1019	каково бы	1	1
1020	что не	1	1
1021	что для	1	1
1022	ориентированы на	1	1
1023	словесного стиля	1	1
1024	всякое слово	1	1
1025	точке зрения	2	1
1026	данного высказывания	1	1
1027	конечно совершенно	1	1
1028	для передачи	1	1
1029	эти идеи	1	1
1030	самом же	1	1
1031	смысла и	3	1
1032	эта атмосфера	1	1
1033	различных формах	1	1
1034	специфические явления	2	1
1035	которых мы	1	1
1036	а главное	1	1
1037	ничем не	1	1
1038	и самый	1	1
1039	не на	5	1
1040	на весь	1	1
1041	однако и	1	1
1042	и социальных	2	1
1043	взаимоотношения между	1	1
1044	на возможность	2	1
1045	воспринимаются как	1	1
1046	мы остановимся	1	1
1047	не лежит	1	1
1048	как нейтральное	1	1
1049	и слово	2	1
1050	и ему	1	1
1051	языка непосредственно	1	1
1052	как ни	1	1
1053	быть адекватно	1	1
1054	чужих устах	1	1
1055	может иметь	1	1
1056	этот рассказ	1	1
1057	в определенных	2	1
1058	в сторону	1	1
1059	художественное значение	1	1
1060	не язык	2	1
1061	контекста и	1	1
1062	до этого	1	1
1063	от чужих	2	1
1064	слову на	1	1
1065	и потому	4	1
1066	играют в	1	1
1067	относятся к	1	1
1068	подхода к	5	1
1069	данного поэтического	1	1
1070	и оценки	1	1
1071	автора в	2	1
1072	почти всех	1	1
1073	установкой на	1	1
1074	в речах	2	1
1075	этого типа	2	1
1076	в чужих	3	1
1077	к действительности	1	1
1078	слова он	1	1
1079	и там	3	1
1080	не умел	1	1
1081	и двух	1	1
1082	высказываний и	1	1
1083	в форме	1	1
1084	вокруг себя	1	1
1085	разными углами	1	1
1086	прямой авторской	1	1
1087	языковой а	1	1
1088	слова среди	5	1
1089	в бесах	1	1
1090	как целое	1	1
1091	пределах одной	2	1
1092	возможность такого	1	1
1093	как две	1	1
1094	в это	1	1
1095	довлеет не	1	1
1096	и формы	4	1
1097	здесь таким	1	1
1098	этом случае	2	1
1099	первый тип	1	1
1100	вне себя	3	1
1101	голоса и	1	1
1102	новые стороны	1	1
1103	же то	1	1
1104	конкретное высказывание	1	1
1105	и единственного	4	1
1106	глубины и	1	1
1107	о мире	1	1
1108	слове а	1	1
1109	с большой	1	1
1110	высказывания а	1	1
1111	оглядка на	1	1
1112	прозаического стиля	1	1
1113	слова притом	2	1
1114	известной степени	4	1
1115	которых он	1	1
1116	не знаем	1	1
1117	живет и	1	1
1118	жизнью в	1	1
1119	в точном	1	1
1120	диалектов и	2	1
1121	в другой	2	1
1122	может войти	1	1
1123	работы над	1	1
1124	его структуру	1	1
1125	с установкой	1	1
1126	нет ничего	1	1
1127	другого чужого	1	1
1128	из существеннейших	3	1
1129	же авторское	1	1
1130	только элементы	1	1
1131	все они	7	1
1132	слово всегда	1	1
1133	ни было	2	1
1134	же деле	1	1
1135	бы оно	1	1
1136	определяется его	1	1
1137	не есть	2	1
1138	простое и	1	1
1139	поразительнее что	1	1
1140	речь но	3	1
1141	социально и	1	1
1142	в свою	3	1
1143	личности и	1	1
1144	на их	1	1
1145	с ней	2	1
1146	отношением к	1	1
1147	они как	2	1
1148	в частности	2	1
1149	социального круга	1	1
1150	от всех	1	1
1151	говорящего к	1	1
1152	со специфическими	1	1
1153	переходы от	1	1
1154	иное слово	1	1
1155	происходит преломление	1	1
1156	понимает и	2	1
1157	встречается с	1	1
1158	предмете и	1	1
1159	своего предмета	5	1
1160	в последнем	1	1
1161	одновременно и	2	1
1162	характерны и	1	1
1163	у толстого	4	1
1164	на это	1	1
1165	сложных взаимоотношений	1	1
1166	взаимно дополнять	1	1
1167	осознания и	1	1
1168	в данную	1	1
1169	в еще	1	1
1170	контекст данного	1	1
1171	и эта	2	1
1172	свое и	1	1
1173	каждое слово	4	1
1174	прямой речи	1	1
1175	который не	1	1
1176	к этому	2	1
1177	им и	1	1
1178	слово только	1	1
1179	как на	1	1
1180	в таком	1	1
