N	2gram	Potebnia_M_1	KulturaY
365	даже для	1	2
366	только к	1	2
367	обратить внимание	1	2
368	превращается в	1	2
369	а на	1	2
370	не всегда	1	2
371	именно так	1	2
372	как именно	1	2
373	с этой	2	2
374	видно что	2	2
375	как индивидуальная	1	2
376	между прочим	2	2
377	в смысле	4	2
378	в более	4	2
379	и для	5	2
380	разумеется и	1	2
381	или в	2	2
382	для нас	9	2
383	и все	3	2
384	тем более	2	2
385	пришлось бы	1	2
386	то оно	2	2
387	между ними	1	2
388	не говоря	1	2
389	оно совершается	1	2
390	например язык	1	2
391	в последнем	1	2
392	языка то	4	2
393	есть наука	4	2
394	этой точки	1	2
395	литературный язык	1	1
396	человеческой речи	1	1
397	вряд ли	1	1
398	говоря о	1	1
399	же как	1	1
400	язык может	2	1
401	совершенно справедливо	2	1
402	предполагает что	1	1
403	звуков языка	1	1
404	языку и	1	1
405	не имел	1	1
406	а из	1	1
407	связи между	2	1
408	для себя	3	1
409	даже при	1	1
410	по моему	1	1
411	но тем	3	1
412	на деле	4	1
413	показать что	1	1
414	что когда	1	1
415	отношений в	1	1
416	отношения конечно	1	1
417	явления и	1	1
418	произвола как	1	1
419	из его	1	1
420	противном случае	3	1
421	в основании	3	1
422	собственном смысле	1	1
423	едва ли	1	1
424	языков с	1	1
425	и этот	1	1
426	его не	1	1
427	полагает что	1	1
428	есть не	2	1
429	языка с	6	1
430	можно и	1	1
431	может даже	1	1
432	многих случаях	1	1
433	как должно	1	1
434	языка должна	1	1
435	и правил	2	1
436	из своих	1	1
437	мысли потому	1	1
438	именно к	1	1
439	в основных	1	1
440	есть нечто	4	1
441	что иное	2	1
442	его пути	1	1
443	слова например	1	1
444	и другая	1	1
445	из того	2	1
446	в некотором	2	1
447	последовательное и	1	1
448	похожи на	1	1
449	смысле имеет	1	1
450	нужно будет	1	1
451	столько же	3	1
452	языке в	2	1
453	не найдем	1	1
454	к ее	1	1
455	и грамматических	2	1
456	столь же	3	1
457	в различных	1	1
458	выражения в	1	1
459	тем как	3	1
460	язык или	1	1
461	законам но	1	1
462	но тогда	2	1
463	то он	2	1
464	не то	1	1
465	к ним	2	1
466	на чужих	1	1
467	друг от	2	1
468	так язык	1	1
469	она есть	1	1
470	это или	1	1
471	которые не	2	1
472	в одной	1	1
473	субъекта и	4	1
474	же с	7	1
475	общего с	1	1
476	помнить что	3	1
477	в противном	3	1
478	перед нами	1	1
479	лингвистики так	1	1
480	говорят же	1	1
481	таких способов	1	1
482	на память	2	1
483	и понимания	9	1
484	вопросом о	2	1
485	мысль в	2	1
486	в действительности	4	1
487	следующим образом	1	1
488	эти условия	1	1
489	бы ошибочно	1	1
490	себя то	1	1
491	таковы например	1	1
492	бы сказать	1	1
493	в чем	1	1
494	в нашем	1	1
495	бы не	6	1
496	думать что	3	1
497	в известном	1	1
498	что ничего	1	1
499	имеет своих	1	1
500	языка к	2	1
501	не годится	1	1
502	как он	1	1
503	но на	2	1
504	его но	1	1
505	может уже	1	1
506	можно себе	2	1
507	будто на	1	1
508	по словам	1	1
509	не следует	5	1
510	без своих	1	1
511	звук а	1	1
512	невозможно влияние	1	1
513	собственном значении	1	1
514	даже с	2	1
515	области не	1	1
516	и общее	1	1
517	он должен	2	1
518	к одному	2	1
519	понятий и	1	1
520	нам только	1	1
521	не теряет	1	1
522	под конец	1	1
523	из него	2	1
524	теории и	2	1
525	чего я	1	1
526	и по	6	1
527	на этом	1	1
528	прежде чем	3	1
529	без исключения	1	1
530	нужен для	2	1
531	одно и	1	1
532	и стало	1	1
533	от нее	6	1
534	а вместе	3	1
535	живой речи	1	1
536	то ни	3	1
537	зрения так	1	1
538	же не	1	1
539	языков и	1	1
540	где нет	1	1
541	связанные с	1	1
542	как совершается	1	1
543	а их	1	1
544	них не	2	1
545	разница между	3	1
546	на все	2	1
547	во-вторых не	1	1
548	раз при	1	1
549	которого не	1	1
550	оставляя в	1	1
551	том смысле	4	1
552	чтобы все	1	1
553	может стать	1	1
554	то все	2	1
555	истории и	1	1
556	и основные	1	1
557	совершенно несправедливо	1	1
558	в жизни	3	1
559	известным образом	2	1
560	звуки и	2	1
561	понятий в	2	1
562	бы совершенно	1	1
563	он принадлежит	1	1
564	как общее	1	1
565	и делает	1	1
566	далеко не	1	1
567	показывает что	3	1
568	предмет лингвистики	1	1
569	бы было	2	1
570	его все	1	1
571	с жаворонком	1	1
572	и уже	1	1
573	не язык	1	1
574	мы видели	4	1
575	смысле что	1	1
576	можно считать	1	1
577	народа и	2	1
578	к польскому	1	1
579	взгляд на	2	1
580	основное понятие	2	1
581	в следующем	1	1
582	в такой	1	1
583	и без	3	1
584	как увидим	2	1
585	мы называем	2	1
586	мы в	2	1
587	мысли и	9	1
588	должны были	1	1
589	когда и	1	1
590	науке а	1	1
591	но это	5	1
592	когда эти	1	1
593	но он	2	1
594	п с	1	1
595	друг другу	3	1
596	так называемое	1	1
597	однако в	4	1
598	это чувство	1	1
599	что этот	1	1
600	что например	3	1
601	такой вопрос	1	1
602	с так	3	1
603	случае мы	1	1
604	мною же	1	1
605	любви и	1	1
606	формами но	1	1
607	слова мы	3	1
608	ничего нового	1	1
609	можно понимать	1	1
610	не исчерпывают	1	1
611	что ему	1	1
612	мысли в	9	1
613	только из	3	1
614	из одной	1	1
615	и притом	4	1
616	особых форм	1	1
617	например что	1	1
618	не могло	3	1
619	из других	1	1
620	только звуки	2	1
621	только не	2	1
622	возможно и	1	1
623	дело в	2	1
624	как формы	1	1
625	находятся в	3	1
626	таким путем	1	1
627	этих последних	3	1
628	природы а	1	1
629	как она	3	1
630	как не	1	1
631	столетия и	1	1
632	но дело	2	1
633	и теперь	1	1
634	с таким	1	1
635	что речь	2	1
636	до первого	1	1
637	нет ли	1	1
638	как будто	2	1
639	что на	6	1
640	может показаться	1	1
641	этот закон	1	1
642	ср с	2	1
643	в живой	2	1
644	но только	1	1
645	все то	2	1
646	есть только	11	1
647	могут быть	9	1
648	как только	1	1
649	этот переход	1	1
650	их появление	1	1
651	о происхождении	8	1
652	явление не	1	1
653	указывает на	1	1
654	свое значение	1	1
655	слова с	1	1
656	в самых	1	1
657	языка что	1	1
658	лежащим в	1	1
659	где он	1	1
660	из чего	1	1
661	ничего общего	2	1
662	всегда в	1	1
663	в применении	2	1
664	п и	1	1
665	касается до	1	1
666	и самое	2	1
667	не ограничивается	2	1
668	как мы	2	1
669	значения и	1	1
670	от друга	2	1
671	при его	1	1
672	язык вообще	3	1
673	говоря уже	1	1
674	в ее	1	1
675	к нам	1	1
676	совершенно ясно	1	1
677	и от	3	1
678	в каких	1	1
679	каких эти	1	1
680	необходимости и	2	1
681	языка так	1	1
682	только то	2	1
683	в мысль	1	1
684	образом то	1	1
685	только такую	1	1
686	с течением	1	1
687	столом но	1	1
688	если они	1	1
689	что у	1	1
690	слово есть	1	1
691	несправедливо будто	1	1
692	мог бы	2	1
693	что индивидуальность	1	1
694	когда есть	1	1
695	же эти	1	1
696	это потому	1	1
697	внешней звуковой	1	1
698	науку в	1	1
699	не будучи	1	1
700	в словах	3	1
701	в каждой	1	1
702	образом в	1	1
703	образования и	2	1
704	движения и	1	1
705	а его	3	1
706	и живой	1	1
707	себе представить	7	1
708	языка вообще	1	1
709	и эту	1	1
710	язык и	5	1
711	когда язык	2	1
712	одного из	2	1
713	утверждает что	2	1
714	после того	1	1
715	аналогии с	1	1
716	звуков в	1	1
717	на данном	1	1
718	не заключает	1	1
719	и во	3	1
720	личного развития	1	1
721	нас в	1	1
722	самый процесс	2	1
723	более очевидна	1	1
724	во всех	5	1
725	всех народов	1	1
726	переходит в	1	1
727	и всякая	1	1
728	должно было	1	1
729	слова потому	1	1
730	как его	1	1
731	говорит он	4	1
732	как указания	1	1
733	и только	2	1
734	богатство и	1	1
735	еще более	2	1
736	в теории	2	1
737	в развитии	1	1
738	бы вполне	1	1
739	и следовательно	2	1
740	связь между	2	1
741	для самого	1	1
742	в лице	1	1
743	в к	1	1
744	а другое	1	1
745	никакого другого	2	1
746	в каждую	2	1
747	при самом	4	1
748	и история	1	1
749	этот вопрос	2	1
750	дело с	1	1
751	что даже	2	1
752	явления в	1	1
753	но слово	1	1
754	к их	1	1
755	поэтому и	1	1
756	убедиться в	1	1
757	или же	3	1
758	же люди	1	1
759	вопрос об	3	1
760	язык а	1	1
761	очевидно и	1	1
762	с одной	3	1
763	с которыми	1	1
764	и действуют	1	1
765	есть чисто	1	1
766	многое не	1	1
767	указания на	2	1
768	влияние произвола	1	1
769	вопроса о	2	1
770	себя в	1	1
771	только на	3	1
772	народов не	1	1
773	себя и	1	1
774	нужно еще	1	1
775	по законам	2	1
776	чем с	1	1
777	в сознании	3	1
778	д не	1	1
779	или даже	3	1
780	и других	4	1
781	и понимание	3	1
782	языка таким	1	1
783	звука в	3	1
784	звук есть	1	1
785	возможна и	1	1
786	к мысли	2	1
787	не так	3	1
788	для него	4	1
789	и их	3	1
790	в письме	1	1
791	могло бы	3	1
792	слова в	2	1
793	мы находим	1	1
794	сами по	1	1
795	в современном	1	1
796	не для	1	1
797	люди на	1	1
798	мы можем	2	1
799	но что	1	1
800	само по	4	1
801	речь и	2	1
802	глагол не	1	1
803	не из	3	1
804	же невозможно	1	1
805	на некоторые	1	1
806	от того	4	1
807	трудно при	1	1
808	и вместе	2	1
809	в других	2	1
810	предмету не	1	1
811	чтобы показать	1	1
812	с общим	1	1
813	именно как	1	1
814	только звук	1	1
815	одной стороны	3	1
816	что языку	1	1
817	не упоминает	1	1
818	влияние на	2	1
819	ее только	1	1
820	уже при	1	1
821	отличаются от	1	1
822	всякая речь	1	1
823	языка можно	3	1
824	значении слова	1	1
825	мысли с	3	1
826	случаев в	1	1
827	как же	1	1
828	в природе	6	1
829	понимания язык	2	1
830	что для	3	1
831	к более	1	1
832	ничем не	1	1
833	притом не	4	1
834	к сожалению	1	1
835	человека но	1	1
836	бы назвать	1	1
837	более того	1	1
838	зависит от	5	1
839	жизни языка	1	1
840	как невозможно	1	1
841	что несмотря	1	1
842	человеческой жизни	1	1
843	его как	1	1
844	слов и	4	1
845	человек в	1	1
846	речи это	1	1
847	не подлежит	1	1
848	невозможно соловью	1	1
849	причины ни	1	1
850	различие между	1	1
851	законов языка	1	1
852	в одно	2	1
853	то она	2	1
854	ни причины	1	1
855	но как	3	1
856	так называемых	1	1
857	я хочу	1	1
858	где как	1	1
859	все более	3	1
860	к лицу	1	1
861	нет ничего	2	1
862	изменяется в	1	1
863	языке с	1	1
864	спросим себя	1	1
865	как одно	1	1
866	что именно	2	1
867	как каждое	1	1
868	можно быть	1	1
869	предположить что	1	1
870	он говорит	1	1
871	что за	1	1
872	лицом к	1	1
873	этой последней	1	1
874	применении к	2	1
875	в ответ	1	1
876	самого себя	4	1
877	быть только	5	1
878	например для	1	1
879	всей духовной	1	1
880	для человека	2	1
881	да и	1	1
882	как средство	1	1
883	с представлением	1	1
884	своего развития	1	1
885	как нельзя	1	1
886	многих других	1	1
887	это значит	1	1
888	которым он	1	1
889	и там	1	1
890	или другого	1	1
891	теряют свое	1	1
892	только о	1	1
893	его в	1	1
894	ко времени	1	1
895	смысле есть	2	1
896	что мы	4	1
897	как предмет	2	1
898	только ради	1	1
899	своей жизни	1	1
900	только для	3	1
901	о его	2	1
902	и таким	1	1
903	в начале	2	1
904	следует думать	1	1
905	но для	1	1
906	что историческое	1	1
907	говорить что	1	1
908	к другим	2	1
909	ниже мы	1	1
910	при всем	1	1
911	мы выражаем	1	1
912	одного лица	2	1
913	и дают	1	1
914	имеют для	3	1
915	от мысли	2	1
916	том виде	1	1
917	развития и	3	1
918	собственно говоря	1	1
919	вовсе нет	1	1
920	с понятием	2	1
921	языке а	2	1
922	будто бы	1	1
923	что а	2	1
924	только что	2	1
925	есть уже	3	1
926	давно уже	1	1
927	процессы в	1	1
928	нужно для	1	1
929	или то	1	1
930	слово в	1	1
931	это все	1	1
932	соловью поменяться	1	1
933	же будет	1	1
934	разных языках	1	1
935	сказать что	3	1
936	совершенно не	1	1
937	их с	1	1
938	в представлении	1	1
939	с такой	1	1
940	первом случае	1	1
941	не что	2	1
942	та же	1	1
943	и лингвистики	1	1
944	здесь из	1	1
945	известных условиях	2	1
946	речи как	1	1
947	об отношении	3	1
948	жизни и	2	1
949	но эти	2	1
950	в своих	4	1
951	я могу	1	1
952	к этому	1	1
953	точно так	11	1
954	все что	2	1
