N	2gram	Losev_Prob_2	Formalny
176	но это	6	3
177	это последнее	1	3
178	она должна	2	3
179	у них	1	3
180	же в	1	3
181	а н	1	3
182	что он	4	3
183	думать что	1	3
184	же как	1	2
185	чтобы не	2	2
186	и это	5	2
187	науки о	1	2
188	самый предмет	1	2
189	в зависимости	2	2
190	входящих в	2	2
191	в предыдущей	1	2
192	от всякой	2	2
193	вопрос о	3	2
194	единство и	1	2
195	литературы и	1	2
196	всем этим	3	2
197	а только	6	2
198	и всякий	3	2
199	друг от	2	2
200	нет и	3	2
201	во что	1	2
202	эта связь	2	2
203	с этим	5	2
204	более и	1	2
205	в него	2	2
206	в действительности	2	2
207	от этого	1	2
208	наукой но	1	2
209	от чего	2	2
210	не приходится	1	2
211	в литературном	1	2
212	в нашем	3	2
213	остановиться на	1	2
214	и те	1	2
215	не могла	1	2
216	и если	3	2
217	а вовсе	1	2
218	из виду	1	2
219	и более	5	2
220	но ведь	3	2
221	действительности на	1	2
222	но все	2	2
223	подход к	1	2
224	могла бы	1	2
225	того или	7	2
226	это не	1	2
227	отражение в	1	2
228	ни в	6	2
229	с тем	3	2
230	не так	2	2
231	гуманитарных наук	3	2
232	что было	1	2
233	войти в	2	2
234	на всю	2	2
235	бы быть	1	2
236	раз и	5	2
237	на него	2	2
238	и слишком	2	2
239	к другим	1	2
240	только не	3	2
241	следовательно и	1	2
242	теоретической мысли	1	2
243	ничего не	10	2
244	жизни не	1	2
245	одна из	3	2
246	учения о	1	2
247	и является	3	2
248	от того	1	2
249	настоящего времени	2	2
250	только здесь	1	2
251	от нее	1	2
252	не есть	33	2
253	если же	3	2
254	вещей в	1	2
255	значения и	11	2
256	от друга	2	2
257	всего этого	1	2
258	ни стало	1	2
259	в науке	3	2
260	или для	1	2
261	уже предполагает	1	2
262	на нее	1	2
263	каждого из	1	2
264	для всякого	2	2
265	еще в	2	2
266	с ним	1	2
267	и что	13	2
268	как ее	1	2
269	или на	1	2
270	между тем	1	2
271	и всякая	1	2
272	мы ни	2	2
273	что и	2	2
274	во всей	1	2
275	каждый элемент	2	2
276	вполне понятно	1	2
277	только в	14	2
278	уже не	8	2
279	не можем	4	2
280	если мы	9	2
281	чтобы он	1	2
282	и чисто	1	2
283	в одном	1	2
284	сами по	2	2
285	и со	1	2
286	как такового	2	2
287	как раз	8	2
288	даже и	18	2
289	или иначе	6	2
290	здесь в	1	2
291	сама по	4	2
292	она является	1	2
293	и самый	4	2
294	проблем науки	1	2
295	не на	1	2
296	все время	1	2
297	была бы	1	2
298	мира в	1	2
299	как элемент	1	2
300	все более	1	2
301	вместе с	2	2
302	и особенно	2	2
303	его содержание	1	2
304	для нашего	1	2
305	она есть	1	2
306	в содержание	1	2
307	является для	2	2
308	для этой	1	2
309	таком положении	1	2
310	в результате	4	2
311	ни было	1	2
312	в своих	3	2
313	тот или	5	2
314	одной из	1	2
315	но эта	3	2
316	только как	3	2
317	в системе	2	2
318	что такое	18	2
319	это та	1	2
320	как таковое	1	2
321	нас не	3	2
322	эту последнюю	1	2
323	смысле слова	7	1
324	ту же	1	1
325	можно говорить	3	1
326	научное значение	1	1
327	также и	12	1
328	для построения	1	1
329	мы здесь	3	1
330	правильные и	1	1
331	связи между	1	1
332	он может	1	1
333	в чистой	1	1
334	и есть	4	1
335	нам кажется	2	1
336	далее если	1	1
337	чего не	1	1
338	из самых	2	1
339	по преимуществу	2	1
340	едва ли	9	1
341	и этот	3	1
342	равнодушен к	1	1
343	мы уже	3	1
344	той же	2	1
345	в и	2	1
346	и значение	4	1
347	самое же	2	1
348	и само	2	1
349	которую мы	1	1
350	не во	3	1
351	и наш	1	1
352	грубой форме	1	1
353	для диалектического	1	1
354	в учении	1	1
355	работа а	1	1
356	а для	1	1
357	это отношение	3	1
358	ему в	1	1
359	самый термин	1	1
360	теоретические проблемы	1	1
361	общения в	1	1
362	не был	4	1
363	говоря уже	4	1
364	и бесполезна	1	1
365	не имеющий	1	1
366	тем как	1	1
367	свое специфическое	1	1
368	ее существование	1	1
369	совсем не	7	1
370	в данном	10	1
371	к которой	1	1
372	что язык	1	1
373	не входит	1	1
374	его сознания	1	1
375	является вовсе	1	1
376	рассматривали в	1	1
377	в психике	1	1
378	оно является	2	1
379	или иное	2	1
380	и речи	3	1
381	и вовсе	6	1
382	мы дадим	1	1
383	опирается на	1	1
384	общего с	2	1
385	имела бы	1	1
386	очень трудно	1	1
387	словом в	1	1
388	как нам	2	1
389	перед нами	2	1
390	частей и	1	1
391	хотя и	3	1
392	даже просто	1	1
393	основное в	1	1
394	есть ли	1	1
395	о самом	1	1
396	то в	1	1
397	своей целью	1	1
398	в условиях	2	1
399	значения как	2	1
400	и конечно	2	1
401	перестанет быть	1	1
402	бы и	7	1
403	всего современного	1	1
404	мы получаем	1	1
405	так или	6	1
406	иначе и	1	1
407	из этих	3	1
408	еще далеко	1	1
409	а особенно	1	1
410	может считаться	1	1
411	в последнее	1	1
412	с их	1	1
413	нами в	2	1
414	на то	6	1
415	сам предмет	2	1
416	быть только	3	1
417	методов в	1	1
418	что без	2	1
419	теории и	3	1
420	отрывом от	1	1
421	не следует	1	1
422	тем не	12	1
423	все те	1	1
424	головах и	1	1
425	выражения и	1	1
426	не значит	2	1
427	на таком	1	1
428	что нужно	1	1
429	вообще не	4	1
430	и литературоведения	1	1
431	какой бы	1	1
432	и по	3	1
433	на этом	1	1
434	всех своих	1	1
435	людей и	1	1
436	мы их	1	1
437	в нее	2	1
438	иметь никаких	1	1
439	что является	1	1
440	отменить и	1	1
441	и понятие	2	1
442	они должны	1	1
443	и чтобы	1	1
444	на этой	2	1
445	и категорий	1	1
446	входя в	1	1
447	заключается в	4	1
448	время и	2	1
449	этом смысле	5	1
450	должен был	1	1
451	и тем	4	1
452	смысл в	1	1
453	ведь в	1	1
454	отношении содержания	1	1
455	и каждый	1	1
456	находится еще	2	1
457	для них	3	1
458	но уже	5	1
459	этого она	1	1
460	он является	2	1
461	она и	2	1
462	даже без	1	1
463	далеко не	4	1
464	он действительно	1	1
465	в подлинном	1	1
466	ее основные	1	1
467	место и	1	1
468	и уже	1	1
469	это совершенно	2	1
470	отношение хотя	1	1
471	значение как	2	1
472	такой же	1	1
473	и тогда	1	1
474	не мог	1	1
475	в этих	4	1
476	или вообще	4	1
477	все элементы	1	1
478	структуры и	2	1
479	что между	1	1
480	что если	4	1
481	еще менее	1	1
482	в такой	2	1
483	из которой	1	1
484	к предмету	3	1
485	и конкретных	1	1
486	бы мы	2	1
487	до последнего	1	1
488	от его	2	1
489	взятые сами	2	1
490	нас только	1	1
491	в силу	1	1
492	этом необходимо	1	1
493	значения с	1	1
494	как от	1	1
495	возможно только	2	1
496	важный момент	1	1
497	не должно	1	1
498	тому чтобы	1	1
499	и почти	1	1
500	не знает	3	1
501	тому что	3	1
502	и очень	1	1
503	дело если	1	1
504	случае в	1	1
505	вещей как	1	1
506	чисто смысловой	2	1
507	вообще но	1	1
508	человека но	2	1
509	иной раз	3	1
510	движении и	1	1
511	самого начала	2	1
512	для каждого	4	1
513	мышления и	2	1
514	не имеет	7	1
515	если в	1	1
516	и притом	3	1
517	каждого данного	2	1
518	но вместе	1	1
519	говорить о	10	1
520	себе эти	1	1
521	и отдельных	1	1
522	но только	4	1
523	того чтобы	2	1
524	та или	2	1
525	здесь может	1	1
526	и никакой	1	1
527	его от	2	1
528	правда в	2	1
529	и без	5	1
530	под этим	5	1
531	это то	5	1
532	на себя	1	1
533	в абстрактное	1	1
534	или иная	2	1
535	совершенно неправильно	1	1
536	по своей	1	1
537	диалектического понимания	1	1
538	потому что	13	1
539	эти три	1	1
540	только с	2	1
541	уже и	3	1
542	исторического материализма	1	1
543	этом отношении	1	1
544	своей специфической	1	1
545	мы и	6	1
546	что на	4	1
547	точном смысле	2	1
548	однако это	2	1
549	если только	1	1
550	значения или	4	1
551	может показаться	1	1
552	чем сложнее	1	1
553	его отличии	1	1
554	свое собственное	1	1
555	уже о	4	1
556	не стали	1	1
557	не могут	4	1
558	конечно гораздо	1	1
559	относиться к	2	1
560	есть только	8	1
561	лежит в	1	1
562	числе и	2	1
563	содержанием и	1	1
564	по возможности	1	1
565	специфическое бытие	1	1
566	теории в	1	1
567	что при	4	1
568	в работах	1	1
569	ничего общего	3	1
570	этой теорией	1	1
571	опираясь на	1	1
572	и самое	1	1
573	языке его	1	1
574	и входит	1	1
575	и о	4	1
576	более не	2	1
577	то она	1	1
578	как один	1	1
579	ни одно	1	1
580	данном случае	5	1
581	только при	2	1
582	языка и	5	1
583	характер и	1	1
584	языкового мышления	1	1
585	последнее время	1	1
586	то чтобы	2	1
587	если о	1	1
588	с самого	3	1
589	в точном	1	1
590	роль в	2	1
591	однако эта	1	1
592	что у	1	1
593	является чрезвычайно	2	1
594	поэтому мы	1	1
595	не получило	1	1
596	здесь нет	1	1
597	во многом	1	1
598	структуры как	1	1
599	осуществляется в	1	1
600	такого утверждения	1	1
601	и всегда	1	1
602	не должны	1	1
603	действительно если	1	1
604	общую теорию	1	1
605	думает что	1	1
606	которое оно	1	1
607	в головах	1	1
608	смысле и	1	1
609	разных типов	1	1
610	не существовало	1	1
611	в отдельных	1	1
612	в другом	1	1
613	необходимо вскрыть	1	1
614	другими словами	6	1
615	язык и	2	1
616	с разных	1	1
617	что каждый	2	1
618	одного из	1	1
619	иное значение	1	1
620	можно сказать	6	1
621	а также	2	1
622	может не	1	1
623	языке как	1	1
624	как они	2	1
625	и своей	1	1
626	и всю	1	1
627	являются в	1	1
628	и во	1	1
629	и хорошо	1	1
630	эти два	1	1
631	в языке	15	1
632	же является	1	1
633	время может	1	1
634	и ни	3	1
635	в свете	3	1
636	вещи как	1	1
637	стороны как	1	1
638	предмета и	3	1
639	в лингвистике	1	1
640	которых она	1	1
641	и непродуманное	1	1
642	к нему	2	1
643	отражения в	1	1
644	менее в	1	1
645	от всего	3	1
646	в состав	1	1
647	и действительно	2	1
648	смысле не	1	1
649	то эти	1	1
650	между этими	2	1
651	не мешает	1	1
652	целым в	1	1
653	своего собственного	5	1
654	так что	11	1
655	которые мы	3	1
656	для всех	2	1
657	формалисты вообще	1	1
658	ее непосредственного	1	1
659	слова в	1	1
660	ведь если	4	1
661	в виде	6	1
662	а это	3	1
663	от других	1	1
664	внутри самого	2	1
665	язык это	1	1
666	или даже	3	1
667	в данной	1	1
668	не стал	1	1
669	предмет и	1	1
670	звука в	1	1
671	мир не	1	1
672	был бы	6	1
673	себе в	2	1
674	никто не	3	1
675	представить себе	4	1
676	от тех	1	1
677	с этими	2	1
678	так как	7	1
679	содержания а	1	1
680	но что	1	1
681	принципов и	1	1
682	понимать друг	1	1
683	все-таки не	1	1
684	имеет значение	2	1
685	именно специфическим	1	1
686	же деле	1	1
687	из истин	1	1
688	или иной	5	1
689	даже не	3	1
690	их разрешения	1	1
691	за ними	1	1
692	в н	2	1
693	имеет и	2	1
694	являются материальными	1	1
695	в общественном	1	1
696	не один	1	1
697	но ни	1	1
698	что они	3	1
699	а именно	6	1
700	значения в	1	1
701	с историей	2	1
702	быть прежде	1	1
703	а с	1	1
704	один и	2	1
705	его развития	1	1
706	что не	5	1
707	что для	3	1
708	его из	1	1
709	те кто	1	1
710	самом же	1	1
711	смысла и	2	1
712	а на	1	1
713	такового в	1	1
714	к своему	1	1
715	однако и	1	1
716	основное и	1	1
717	тенденций и	1	1
718	в слове	3	1
719	о предмете	2	1
720	для человека	1	1
721	несмотря на	3	1
722	художественное значение	1	1
723	к его	1	1
724	его на	1	1
725	требует от	1	1
726	приводит в	1	1
727	из которых	2	1
728	по своему	5	1
729	этот автор	1	1
730	структуры все	1	1
731	если оно	3	1
732	по поводу	2	1
733	есть результат	1	1
734	с такой	1	1
735	нам думается	1	1
736	в той	2	1
737	вообще ни	1	1
738	во все	2	1
739	что же	9	1
740	даже с	1	1
741	отдельности и	1	1
742	значит что	4	1
743	это значит	4	1
744	самостоятельности и	1	1
745	тех пор	4	1
746	к следующему	1	1
747	здесь идет	2	1
748	или хотя	2	1
749	все индивидуальные	1	1
750	уничтожающей критике	1	1
751	но даже	3	1
752	здесь очень	1	1
753	только внешняя	1	1
754	между прочим	1	1
755	что никаких	1	1
756	в смысле	1	1
757	между собой	5	1
758	кроме того	5	1
759	тех или	3	1
760	часть и	1	1
761	в более	1	1
762	не является	7	1
763	и для	6	1
764	анализа и	3	1
765	или в	2	1
766	что оно	2	1
767	сознания и	2	1
768	мира и	1	1
769	том что	19	1
770	но отнюдь	1	1
771	или другой	5	1
772	к одной	1	1
773	последнего времени	1	1
774	для нас	9	1
775	особого рода	1	1
776	еще более	2	1
777	тем более	10	1
778	и смысл	1	1
779	с понятием	2	1
780	пришлось бы	1	1
781	отражается и	1	1
782	обстоит дело	1	1
783	разных сторон	2	1
784	до тех	4	1
785	нам в	2	1
786	от ее	2	1
787	не говоря	4	1
788	отражения и	2	1
789	работы и	1	1
790	сказать что	24	1
791	другой стороны	5	1
792	совершенно не	2	1
793	большое значение	1	1
794	элементов а	2	1
795	одновременно и	3	1
796	в отдельности	1	1
797	из этого	2	1
798	есть и	1	1
799	его элементов	1	1
800	время не	2	1
801	структуры в	1	1
802	для настоящего	2	1
803	себе но	1	1
804	если она	1	1
805	ее в	1	1
806	и эта	1	1
807	это в	2	1
808	к этому	1	1
809	кроме как	1	1
810	том числе	2	1
