N	2gram	Tiupa_Hudo_2	Myshleni
146	а по	2	3
147	с того	2	3
148	в них	3	3
149	к осознанию	1	3
150	иначе говоря	1	3
151	всякий раз	3	3
152	по себе	1	3
153	каждого отдельного	1	3
154	что с	1	3
155	в основе	2	3
156	только не	2	3
157	по своей	1	3
158	не по	2	3
159	этом отношении	1	3
160	лежит в	1	3
161	отличается от	1	3
162	в себя	1	3
163	но мы	1	3
164	те же	2	3
165	образом в	1	3
166	и здесь	1	3
167	и т.д	2	3
168	до сих	2	3
169	во втором	2	3
170	в его	11	3
171	и только	2	3
172	все время	3	3
173	один из	2	3
174	это означает	1	3
175	и его	5	3
176	в нашей	1	3
177	до конца	1	3
178	представить себе	1	3
179	нуждается в	2	3
180	на примере	1	3
181	и составляет	2	3
182	а не	14	3
183	но как	1	3
184	на фоне	3	3
185	как это	7	3
186	сих пор	2	3
187	в другой	1	3
188	бы в	1	3
189	отношении к	1	3
190	в ходе	1	3
191	не знает	1	3
192	первом случае	1	3
193	в своих	1	3
194	как на	2	3
195	и завершается	1	2
196	одним из	1	2
197	самом деле	3	2
198	которыми он	1	2
199	мы уже	3	2
200	принадлежит к	1	2
201	он сам	2	2
202	к которой	1	2
203	себе и	1	2
204	что они	4	2
205	прежде всего	3	2
206	все же	2	2
207	когда он	1	2
208	нами в	1	2
209	все эти	1	2
210	над ними	1	2
211	в соответствующей	1	2
212	оказывается не	1	2
213	мысли и	2	2
214	состоит в	7	2
215	с этой	1	2
216	в другом	2	2
217	с другими	3	2
218	что один	1	2
219	всю свою	1	2
220	чем в	1	2
221	несмотря на	3	2
222	смысле что	1	2
223	раз и	1	2
224	в этих	3	2
225	что если	1	2
226	в своей	6	2
227	в котором	6	2
228	что я	2	2
229	но это	1	2
230	но он	1	2
231	и более	1	2
232	ничего нового	1	2
233	не менее	5	2
234	она не	5	2
235	и другое	1	2
236	не могло	1	2
237	он мог	1	2
238	казалось бы	6	2
239	имеем дело	1	2
240	мыслей и	1	2
241	к определенному	1	2
242	и оказывается	1	2
243	именно потому	1	2
244	в четвертом	2	2
245	разрыв между	1	2
246	приходит к	2	2
247	и от	2	2
248	на том	1	2
249	не с	2	2
250	что у	3	2
251	еще в	1	2
252	том как	2	2
253	нечто такое	1	2
254	с ним	7	2
255	внимание на	3	2
256	в значительной	1	2
257	нас в	1	2
258	но с	1	2
259	в новой	1	2
260	идет по	2	2
261	с ними	3	2
262	дело с	2	2
263	для всех	1	2
264	только на	5	2
265	за ним	1	2
266	на одном	1	2
267	из них	2	2
268	в одном	3	2
269	в конце	1	2
270	у него	5	2
271	почему это	1	2
272	в других	4	2
273	были бы	1	2
274	нашем примере	1	2
275	с другой	3	2
276	к которому	1	2
277	во второй	2	2
278	более того	1	2
279	которых мы	1	2
280	была бы	3	2
281	все более	1	2
282	бы оно	1	2
283	в данном	2	2
284	по существу	1	2
285	в ряду	2	2
286	как только	3	2
287	этом случае	1	2
288	все это	3	2
289	об одном	1	2
290	для нас	3	2
291	но когда	1	2
292	интерес к	1	2
293	не видит	1	2
294	а в	6	2
295	другой стороны	1	2
296	из этого	1	2
297	и другие	5	2
298	это в	1	2
299	взгляд на	1	1
300	функции в	1	1
301	и через	1	1
302	не остается	1	1
303	тех же	1	1
304	течение мыслей	1	1
305	другому человеку	1	1
306	бы для	1	1
307	мы имели	1	1
308	от своей	1	1
309	его же	1	1
310	едва ли	3	1
311	они имели	1	1
312	момент когда	1	1
313	еще остается	1	1
314	при анализе	1	1
315	было известно	1	1
316	смысле можно	1	1
317	ответить на	1	1
318	нам в	1	1
319	мы попытались	1	1
320	на другой	2	1
321	ему в	2	1
322	и он	3	1
323	со времен	1	1
324	не нужно	1	1
325	как ему	1	1
326	именно этого	1	1
327	в различных	1	1
328	иного рода	1	1
329	точка зрения	1	1
330	не то	1	1
331	должно возникать	1	1
332	ответ на	2	1
333	него с	1	1
334	не просто	1	1
335	друг от	1	1
336	нет и	1	1
337	за пределы	1	1
338	один и	1	1
339	отнюдь не	2	1
340	из центральных	1	1
341	как к	1	1
342	не знающего	1	1
343	осознает что	1	1
344	перед нами	11	1
345	расхождение между	1	1
346	в полном	1	1
347	собственно и	1	1
348	сказал бы	1	1
349	и тот	1	1
350	его к	1	1
351	имеет в	1	1
352	самое важное	1	1
353	составляет содержание	1	1
354	точкой зрения	2	1
355	ключ ко	1	1
356	что это	5	1
357	он в	1	1
358	не оставляет	1	1
359	того факта	1	1
360	ее как	1	1
361	как он	3	1
362	в максимальной	1	1
363	что она	7	1
364	стоит у	1	1
365	но именно	2	1
366	роли в	2	1
367	именно то	1	1
368	в восприятии	1	1
369	и еще	1	1
370	нее и	1	1
371	пределах одного	1	1
372	не способно	1	1
373	не как	2	1
374	пор мы	1	1
375	то как	1	1
376	лежит не	1	1
377	наших глазах	1	1
378	быть объяснена	1	1
379	прежде чем	2	1
380	последнее слово	1	1
381	но все	1	1
382	внутренней стороны	1	1
383	об этом	7	1
384	и с	6	1
385	или даже	1	1
386	это было	2	1
387	но то	1	1
388	который по	1	1
389	рядом с	5	1
390	которой он	1	1
391	он и	1	1
392	выйти за	1	1
393	относятся в	1	1
394	обратимся к	2	1
395	и тогда	2	1
396	и становится	2	1
397	во время	1	1
398	и при	1	1
399	ее внутренней	1	1
400	таким же	1	1
401	где мы	1	1
402	еще нет	1	1
403	жизнь и	1	1
404	не столько	2	1
405	от его	1	1
406	настолько чтобы	1	1
407	мысли из	1	1
408	начнем с	2	1
409	который всегда	1	1
410	тем не	4	1
411	их в	1	1
412	не должно	1	1
413	даже в	1	1
414	случае мы	1	1
415	содержит в	1	1
416	что ему	1	1
417	дело в	1	1
418	одна из	2	1
419	и притом	1	1
420	и внутренней	3	1
421	дело не	2	1
422	что давала	1	1
423	для всего	1	1
424	а для	2	1
425	этих двух	1	1
426	что самое	1	1
427	тогда она	1	1
428	в будущем	1	1
429	факта что	1	1
430	в действительности	1	1
431	в момент	1	1
432	и заключается	1	1
433	есть только	1	1
434	с легкостью	1	1
435	человека в	4	1
436	я сам	1	1
437	числе и	1	1
438	что остается	1	1
439	мысли о	2	1
440	они и	2	1
441	обращение к	1	1
442	на это	1	1
443	мы остановились	1	1
444	и своя	1	1
445	и это	3	1
446	и о	4	1
447	это движение	1	1
448	от друга	1	1
449	не для	1	1
450	такое что	1	1
451	подобно тому	4	1
452	в ее	18	1
453	данном случае	2	1
454	и характер	1	1
455	не мог	1	1
456	и когда	1	1
457	только через	1	1
458	когда его	1	1
459	но у	1	1
460	является в	1	1
461	собой и	1	1
462	это обычно	1	1
463	о том	12	1
464	настоящее время	1	1
465	никак не	1	1
466	в глаза	1	1
467	после того	1	1
468	все его	3	1
469	и который	1	1
470	ни на	1	1
471	на всех	1	1
472	к нему	3	1
473	между тем	8	1
474	эти два	1	1
475	что же	2	1
476	даже для	1	1
477	тот момент	1	1
478	не знаю	1	1
479	как например	1	1
480	этого ряда	1	1
481	в двух	2	1
482	о двух	2	1
483	время когда	1	1
484	среди других	3	1
485	чем была	1	1
486	он уже	2	1
487	который в	2	1
488	за себя	1	1
489	деле не	3	1
490	одних и	1	1
491	и ее	3	1
492	с одной	3	1
493	именно на	2	1
494	и теперь	1	1
495	оказывается в	1	1
496	уже не	10	1
497	о прошлом	1	1
498	и у	2	1
499	то и	4	1
500	ни одного	2	1
501	в виде	2	1
502	в начале	1	1
503	его и	2	1
504	их как	1	1
505	дом в	1	1
506	будет не	1	1
507	противоречие между	2	1
508	вовсе не	2	1
509	образом не	1	1
510	к той	2	1
511	это по	1	1
512	этот момент	1	1
513	и даже	1	1
514	или иной	2	1
515	живой и	1	1
516	что можно	1	1
517	как у	2	1
518	нельзя сказать	1	1
519	как же	2	1
520	еще и	2	1
521	это все	1	1
522	наконец в	1	1
523	а с	3	1
524	говорит о	4	1
525	а на	1	1
526	уже во	1	1
527	не означает	1	1
528	только как	1	1
529	имеет своей	1	1
530	о чем	8	1
531	из названных	1	1
532	не завершены	1	1
533	эти слова	1	1
534	в направлении	1	1
535	одной стороны	3	1
536	что за	1	1
537	тому как	4	1
538	в ответ	3	1
539	зрения и	1	1
540	сам не	2	1
541	в тот	1	1
542	возможность такого	1	1
543	в это	3	1
544	ли не	1	1
545	чтобы ответить	1	1
546	этом и	3	1
547	нам было	1	1
548	что но	1	1
549	на улице	1	1
550	не существует	1	1
551	для ее	1	1
552	с возвращением	1	1
553	котором он	1	1
554	только тем	2	1
555	в настоящее	1	1
556	как она	1	1
557	бы даже	1	1
558	это часто	1	1
559	бы он	1	1
560	той или	1	1
561	случае и	1	1
562	на языке	1	1
563	обстоит дело	1	1
564	нам не	1	1
565	а о	2	1
566	первый раз	1	1
567	совершенно не	1	1
568	того на	1	1
569	и жизнь	1	1
570	есть и	3	1
571	только о	1	1
572	самое что	2	1
573	не сказал	1	1
574	прежде в	1	1
575	к этому	1	1
576	точно так	1	1
577	все что	3	1
578	том числе	1	1
