N	2gram	Bakhtin_sl_2	Problemy
255	другой стороны	1	3
256	того же	1	3
257	но этот	1	3
258	героя в	3	3
259	и другие	2	3
260	смысле слова	1	2
261	ту же	3	2
262	отношения к	4	2
263	словом как	1	2
264	чужое высказывание	1	2
265	и должны	1	2
266	а как	1	2
267	и свой	1	2
268	предмет слова	2	2
269	героя но	1	2
270	не была	3	2
271	он как	1	2
272	объектная тень	1	2
273	и говорить	1	2
274	не нужно	1	2
275	он сам	1	2
276	стилизации и	1	2
277	но конечно	1	2
278	а следовательно	1	2
279	уже нет	1	2
280	почти до	2	2
281	к слову	1	2
282	сама по	3	2
283	в одной	1	2
284	не входят	2	2
285	с этим	2	2
286	прямой и	1	2
287	стороны и	3	2
288	и слова	5	2
289	целый ряд	1	2
290	и как	3	2
291	двух разных	1	2
292	не было	2	2
293	увидим что	1	2
294	себе как	2	2
295	бы и	3	2
296	степени и	2	2
297	так в	2	2
298	творчество достоевского	1	2
299	выдает за	1	2
300	но на	1	2
301	широком смысле	1	2
302	время и	1	2
303	должна быть	3	2
304	на том	1	2
305	в узком	4	2
306	в корне	1	2
307	у пушкина	1	2
308	и по	1	2
309	но все	5	2
310	об этом	1	2
311	речь а	1	2
312	высказывания и	1	2
313	на все	1	2
314	лишь в	3	2
315	хотя бы	3	2
316	может стать	2	2
317	на почве	4	2
318	и тем	1	2
319	достоевского и	1	2
320	все равно	1	2
321	и само	2	2
322	и прямо	2	2
323	автора и	2	2
324	что такое	1	2
325	в кавычки	1	2
326	себе а	1	2
327	мысли и	1	2
328	не менее	4	2
329	которые в	2	2
330	уже сказали	1	2
331	зрения и	2	2
332	авторского контекста	1	2
333	того как	2	2
334	одна из	4	2
335	в диалогах	2	2
336	одно высказывание	1	2
337	но она	2	2
338	следовательно и	1	2
339	ничего не	1	2
340	только и	2	2
341	не воспроизводится	1	2
342	к определенному	1	2
343	к ней	2	2
344	отношении к	4	2
345	этих случаях	2	2
346	языка в	6	2
347	пародийной стилизации	1	2
348	второго контекста	1	2
349	могут быть	7	2
350	той или	5	2
351	людей в	1	2
352	без всякого	2	2
353	языка и	9	2
354	стилизация пародия	1	2
355	в другом	2	2
356	те же	2	2
357	с ним	7	2
358	между тем	3	2
359	тем как	1	2
360	в языке	2	2
361	у сервантеса	1	2
362	литературное слово	1	2
363	здесь в	3	2
364	все время	1	2
365	единого и	2	2
366	и следовательно	1	2
367	большей или	1	2
368	к различным	2	2
369	пор не	2	2
370	поэтому и	4	2
371	объектности чужого	1	2
372	здесь с	1	2
373	же он	1	2
374	слова героя	1	2
375	наших целей	1	2
376	от автора	1	2
377	с нею	1	2
378	быть весьма	1	2
379	в поэзии	2	2
380	принадлежащих к	1	2
381	слова не	4	2
382	для него	7	2
383	в известной	1	2
384	сами по	1	2
385	а в	4	2
386	авторского слова	1	2
387	двумя разными	1	2
388	рассказ от	1	2
389	в других	1	2
390	о которых	1	2
391	к самому	1	2
392	именно как	2	2
393	или иной	5	2
394	для этого	4	2
395	или меньшей	1	2
396	влияние на	2	2
397	его как	2	2
398	что так	1	2
399	слова слово	1	2
400	там где	6	2
401	в одно	2	2
402	слова от	6	2
403	материал и	3	2
404	вместе с	2	2
405	в духе	1	2
406	со словом	5	2
407	в данном	2	2
408	если оно	2	2
409	слов в	2	2
410	об особенностях	1	2
411	для понимания	1	2
412	этого слова	1	2
413	авторской речью	1	2
414	чужой голос	1	2
415	и различные	2	2
416	остается в	5	2
417	например у	2	2
418	себе еще	1	2
419	вне его	2	2
420	нами уже	1	2
421	и времени	1	2
422	здесь конечно	1	2
423	речи как	2	2
424	сознания и	1	2
425	узком смысле	4	2
426	в результате	2	2
427	для нас	5	2
428	в системе	1	2
429	здесь только	1	2
430	более глубокое	1	2
431	есть от	2	2
432	сказать что	3	2
433	выходят за	1	2
434	как слово	2	2
435	значение в	2	2
436	во всяком	3	2
437	все что	2	2
438	они не	2	2
439	и начала	1	1
440	слово ибо	1	1
441	стилизации говорит	1	1
442	романа очень	1	1
443	его моментов	2	1
444	две реплики	2	1
445	одного высказывания	5	1
446	он может	1	1
447	ивана карамазова	1	1
448	в чужой	2	1
449	в средние	1	1
450	и есть	1	1
451	специфический предмет	1	1
452	из самых	1	1
453	но главное	1	1
454	контекста в	2	1
455	по преимуществу	1	1
456	мировоззрения и	1	1
457	игры с	2	1
458	случае оно	1	1
459	оно было	2	1
460	от которых	1	1
461	собственном смысле	3	1
462	и могут	1	1
463	всей ее	1	1
464	и готовое	1	1
465	разнообразнейшие формы	1	1
466	авторская речь	1	1
467	на материале	2	1
468	о способах	1	1
469	каждом новом	1	1
470	говорящего коллектива	1	1
471	входит в	4	1
472	без дистанции	1	1
473	в синтаксической	1	1
474	дан в	1	1
475	стиля в	1	1
476	этой линии	1	1
477	язык как	3	1
478	и пародией	1	1
479	именно к	2	1
480	высказывания в	1	1
481	своими корнями	2	1
482	и стиль	1	1
483	мировой литературе	2	1
484	на себе	1	1
485	на тему	1	1
486	слова например	2	1
487	что говорят	2	1
488	и чужого	2	1
489	этом такое	1	1
490	по замыслу	2	1
491	их слова	1	1
492	и заставляет	1	1
493	между репликами	1	1
494	подчеркнуть что	2	1
495	его роль	1	1
496	в ней	3	1
497	слово ему	1	1
498	литературы и	1	1
499	свой голос	2	1
500	наоборот для	1	1
501	между собой	1	1
502	всем этим	2	1
503	это возможно	2	1
504	и возможности	1	1
505	слово на	1	1
506	в широком	1	1
507	этой почве	1	1
508	за свое	1	1
509	в нашем	2	1
510	не довлеет	1	1
511	то мы	1	1
512	одним словом	2	1
513	различия между	1	1
514	которую она	1	1
515	но как	2	1
516	остаются в	1	1
517	который мы	1	1
518	менее всего	2	1
519	в новом	2	1
520	при условии	1	1
521	прозы в	4	1
522	вступают в	1	1
523	речам героев	1	1
524	его возможные	1	1
525	и речи	2	1
526	бы до	1	1
527	чужими словами	1	1
528	к сожалению	1	1
529	в собственном	3	1
530	характер и	1	1
531	стилизацией и	1	1
532	без другого	1	1
533	и речевых	1	1
534	этом его	1	1
535	как к	3	1
536	что как	1	1
537	слова эта	1	1
538	прозаического слова	1	1
539	все остальные	1	1
540	однако не	1	1
541	не сливается	1	1
542	могли бы	1	1
543	нами в	1	1
544	характер ее	1	1
545	своего художественного	1	1
546	и художественного	1	1
547	пародия или	1	1
548	сливается с	4	1
549	та же	1	1
550	точку зрения	3	1
551	в целом	1	1
552	время это	2	1
553	этих моментов	1	1
554	без учета	1	1
555	языка а	5	1
556	знаем в	1	1
557	имеет громадное	1	1
558	нем двух	1	1
559	рассказ о	1	1
560	поэтому при	1	1
561	с их	3	1
562	романа но	2	1
563	романа оставляет	1	1
564	корнями в	2	1
565	а вовсе	2	1
566	зрения его	1	1
567	но прежде	2	1
568	на его	2	1
569	что она	1	1
570	сказать в	1	1
571	человек не	1	1
572	говорили в	1	1
573	между героями	1	1
574	и еще	1	1
575	и социальной	3	1
576	одном высказывании	1	1
577	кажется нам	2	1
578	но некоторые	1	1
579	слова к	4	1
580	характер в	1	1
581	в плане	5	1
582	слились в	1	1
583	ней не	1	1
584	мы говорили	1	1
585	одно и	1	1
586	поэтому слово	1	1
587	стилизация а	1	1
588	внешний характер	1	1
589	его романах	2	1
590	типы и	1	1
591	и характер	1	1
592	сознание и	3	1
593	влиять на	1	1
594	на этой	1	1
595	говорить не	1	1
596	его в	4	1
597	знает что	1	1
598	оставляет в	2	1
599	для нее	1	1
600	и иных	4	1
601	и перерождения	1	1
602	моменты в	1	1
603	всегда наличны	1	1
604	за ней	2	1
605	оно стремится	2	1
606	не соответствует	1	1
607	может стремиться	1	1
608	он является	1	1
609	в них	6	1
610	на которую	1	1
611	чужому голосу	1	1
612	и совершается	1	1
613	но лишь	2	1
614	особенно на	2	1
615	не всегда	2	1
616	и уже	1	1
617	всегда и	1	1
618	несмотря на	1	1
619	и чужим	1	1
620	чем в	2	1
621	быть также	2	1
622	их автора	1	1
623	в один	1	1
624	она берет	1	1
625	этих произведений	1	1
626	менее чем	1	1
627	во второй	1	1
628	при изучении	1	1
629	речи от	1	1
630	или точнее	1	1
631	в эпохи	1	1
632	языка если	2	1
633	сторон и	1	1
634	голосов поэтому	1	1
635	в такой	1	1
636	эта тема	1	1
637	ее же	1	1
638	место в	1	1
639	не столько	3	1
640	романа который	1	1
641	мы теперь	1	1
642	чистота и	1	1
643	от поэтического	1	1
644	нем он	1	1
645	для изучения	1	1
646	возникли из	1	1
647	но эта	2	1
648	остается вне	4	1
649	но во	1	1
650	слове ведь	1	1
651	нем новые	1	1
652	возможно только	1	1
653	однако в	2	1
654	степени определяется	1	1
655	и единого	1	1
656	распадающийся на	1	1
657	даже в	2	1
658	и вся	1	1
659	и определенный	1	1
660	и разновидности	1	1
661	к пределу	1	1
662	лишь косвенно	1	1
663	объектную тень	1	1
664	он остается	1	1
665	не регулируется	1	1
666	и вносить	1	1
667	самого начала	1	1
668	этими двумя	1	1
669	дело не	1	1
670	освободиться от	1	1
671	мышления и	5	1
672	тогда когда	2	1
673	и притом	1	1
674	и падения	1	1
675	и остается	3	1
676	весь этот	1	1
677	его собственного	1	1
678	и два	1	1
679	возможное слово	1	1
680	героев и	1	1
681	и внутренней	2	1
682	и отдельных	1	1
683	эта внутренняя	1	1
684	и имеет	1	1
685	и снова	1	1
686	чтобы стать	1	1
687	лицо на	1	1
688	иметь в	1	1
689	во всякой	1	1
690	синтаксической конструкции	1	1
691	нем в	3	1
692	и автор	1	1
693	значение этого	1	1
694	словом но	1	1
695	человека если	1	1
696	для всего	1	1
697	явления стилизация	1	1
698	от власти	1	1
699	только его	1	1
700	и без	1	1
701	действительности но	1	1
702	речи не	2	1
703	а во	1	1
704	а лишь	2	1
705	чужие слова	3	1
706	связи с	3	1
707	ибо все	1	1
708	стилизация может	1	1
709	в более	2	1
710	внешней и	1	1
711	в сознании	1	1
712	для осуществления	1	1
713	возможно в	1	1
714	слова его	5	1
715	акцент и	1	1
716	только с	2	1
717	не столь	1	1
718	становится объектом	2	1
719	точном смысле	2	1
720	в области	2	1
721	что часто	1	1
722	есть к	1	1
723	стиль и	1	1
724	при определенных	1	1
725	в мировой	2	1
726	значение чужого	1	1
727	как предмете	1	1
728	нисколько не	1	1
729	с исключительной	1	1
730	условность и	1	1
731	лежит в	1	1
732	человека в	5	1
733	глубокое и	1	1
734	одну и	1	1
735	значительной степени	6	1
736	с авторской	1	1
737	и другим	2	1
738	здесь они	1	1
739	или поздно	1	1
740	он никогда	1	1
741	поэтического языка	1	1
742	что при	1	1
743	этого второго	1	1
744	правда не	1	1
745	некоторой степени	1	1
746	диалогическое отношение	1	1
747	и самое	1	1
748	эти типы	1	1
749	того чтобы	2	1
750	как не	1	1
751	как один	1	1
752	его художественного	2	1
753	из главных	1	1
754	и диалогические	1	1
755	объектных и	1	1
756	без преломления	1	1
757	от времени	1	1
758	с самого	1	1
759	роль в	2	1
760	мы наблюдаем	2	1
761	стремиться к	2	1
762	если они	1	1
763	художественной прозы	2	1
764	в соответствующем	1	1
765	понимание и	1	1
766	и ту	1	1
767	в прямой	2	1
768	не с	3	1
769	этого чужого	1	1
770	глубоко и	3	1
771	речь как	1	1
772	еще в	1	1
773	и внутренняя	1	1
774	различным может	1	1
775	в последней	1	1
776	определенным образом	1	1
777	поэтому в	1	1
778	разговорного языка	1	1
779	с человеком	1	1
780	но может	1	1
781	связанная с	1	1
782	довлеет одному	1	1
783	него свое	1	1
784	слово начинает	1	1
785	силы и	1	1
786	не был	2	1
787	и герой	1	1
788	за пределами	1	1
789	объединить в	1	1
790	среди всех	1	1
791	или на	2	1
792	в сфере	2	1
793	может не	2	1
794	в значительной	6	1
795	от него	5	1
796	языке как	3	1
797	героев например	1	1
798	его смысла	1	1
799	социально-типическую или	1	1
800	нем не	1	1
801	смысле не	1	1
802	или иначе	1	1
803	увидеть и	1	1
804	и наших	1	1
805	из своего	1	1
806	этого высказывания	1	1
807	отметить что	3	1
808	именно такое	1	1
809	язык в	6	1
810	наконец в	4	1
811	в художественной	1	1
812	века и	1	1
813	всех слов	1	1
814	ее как	1	1
815	о предмете	1	1
816	его влиянием	1	1
817	и существенно	2	1
818	и она	1	1
819	пушкина конечно	1	1
820	как объект	1	1
821	в литературе	1	1
822	существенно и	2	1
823	без оговорки	1	1
824	степени его	1	1
825	быть и	3	1
826	один из	5	1
827	в драме	1	1
828	в двух	1	1
829	романа и	5	1
830	отношения слова	1	1
831	проникнуть в	1	1
832	в какой	1	1
833	должен был	1	1
834	эта общая	1	1
835	здесь о	1	1
836	никак нельзя	1	1
837	говорит только	1	1
838	смысловая структура	2	1
839	точка зрения	2	1
840	с одной	5	1
841	именно на	2	1
842	со всеми	2	1
843	дистанции без	1	1
844	действительно может	1	1
845	из которого	1	1
846	существенным и	1	1
847	и чужое	1	1
848	не решенным	1	1
849	так можно	1	1
850	становятся двуголосыми	1	1
851	своим собственным	1	1
852	отнести к	1	1
853	языка как	7	1
854	чужого высказывания	2	1
855	обстоит дело	2	1
856	это значение	1	1
857	него и	1	1
858	но самое	1	1
859	а это	1	1
860	процессе его	1	1
861	рано или	1	1
862	он стремится	2	1
863	высказывание на	1	1
864	и социально	1	1
865	его и	2	1
866	и соответствующего	1	1
867	конечно лишь	1	1
868	характерно что	1	1
869	в роман	3	1
870	всяком случае	2	1
871	его мире	1	1
872	самого слова	1	1
873	синтаксических и	1	1
874	свой смысл	2	1
875	периода как	1	1
876	не о	1	1
877	может служить	1	1
878	до некоторой	1	1
879	дело и	1	1
880	свое выражение	1	1
881	в письменной	1	1
882	она имеет	1	1
883	даже и	4	1
884	чувствует себя	1	1
885	острое ощущение	1	1
886	жизни в	2	1
887	результате их	1	1
888	слово также	1	1
889	одной стороны	5	1
890	один тип	1	1
891	даже не	1	1
892	этой проблемы	1	1
893	он живет	1	1
894	с другим	1	1
895	оно лишь	1	1
896	не обязательно	1	1
897	именно в	2	1
898	а именно	2	1
899	строится в	1	1
900	и самая	1	1
901	случаев в	1	1
902	чужой мысли	1	1
903	и др	4	1
904	в живых	1	1
905	что не	1	1
906	приближаться к	1	1
907	с очень	1	1
908	конечно совершенно	1	1
909	в некоторых	3	1
910	связано с	3	1
911	смысла и	3	1
912	он звучит	1	1
913	оно дано	1	1
914	человека но	1	1
915	опять же	1	1
916	как стилизация	1	1
917	вне высказывания	1	1
918	которых мы	2	1
919	стилизация отличается	1	1
920	не исключает	1	1
921	и самый	1	1
922	не на	1	1
923	однако и	1	1
924	слово из	1	1
925	человек в	6	1
926	взаимоотношения между	1	1
927	выражения себя	1	1
928	очень легко	2	1
929	но есть	1	1
930	и слово	2	1
931	в последующем	1	1
932	в связи	2	1
933	языка непосредственно	1	1
934	как ни	1	1
935	может иметь	3	1
936	все более	1	1
937	в сторону	1	1
938	предмет речи	1	1
939	и особенно	2	1
940	говорить здесь	1	1
941	и потому	7	1
942	как это	3	1
943	мы говорим	1	1
944	и оценки	1	1
945	определяет его	1	1
946	установкой на	3	1
947	в речах	2	1
948	ибо оно	1	1
949	этого типа	1	1
950	берет слово	1	1
951	с некоторыми	1	1
952	лежат в	1	1
953	слова о	2	1
954	и там	3	1
955	сложившееся и	1	1
956	в форме	2	1
957	вокруг себя	1	1
958	относятся все	1	1
959	стилизации в	1	1
960	пределах одной	1	1
961	еще раз	3	1
962	слова ибо	1	1
963	этом случае	6	1
964	вне себя	2	1
965	голоса и	3	1
966	новые стороны	1	1
967	слово для	3	1
968	и единственного	2	1
969	многообразно переплетаются	1	1
970	силу и	1	1
971	быть очень	3	1
972	которые оно	1	1
973	выходят и	1	1
974	предметной направленности	1	1
975	роман но	2	1
976	скрещиваются и	1	1
977	прозаического стиля	1	1
978	особенности слова	1	1
979	между стилизацией	1	1
980	известной степени	2	1
981	не знаем	2	1
982	для выражения	1	1
983	живет и	1	1
984	предмет как	2	1
985	раз подчеркнуть	1	1
986	такова стилизация	1	1
987	в точном	2	1
988	мира и	5	1
989	языковые особенности	1	1
990	романе и	2	1
991	решенным и	1	1
992	совершенно иной	1	1
993	обращается к	1	1
994	себя самого	1	1
995	с установкой	3	1
996	пародия сказ	1	1
997	с высоты	1	1
998	но зато	1	1
999	из существеннейших	2	1
1000	иначе обстоит	1	1
1001	все они	2	1
1002	важное значение	1	1
1003	лишь тогда	2	1
1004	оценку и	1	1
1005	социально и	1	1
1006	в свою	3	1
1007	конечно далеко	1	1
1008	средние века	1	1
1009	и внутренне	2	1
1010	в частности	1	1
1011	он дан	1	1
1012	в последнем	1	1
1013	мы коснемся	1	1
1014	одновременно и	3	1
1015	степень объектности	1	1
1016	сопоставление и	1	1
1017	и диалог	1	1
1018	у толстого	1	1
1019	слияние в	1	1
1020	свои слова	1	1
1021	его разновидности	1	1
1022	ли они	1	1
1023	и слов	1	1
1024	важно для	1	1
1025	быть конечно	1	1
1026	в своих	1	1
1027	пространстве и	1	1
1028	отвлекается от	1	1
1029	снова и	1	1
1030	каждое слово	1	1
1031	к этому	1	1
1032	в таком	4	1
1033	неразрывно связано	1	1
