N	2gram	Ircho_Kome_1	Mirosoze
267	мира в	1	1
268	все остальные	3	1
269	и как	3	1
270	его к	1	1
271	вот на	1	1
272	из жизни	1	1
273	жизни эта	1	1
274	в целом	3	1
275	поскольку в	1	1
276	ее как	1	1
277	право на	2	1
278	раз в	2	1
279	бы только	1	1
280	только один	2	1
281	чем его	1	1
282	о других	1	1
283	на то	3	1
284	и другим	1	1
285	европейской культуры	1	1
286	не могли	1	1
287	но все	1	1
288	значительной степени	1	1
289	же не	1	1
290	то чтобы	1	1
291	они должны	1	1
292	в другом	4	1
293	об этом	1	1
294	с целью	1	1
295	на протяжении	4	1
296	цивилизации и	1	1
297	было бы	2	1
298	к миру	1	1
299	начала и	1	1
300	после этого	1	1
301	и тем	2	1
302	за ней	1	1
303	то остается	1	1
304	к которым	1	1
305	с тем	1	1
306	первые два	1	1
307	и уже	1	1
308	которой он	1	1
309	в я	1	1
310	с такой	1	1
311	на себя	2	1
312	перед собой	1	1
313	которую он	2	1
314	бы на	1	1
315	но если	1	1
316	можно найти	1	1
317	человека хотя	1	1
318	и без	2	1
319	во времена	1	1
320	в котором	4	1
321	к одному	1	1
322	в которых	1	1
323	должны были	8	1
324	ответить на	1	1
325	стало быть	1	1
326	одном из	4	1
327	него не	1	1
328	земле и	1	1
329	и более	1	1
330	между двумя	1	1
331	чувствовала себя	1	1
332	народа это	1	1
333	но они	1	1
334	принимает все	1	1
335	не знающих	1	1
336	для каждого	1	1
337	к этим	3	1
338	не по	1	1
339	в самых	1	1
340	следовательно и	1	1
341	ему и	2	1
342	и теперь	2	1
343	в сознании	3	1
344	того же	2	1
345	до того	1	1
346	слова о	2	1
347	что на	1	1
348	а мы	2	1
349	его для	1	1
350	не могут	1	1
351	ее на	1	1
352	мало чем	1	1
353	сомневаться в	1	1
354	что отец	1	1
355	за его	1	1
356	общественное мнение	1	1
357	для себя	2	1
358	всего этого	2	1
359	он с	1	1
360	говорили что	1	1
361	приводит к	1	1
362	роль в	1	1
363	в финале	2	1
364	им как	1	1
365	и сам	3	1
366	в борьбе	1	1
367	мог бы	2	1
368	и каждый	1	1
369	до самой	1	1
370	когда в	1	1
371	стороне от	1	1
372	мира и	1	1
373	от начала	1	1
374	с человеком	1	1
375	находится в	2	1
376	именно потому	2	1
377	а также	4	1
378	на вопрос	1	1
379	в значительной	1	1
380	путь к	2	1
381	это в	1	1
382	ибо и	1	1
383	и только	1	1
384	но нельзя	1	1
385	наконец в	1	1
386	к концу	1	1
387	понять на	1	1
388	не находящая	1	1
389	которым он	1	1
390	ли он	1	1
391	в пути	1	1
392	но ни	1	1
393	в стороне	1	1
394	начало в	1	1
395	бы ни	1	1
396	об их	1	1
397	к земле	1	1
398	которому он	1	1
399	идеи в	1	1
400	и у	3	1
401	а напротив	1	1
402	очень существенное	1	1
403	не принимает	1	1
404	не дает	1	1
405	вступили на	1	1
406	мир в	1	1
407	никто не	1	1
408	народа но	1	1
409	и толстой	1	1
410	смысле этого	1	1
411	для них	2	1
412	этом отношении	3	1
413	конца в	1	1
414	протяжении всего	2	1
415	он претендует	1	1
416	возможно что	1	1
417	с другой	5	1
418	хоть и	2	1
419	вслед за	2	1
420	миру и	1	1
421	даже самого	1	1
422	в соревновании	1	1
423	и прежде	1	1
424	во второй	3	1
425	такое же	1	1
426	а с	1	1
427	на которые	2	1
428	был человеком	2	1
429	он считал	1	1
430	к более	1	1
431	также в	2	1
432	у других	2	1
433	мире для	1	1
434	человек есть	1	1
435	о чем	1	1
436	на эту	1	1
437	так страшно	1	1
438	основная мысль	1	1
439	действует в	1	1
440	не осталось	1	1
441	связь с	1	1
442	на самом	1	1
443	независимо от	2	1
444	в разговоре	1	1
445	могущество и	1	1
446	героев которые	1	1
447	по своему	3	1
448	в изображении	1	1
449	в той	1	1
450	он становится	1	1
451	а между	1	1
452	на чьей	1	1
453	а потом	1	1
454	как две	1	1
455	этого слова	1	1
456	с этой	1	1
457	чьей стороне	1	1
458	все это	5	1
459	человеку вне	1	1
460	которые были	1	1
461	две стихии	1	1
462	не достигает	1	1
463	культуры и	1	1
464	формы и	1	1
465	идею социального	1	1
466	а к	2	1
467	когда он	1	1
468	целый ряд	1	1
469	как теперь	2	1
470	конце концов	4	1
471	только что	2	1
472	на такой	1	1
473	этом они	1	1
474	могли быть	2	1
475	ты не	1	1
476	с ней	1	1
477	для исследования	2	1
478	в тридцать	1	1
479	связей и	1	1
480	остается на	1	1
481	ко всему	1	1
482	культуры в	1	1
483	всего как	1	1
484	этим объясняется	1	1
485	легко понять	1	1
486	лишь они	1	1
487	а может	1	1
488	к этой	1	1
489	по поводу	4	1
490	к этому	4	1
491	как на	1	1
