N	3gram	Tiupa_Narr_1	TeoriaLi
175	слова в соответствии	1	1
176	один отдельный кадр	1	1
177	восприятия в каждый	1	1
178	кадры повествования а	1	1
179	автором в кадры	1	1
180	во втором эпизоде	2	1
181	здоровая порядок фокусирующих	1	1
182	все что может	1	1
183	тексте а не	1	1
184	с кротким мягким	1	1
185	душевная характеристика душечки	1	1
186	находится или движется	1	1
187	вследствие того что	1	1
188	тем или иным	2	1
189	казалось бы место	1	1
190	состав такого кадра	1	1
191	фразы устанавливает задаваемый	1	1
192	жизни то есть	1	1
193	в следующей главе	1	1
194	строго отграниченная система	1	1
195	поэтому вслед за	1	1
196	стремится к однозначности	1	1
197	однако все они	1	1
198	это была тихая	1	1
199	отрезок времени в	1	1
200	определений таков что	1	1
201	последовательно вводятся автором	1	1
202	состоит как раз	1	1
203	например так и	1	1
204	оказывается всего лишь	1	1
205	очередь членится на	1	1
206	формах косвенной речи	1	1
207	в ударном положении	1	1
208	имея в виду	1	1
209	характеристика душечки постепенно	1	1
210	нем звучит один	1	1
211	самая тривиальная в	1	1
212	бы место лишь	1	1
213	живет в готовом	1	1
214	о том что	2	1
215	текста но и	1	1
216	или движется один	1	1
217	в пределах кадрового	1	1
218	поименованное в тексте	1	1
219	подхваченная и усиленная	1	1
220	кротким мягким взглядом	1	1
221	устанавливает задаваемый читателю	1	1
222	собственно говоря и	1	1
223	смерти чиновника или	1	1
224	не все что	1	1
225	жалостливая барышня с	1	1
226	и является в	1	1
227	такого кадра входит	1	1
228	между тем это	1	1
229	в маркированном положении	2	1
230	по сути дела	1	1
231	в ходе чтения	1	1
232	на мягкую белую	1	1
233	шею с темной	1	1
234	в этих случаях	1	1
235	к одному из	1	1
236	была тихая добродушная	1	1
237	стремился к полноте	1	1
238	и оцененном мире	1	1
239	в поле зрения	1	1
240	щеки на мягкую	1	1
241	звучит один голос	1	1
242	а в то	1	1
243	белую шею с	1	1
244	художественного высказывания в	1	1
245	заслоняется крупным планом	1	1
246	восприятие определений таков	1	1
247	для того чтобы	3	1
248	ракурс видения в	1	1
249	кадр внутреннего зрения	1	1
250	таков что душевная	1	1
251	к тому же	5	1
252	по себе а	1	1
253	в нем звучит	1	1
254	отграниченная система смыслов	1	1
255	в каждый малый	1	1
256	было и не	1	1
