N	2gram	Bakhtin_fo_2	FransuaR
408	весьма древний	1	1
409	был и	1	1
410	смерть с	1	1
411	особенно часто	1	1
412	особого арго	1	1
413	в несколько	1	1
414	есть не	1	1
415	очень широко	1	1
416	на тех	1	1
417	источников и	1	1
418	мы имеем	2	1
419	человеческой природы	2	1
420	дается и	1	1
421	и момент	1	1
422	что уже	1	1
423	большой литературы	1	1
424	на эти	1	1
425	почти все	3	1
426	одновременно в	1	1
427	роман с	1	1
428	есть нечто	1	1
429	принадлежит к	2	1
430	письма к	1	1
431	вместо того	1	1
432	жизни как	2	1
433	но чтобы	1	1
434	конечно и	1	1
435	в числе	1	1
436	подчеркнуть что	1	1
437	и он	4	1
438	наконец необходимо	1	1
439	и официальной	1	1
440	смысл и	1	1
441	меньше чем	1	1
442	таких высоких	1	1
443	кн iv	14	1
444	и временной	1	1
445	между собой	1	1
446	повсюду в	1	1
447	бочку здесь	1	1
448	этого эпизода	1	1
449	тем как	1	1
450	это имеет	1	1
451	а следовательно	3	1
452	не исчерпываются	1	1
453	после данте	1	1
454	ибо то	1	1
455	о смерти	2	1
456	нею в	1	1
457	ему пришлось	1	1
458	не входит	1	1
459	в общем	1	1
460	менее всего	1	1
461	театральных подмостков	1	1
462	мировоззрения где	1	1
463	нет и	3	1
464	что они	4	1
465	связи и	1	1
466	гаргантюа к	1	1
467	образов но	1	1
468	конца она	1	1
469	не давали	1	1
470	что во	1	1
471	в одной	2	1
472	похожа на	1	1
473	его стиль	1	1
474	него существует	1	1
475	все остальные	1	1
476	они дают	1	1
477	когда он	1	1
478	рабле культура	1	1
479	не являются	1	1
480	далее рабле	1	1
481	гаргантюа в	1	1
482	от этого	2	1
483	тон и	2	1
484	бы и	1	1
485	призывом к	1	1
486	всего романа	2	1
487	время карнавала	1	1
488	художественного мышления	1	1
489	аспекте поэтому	1	1
490	в тех	1	1
491	рождение гаргантюа	1	1
492	книгу только	1	1
493	с некоторым	1	1
494	им в	1	1
495	и тот	1	1
496	этого образа	1	1
497	беседе во	1	1
498	имеем в	3	1
499	и вечной	1	1
500	в ряду	4	1
501	в наших	1	1
502	не могла	2	1
503	носит у	1	1
504	все они	3	1
505	миром где	1	1
506	от греческого	1	1
507	этом свидетельствует	1	1
508	вернуться к	1	1
509	оно было	2	1
510	при виде	3	1
511	что должно	1	1
512	не как	1	1
513	но прежде	1	1
514	материя и	1	1
515	и по	3	1
516	всех своих	1	1
517	в образе	4	1
518	так например	1	1
519	в основу	1	1
520	половой орган	1	1
521	с формами	2	1
522	а затем	3	1
523	в совершенно	3	1
524	связанных с	3	1
525	питьем половой	1	1
526	особенности в	1	1
527	а как	1	1
528	его в	6	1
529	это было	1	1
530	мире как	1	1
531	бы нам	1	1
532	местах своей	1	1
533	в преисподней	1	1
534	моменты в	1	1
535	почти и	1	1
536	смеха к	1	1
537	весь мир	3	1
538	и тем	1	1
539	особое отношение	1	1
540	в беседе	1	1
541	действий и	1	1
542	смерть и	8	1
543	по всему	3	1
544	превращаются в	1	1
545	все равно	1	1
546	особенности на	1	1
547	как об	1	1
548	с тем	2	1
549	и уже	1	1
550	переходим к	3	1
551	несмотря на	1	1
552	и пьянство	1	1
553	чем в	1	1
554	в тоне	1	1
555	очень важный	2	1
556	должно быть	5	1
557	такой же	1	1
558	рабле очень	1	1
559	не употребляет	1	1
560	на первый	3	1
561	на античный	1	1
562	имен и	1	1
563	этом случае	2	1
564	и их	4	1
565	определяется и	1	1
566	в отношении	2	1
567	именно и	1	1
568	первый план	2	1
569	в преисподнюю	1	1
570	и смерть	4	1
571	бытовой и	2	1
572	с точки	8	1
573	самый момент	1	1
574	эпизоде с	4	1
575	имеется и	1	1
576	еды питья	2	1
577	наконец они	1	1
578	сюда в	1	1
579	от его	1	1
580	тогда еще	1	1
581	человеческого тела	12	1
582	романе имеются	1	1
583	путем их	1	1
584	материях и	1	1
585	но эта	2	1
586	образом и	1	1
587	в небольшом	1	1
588	которые в	1	1
589	не в	9	1
590	такую же	1	1
591	друг другу	2	1
592	и эти	1	1
593	по ту	2	1
594	и более	2	1
595	в прошлом	3	1
596	не могли	3	1
597	чтобы это	1	1
598	уже сказали	3	1
599	карнавала у	1	1
600	время еды	1	1
601	монахах которые	1	1
602	важно лишь	1	1
603	огромное место	1	1
604	по себе	2	1
605	в историческом	2	1
606	случае мы	1	1
607	сам он	1	1
608	тому что	1	1
609	раз и	1	1
610	едой питьем	1	1
611	этот конец	1	1
612	новый тон	1	1
613	определяющее влияние	1	1
614	но отдельные	1	1
615	о значении	1	1
616	них не	1	1
617	зад и	1	1
618	самого начала	1	1
619	еще довольно	1	1
620	эти формы	2	1
621	четвертую книгу	1	1
622	правда в	1	1
623	и притом	1	1
624	миру но	1	1
625	героев и	4	1
626	прошлым и	2	1
627	эпизод в	1	1
628	но только	1	1
629	и гуманизм	1	1
630	ложную картину	1	1
631	никогда не	6	1
632	слово и	1	1
633	самой жизни	3	1
634	под этим	1	1
635	и весь	2	1
636	своими спутниками	1	1
637	все стороны	2	1
638	как она	1	1
639	все дело	1	1
640	по своей	1	1
641	прежде чем	3	1
642	мире и	2	1
643	есть это	1	1
644	был так	1	1
645	изображается как	1	1
646	входят в	1	1
647	уже и	1	1
648	что на	3	1
649	этих образов	2	1
650	за ними	4	1
651	и несколько	2	1
652	в стиле	1	1
653	одно и	1	1
654	чрезвычайно важно	1	1
655	время можно	1	1
656	на границе	3	1
657	наконец в	2	1
658	второй книги	2	1
659	возрождения и	1	1
660	с телом	2	1
661	и дух	2	1
662	всего в	3	1
663	с полной	1	1
664	здесь они	2	1
665	всех отношениях	1	1
666	из игры	1	1
667	божественной бутылки	2	1
668	смерти и	4	1
669	бы он	1	1
670	где он	1	1
671	образов рабле	1	1
672	всегда в	1	1
673	существует только	1	1
674	здесь еще	3	1
675	домашнего обихода	1	1
676	в телесный	3	1
677	образы и	1	1
678	значении в	1	1
679	свою очередь	1	1
680	значительной мере	1	1
681	связи со	1	1
682	упомянем еще	1	1
683	книга романа	1	1
684	книги и	1	1
685	перспективы и	1	1
686	нами выше	1	1
687	смерти в	11	1
688	в себя	2	1
689	в произведении	1	1
690	с самого	1	1
691	говорили что	1	1
692	в пределах	5	1
693	они должны	1	1
694	к смерти	4	1
695	дано в	2	1
696	смысле но	1	1
697	он так	2	1
698	роману рабле	1	1
699	в нескольких	1	1
700	задний проход	2	1
701	и италии	1	1
702	эпистемона в	2	1
703	было в	1	1
704	здесь как	1	1
705	в плоскости	2	1
706	отсюда и	2	1
707	и смех	3	1
708	же принадлежит	1	1
709	она была	1	1
710	том как	3	1
711	гротескный характер	1	1
712	имеется в	1	1
713	употребляет в	1	1
714	жизнь и	3	1
715	мы в	1	1
716	образов у	1	1
717	свободной и	1	1
718	историческом аспекте	1	1
719	и вообще	1	1
720	высокое и	1	1
721	громадное значение	5	1
722	с ним	4	1
723	этого будущего	1	1
724	мировоззрения рабле	1	1
725	и живой	1	1
726	другом месте	2	1
727	этих условиях	1	1
728	внимание на	1	1
729	за пределами	1	1
730	и что	1	1
731	др и	1	1
732	там же	1	1
733	все его	4	1
734	образы эти	1	1
735	моменты и	1	1
736	не выходит	1	1
737	принимают участие	1	1
738	этих вопросов	1	1
739	и изображение	1	1
740	этот момент	1	1
741	функций в	1	1
742	образы этого	1	1
743	на одном	1	1
744	так далее	1	1
745	же характер	1	1
746	существенную роль	1	1
747	есть с	1	1
748	и только	2	1
749	в бытовой	1	1
750	филологов и	1	1
751	соли в	1	1
752	врач и	1	1
753	которой все	1	1
754	всего этого	1	1
755	обжорство и	1	1
756	и об	1	1
757	которой в	1	1
758	вообще в	1	1
759	в него	1	1
760	рабле так	1	1
761	поэтому все	1	1
762	неразрывно сплетены	1	1
763	еще о	1	1
764	высоких материях	1	1
765	и всего	1	1
766	того что	3	1
767	после смерти	1	1
768	наконец и	2	1
769	что здесь	2	1
770	быть и	2	1
771	правах и	1	1
772	и одновременно	1	1
773	такая же	1	1
774	всякого рода	1	1
775	стиль в	1	1
776	важное значение	1	1
777	полной ясностью	1	1
778	только под	2	1
779	дело с	1	1
780	что даже	1	1
781	не имеет	1	1
782	и xx	1	1
783	xx веков	1	1
784	ином тоне	1	1
785	xix и	1	1
786	здесь с	1	1
787	вопрос об	1	1
788	в теле	1	1
789	с одной	2	1
790	был также	1	1
791	в качестве	3	1
792	лишь бы	1	1
793	в фарсах	1	1
794	так что	4	1
795	для всех	1	1
796	литературы в	2	1
797	его этот	1	1
798	иной форме	1	1
799	и молитвы	1	1
800	в новое	1	1
801	в виде	1	1
802	участие в	1	1
803	характерно что	2	1
804	ни с	1	1
805	ведь это	1	1
806	ними нет	1	1
807	и также	1	1
808	представлений о	2	1
809	у лукиана	1	1
810	в землю	1	1
811	не для	2	1
812	но что	1	1
813	каждый из	2	1
814	широко и	1	1
815	все такие	1	1
816	и вместе	1	1
817	он для	1	1
818	открытым небом	1	1
819	ее на	1	1
820	с обращения	1	1
821	же еще	1	1
822	котором в	1	1
823	и панурга	1	1
824	из приведенных	1	1
825	значение имеет	2	1
826	точном смысле	1	1
827	без всякой	1	1
828	точек зрения	1	1
829	последнем счете	2	1
830	значение которое	1	1
831	литературу и	1	1
832	этот синтез	1	1
833	что тот	1	1
834	и преходящее	1	1
835	непосредственное соседство	3	1
836	и телесной	1	1
837	близок к	1	1
838	смерти героев	3	1
839	такое же	1	1
840	что не	1	1
841	были созданы	1	1
842	ничем не	1	1
843	по нескольку	1	1
844	и самый	2	1
845	них и	1	1
846	более того	1	1
847	не на	3	1
848	отнюдь не	4	1
849	его эпохи	1	1
850	и слово	1	1
851	гаргантюа с	1	1
852	под влиянием	1	1
853	мира в	3	1
854	разложения и	1	1
855	гомер образец	1	1
856	всех филологов	1	1
857	своей книги	1	1
858	каждое блюдо	1	1
859	так же	2	1
860	как это	2	1
861	и особое	1	1
862	его на	1	1
863	из мочи	2	1
864	мире рабле	2	1
865	не могут	1	1
866	и глубоко	1	1
867	в церковь	1	1
868	к самой	1	1
869	входит конечно	1	1
870	имеет существенное	1	1
871	эти образы	2	1
872	времени с	1	1
873	вовлекают в	1	1
874	быть только	1	1
875	мужской половой	2	1
876	да и	1	1
877	как средство	1	1
878	же ряд	1	1
879	в человеческом	1	1
880	с рядом	16	1
881	форм человеческого	1	1
882	мыслится как	2	1
883	в уже	1	1
884	и жизнь	1	1
885	пародия на	2	1
886	дело здесь	1	1
887	всего может	1	1
888	в это	3	1
889	поэтому они	1	1
890	ко времени	1	1
891	в формах	1	1
892	он слышит	1	1
893	народной площади	1	1
894	вокруг него	1	1
895	в смысле	5	1
896	нисколько не	1	1
897	это уже	1	1
898	пор еще	1	1
899	в точном	1	1
900	в результате	1	1
901	мира и	9	1
902	это как	1	1
903	в настоящее	1	1
904	к телесному	1	1
905	ее и	2	1
906	но когда	1	1
907	как для	1	1
908	франции и	1	1
909	как явление	2	1
910	характер носит	4	1
911	его жизнь	1	1
912	дана в	3	1
913	этой раблезианской	1	1
914	истории реализма	1	1
915	же в	4	1
916	себе и	1	1
917	видения и	2	1
918	в целях	1	1
919	к самому	1	1
920	несколько упрощенно	1	1
921	от запора	1	1
922	в свою	1	1
923	мира здесь	1	1
924	мира он	1	1
925	не знает	2	1
926	другой стороны	1	1
927	рабле рассказывает	1	1
928	они как	1	1
929	жана и	1	1
930	больших и	1	1
931	брат жан	2	1
932	но этот	1	1
933	мы считаем	1	1
934	книги здесь	1	1
935	на различные	1	1
936	его образов	1	1
937	находящихся в	1	1
938	занимает в	1	1
939	эпохи как	1	1
940	не индивидуальное	1	1
941	кругов ада	1	1
942	ее в	3	1
943	iv гл	13	1
944	как на	2	1
945	в таком	1	1
946	во всяком	2	1
