N	2gram	Trubetskoy_1	Problema
259	эта последняя	1	2
260	такого же	1	2
261	что все	3	2
262	из отдельных	1	2
263	в другом	3	2
264	он есть	1	2
265	ведь в	2	2
266	для них	3	2
267	на основании	2	2
268	для чего	1	2
269	жизни но	1	2
270	нисколько не	2	2
271	в этих	2	2
272	и при	6	2
273	в котором	2	2
274	с точки	9	2
275	по сравнению	1	2
276	в их	4	2
277	что вся	1	2
278	мы говорили	3	2
279	не столько	1	2
280	мы теперь	1	2
281	бы о	1	2
282	и более	2	2
283	для нее	2	2
284	бы нас	2	2
285	при условии	3	2
286	и сама	1	2
287	в основе	1	2
288	отличное от	1	2
289	и всегда	1	2
290	возможно и	1	2
291	в самой	1	2
292	и по	3	2
293	однако это	1	2
294	свое собственное	2	2
295	могут быть	1	2
296	виде как	1	2
297	что оно	3	2
298	и за	1	2
299	что при	1	2
300	для себя	2	2
301	с ее	1	2
302	от друга	2	2
303	настоящее время	2	2
304	только то	1	2
305	она может	3	2
306	остается только	1	2
307	в настоящее	2	2
308	себя не	1	2
309	на отдельные	1	2
310	и во	3	2
311	переходит в	1	2
312	природы и	1	2
313	если эта	1	2
314	даже если	2	2
315	никак нельзя	1	2
316	себя в	4	2
317	к какому	1	2
318	и у	1	2
319	своим собственным	1	2
320	нас и	1	2
321	в начале	2	2
322	является не	2	2
323	из них	3	2
324	роль и	1	2
325	в известной	1	2
326	случае когда	1	2
327	от тех	1	2
328	друг друга	3	2
329	между прочим	1	2
330	от того	4	2
331	само собой	1	2
332	были бы	2	2
333	даже не	2	2
334	до сих	5	2
335	на ее	1	2
336	именно в	3	2
337	а с	2	2
338	собой а	3	2
339	только к	3	2
340	ничем не	1	2
341	человеческой жизни	1	2
342	с людьми	1	2
343	в частности	2	2
344	вместе с	4	2
345	происходит в	1	2
346	как это	1	2
347	из которых	5	2
348	по своему	1	2
349	он будет	4	2
350	по существу	5	2
351	сих пор	5	2
352	ничего кроме	1	2
353	от нас	2	2
354	и для	6	2
355	при таком	1	2
356	только тогда	1	2
357	в результате	2	2
358	своей собственной	1	2
359	ее и	1	2
360	но когда	1	2
361	от него	2	2
362	вот это	1	2
363	бы в	1	2
364	все они	3	2
365	от всякого	1	2
366	к самому	1	2
367	есть и	2	2
368	и состоит	2	2
369	это в	2	2
370	как на	8	2
371	от этой	2	1
372	речь идет	2	1
373	не должны	1	1
374	он может	1	1
375	не идет	1	1
376	идет о	1	1
377	основан на	1	1
378	что эти	1	1
379	от которых	1	1
380	должна быть	2	1
381	всякой данной	1	1
382	которых идет	1	1
383	то самое	1	1
384	и этот	3	1
385	из всех	2	1
386	от всякой	1	1
387	и ничего	1	1
388	нас от	1	1
389	древних греков	1	1
390	в семье	1	1
391	вопрос о	5	1
392	до такой	1	1
393	ведет нас	1	1
394	оно есть	1	1
395	полное и	2	1
396	и на	5	1
397	между собой	5	1
398	или все	1	1
399	советской власти	4	1
400	бы не	1	1
401	окажется в	3	1
402	заключается не	1	1
403	самих себя	3	1
404	друг к	1	1
405	исключительно только	1	1
406	и вопрос	1	1
407	в сторону	1	1
408	есть по	1	1
409	а если	1	1
410	себе и	4	1
411	было а	1	1
412	результате этого	1	1
413	которые не	1	1
414	во что	3	1
415	всю эту	2	1
416	что хотя	1	1
417	в истории	1	1
418	может принимать	1	1
419	индивидуальностей но	1	1
420	по пути	1	1
421	вытекающие из	1	1
422	имеет в	1	1
423	более или	4	1
424	и материальными	1	1
425	от этого	1	1
426	сами себя	1	1
427	перестанет быть	1	1
428	язык да	1	1
429	а во-вторых	2	1
430	из этих	3	1
431	собой в	1	1
432	остановиться на	1	1
433	и тот	2	1
434	тому же	1	1
435	иначе и	1	1
436	во многих	2	1
437	но ведь	1	1
438	но на	1	1
439	вообще не	1	1
440	на его	1	1
441	на создание	1	1
442	совершенно самостоятельные	1	1
443	а скорее	1	1
444	от которого	1	1
445	о которой	1	1
446	и когда	1	1
447	этого вопроса	1	1
448	не к	2	1
449	собой не	1	1
450	пор мы	1	1
451	том чтобы	3	1
452	чтобы в	2	1
453	что ни	1	1
454	и говорить	1	1
455	возможно только	1	1
456	но дело	1	1
457	так например	1	1
458	и заключается	1	1
459	это конечно	1	1
460	здесь мы	1	1
461	этим самым	1	1
462	делать в	1	1
463	это вдруг	1	1
464	лишь в	3	1
465	входит в	1	1
466	каждого элемента	1	1
467	нечего и	1	1
468	то все	1	1
469	быть не	1	1
470	никакой роли	1	1
471	ради этой	1	1
472	самым он	1	1
473	случае совершенно	1	1
474	в жизни	1	1
475	этого вида	2	1
476	со своими	1	1
477	не всегда	1	1
478	в своих	6	1
479	которой он	4	1
480	всегда и	1	1
481	в один	1	1
482	и того	1	1
483	перед собой	1	1
484	или менее	4	1
485	во время	2	1
486	от своего	1	1
487	и поскольку	1	1
488	с виду	3	1
489	могут не	2	1
490	в такой	1	1
491	бы привести	1	1
492	отдельных представителей	1	1
493	никакому сомнению	1	1
494	прийти к	1	1
495	на свою	1	1
496	представление о	1	1
497	оказывается что	1	1
498	знаем что	3	1
499	и другого	1	1
500	как другие	1	1
501	точку зрения	4	1
502	для данного	1	1
503	и эти	1	1
504	на другую	1	1
505	ничего другого	2	1
506	том и	2	1
507	необходимо чтобы	1	1
508	даже в	1	1
509	является вполне	1	1
510	это особенно	1	1
511	же мы	1	1
512	и вся	1	1
513	в одно	1	1
514	что с	2	1
515	каждого отдельного	2	1
516	далее что	1	1
517	принципом является	1	1
518	или что	1	1
519	из нас	1	1
520	и другое	1	1
521	тогда когда	4	1
522	хотелось бы	1	1
523	слова но	1	1
524	нас именно	1	1
525	говорить что	1	1
526	совершенно неизвестно	1	1
527	при полной	1	1
528	иметь в	1	1
529	к такому	2	1
530	того чтобы	8	1
531	только не	1	1
532	того и	1	1
533	самого предмета	1	1
534	не всякий	1	1
535	казалось бы	1	1
536	к вопросу	4	1
537	только сама	1	1
538	природы в	1	1
539	это именно	1	1
540	к ней	1	1
541	во всем	4	1
542	на него	1	1
543	если только	2	1
544	вот в	1	1
545	только от	1	1
546	если у	1	1
547	исходить из	1	1
548	являются не	1	1
549	не могут	4	1
550	к другу	1	1
551	этого и	1	1
552	совместно с	1	1
553	в одну	1	1
554	эта точка	1	1
555	в очень	1	1
556	самостоятельно и	1	1
557	то естественно	1	1
558	из всего	1	1
559	факт что	2	1
560	быть может	1	1
561	но при	1	1
562	на нем	1	1
563	всего этого	1	1
564	и единственный	1	1
565	ни стало	3	1
566	в собственном	1	1
567	всегда были	1	1
568	мы указали	2	1
569	на том	3	1
570	если они	2	1
571	котором мы	1	1
572	целое как	1	1
573	не за	1	1
574	делает возможным	1	1
575	мог бы	1	1
576	глубоко и	1	1
577	привело бы	1	1
578	не вступая	1	1
579	значит в	1	1
580	разумеется что	2	1
581	в эпоху	1	1
582	образом в	1	1
583	практически это	2	1
584	больше чем	2	1
585	и деятельности	2	1
586	это рассуждение	1	1
587	которая там	1	1
588	язык и	1	1
589	но мы	3	1
590	к одному	1	1
591	при полном	2	1
592	вопросу о	3	1
593	что бы	3	1
594	в свете	1	1
595	подпадает под	1	1
596	наконец и	1	1
597	образом как	1	1
598	сделать это	2	1
599	что только	2	1
600	же этого	1	1
601	говорили выше	1	1
602	вступление в	1	1
603	и действительно	1	1
604	представить как	1	1
605	бы ни	2	1
606	от них	1	1
607	точка зрения	1	1
608	же он	1	1
609	или мы	1	1
610	для всех	6	1
611	не можем	2	1
612	и политической	1	1
613	если и	1	1
614	или не	1	1
615	и обратно	1	1
616	и других	1	1
617	к своим	1	1
618	к каким	1	1
619	которая может	1	1
620	чтобы она	2	1
621	они сами	1	1
622	самого факта	1	1
623	у него	2	1
624	отметить что	2	1
625	они будут	2	1
626	к той	2	1
627	для того	6	1
628	а потому	5	1
629	нами не	1	1
630	с общим	1	1
631	связан с	1	1
632	что на	1	1
633	только та	1	1
634	не хочет	1	1
635	просто в	1	1
636	себе представить	1	1
637	в равновесии	1	1
638	от этих	1	1
639	собой разумеется	1	1
640	в какие	1	1
641	души и	1	1
642	к ее	1	1
643	себя и	5	1
644	что не	1	1
645	а главное	1	1
646	не нужна	2	1
647	естественно что	2	1
648	конечно нет	1	1
649	же будет	1	1
650	представляется в	1	1
651	и стал	1	1
652	поскольку она	1	1
653	которых мы	1	1
654	а наоборот	1	1
655	не исключает	1	1
656	до конца	1	1
657	не на	1	1
658	зависит от	2	1
659	черты в	1	1
660	будут иметь	1	1
661	с которым	1	1
662	однако и	1	1
663	была бы	1	1
664	этот принцип	1	1
665	хочет действительно	1	1
666	которое в	1	1
667	всех элементов	1	1
668	как та	1	1
669	тот факт	2	1
670	в европе	1	1
671	вникая в	1	1
672	этих случаях	1	1
673	который мы	1	1
674	смысле этого	1	1
675	содержат в	1	1
676	оно вовсе	1	1
677	где это	1	1
678	благодаря этому	2	1
679	и будут	3	1
680	только для	2	1
681	неразрывно связаны	1	1
682	по образцу	1	1
683	но для	2	1
684	остается в	2	1
685	самое большее	1	1
686	одного и	1	1
687	образом по	1	1
688	о котором	3	1
689	это как	1	1
690	в те	1	1
691	в отдельных	1	1
692	этой действительности	1	1
693	за нее	2	1
694	оно сразу	1	1
695	не должен	2	1
696	было только	1	1
697	зрения в	1	1
698	несмотря на	3	1
699	хотя в	1	1
700	а во	1	1
701	то хотя	1	1
702	указали на	1	1
703	не страшны	1	1
704	бы его	2	1
705	себе но	1	1
706	к другим	1	1
707	к этой	4	1
708	ее в	2	1
709	от которой	1	1
710	к этому	1	1
711	можно назвать	1	1
712	они не	1	1
