N	2gram	Bakhtin_sl_1	Myshleni
186	же как	2	2
187	или к	3	2
188	и есть	1	2
189	в котором	2	2
190	как чистое	1	2
191	той же	2	2
192	из всех	1	2
193	что между	1	2
194	в первый	1	2
195	оба эти	1	2
196	в их	4	2
197	которые он	1	2
198	столь же	2	2
199	во всех	17	2
200	пробным камнем	1	2
201	камнем для	1	2
202	нет и	1	2
203	за пределы	4	2
204	которые не	1	2
205	в течение	1	2
206	стороны и	1	2
207	относятся к	1	2
208	перед нами	4	2
209	целый ряд	1	2
210	его к	1	2
211	более или	3	2
212	от этого	2	2
213	или во	2	2
214	в известном	2	2
215	как основной	1	2
216	в себе	3	2
217	он должен	1	2
218	и более	1	2
219	друг с	2	2
220	подход к	1	2
221	ни чисто	1	2
222	в другом	2	2
223	самого автора	2	2
224	на все	2	2
225	в ином	1	2
226	ни в	1	2
227	должно быть	2	2
228	в один	1	2
229	нисколько не	2	2
230	или менее	3	2
231	в этих	2	2
232	но если	1	2
233	том же	4	2
234	как увидим	2	2
235	о языке	1	2
236	и той	2	2
237	бы мы	1	2
238	для данного	1	2
239	и вообще	2	2
240	не могло	3	2
241	для всего	1	2
242	находится в	1	2
243	самый язык	2	2
244	на язык	2	2
245	находиться в	1	2
246	во всем	1	2
247	языков в	7	2
248	с другом	2	2
249	не могут	3	2
250	могут быть	19	2
251	во все	1	2
252	в других	3	2
253	как только	3	2
254	его с	1	2
255	той или	9	2
256	и языком	1	2
257	речи эта	1	2
258	должен быть	1	2
259	с ее	4	2
260	без всякого	1	2
261	в себя	1	2
262	на том	2	2
263	как у	1	2
264	можно сказать	2	2
265	автора к	3	2
266	своей книге	1	2
267	а также	2	2
268	нас в	2	2
269	в его	13	2
270	что и	1	2
271	в другой	2	2
272	в споре	1	2
273	речью по	1	2
274	в стороне	1	2
275	бы ни	3	2
276	и тем	2	2
277	языка у	3	2
278	здесь у	1	2
279	на протяжении	2	2
280	не дает	1	2
281	и других	3	2
282	ибо он	2	2
283	на одном	1	2
284	в одном	2	2
285	философского и	1	2
286	но что	1	2
287	у него	3	2
288	случае не	1	2
289	от того	1	2
290	протяжении всего	1	2
291	или иной	9	2
292	между которыми	1	2
293	именно в	3	2
294	к необходимости	1	2
295	с ней	2	2
296	и самый	1	2
297	на эту	1	2
298	когда она	1	2
299	связь с	2	2
300	наталкивается на	1	2
301	чем в	1	2
302	генетическом родстве	1	2
303	с этой	3	2
304	но с	1	2
305	на одной	1	2
306	в более	1	2
307	и для	4	2
308	однако и	1	2
309	в отдельных	1	2
310	у них	2	2
311	бы они	1	2
312	гете в	1	2
313	и эта	2	2
314	направленности на	2	1
315	себя как	1	1
316	от этой	2	1
317	что отношение	1	1
318	слова которые	1	1
319	раскрыть в	1	1
320	силы и	1	1
321	тех же	1	1
322	науки о	1	1
323	его содержание	1	1
324	речи на	1	1
325	по преимуществу	4	1
326	не имеют	1	1
327	что видит	1	1
328	есть не	1	1
329	или наоборот	1	1
330	по аналогии	1	1
331	и о	2	1
332	что уже	1	1
333	единство и	3	1
334	сталкивается в	1	1
335	самую сущность	1	1
336	идти с	1	1
337	почти исключительно	1	1
338	с интенциональной	1	1
339	но даже	1	1
340	и со	1	1
341	и он	1	1
342	в ней	4	1
343	следовательно в	3	1
344	и то	2	1
345	и на	14	1
346	он был	1	1
347	между собой	2	1
348	здесь не	2	1
349	время в	1	1
350	принципиальной проблемы	1	1
351	бы то	1	1
352	которое он	1	1
353	одним словом	2	1
354	в ее	2	1
355	сущности и	1	1
356	но как	1	1
357	не входит	1	1
358	в противовес	1	1
359	какой степени	1	1
360	менее всего	1	1
361	слова на	1	1
362	между словом	2	1
363	один и	1	1
364	еще дальше	1	1
365	плоскости с	1	1
366	зрения а	1	1
367	в той	10	1
368	его на	1	1
369	данный момент	4	1
370	одном из	1	1
371	из области	1	1
372	в обычном	1	1
373	и где	1	1
374	сознания в	1	1
375	основе ее	1	1
376	и наконец	4	1
377	и тот	1	1
378	один ряд	1	1
379	и свою	1	1
380	от самого	1	1
381	рядом друг	1	1
382	еще на	1	1
383	та же	1	1
384	автор в	1	1
385	этот новый	1	1
386	и социальное	2	1
387	сил в	2	1
388	в контекст	2	1
389	свой словарь	3	1
390	мировоззрения и	1	1
391	нами в	2	1
392	только один	1	1
393	говорит не	1	1
394	имеем в	1	1
395	так сказать	5	1
396	и если	1	1
397	с чем	1	1
398	в нем	30	1
399	связанные с	3	1
400	время и	2	1
401	в переводе	1	1
402	речи то	1	1
403	в понимании	3	1
404	не к	1	1
405	него есть	1	1
406	свое время	1	1
407	том и	2	1
408	к прямому	1	1
409	на этом	2	1
410	всех своих	2	1
411	речь с	1	1
412	автора от	2	1
413	эта же	1	1
414	одно и	2	1
415	в основу	1	1
416	в германии	1	1
417	рано или	1	1
418	смысле в	3	1
419	то ни	1	1
420	могла бы	1	1
421	а затем	1	1
422	новые моменты	1	1
423	как автор	1	1
424	и может	3	1
425	учением о	1	1
426	извне в	1	1
427	на ту	2	1
428	этих форм	1	1
429	ищет слов	1	1
430	зрения на	7	1
431	его в	3	1
432	входит в	4	1
433	того или	2	1
434	как две	1	1
435	с самого	1	1
436	в жизни	1	1
437	для них	2	1
438	рядом с	4	1
439	на единство	2	1
440	всецело в	1	1
441	что не	1	1
442	качественное своеобразие	1	1
443	явления которые	1	1
444	значит не	1	1
445	речь на	4	1
446	автора и	4	1
447	случае за	1	1
448	автор говорит	1	1
449	к действительному	1	1
450	может казаться	2	1
451	мы говорили	1	1
452	место в	1	1
453	он принимает	1	1
454	не от	1	1
455	из своих	2	1
456	мнения и	1	1
457	мир и	1	1
458	есть его	1	1
459	которые в	3	1
460	свет на	1	1
461	свою точку	1	1
462	друг другу	2	1
463	есть еще	1	1
464	ни было	2	1
465	интенциональной направленности	1	1
466	однако в	1	1
467	на всю	3	1
468	где нет	2	1
469	бы быть	1	1
470	и общей	1	1
471	зрения и	2	1
472	и вся	1	1
473	тому что	2	1
474	то с	1	1
475	на один	2	1
476	от чисто	2	1
477	являются основными	1	1
478	и развивается	1	1
479	отличную от	1	1
480	вне поля	1	1
481	самого начала	1	1
482	непосредственно и	2	1
483	дело не	2	1
484	эти формы	1	1
485	одной плоскости	1	1
486	здесь на	1	1
487	различных форм	3	1
488	к изучению	1	1
489	которого он	1	1
490	мы все	2	1
491	в самых	2	1
492	но здесь	3	1
493	языком и	1	1
494	только не	1	1
495	как два	1	1
496	ни одному	2	1
497	только и	1	1
498	слова как	6	1
499	и речевой	1	1
500	и лишь	1	1
501	показывает как	1	1
502	в другую	1	1
503	то у	1	1
504	вот что	1	1
505	только с	1	1
506	этот общий	1	1
507	которому мы	1	1
508	без исключения	1	1
509	тесной связи	1	1
510	у нас	2	1
511	исходить из	1	1
512	в среде	1	1
513	иногда даже	1	1
514	отличается от	1	1
515	глубокое и	1	1
516	оторванная от	1	1
517	всего в	1	1
518	не встречается	1	1
519	речи эти	2	1
520	не есть	2	1
521	или поздно	1	1
522	и возникает	1	1
523	оно не	6	1
524	на это	1	1
525	но сама	1	1
526	на предмет	4	1
527	правда не	2	1
528	и самое	2	1
529	но по	2	1
530	подходе к	1	1
531	личности и	1	1
532	который может	1	1
533	этих категорий	1	1
534	в пределах	14	1
535	с языком	2	1
536	говорит на	1	1
537	внутреннюю речь	1	1
538	же основной	1	1
539	особенно в	1	1
540	и которые	1	1
541	того и	1	1
542	переход к	1	1
543	но у	1	1
544	не исчерпывается	2	1
545	является в	1	1
546	сводится к	1	1
547	именно потому	1	1
548	и здесь	3	1
549	в действительной	1	1
550	эта точка	1	1
551	язык и	10	1
552	исследования и	1	1
553	прямо и	4	1
554	одного из	2	1
555	до сих	2	1
556	но основное	1	1
557	или на	1	1
558	и чисто	3	1
559	может не	8	1
560	аналогии с	1	1
561	она не	3	1
562	это может	1	1
563	к нему	5	1
564	возникает и	1	1
565	этих слов	1	1
566	и во	3	1
567	переходит в	3	1
568	эти два	1	1
569	а потому	1	1
570	ибо и	1	1
571	интерес к	2	1
572	существенную роль	1	1
573	а следовательно	1	1
574	которой все	1	1
575	целого как	1	1
576	в плоскости	1	1
577	раз на	1	1
578	смысле с	1	1
579	предмета и	2	1
580	определяет всю	1	1
581	известном смысле	2	1
582	всей современной	1	1
583	один из	4	1
584	сделать это	1	1
585	и одновременно	2	1
586	в двух	1	1
587	среди других	2	1
588	и безусловные	1	1
589	характерна для	1	1
590	словом и	3	1
591	и так	1	1
592	в самое	1	1
593	между тем	2	1
594	между этими	2	1
595	который не	1	1
596	всякого реального	1	1
597	именно на	1	1
598	с которыми	2	1
599	так что	2	1
600	из которого	1	1
601	есть своя	1	1
602	же и	2	1
603	конечно не	3	1
604	только на	2	1
605	то и	1	1
606	слова в	8	1
607	в виде	2	1
608	в сознании	2	1
609	или даже	2	1
610	ни с	1	1
611	был бы	2	1
612	концепция в	1	1
613	или разве	1	1
614	в языке	5	1
615	к ним	1	1
616	как его	5	1
617	ничего что	1	1
618	это общее	1	1
619	речь или	1	1
620	далее идут	1	1
621	в очень	1	1
622	характеризуется двумя	1	1
623	которые играют	1	1
624	которые как	1	1
625	в особенности	8	1
626	же деле	1	1
627	не были	3	1
628	со всем	1	1
629	точек зрения	5	1
630	здесь в	4	1
631	дело в	1	1
632	чем он	2	1
633	о котором	1	1
634	поля зрения	1	1
635	на которые	2	1
636	отношении как	1	1
637	вообще не	3	1
638	только по	1	1
639	самом же	1	1
640	поставить в	1	1
641	до конца	12	1
642	системы в	1	1
643	в руках	1	1
644	долгое время	1	1
645	только свою	1	1
646	этой точки	1	1
647	с которым	2	1
648	языка не	1	1
649	ближе к	1	1
650	мышлении и	1	1
651	вступает в	1	1
652	речь но	3	1
653	эти слова	2	1
654	и ограниченность	1	1
655	эта идея	1	1
656	ко всем	1	1
657	и потому	4	1
658	играют в	1	1
659	этого момента	1	1
660	и столь	1	1
661	и мир	5	1
662	к своему	6	1
663	именно для	1	1
664	которые являются	2	1
665	и там	3	1
666	да и	1	1
667	и от	4	1
668	сих пор	2	1
669	над языком	1	1
670	в одних	1	1
671	в смысле	4	1
672	с элементами	1	1
673	от социального	1	1
674	при всем	3	1
675	более того	3	1
676	к еще	1	1
677	бы невозможно	1	1
678	одна из	2	1
679	форм и	3	1
680	не знаем	1	1
681	именно это	1	1
682	он по	1	1
683	от него	1	1
684	предмет если	1	1
685	иное чем	1	1
686	бы в	1	1
687	почти вовсе	5	1
688	еще более	5	1
689	для его	1	1
690	этих различных	1	1
691	зрения в	1	1
692	но это	1	1
693	в системе	1	1
694	он видит	1	1
695	помощью которых	1	1
696	процессе своего	1	1
697	социально и	1	1
698	между ними	2	1
699	не знает	1	1
700	родстве с	1	1
701	другой стороны	4	1
702	из языков	1	1
703	которым он	1	1
704	развитие и	1	1
705	овладения действительностью	1	1
706	же мы	1	1
707	из этого	3	1
708	всего как	1	1
709	не способны	1	1
710	в свое	3	1
711	включает в	1	1
712	это было	1	1
713	эти условия	1	1
714	как на	1	1
