N	2gram	Propp_Isto_2	Psycholo
423	и дает	2	1
424	указанием на	1	1
425	момент этого	1	1
426	он приходит	1	1
427	не ясно	1	1
428	труп в	1	1
429	вводит в	1	1
430	он является	2	1
431	он начал	1	1
432	он же	1	1
433	в высшей	1	1
434	не узнает	1	1
435	он и	3	1
436	и вне	1	1
437	мы видели	2	1
438	формы при	1	1
439	заставляют нас	2	1
440	чем в	1	1
441	и почему	3	1
442	в эту	2	1
443	бы на	1	1
444	на дорогу	1	1
445	но если	3	1
446	наших дней	1	1
447	в котором	5	1
448	из которой	1	1
449	не столько	2	1
450	себе а	1	1
451	в отличие	1	1
452	стоит в	3	1
453	от его	1	1
454	этого сюжета	2	1
455	спрашивается почему	2	1
456	единичный случай	1	1
457	чтобы выразить	1	1
458	умирает и	1	1
459	свет на	3	1
460	он к	1	1
461	времен и	1	1
462	что было	1	1
463	он играет	1	1
464	видели мы	1	1
465	есть еще	1	1
466	чтобы объяснить	1	1
467	и долго	1	1
468	на дерево	2	1
469	и очень	1	1
470	вещи не	1	1
471	и длинные	1	1
472	важно что	1	1
473	что эта	2	1
474	в детстве	1	1
475	самого начала	2	1
476	в русской	5	1
477	дело не	4	1
478	эти формы	1	1
479	на котором	2	1
480	одна из	2	1
481	и вместо	1	1
482	что их	1	1
483	к этим	1	1
484	каждый день	1	1
485	после своего	1	1
486	можем предположить	1	1
487	действующие лица	2	1
488	те самые	1	1
489	только не	1	1
490	или еще	1	1
491	найти в	1	1
492	в разных	2	1
493	в качестве	3	1
494	здесь на	2	1
495	к ней	2	1
496	можно изучить	1	1
497	на природу	1	1
498	вместо того	2	1
499	связи с	8	1
500	так называемый	2	1
501	своей цели	2	1
502	достаточно указать	1	1
503	через эту	1	1
504	с другом	1	1
505	и оно	1	1
506	если его	1	1
507	принадлежит к	2	1
508	встречается в	3	1
509	мы узнаем	1	1
510	она теряет	1	1
511	почему все	1	1
512	еще яснее	1	1
513	они и	1	1
514	мы могли	2	1
515	не живет	1	1
516	должен быть	1	1
517	совершается в	2	1
518	из всего	1	1
519	как мы	1	1
520	и о	1	1
521	от друга	1	1
522	только при	1	1
523	характер и	1	1
524	она живет	1	1
525	в себя	3	1
526	с самого	2	1
527	приводит к	2	1
528	и может	2	1
529	на нее	2	1
530	здесь он	1	1
531	за то	1	1
532	живет в	2	1
533	с собой	1	1
534	и оживление	1	1
535	часто в	2	1
536	возможно что	2	1
537	является в	1	1
538	от начала	1	1
539	описывает это	1	1
540	предположить что	3	1
541	в тех	2	1
542	иное как	2	1
543	о нем	4	1
544	от животного	2	1
545	представления с	1	1
546	понимает ее	1	1
547	происходит не	1	1
548	и во	1	1
549	восходит к	1	1
550	может он	1	1
551	но сейчас	1	1
552	этому поводу	1	1
553	переходит в	1	1
554	тогда она	1	1
555	есть с	1	1
556	хотя оно	1	1
557	быть даже	1	1
558	все в	1	1
559	представления о	5	1
560	и она	3	1
561	вся жизнь	1	1
562	связь между	1	1
563	же можно	3	1
564	герой в	3	1
565	дело так	1	1
566	на которой	2	1
567	в двух	1	1
568	с ними	2	1
569	мы увидим	8	1
570	он теперь	1	1
571	рассматриваться как	1	1
572	знает потому	1	1
573	здесь с	1	1
574	по этому	1	1
575	не то	1	1
576	до наших	1	1
577	же и	3	1
578	в таких	2	1
579	можно установить	2	1
580	героя с	1	1
581	свидетельствует о	1	1
582	от других	1	1
583	а то	2	1
584	его и	4	1
585	за ним	1	1
586	был бы	2	1
587	нам почему	1	1
588	прежде всего	5	1
589	даже к	1	1
590	у нее	4	1
591	объясняется то	1	1
592	только сказать	1	1
593	только с	2	1
594	из нее	1	1
595	ясно показывает	1	1
596	не просто	2	1
597	ее на	1	1
598	в другой	4	1
599	нужно было	1	1
600	ней и	1	1
601	со стороны	1	1
602	при рассмотрении	1	1
603	и ему	1	1
604	и эту	1	1
605	именно в	2	1
606	человека а	1	1
607	их от	1	1
608	и прежде	1	1
609	случаев в	2	1
610	мяса но	1	1
611	этой роли	1	1
612	себя и	2	1
613	в некоторых	2	1
614	что им	2	1
615	века и	1	1
616	материал в	2	1
617	целым рядом	1	1
618	ничем не	1	1
619	основных форм	1	1
620	их друг	1	1
621	о широком	1	1
622	жизнь в	1	1
623	его по	1	1
624	ребенка и	2	1
625	и вновь	1	1
626	что мы	3	1
627	есть превращение	1	1
628	в связи	5	1
629	а есть	1	1
630	должна была	1	1
631	ко всем	1	1
632	из его	1	1
633	верно что	1	1
634	поскольку они	1	1
635	из героев	1	1
636	редко и	1	1
637	одной стороны	3	1
638	с него	1	1
639	в той	1	1
640	утверждая что	1	1
641	во все	1	1
642	можем только	1	1
643	кто из	1	1
644	если это	3	1
645	друг с	1	1
646	на свете	1	1
647	исходя из	1	1
648	этих случаев	1	1
649	с изучением	1	1
650	быть не	1	1
651	бросается в	1	1
652	или другого	1	1
653	этого слова	1	1
654	бы показать	1	1
655	этом случае	5	1
656	человека который	1	1
657	болезнь и	1	1
658	о его	2	1
659	нет ничего	2	1
660	у одной	1	1
661	поэтому что	1	1
662	от нас	1	1
663	думают что	1	1
664	из ряда	1	1
665	общественное мнение	3	1
666	в более	1	1
667	сюжета и	1	1
668	указать на	1	1
669	хотя они	1	1
670	в область	4	1
671	или в	2	1
672	бы так	1	1
673	в результате	1	1
674	мира и	1	1
675	же случай	1	1
676	можно вывести	1	1
677	который является	1	1
678	от него	1	1
679	из своего	1	1
680	ни к	1	1
681	будто бы	2	1
682	и наконец	5	1
683	или он	3	1
684	о смысле	2	1
685	по пути	1	1
686	как показывает	1	1
687	хотя в	3	1
688	лежит в	1	1
689	и вдруг	1	1
690	его утверждение	1	1
691	к самым	1	1
692	не похожи	1	1
693	и эта	1	1
694	понимать как	1	1
695	на более	1	1
696	но часто	1	1
697	которым он	1	1
698	является и	1	1
699	не что	2	1
700	они еще	1	1
701	что ты	1	1
702	это и	1	1
703	что под	2	1
704	только о	1	1
705	себе не	1	1
706	кусками мяса	1	1
707	но еще	1	1
708	и другие	4	1
709	очень редко	1	1
710	что за	1	1
711	такое заключение	1	1
712	а самый	1	1
713	тем самым	2	1
714	к этому	1	1
715	тех случаев	1	1
716	они не	4	1
