N	2gram	Ircho_Kome_2	Problema
328	ни одной	1	1
329	их взаимоотношения	1	1
330	этого не	1	1
331	с тем	5	1
332	и уже	1	1
333	действительно не	1	1
334	автора и	1	1
335	здесь она	1	1
336	только тем	1	1
337	которую он	1	1
338	поэтического творчества	1	1
339	актов и	2	1
340	можно найти	1	1
341	своем роде	1	1
342	по сравнению	1	1
343	исключением из	1	1
344	имели бы	1	1
345	творчества это	1	1
346	однако в	2	1
347	по себе	1	1
348	тому что	4	1
349	помощью и	1	1
350	и необходимость	1	1
351	оно занимает	1	1
352	не раз	1	1
353	как можно	1	1
354	как о	1	1
355	правда в	1	1
356	что их	2	1
357	здесь на	1	1
358	идет в	1	1
359	иметь в	1	1
360	та или	1	1
361	не имели	1	1
362	и без	1	1
363	место во	2	1
364	этих двух	1	1
365	во всей	1	1
366	к концу	3	1
367	и является	1	1
368	все недоразумения	1	1
369	с достаточной	2	1
370	в сознании	1	1
371	не столь	2	1
372	уже о	2	1
373	сделано в	1	1
374	его с	1	1
375	протяжении всего	1	1
376	для его	1	1
377	приходит к	1	1
378	как не	2	1
379	свою очередь	1	1
380	говоря уже	2	1
381	всего этого	1	1
382	в в	4	1
383	если в	2	1
384	за пределами	1	1
385	действия и	1	1
386	или для	1	1
387	фоне которых	1	1
388	что у	4	1
389	было в	1	1
390	мог бы	1	1
391	в одном	2	1
392	имеется в	1	1
393	это как	1	1
394	остановимся на	1	1
395	никакому сомнению	1	1
396	в содержании	1	1
397	выводу что	1	1
398	с человеком	1	1
399	из других	1	1
400	средством для	1	1
401	поэтому она	1	1
402	занимает несколько	1	1
403	возможна только	1	1
404	относят к	1	1
405	на что	2	1
406	для нас	3	1
407	а также	1	1
408	мы понимаем	2	1
409	заведомо не	1	1
410	в которую	1	1
411	на протяжении	10	1
412	нем не	2	1
413	комедии и	4	1
414	говорить об	1	1
415	таким путем	1	1
416	человека из	1	1
417	и целых	1	1
418	в глазах	2	1
419	уже только	1	1
420	них в	1	1
421	на действительность	1	1
422	и следовательно	1	1
423	необходимое для	1	1
424	обе эти	1	1
425	его жизненную	1	1
426	к их	3	1
427	они могут	1	1
428	в контексте	1	1
429	не происходит	1	1
430	человека с	1	1
431	и теперь	1	1
432	для всех	3	1
433	со своим	1	1
434	только на	1	1
435	приобщиться к	1	1
436	не принимает	1	1
437	речь в	1	1
438	из них	7	1
439	для него	1	1
440	ими же	1	1
441	не для	2	1
442	подобающее ей	1	1
443	не о	1	1
444	может служить	1	1
445	друг друга	3	1
446	не просто	1	1
447	значение только	1	1
448	которые как	1	1
449	чувствует себя	1	1
450	до сих	2	1
451	или иначе	3	1
452	нас в	1	1
453	именно в	1	1
454	где к	1	1
455	т и	2	1
456	а на	2	1
457	на этот	4	1
458	нечего было	1	1
459	она является	1	1
460	до конца	1	1
461	и завершает	1	1
462	с которым	2	1
463	так называемой	3	1
464	все время	2	1
465	одну из	1	1
466	чем на	2	1
467	о чем	3	1
468	всех других	1	1
469	его помощью	1	1
470	вместе с	9	1
471	так же	1	1
472	и особенно	3	1
473	согласии с	1	1
474	без труда	1	1
475	в столь	1	1
476	нельзя извлечь	1	1
477	в удовлетворении	1	1
478	сравнению с	1	1
479	для создания	1	1
480	образом и	1	1
481	в той	2	1
482	первом случае	1	1
483	в тот	1	1
484	жизненную позицию	1	1
485	быть не	1	1
486	как например	1	1
487	впрочем не	1	1
488	сих пор	2	1
489	здесь есть	1	1
490	вместо него	1	1
491	о мире	1	1
492	это уже	1	1
493	сам же	1	1
494	к тому	12	1
495	в результате	1	1
496	ознакомления с	1	1
497	ее и	1	1
498	бы в	2	1
499	еще более	2	1
500	хотя в	1	1
501	но всегда	1	1
502	как человек	1	1
503	с людьми	1	1
504	жизни в	1	1
505	в творчестве	1	1
506	но если	3	1
507	не говоря	2	1
508	равно как	1	1
509	в характере	1	1
510	конечно к	2	1
511	из этого	2	1
512	занимает в	1	1
513	в которой	5	1
514	в действительности	2	1
515	жизни и	3	1
516	того времени	3	1
517	к подобным	1	1
