N	2gram	Bakhtin_Fr_3	Marksizm
345	оно было	1	1
346	этого он	2	1
347	века в	2	1
348	из всех	4	1
349	правильного понимания	3	1
350	или наоборот	1	1
351	при анализе	2	1
352	что между	1	1
353	почти все	1	1
354	принадлежит к	1	1
355	целом не	1	1
356	они связаны	1	1
357	вместо того	1	1
358	жизни как	1	1
359	они были	3	1
360	в целом	2	1
361	и самого	1	1
362	которые он	2	1
363	т.п но	1	1
364	на них	2	1
365	отражает в	1	1
366	здесь не	3	1
367	но этого	1	1
368	этим не	1	1
369	с его	3	1
370	ограничимся лишь	1	1
371	но конечно	2	1
372	а следовательно	1	1
373	можно истолковать	1	1
374	на основе	2	1
375	но как	2	1
376	не входит	1	1
377	со всеми	5	1
378	в общем	1	1
379	отношение к	8	1
380	значение имеет	1	1
381	xv века	2	1
382	относится к	1	1
383	анализ этого	1	1
384	его на	1	1
385	его стиль	1	1
386	под его	1	1
387	к новому	2	1
388	они дают	1	1
389	и понимания	2	1
390	и наконец	3	1
391	был связан	1	1
392	всего как	1	1
393	этой цели	1	1
394	и истолковано	1	1
395	тон и	1	1
396	со своей	1	1
397	именно эта	1	1
398	лежит на	2	1
399	что это	1	1
400	или во	1	1
401	к самому	1	1
402	вовсе нет	2	1
403	в этой	3	1
404	в известном	1	1
405	данном контексте	1	1
406	этот ряд	2	1
407	всего необходимо	3	1
408	эпохи и	2	1
409	во многих	1	1
410	но ведь	3	1
411	интересуют не	1	1
412	не могла	1	1
413	и если	2	1
414	главным образом	1	1
415	ведь и	1	1
416	большей или	3	1
417	чтобы он	1	1
418	всех этих	3	1
419	мы касаемся	1	1
420	и вот	2	1
421	их в	3	1
422	в плане	2	1
423	какой бы	2	1
424	подобно тому	1	1
425	и по	1	1
426	в образе	1	1
427	но дело	3	1
428	так например	1	1
429	значительной степени	2	1
430	что почти	1	1
431	мы его	1	1
432	как они	1	1
433	в совершенно	1	1
434	об этой	1	1
435	на все	1	1
436	это не	2	1
437	понять его	1	1
438	придать ей	1	1
439	способы их	1	1
440	истории и	1	1
441	и тем	1	1
442	своей основе	1	1
443	очень далек	1	1
444	потому в	1	1
445	процессом в	1	1
446	с тем	1	1
447	и вся	1	1
448	но тон	1	1
449	мы видели	3	1
450	отказаться от	1	1
451	xviii веке	3	1
452	имеет никакой	1	1
453	т.п все	2	1
454	очень важный	1	1
455	еще в	3	1
456	в один	2	1
457	нисколько не	1	1
458	в других	3	1
459	во время	8	1
460	конечно все	1	1
461	или точнее	1	1
462	знает в	1	1
463	можно найти	1	1
464	наших дней	2	1
465	уже к	2	1
466	бы привести	1	1
467	бы к	1	1
468	одним и	1	1
469	самый момент	1	1
470	в частных	1	1
471	от его	1	1
472	истолковать как	1	1
473	остается не	1	1
474	сверху донизу	1	1
475	втором случае	1	1
476	задачу не	1	1
477	образом и	1	1
478	которые в	1	1
479	друг другу	1	1
480	что было	2	1
481	по ту	1	1
482	это чрезвычайно	1	1
483	и очень	2	1
484	необходимо учитывать	1	1
485	т.п эта	1	1
486	неразрывно связаны	2	1
487	слова мы	1	1
488	его целом	1	1
489	тем самым	1	1
490	с теми	1	1
491	о них	1	1
492	может только	1	1
493	он с	2	1
494	на эти	1	1
495	в разных	2	1
496	по своей	1	1
497	такая же	1	1
498	углом зрения	1	1
499	потому что	2	1
500	xvi века	19	1
501	точном смысле	1	1
502	т.е от	1	1
503	как всякое	1	1
504	в духе	7	1
505	выражением для	1	1
506	определение а	1	1
507	отличается от	1	1
508	всего в	1	1
509	всей литературе	1	1
510	той или	2	1
511	людей в	1	1
512	как человек	1	1
513	и порождает	1	1
514	него как	1	1
515	существует только	1	1
516	и своих	1	1
517	в применении	1	1
518	не делает	1	1
519	связи со	1	1
520	всем этим	2	1
521	научной работы	1	1
522	характер и	2	1
523	в книгах	1	1
524	в особенности	5	1
525	только не	1	1
526	только то	1	1
527	на нее	1	1
528	времени и	2	1
529	связан с	3	1
530	это вовсе	2	1
531	особенно в	4	1
532	с вопросами	1	1
533	здесь нет	2	1
534	вошел в	1	1
535	имеется в	1	1
536	историка языка	1	1
537	для этого	3	1
538	и формами	1	1
539	главе здесь	1	1
540	как выражение	1	1
541	форме в	1	1
542	образом в	2	1
543	лишь то	1	1
544	о нем	3	1
545	является по	1	1
546	очень ярко	1	1
547	слово и	1	1
548	и что	1	1
549	основе своей	2	1
550	все его	1	1
551	ее и	1	1
552	в значительной	3	1
553	не выходит	1	1
554	второй половины	1	1
555	нет это	1	1
556	места и	1	1
557	к нему	2	1
558	но весь	1	1
559	и единого	1	1
560	и вещей	2	1
561	отметить что	1	1
562	во всей	3	1
563	в форме	2	1
564	можно проследить	1	1
565	века и	4	1
566	в ту	7	1
567	и борьбы	1	1
568	этих вопросов	1	1
569	самые основы	1	1
570	в точном	1	1
571	и неизменной	1	1
572	мы видим	5	1
573	с ними	1	1
574	мы увидим	2	1
575	не индивидуальное	1	1
576	пор не	1	1
577	к нашему	1	1
578	поэтому и	3	1
579	или же	2	1
580	от них	1	1
581	сознания в	1	1
582	с одной	1	1
583	так что	1	1
584	к какому	1	1
585	и внутреннего	1	1
586	уже в	2	1
587	и они	2	1
588	получили в	1	1
589	особое отношение	1	1
590	языка но	1	1
591	превращаются в	1	1
592	характерно что	1	1
593	нет места	1	1
594	и интересных	1	1
595	слова в	2	1
596	понято и	1	1
597	в одном	7	1
598	форм но	1	1
599	техники и	1	1
600	они превращаются	1	1
601	ту сторону	1	1
602	далек от	1	1
603	но что	1	1
604	само по	1	1
605	и рождение	2	1
606	нее не	1	1
607	характерны для	3	1
608	лишь один	1	1
609	виду как	1	1
610	были бы	1	1
611	к двум	1	1
612	литературе нет	1	1
613	до наших	2	1
614	она лежит	1	1
615	самым значительным	1	1
616	последнем счете	1	1
617	форм с	1	1
618	интересует только	2	1
619	и нельзя	1	1
620	все равно	1	1
621	или меньшей	3	1
622	еще и	2	1
623	тому как	1	1
624	и области	1	1
625	мы еще	6	1
626	романа в	2	1
627	что для	2	1
628	к более	1	1
629	и самый	1	1
630	превращается в	1	1
631	его исторического	1	1
632	весь роман	1	1
633	в любой	1	1
634	из членов	1	1
635	то может	1	1
636	о чем	2	1
637	мы остановимся	2	1
638	под влиянием	1	1
639	в xviii	3	1
640	роль и	1	1
641	материал и	2	1
642	к какому-то	1	1
643	его формулировки	1	1
644	границы между	1	1
645	ко всем	3	1
646	как это	1	1
647	чрезвычайно важно	1	1
648	имеются в	1	1
649	но не	2	1
650	речь не	1	1
651	требует от	1	1
652	влияния на	1	1
653	к жизни	2	1
654	в той	6	1
655	неразрывно сплетены	1	1
656	перехода от	2	1
657	применении к	1	1
658	быть только	1	1
659	конечно эти	2	1
660	времени с	1	1
661	для понимания	3	1
662	заявить что	1	1
663	дело здесь	1	1
664	всего может	1	1
665	есть и	2	1
666	эти элементы	2	1
667	между формами	1	1
668	с элементами	1	1
669	остается в	1	1
670	в более	3	1
671	в следующей	1	1
672	здесь они	1	1
673	и определяют	1	1
674	такого рода	3	1
675	жив и	3	1
676	такое понимание	1	1
677	увидим дальше	2	1
678	в большей	2	1
679	же к	2	1
680	определенных и	1	1
681	и необходимо	2	1
682	и другие	2	1
683	в системе	2	1
684	его произведениях	2	1
685	словами их	1	1
686	всех тех	1	1
687	всеми вытекающими	1	1
688	их с	1	1
689	и так	2	1
690	но этот	1	1
691	в последнем	2	1
692	не способны	1	1
693	определяется и	1	1
694	ее в	1	1
695	нас не	1	1
696	и особенно	1	1
697	не укладывается	1	1
698	гораздо более	1	1
699	областей и	1	1
