N	2gram	Potebnia_M_3	Istorich
260	на свое	3	2
261	что не	8	2
262	или даже	1	2
263	из них	6	2
264	ни с	1	2
265	мы знаем	1	2
266	не находит	1	2
267	прежде всего	3	2
268	к ним	1	2
269	видно и	1	2
270	до сих	3	2
271	на этот	1	2
272	такое же	3	2
273	и оно	3	2
274	но оно	6	2
275	связь с	3	2
276	он говорит	2	2
277	и там	1	2
278	а потом	1	2
279	по которому	5	2
280	не сделает	1	2
281	это значит	1	2
282	и от	4	2
283	и о	2	2
284	отличается от	1	2
285	есть знак	1	2
286	сказать что	5	2
287	и эта	1	2
288	точно так	12	2
289	и наиболее	1	1
290	не прямо	1	1
291	отношения к	1	1
292	одним из	1	1
293	переходит к	1	1
294	ту пору	1	1
295	не остается	1	1
296	не имел	1	1
297	самом деле	2	1
298	только потому	3	1
299	вода есть	1	1
300	и должны	1	1
301	бы для	1	1
302	нам кажется	2	1
303	чего не	1	1
304	в первобытном	2	1
305	из его	1	1
306	должна быть	1	1
307	этого он	1	1
308	есть не	7	1
309	не встречает	1	1
310	или наоборот	1	1
311	же следует	1	1
312	что если	1	1
313	в первый	1	1
314	что уже	2	1
315	тогда все	1	1
316	знакомый нам	1	1
317	который был	1	1
318	но она	1	1
319	их имена	1	1
320	что говорят	1	1
321	и другая	1	1
322	как я	1	1
323	ему в	2	1
324	в некотором	2	1
325	один пример	1	1
326	увидим ниже	1	1
327	с большим	1	1
328	в ней	8	1
329	более или	3	1
330	он был	1	1
331	в которых	2	1
332	есть акт	2	1
333	что то	1	1
334	миф о	1	1
335	бы то	1	1
336	особую силу	1	1
337	не исчерпываются	1	1
338	заключается не	1	1
339	совсем не	1	1
340	то он	2	1
341	легко может	1	1
342	заметим что	1	1
343	не входит	1	1
344	по небу	1	1
345	только тогда	9	1
346	его во	1	1
347	по отношению	5	1
348	такое толкование	1	1
349	существование в	2	1
350	тут же	2	1
351	только путем	1	1
352	сама по	2	1
353	один и	1	1
354	к рассвету	1	1
355	из которого	1	1
356	несомненно что	2	1
357	же с	6	1
358	независимо от	5	1
359	что именно	4	1
360	дает нам	3	1
361	некоторое время	1	1
362	совершенно другой	1	1
363	в своем	5	1
364	такое разложение	2	1
365	ср также	1	1
366	из сознания	1	1
367	может получить	1	1
368	и как	5	1
369	имеет в	1	1
370	роль играет	1	1
371	потом уже	1	1
372	в целом	3	1
373	образом и	3	1
374	не один	2	1
375	в этой	2	1
376	что к	1	1
377	нечто отличное	1	1
378	в наших	1	1
379	не могла	2	1
380	бы ни	3	1
381	бы от	1	1
382	но именно	1	1
383	случаях к	1	1
384	есть та	1	1
385	и вот	1	1
386	что цель	1	1
387	ни было	1	1
388	для понимания	4	1
389	как кажется	1	1
390	из него	2	1
391	что ни	2	1
392	с места	1	1
393	же начинает	1	1
394	в нее	1	1
395	в каждом	3	1
396	и признаки	1	1
397	могла бы	2	1
398	в совершенно	1	1
399	форма есть	1	1
400	прямо а	1	1
401	его принадлежности	1	1
402	них не	1	1
403	на все	2	1
404	а как	2	1
405	знает что	1	1
406	входит в	2	1
407	от одного	1	1
408	она видит	1	1
409	приходит в	1	1
410	связанной со	1	1
411	духа в	1	1
412	в предмете	1	1
413	видели при	1	1
414	друга что	1	1
415	она и	1	1
416	если я	1	1
417	далеко не	4	1
418	с тем	7	1
419	одна и	1	1
420	есть явление	1	1
421	и вне	1	1
422	для чего	1	1
423	уже есть	1	1
424	здесь все	1	1
425	и было	1	1
426	должно быть	5	1
427	когда в	2	1
428	или менее	3	1
429	мы как	1	1
430	но если	1	1
431	от своего	1	1
432	и при	4	1
433	в своей	2	1
434	которую мы	1	1
435	как все	1	1
436	и без	7	1
437	с точки	1	1
438	условиях и	1	1
439	что я	5	1
440	от его	1	1
441	всякий раз	1	1
442	и другого	1	1
443	и той	2	1
444	этих стихий	1	1
445	друг другу	1	1
446	и более	1	1
447	этом а	1	1
448	и наоборот	4	1
449	не должно	1	1
450	и то	8	1
451	по себе	16	1
452	что эта	2	1
453	и есть	3	1
454	таких случаях	1	1
455	тем самым	7	1
456	чтобы иметь	1	1
457	не исчерпывают	2	1
458	которого он	1	1
459	он с	1	1
460	по всей	1	1
461	того и	1	1
462	больше чем	1	1
463	под этим	1	1
464	находятся в	1	1
465	в противоречие	1	1
466	оно есть	3	1
467	но очень	1	1
468	ее с	1	1
469	ним но	1	1
470	в сознании	15	1
471	что самые	1	1
472	до того	4	1
473	ему не	2	1
474	для первобытного	1	1
475	же самое	1	1
476	мере того	3	1
477	мы выделили	1	1
478	и другим	1	1
479	к тому	7	1
480	всего что	1	1
481	указывает на	6	1
482	отличное от	2	1
483	оно не	4	1
484	только одну	2	1
485	должен быть	1	1
486	для себя	3	1
487	можем назвать	1	1
488	можем предположить	1	1
489	и которая	1	1
490	сочетания с	1	1
491	сводится к	1	1
492	мысль о	5	1
493	него самого	3	1
494	вложена в	1	1
495	как знак	2	1
496	но мы	2	1
497	говорится что	1	1
498	и может	3	1
499	вывести из	1	1
500	как ее	2	1
501	на нее	1	1
502	те же	6	1
503	не с	1	1
504	ясно что	1	1
505	мог бы	1	1
506	выражен в	1	1
507	во многом	2	1
508	на которую	1	1
509	это сходство	1	1
510	можно только	2	1
511	том как	3	1
512	по тому	5	1
513	и с	2	1
514	без сомнения	4	1
515	составные части	1	1
516	если бы	12	1
517	в силах	1	1
518	по мере	4	1
519	в разных	2	1
520	находится в	1	1
521	к своему	2	1
522	мы всегда	1	1
523	читаем в	1	1
524	имеет еще	1	1
525	себя не	1	1
526	и та	2	1
527	никак не	3	1
528	в которое	1	1
529	можно сказать	3	1
530	мы понимаем	1	1
531	вопросу о	1	1
532	связь между	2	1
533	ее от	1	1
534	от них	2	1
535	в его	4	1
536	вслед за	3	1
537	именно в	3	1
538	в ту	1	1
539	который бы	1	1
540	поэтому всякое	1	1
541	другой и	2	1
542	по содержанию	2	1
543	значит что	1	1
544	тех пор	1	1
545	как например	1	1
546	на которой	3	1
547	только одной	1	1
548	с ними	1	1
549	в какой	2	1
550	и потому	4	1
551	он уже	1	1
552	который в	1	1
553	же почему	1	1
554	жизни и	2	1
555	вопрос об	2	1
556	а только	3	1
557	или не	1	1
558	в жизни	1	1
559	в виде	2	1
560	в начале	3	1
561	а то	1	1
562	не дает	2	1
563	первобытного человека	1	1
564	за ним	3	1
565	очевидно что	5	1
566	и значения	1	1
567	которые в	1	1
568	не сам	1	1
569	никто не	3	1
570	это верно	1	1
571	как его	1	1
572	но что	2	1
573	как при	2	1
574	не говорит	1	1
575	старость в	1	1
576	от того	8	1
577	мало для	1	1
578	образом что	1	1
579	смерти и	1	1
580	для того	4	1
581	это будет	1	1
582	из двух	3	1
583	на ее	1	1
584	для этого	1	1
585	в ряде	1	1
586	а с	2	1
587	на которые	1	1
588	мы еще	1	1
589	только по	5	1
590	быть названо	1	1
591	от этого	2	1
592	в картине	1	1
593	его как	1	1
594	может создать	1	1
595	многих подобных	1	1
596	под влиянием	1	1
597	сделать некоторые	1	1
598	и отношение	1	1
599	начиная с	1	1
600	не дается	4	1
601	или по	1	1
602	к другой	3	1
603	все свое	1	1
604	того ее	1	1
605	по своему	2	1
606	есть результат	1	1
607	что же	2	1
608	о человеке	1	1
609	таких условиях	1	1
610	и появление	1	1
611	ему при	1	1
612	многих других	1	1
613	все наше	1	1
614	сына из	1	1
615	т п	2	1
616	отдельно от	1	1
617	от нас	3	1
618	здесь можем	1	1
619	сознании и	2	1
620	ему теперь	1	1
621	так тяжело	1	1
622	тем и	3	1
623	формы и	1	1
624	это дает	1	1
625	его с	2	1
626	и видит	2	1
627	человек и	1	1
628	до нее	1	1
629	в эту	1	1
630	по одной	1	1
631	для его	1	1
632	от всего	3	1
633	только что	8	1
634	я в	1	1
635	же в	2	1
636	в связь	1	1
637	та что	1	1
638	к самому	1	1
639	здесь только	3	1
640	бы с	1	1
641	нам не	1	1
642	может и	1	1
643	и предоставляет	1	1
644	первый раз	1	1
645	не знает	3	1
646	только как	5	1
647	поздно и	1	1
648	но этот	2	1
649	отношению к	5	1
650	сидит в	1	1
651	в свое	2	1
652	эти слова	2	1
653	но эти	1	1
654	все что	4	1
655	это в	2	1
656	можно назвать	1	1
657	как на	5	1
658	в таком	3	1
659	становится чем-то	1	1
660	силы на	1	1
