N	2gram	Bakhtin_Pr_2	Komedia
369	своего возраста	1	1
370	и наконец	1	1
371	руководствуется не	1	1
372	литературного жанра	1	1
373	самом начале	3	1
374	более или	1	1
375	от этого	1	1
376	о силе	1	1
377	да еще	1	1
378	он дал	1	1
379	отношения между	1	1
380	в нашем	2	1
381	из этих	1	1
382	выражение в	3	1
383	им в	4	1
384	его воли	1	1
385	говорить с	1	1
386	имеем в	2	1
387	в случае	1	1
388	в статье	1	1
389	сказать в	1	1
390	человек не	1	1
391	по крайней	2	1
392	с огромной	1	1
393	полемики с	1	1
394	оно могло	1	1
395	нашего времени	1	1
396	на этом	1	1
397	его можно	1	1
398	что получил	1	1
399	в нее	1	1
400	с такими	2	1
401	начала действия	1	1
402	и обычно	1	1
403	в каждом	4	1
404	для всей	1	1
405	что все	3	1
406	же не	1	1
407	и дальше	1	1
408	конечно в	2	1
409	той же	1	1
410	них не	1	1
411	это было	2	1
412	подходит к	1	1
413	еще вернемся	1	1
414	нам по	1	1
415	оказался человек	1	1
416	ведь она	1	1
417	его и	3	1
418	для них	3	1
419	позволяет ему	1	1
420	он является	1	1
421	со своими	6	1
422	не всегда	1	1
423	и переживает	1	1
424	одно из	1	1
425	линии в	1	1
426	от своего	1	1
427	имеет ничего	1	1
428	таким же	2	1
429	это делает	2	1
430	прийти к	1	1
431	место в	1	1
432	не от	1	1
433	в отличие	1	1
434	что я	1	1
435	для всякого	1	1
436	стало быть	3	1
437	жанра в	1	1
438	точку зрения	5	1
439	для данного	1	1
440	которые в	2	1
441	из контекста	1	1
442	но он	1	1
443	друг другу	1	1
444	человеческой природой	1	1
445	это дело	1	1
446	том и	1	1
447	вещей и	1	1
448	в устах	1	1
449	своим героям	1	1
450	в атмосфере	1	1
451	на совершенно	1	1
452	случае в	1	1
453	главное не	1	1
454	как можно	1	1
455	свое время	2	1
456	того как	3	1
457	и притом	1	1
458	на себе	1	1
459	к этим	1	1
460	он еще	2	1
461	которого и	1	1
462	какой мы	1	1
463	себе самом	3	1
464	знает он	1	1
465	ним а	2	1
466	на котором	1	1
467	смысл его	2	1
468	найти в	1	1
469	человека от	2	1
470	ему жизни	1	1
471	и по	2	1
472	его собственность	1	1
473	меня и	1	1
474	во всем	1	1
475	и теперь	1	1
476	со своим	1	1
477	в сознании	2	1
478	оказывается перед	1	1
479	что на	1	1
480	с другом	2	1
481	точке зрения	3	1
482	необходимости в	1	1
483	у меня	3	1
484	все то	2	1
485	не давая	1	1
486	могут быть	4	1
487	чтобы сделать	1	1
488	к смысловой	1	1
489	как только	1	1
490	числе и	2	1
491	всего в	1	1
492	они становятся	1	1
493	это я	1	1
494	здесь мы	1	1
495	о них	2	1
496	с собственной	1	1
497	правда не	1	1
498	подобно тому	2	1
499	и рады	1	1
500	от друга	2	1
501	и сами	1	1
502	отношений и	1	1
503	полное право	2	1
504	и от	3	1
505	она только	1	1
506	как с	1	1
507	другого героя	1	1
508	и совершенно	1	1
509	и когда	1	1
510	что у	4	1
511	те же	2	1
512	живет в	1	1
513	свое мнение	1	1
514	к его	1	1
515	которые он	1	1
516	жизнь и	3	1
517	них есть	1	1
518	строго говоря	1	1
519	для этого	3	1
520	из одного	2	1
521	входящих в	1	1
522	своего отца	1	1
523	на опыт	2	1
524	раз дело	1	1
525	то они	2	1
526	и ничем	1	1
527	того он	1	1
528	и та	1	1
529	никак не	1	1
530	правда у	1	1
531	его жизни	2	1
532	наконец на	1	1
533	мысль не	3	1
534	все его	3	1
535	диалога с	1	1
536	в пользу	1	1
537	от альфы	1	1
538	мы понимаем	1	1
539	затем в	1	1
540	каждом из	2	1
541	то в	1	1
542	от них	2	1
543	крайней мере	2	1
544	персонажей и	1	1
545	он его	1	1
546	в лучшем	1	1
547	своей природе	1	1
548	войдя в	2	1
549	развития но	1	1
550	на которой	1	1
551	всего творчества	1	1
552	образом как	1	1
553	мысли не	1	1
554	доступна только	1	1
555	мы видим	2	1
556	показать истинную	1	1
557	всю свою	1	1
558	только в	9	1
559	достаточны для	1	1
560	во времени	1	1
561	не решится	1	1
562	которая была	1	1
563	различны в	1	1
564	менее и	1	1
565	человека с	2	1
566	по самой	2	1
567	и у	2	1
568	только на	1	1
569	а напротив	1	1
570	ни одного	3	1
571	же из	1	1
572	свою жизнь	2	1
573	как более	1	1
574	не из	1	1
575	в душе	1	1
576	и других	3	1
577	к своим	1	1
578	к мысли	1	1
579	и их	6	1
580	на одном	1	1
581	более далекого	1	1
582	в прошлом	1	1
583	чтобы она	1	1
584	с этими	1	1
585	дела до	1	1
586	человека из	1	1
587	может служить	1	1
588	от ответственности	1	1
589	как его	2	1
590	в некоторых	2	1
591	русский язык	1	1
592	и никогда	1	1
593	идея не	1	1
594	из своей	1	1
595	интересующей нас	1	1
596	самом его	1	1
597	для героев	1	1
598	что человек	1	1
599	них в	2	1
600	а именно	3	1
601	эти две	1	1
602	человека а	1	1
603	после смерти	1	1
604	а с	3	1
605	мы еще	1	1
606	считает себя	1	1
607	обосновывает свою	1	1
608	живого человека	1	1
609	превращается в	4	1
610	на которых	1	1
611	не на	4	1
612	с которым	1	1
613	конечно на	2	1
614	а так	1	1
615	в слове	1	1
616	мы остановимся	2	1
617	не допускает	1	1
618	и ему	1	1
619	не видит	1	1
620	именно поэтому	1	1
621	этот рассказ	1	1
622	мы находим	1	1
623	человек в	3	1
624	эта идея	1	1
625	ко всем	2	1
626	уж не	1	1
627	он уже	2	1
628	самой своей	1	1
629	и потому	6	1
630	человек действует	1	1
631	о возможности	1	1
632	ним как	1	1
633	видит в	1	1
634	лицом к	1	1
635	не удалось	1	1
636	тому как	2	1
637	в ответ	1	1
638	и там	1	1
639	некоторое время	1	1
640	альфы до	1	1
641	быть только	2	1
642	в мир	1	1
643	да и	1	1
644	в первой	1	1
645	друг с	2	1
646	своего времени	1	1
647	форму а	1	1
648	ко мне	1	1
649	из прототипов	1	1
650	находить и	1	1
651	быть не	1	1
652	еще раз	3	1
653	настало время	1	1
654	нашей работы	2	1
655	что из	1	1
656	можно сказать	2	1
657	в основном	1	1
658	от героев	1	1
659	в смысле	2	1
660	она должна	1	1
661	его видит	1	1
662	создания образа	1	1
663	пор еще	1	1
664	войти в	1	1
665	а что	2	1
666	или в	2	1
667	в другой	1	1
668	о котором	1	1
669	это как	2	1
670	отца с	1	1
671	от контекста	1	1
672	довести до	1	1
673	себя самого	1	1
674	или менее	1	1
675	как теперь	1	1
676	же что	3	1
677	в этих	4	1
678	за него	1	1
679	ибо в	1	1
680	было только	1	1
681	превратился в	1	1
682	все они	4	1
683	сообщением о	1	1
684	пока я	1	1
685	диалога из	1	1
686	отношении к	1	1
687	к лицу	1	1
688	перед его	1	1
689	к самому	1	1
690	жизни в	2	1
691	с сыном	1	1
692	сказать что	5	1
693	и только	1	1
694	была бы	3	1
695	речей и	1	1
696	жизни а	1	1
697	положений и	1	1
698	бы его	1	1
699	на своем	1	1
700	кому я	1	1
701	всем этом	1	1
702	жизнь в	1	1
703	об этих	2	1
704	жизни и	15	1
705	по поводу	1	1
706	и эта	3	1
707	как на	2	1
708	этой точки	2	1
709	том числе	2	1
710	они не	2	1
711	ничего общего	2	1
