N	2gram	Vygotskiy__6	Mirosoze
445	человека все	1	1
446	же должен	1	1
447	верно и	1	1
448	правда и	1	1
449	за себя	1	1
450	одних и	1	1
451	в голове	1	1
452	решение в	1	1
453	об их	1	1
454	не то	1	1
455	ним это	1	1
456	его жизнь	1	1
457	и у	1	1
458	другу как	2	1
459	не из	2	1
460	его и	1	1
461	а потому	1	1
462	в прошлом	1	1
463	моментов в	2	1
464	смысле этого	1	1
465	но что	4	1
466	почему это	2	1
467	этом отношении	3	1
468	они будут	1	1
469	котором в	1	1
470	как можно	1	1
471	на примере	3	1
472	с другой	2	1
473	в высшем	1	1
474	как решение	1	1
475	во второй	2	1
476	а с	1	1
477	своего собственного	2	1
478	больше и	1	1
479	к более	2	1
480	одного только	1	1
481	от высшей	1	1
482	отрывается от	1	1
483	вопрос можно	1	1
484	о чем	1	1
485	к высшему	1	1
486	с предметом	1	1
487	ни на	1	1
488	можно будет	1	1
489	на самом	1	1
490	в меру	2	1
491	независимо от	3	1
492	требует от	3	1
493	решение вопроса	1	1
494	по своему	2	1
495	без которых	1	1
496	сравнению с	14	1
497	это приводит	1	1
498	в той	4	1
499	противоположность в	1	1
500	в тот	1	1
501	этого слова	2	1
502	с этой	2	1
503	я сам	1	1
504	все это	2	1
505	в географии	1	1
506	которые были	1	1
507	развилась в	1	1
508	изменения в	1	1
509	своей собственной	1	1
510	когда он	2	1
511	целый ряд	4	1
512	той или	1	1
513	конце концов	1	1
514	мы должны	3	1
515	всякий раз	3	1
516	только что	2	1
517	могли быть	1	1
518	сложилась в	1	1
519	от всякого	1	1
520	с личным	1	1
521	а о	1	1
522	в какие	1	1
523	на их	1	1
524	между ними	7	1
525	с ней	3	1
526	две стороны	1	1
527	происходит на	1	1
528	для исследования	1	1
529	была бы	2	1
530	связей и	2	1
531	из этого	2	1
532	и жизнь	1	1
533	наименьшего сопротивления	1	1
534	то оба	1	1
535	друга а	1	1
536	сила и	1	1
537	приводит нас	1	1
538	им на	1	1
539	не сказал	1	1
540	но эти	1	1
541	видим в	2	1
542	к этому	1	1
543	им и	1	1
544	как на	3	1
