N	2gram	Losev_Vesc_1	Problemy
138	в своем	6	3
139	более или	1	3
140	из этих	1	3
141	в этой	3	3
142	на то	4	3
143	но именно	2	3
144	не к	1	3
145	их в	3	3
146	на этом	2	3
147	они должны	1	3
148	было бы	14	3
149	далеко не	1	3
150	в слове	2	3
151	или менее	1	3
152	но если	8	3
153	и их	7	3
154	в своей	5	3
155	в отличие	1	3
156	образом и	1	3
157	но он	2	3
158	в передней	1	3
159	в отношении	4	3
160	она не	4	3
161	дело в	4	3
162	по своей	2	3
163	у меня	3	3
164	с ее	6	3
165	с собой	2	3
166	если бы	5	3
167	никак не	3	3
168	и что	15	3
169	в различных	1	3
170	и во	3	3
171	и только	3	3
172	отличается от	7	3
173	себя в	10	3
174	только на	3	3
175	в конце	2	3
176	что и	3	3
177	бытия и	2	3
178	тем что	2	3
179	и даже	6	3
180	с другой	6	3
181	себя и	4	3
182	так же	1	3
183	жизнь и	1	3
184	что же	8	3
185	по существу	2	3
186	но для	2	3
187	и для	9	3
188	бы в	5	3
189	еще более	2	3
190	слово слово	1	3
191	другой стороны	2	3
192	того же	5	3
193	но этот	1	3
194	и другие	1	3
195	ту же	2	2
196	же как	1	2
197	словом как	1	2
198	вопрос о	1	2
199	из своих	1	2
200	себе что	3	2
201	и говорить	1	2
202	не нужно	2	2
203	а следовательно	2	2
204	уже нет	1	2
205	мы будем	1	2
206	или другом	1	2
207	если в	1	2
208	в общем	1	2
209	нужно быть	1	2
210	нет и	1	2
211	сама по	3	2
212	в особом	1	2
213	с этим	3	2
214	стороны и	2	2
215	как нам	1	2
216	когда он	1	2
217	и как	8	2
218	не было	1	2
219	от этого	2	2
220	себе как	2	2
221	бы и	5	2
222	степени и	2	2
223	так в	1	2
224	и резко	1	2
225	но ведь	2	2
226	но на	2	2
227	бы ни	2	2
228	должна быть	4	2
229	оно должно	1	2
230	слово или	1	2
231	свое время	2	2
232	никому не	1	2
233	и по	1	2
234	об этом	3	2
235	есть конечно	2	2
236	хотя бы	6	2
237	может стать	1	2
238	и тем	3	2
239	все равно	2	2
240	и само	2	2
241	переходим к	1	2
242	что такое	12	2
243	почти не	1	2
244	себе а	1	2
245	мысли и	3	2
246	могло бы	1	2
247	не менее	3	2
248	уже сказали	1	2
249	зрения и	2	2
250	я для	1	2
251	одна из	5	2
252	но она	3	2
253	следовательно и	1	2
254	того и	2	2
255	ничего не	3	2
256	только и	2	2
257	жизни не	1	2
258	к ней	2	2
259	своей природе	1	2
260	то и	4	2
261	если только	1	2
262	у нас	7	2
263	языка в	1	2
264	могут быть	1	2
265	к тому	3	2
266	той или	2	2
267	без всякого	4	2
268	мыслить и	3	2
269	представим себе	1	2
270	и совершенно	1	2
271	в другом	2	2
272	можно было	2	2
273	времени и	1	2
274	это вовсе	2	2
275	с ним	8	2
276	только так	1	2
277	почему же	1	2
278	в языке	1	2
279	все время	1	2
280	что-нибудь такое	1	2
281	и следовательно	7	2
282	но с	2	2
283	этот вопрос	1	2
284	том или	1	2
285	реагирует на	1	2
286	и так	1	2
287	поэтому и	1	2
288	так что	5	2
289	если уж	1	2
290	с нею	18	2
291	раз в	1	2
292	для него	4	2
293	сами по	3	2
294	а в	4	2
295	с собою	6	2
296	о которых	1	2
297	к самому	1	2
298	или иной	1	2
299	мне и	1	2
300	для этого	4	2
301	только к	2	2
302	и пр	6	2
303	на этот	1	2
304	его как	1	2
305	что мы	14	2
306	не при	1	2
307	в одно	1	2
308	тут что-нибудь	1	2
309	вместе с	1	2
310	в духе	1	2
311	в данном	5	2
312	если оно	4	2
313	в первой	2	2
314	нами уже	1	2
315	оно и	4	2
316	сознания и	1	2
317	в результате	3	2
318	о котором	1	2
319	для нас	2	2
320	будет все	1	2
321	есть уже	1	2
322	не дает	1	2
323	на части	1	2
324	сказать что	17	2
325	есть и	4	2
326	в свое	2	2
327	самосознания и	1	2
328	значение в	1	2
329	во всяком	3	2
330	все что	1	2
331	смысла не	1	1
332	я и	6	1
333	к полному	1	1
334	предполагает что	10	1
335	чтобы не	1	1
336	должно стать	1	1
337	и то	10	1
338	на самом	1	1
339	и есть	26	1
340	он находится	1	1
341	из самых	2	1
342	по преимуществу	2	1
343	знаете что	1	1
344	от которых	1	1
345	собственном смысле	3	1
346	и получить	1	1
347	обойтись без	2	1
348	из всех	1	1
349	сравнению с	6	1
350	это совершенно	4	1
351	к новой	1	1
352	именно к	1	1
353	их к	1	1
354	как то	1	1
355	не вполне	2	1
356	из того	2	1
357	и заставляет	2	1
358	с большим	1	1
359	собою и	4	1
360	в ней	12	1
361	слово какое	1	1
362	ни даже	1	1
363	другим в	1	1
364	между собой	1	1
365	внимание и	1	1
366	именно эти	1	1
367	себя а	1	1
368	от себя	1	1
369	возможности и	1	1
370	то мы	2	1
371	вполне и	1	1
372	могло быть	1	1
373	а только	3	1
374	же она	1	1
375	который мы	1	1
376	форме и	1	1
377	этого диалога	1	1
378	в собственном	2	1
379	как к	4	1
380	что как	1	1
381	может обойтись	1	1
382	однако не	2	1
383	просто как	1	1
384	переживания и	2	1
385	могли бы	1	1
386	себе не	3	1
387	та же	1	1
388	что это	13	1
389	этих моментов	1	1
390	так или	4	1
391	еще один	1	1
392	и отношения	1	1
393	если есть	1	1
394	тому же	1	1
395	из его	2	1
396	не вещь	2	1
397	и если	2	1
398	что она	15	1
399	в ее	7	1
400	чрезвычайно существенно	1	1
401	она еще	2	1
402	наш анализ	1	1
403	только себя	1	1
404	их может	1	1
405	главное в	1	1
406	силой и	1	1
407	формы но	1	1
408	и еще	2	1
409	и социальной	1	1
410	свою собственную	1	1
411	станет ясным	1	1
412	и определенным	1	1
413	в силу	3	1
414	и вот	2	1
415	вы в	1	1
416	по законам	2	1
417	в первом	2	1
418	что у	5	1
419	чтобы их	1	1
420	ней не	1	1
421	будем говорить	1	1
422	мы говорили	2	1
423	одно и	5	1
424	это конечно	1	1
425	от нее	2	1
426	здесь мы	1	1
427	что все	2	1
428	же не	1	1
429	от некоторых	1	1
430	на этой	1	1
431	его в	2	1
432	знает что	2	1
433	для нее	2	1
434	деле в	1	1
435	которая как	1	1
436	и мы	1	1
437	в существенном	1	1
438	отождествляется с	1	1
439	затем и	2	1
440	выходя из	1	1
441	может стремиться	1	1
442	реальности и	3	1
443	она и	1	1
444	других типов	1	1
445	и уже	1	1
446	несмотря на	1	1
447	значит не	4	1
448	мы знаем	1	1
449	я беру	1	1
450	в один	1	1
451	и тогда	1	1
452	в научной	1	1
453	по той	1	1
454	же есть	2	1
455	можно только	4	1
456	бы на	1	1
457	что если	1	1
458	и тут	3	1
459	это ощущение	1	1
460	я его	1	1
461	мы замечаем	1	1
462	по сравнению	7	1
463	знает и	2	1
464	мы в	1	1
465	не столько	1	1
466	что еще	1	1
467	собою а	1	1
468	для всякого	2	1
469	мы теперь	1	1
470	смысле а	1	1
471	выставленные нами	1	1
472	бы о	1	1
473	тем самым	1	1
474	однако в	1	1
475	а вот	3	1
476	и вся	1	1
477	тому что	2	1
478	то с	3	1
479	дома то	1	1
480	нею и	4	1
481	начиная от	2	1
482	или что	3	1
483	есть прежде	2	1
484	дело не	2	1
485	сделать и	1	1
486	мышления и	1	1
487	тогда когда	5	1
488	и притом	3	1
489	достигает своего	1	1
490	и отдельных	1	1
491	в самых	1	1
492	чтобы стать	1	1
493	ничего что	1	1
494	о них	1	1
495	что вы	3	1
496	но только	3	1
497	человека по	2	1
498	для всего	1	1
499	вообще нет	1	1
500	и каково	1	1
501	и всегда	1	1
502	и без	3	1
503	и весь	1	1
504	нее нет	1	1
505	ровно ничего	1	1
506	правда это	1	1
507	и нужно	1	1
508	голоса в	1	1
509	окно есть	1	1
510	и сама	3	1
511	в более	1	1
512	из истории	2	1
513	только с	3	1
514	как будто	1	1
515	что на	2	1
516	и самой	1	1
517	остановиться несколько	1	1
518	сделать в	1	1
519	есть у	2	1
520	полную независимость	2	1
521	когда мы	6	1
522	нисколько не	4	1
523	совершенно особая	1	1
524	лежит в	1	1
525	человека в	1	1
526	я сам	3	1
527	должны быть	4	1
528	есть или	1	1
529	образом между	1	1
530	его с	1	1
531	для его	1	1
532	его значение	1	1
533	они и	1	1
534	все еще	3	1
535	уже на	1	1
536	они вовсе	1	1
537	и самое	2	1
538	а затем	2	1
539	того чтобы	3	1
540	как не	1	1
541	не хочу	1	1
542	их переживания	1	1
543	данном случае	2	1
544	идет речь	1	1
545	человеческой мысли	1	1
546	понимание и	3	1
547	не с	7	1
548	таковы что	1	1
549	это только	1	1
550	каждый член	1	1
551	является в	2	1
552	определенным образом	6	1
553	поэтому в	1	1
554	совершенно невозможно	1	1
555	быть или	1	1
556	с человеком	1	1
557	смысле и	1	1
558	но может	1	1
559	вот это	1	1
560	с явлением	1	1
561	силы и	1	1
562	это я	4	1
563	но к	1	1
564	на что	1	1
565	или обращение	1	1
566	в сфере	4	1
567	может не	2	1
568	и быстро	1	1
569	есть определенное	1	1
570	или иначе	4	1
571	и всякая	1	1
572	во втором	2	1
573	из своего	1	1
574	резко отличается	1	1
575	ее как	2	1
576	и она	1	1
577	быть и	1	1
578	но так	1	1
579	один из	3	1
580	себя с	5	1
581	его собственная	1	1
582	целое в	1	1
583	в двух	1	1
584	мы видим	2	1
585	пусть они	1	1
586	для себя	5	1
587	не видеть	1	1
588	должен был	1	1
589	несколько подробнее	1	1
590	этого реального	1	1
591	никак нельзя	1	1
592	точка зрения	1	1
593	теперь в	1	1
594	с одной	3	1
595	понимать себя	6	1
596	бы вбирает	1	1
597	со всеми	1	1
598	в эти	1	1
599	своего собственного	1	1
600	из которого	1	1
601	его своим	1	1
602	и у	3	1
603	так можно	1	1
604	вопроса о	1	1
605	не знать	2	1
606	языка как	2	1
607	него и	1	1
608	но самое	2	1
609	а это	4	1
610	то этот	1	1
611	его и	2	1
612	термин в	1	1
613	к своим	1	1
614	никто не	1	1
615	всяком случае	2	1
616	бы совершенно	1	1
617	у нее	1	1
618	себя от	2	1
619	общение и	2	1
620	ее не	2	1
621	не о	1	1
622	на меня	3	1
623	свое выражение	3	1
624	она имеет	1	1
625	даже и	4	1
626	в последние	2	1
627	жизни в	1	1
628	другое и	1	1
629	от ее	6	1
630	нужно было	2	1
631	зрения этого	1	1
632	одной стороны	3	1
633	со стороны	5	1
634	раза в	1	1
635	даже не	7	1
636	границу между	1	1
637	это есть	7	1
638	осмысления и	1	1
639	не обязательно	1	1
640	именно в	1	1
641	а именно	1	1
642	к которому	1	1
643	и самая	1	1
644	только один	2	1
645	было и	2	1
646	а с	3	1
647	есть подлинная	2	1
648	предмета но	1	1
649	что не	5	1
650	существенного и	2	1
651	что им	1	1
652	самом же	1	1
653	смысла и	5	1
654	самое наличие	1	1
655	ничем не	3	1
656	не на	1	1
657	есть лишь	2	1
658	однако и	1	1
659	смысле это	1	1
660	человек есть	1	1
661	и стать	1	1
662	если эти	1	1
663	очень легко	1	1
664	нужно иметь	1	1
665	него не	1	1
666	ее понимает	2	1
667	и ему	1	1
668	между собою	6	1
669	нами как	1	1
670	ни на	3	1
671	границы между	1	1
672	роли которую	1	1
673	и потому	5	1
674	как это	2	1
675	относятся к	1	1
676	мы говорим	5	1
677	перейти в	1	1
678	вот я	1	1
679	к действительности	2	1
680	вокруг себя	1	1
681	форма в	1	1
682	в это	1	1
683	эти вопросы	1	1
684	и формы	2	1
685	вне себя	2	1
686	ничего это	1	1
687	слово для	1	1
688	проявляется и	1	1
689	у вас	1	1
690	является как	1	1
691	силу и	1	1
692	вещь а	1	1
693	с большой	1	1
694	самого все	1	1
695	этот образ	1	1
696	не знаем	2	1
697	самое главное	2	1
698	изменения в	1	1
699	ее но	1	1
700	образа и	1	1
701	своей собственной	1	1
702	себя самого	2	1
703	конце концов	2	1
704	я же	1	1
705	я в	2	1
706	ни было	4	1
707	же деле	1	1
708	мы переходим	1	1
709	не я	2	1
710	не есть	49	1
711	по поводу	1	1
712	и внешней	1	1
713	в свою	4	1
714	личности и	1	1
715	на их	2	1
716	с ней	2	1
717	они как	2	1
718	была бы	2	1
719	в частности	1	1
720	от всех	4	1
721	но можно	1	1
722	целое не	1	1
723	понимает и	1	1
724	к иному	1	1
725	не верить	1	1
726	из своей	1	1
727	общения оно	1	1
728	на это	4	1
729	более полное	1	1
730	можно назвать	1	1
731	важно для	1	1
732	а я	1	1
733	в своих	1	1
734	и эта	3	1
735	это в	1	1
736	к этому	1	1
737	тут это	1	1
