N	2gram	Bakhtin_Pr_2	Literetu
432	тогда когда	1	1
433	чтобы в	1	1
434	и притом	1	1
435	и сама	1	1
436	в процессе	2	1
437	на ее	1	1
438	сознания как	1	1
439	в единство	3	1
440	борьба с	1	1
441	не имеет	3	1
442	его творческого	1	1
443	вопрос не	1	1
444	и другими	2	1
445	во всем	1	1
446	ему и	1	1
447	всей жизни	1	1
448	сознанием и	1	1
449	и теперь	1	1
450	в книге	1	1
451	не по	3	1
452	входят в	1	1
453	уже и	1	1
454	оказывается перед	1	1
455	поворачивается к	1	1
456	точке зрения	3	1
457	сделать в	1	1
458	у меня	3	1
459	т.п и	1	1
460	и всех	1	1
461	как только	1	1
462	его за	1	1
463	того о	1	1
464	его с	2	1
465	раньше не	1	1
466	самую гущу	1	1
467	миру в	1	1
468	ничего общего	2	1
469	правда не	1	1
470	не одного	1	1
471	ни даже	1	1
472	и о	2	1
473	от друга	2	1
474	в виду	2	1
475	самим собою	1	1
476	свои силы	1	1
477	и от	3	1
478	чтобы быть	1	1
479	да что	1	1
480	сознания то	1	1
481	так в	1	1
482	на том	1	1
483	котором мы	1	1
484	природе своей	2	1
485	на службу	2	1
486	нельзя не	1	1
487	не за	3	1
488	здесь нет	2	1
489	в чужом	2	1
490	она была	1	1
491	можно только	1	1
492	жизнь и	3	1
493	в диалог	2	1
494	был не	1	1
495	для этого	3	1
496	диалогическое взаимодействие	1	1
497	приводит их	1	1
498	о ней	1	1
499	познания и	1	1
500	самой жизни	1	1
501	в голосе	1	1
502	другом месте	1	1
503	и т.д	3	1
504	говорит об	1	1
505	и умирает	1	1
506	этой мысли	1	1
507	только за	1	1
508	свою смерть	1	1
509	времени в	1	1
510	а во	1	1
511	на нее	1	1
512	и были	1	1
513	и три	1	1
514	однако с	1	1
515	его личности	2	1
516	творчества в	2	1
517	его герой	1	1
518	бы в	5	1
519	них в	2	1
520	в художественной	2	1
521	которая и	1	1
522	и радикально	1	1
523	по своим	2	1
524	и всякое	1	1
525	человека как	2	1
526	и мир	5	1
527	в литературе	6	1
528	к нему	11	1
529	творческого процесса	2	1
530	его собственная	1	1
531	романа о	1	1
532	среди других	2	1
533	одной из	2	1
534	художественной воли	1	1
535	к их	1	1
536	и действительно	2	1
537	смысловой итог	1	1
538	в самое	1	1
539	за себя	2	1
540	xix веке	2	1
541	в единственном	1	1
542	как другого	1	1
543	мире и	1	1
544	в мировом	1	1
545	поэтому для	1	1
546	а жизнь	1	1
547	так что	2	1
548	от автора	4	1
549	есть в	8	1
550	бы по	1	1
551	переходит в	2	1
552	и у	2	1
553	с идеологическими	1	1
554	существу своему	1	1
555	в последний	1	1
556	на протяжении	3	1
557	к объективности	1	1
558	за счет	2	1
559	по выражению	2	1
560	и других	3	1
561	и их	6	1
562	с различными	1	1
563	основных идей	1	1
564	его души	2	1
565	в котором	7	1
566	представлений о	1	1
567	слово как	1	1
568	так как	5	1
569	дела до	1	1
570	друг друга	7	1
571	индивидуальном сознании	2	1
572	у него	6	1
573	процесса и	1	1
574	целиком в	1	1
575	людей не	1	1
576	в каждом	4	1
577	превращается в	4	1
578	лишь один	1	1
579	личность на	1	1
580	только на	1	1
581	на уровне	1	1
582	есть не	1	1
583	что они	3	1
584	и тех	1	1
585	своего художественного	1	1
586	а эти	1	1
587	совпадает с	1	1
588	и быть	1	1
589	это все	1	1
590	а с	3	1
591	человека из	1	1
592	окружающей его	1	1
593	что для	2	1
594	ничем не	2	1
595	к человеку	1	1
596	не было	2	1
597	становится человеком	1	1
598	а сам	1	1
599	не на	4	1
600	в диалогическое	1	1
601	в свете	1	1
602	борьбу и	1	1
603	не об	3	1
604	и ему	1	1
605	в те	1	1
606	именно поэтому	1	1
607	и становятся	1	1
608	внутреннюю свободу	1	1
609	ко всем	2	1
610	поэтому даже	1	1
611	книге о	1	1
612	общего с	1	1
613	ибо в	1	1
614	со словом	1	1
615	нет ни	3	1
616	в человеке	10	1
617	конечно не	6	1
618	целом ряде	2	1
619	в той	3	1
620	есть только	4	1
621	в точке	5	1
622	и там	1	1
623	ли не	1	1
624	в контексте	2	1
625	изображение как	1	1
626	в живописи	1	1
627	всякий человек	1	1
628	функции он	1	1
629	все это	5	1
630	это уже	1	1
631	этот образ	1	1
632	и более	2	1
633	потому не	1	1
634	себя на	2	1
635	роман или	1	1
636	о котором	1	1
637	которая в	1	1
638	в другое	2	1
639	себя самого	1	1
640	или менее	1	1
641	и все	1	1
642	лишь как	1	1
643	в этих	4	1
644	еще более	1	1
645	и позицией	1	1
646	его уже	1	1
647	хотя бы	5	1
648	тут мы	1	1
649	все остальные	1	1
650	до ее	1	1
651	внутренний диалог	1	1
652	отношении к	1	1
653	не есть	2	1
654	собственного сознания	2	1
655	свою внутреннюю	2	1
656	героя и	7	1
657	две стороны	1	1
658	из тех	1	1
659	от своего	1	1
660	сказать что	5	1
661	ведь он	2	1
662	к его	1	1
663	всех других	1	1
664	бы его	1	1
665	и жизнь	1	1
666	есть и	3	1
667	из своей	1	1
668	себе но	1	1
669	не сказал	1	1
670	в таком	3	1
671	ряде других	2	1
672	к этой	2	1
673	и идеи	5	1
674	познающий субъект	1	1
675	у людей	1	1
676	который не	1	1
677	этой точки	2	1
678	они не	2	1
679	которая не	2	1
