N	2gram	Potebnia_M_2	FransuaR
118	и самое	1	3
119	здесь не	1	3
120	в ее	1	3
121	если бы	11	3
122	в другом	2	3
123	никак не	1	3
124	связь между	2	3
125	между тем	6	3
126	что и	11	3
127	этого нельзя	1	3
128	и следовательно	2	3
129	или меньшей	1	3
130	еще не	4	3
131	только в	11	3
132	так и	5	3
133	же и	1	3
134	одно из	3	3
135	не так	3	3
136	мы находим	2	3
137	тем что	7	3
138	в других	4	3
139	для того	5	3
140	и прежде	1	3
141	сказать что	2	3
142	там где	4	3
143	не может	12	3
144	вместе с	11	3
145	ко всем	2	3
146	как в	10	3
147	во все	2	3
148	как бы	9	3
149	в более	1	3
150	и от	3	3
151	но это	3	3
152	а в	8	3
153	слово в	1	3
154	между ними	2	3
155	они не	4	3
156	одним из	1	2
157	например в	3	2
158	того же	14	2
159	переход от	1	2
160	тем же	3	2
161	с в	2	2
162	мы не	11	2
163	перехода от	2	2
164	хотя бы	2	2
165	на такой	1	2
166	на них	1	2
167	быть в	1	2
168	но конечно	1	2
169	но не	12	2
170	думать что	3	2
171	это самое	2	2
172	в течение	1	2
173	что он	4	2
174	все же	5	2
175	и той	2	2
176	и понимания	1	2
177	его к	1	2
178	имеет в	1	2
179	в этот	1	2
180	в которой	5	2
181	в целом	3	2
182	он в	1	2
183	из этих	4	2
184	и если	4	2
185	к тем	1	2
186	как он	4	2
187	в первой	1	2
188	и еще	1	2
189	не к	1	2
190	страдания и	1	2
191	одной и	2	2
192	на этом	2	2
193	значительной степени	1	2
194	лишь в	1	2
195	далеко не	3	2
196	от языка	1	2
197	особенно для	1	2
198	в котором	4	2
199	в условиях	1	2
200	одном из	4	2
201	но он	2	2
202	том же	1	2
203	этот мир	1	2
204	не менее	5	2
205	дело в	1	2
206	до того	1	2
207	представляется нам	5	2
208	и такие	1	2
209	должны быть	4	2
210	и это	2	2
211	огонь и	1	2
212	нас даже	1	2
213	и сам	1	2
214	времени и	1	2
215	одного из	1	2
216	по сравнению	1	2
217	не исчерпывается	1	2
218	поэтому в	1	2
219	можно сказать	1	2
220	тона и	1	2
221	образом в	4	2
222	с другой	6	2
223	нас в	2	2
224	язык и	1	2
225	в языке	3	2
226	это не	3	2
227	в большей	1	2
228	к нему	1	2
229	как нечто	1	2
230	и так	1	2
231	который в	1	2
232	но как	1	2
233	или же	7	2
234	конечно не	1	2
235	с нею	2	2
236	и у	3	2
237	уже в	5	2
238	и они	2	2
239	слова в	5	2
240	в нашей	2	2
241	мы знаем	2	2
242	не находит	1	2
243	на их	1	2
244	даже и	2	2
245	рядом с	3	2
246	не были	1	2
247	влияние на	4	2
248	именно в	1	2
249	что для	3	2
250	очень часто	1	2
251	теперь он	1	2
252	все то	1	2
253	с этим	7	2
254	сравнению с	1	2
255	это есть	1	2
256	в состоянии	6	2
257	есть и	1	2
258	этого слова	6	2
259	слова и	3	2
260	какой бы	1	2
261	потому что	49	2
262	здесь только	1	2
263	в последнем	1	2
264	все что	3	2
265	ли мы	2	1
266	говоря о	3	1
267	отношения к	2	1
268	и т	6	1
269	предполагает что	2	1
270	вряд ли	3	1
271	от всяких	1	1
272	собственном смысле	1	1
273	с таким	3	1
274	есть не	5	1
275	им самим	1	1
276	тех действий	1	1
277	человеческой природы	2	1
278	взятые отдельно	1	1
279	не во	2	1
280	не делает	1	1
281	что уже	1	1
282	на такие	2	1
283	не была	1	1
284	есть нечто	3	1
285	принадлежит к	1	1
286	они связаны	1	1
287	но чтобы	1	1
288	но даже	3	1
289	не совсем	3	1
290	понимания отдельных	1	1
291	к общему	4	1
292	на другом	2	1
293	между собой	1	1
294	бы то	1	1
295	этим не	1	1
296	тем как	2	1
297	и болезнь	1	1
298	что многое	1	1
299	видели что	1	1
300	характер они	1	1
301	в общем	2	1
302	в оценке	1	1
303	что они	5	1
304	относится к	3	1
305	что во	2	1
306	в одной	1	1
307	не согласиться	1	1
308	именно от	1	1
309	все остальные	5	1
310	перед нами	1	1
311	смысле этого	3	1
312	так одна	1	1
313	характер ее	1	1
314	себе не	4	1
315	этой цели	1	1
316	от этого	1	1
317	бы и	1	1
318	что это	3	1
319	в известном	1	1
320	речи но	1	1
321	по форме	1	1
322	и тот	2	1
323	все слова	2	1
324	этого образа	1	1
325	имеем в	1	1
326	во многих	3	1
327	в ряду	6	1
328	но на	2	1
329	в наших	1	1
330	все они	1	1
331	из указанных	1	1
332	образа как	1	1
333	и легко	1	1
334	из нашего	1	1
335	при виде	3	1
336	он должен	1	1
337	они служат	2	1
338	не как	3	1
339	том чтобы	1	1
340	в трех	1	1
341	был уже	1	1
342	целом как	1	1
343	подобно тому	4	1
344	что ни	2	1
345	что может	2	1
346	и по	2	1
347	так например	3	1
348	такого же	2	1
349	уже для	1	1
350	что почти	1	1
351	то ни	1	1
352	мы его	1	1
353	могла бы	3	1
354	как они	1	1
355	главным образом	4	1
356	связанных с	1	1
357	на все	3	1
358	а как	1	1
359	его в	3	1
360	это было	2	1
361	заключается в	1	1
362	с другими	5	1
363	например с	2	1
364	и тем	3	1
365	между отдельными	1	1
366	нечто общее	3	1
367	превращаются в	1	1
368	этого не	2	1
369	с тем	4	1
370	и уже	5	1
371	чем в	1	1
372	в тоне	1	1
373	в развитии	1	1
374	вслушиваться в	1	1
375	должно быть	2	1
376	и прямо	1	1
377	такой же	4	1
378	восприятия и	2	1
379	этом случае	1	1
380	и при	3	1
381	и их	5	1
382	или точнее	1	1
383	таким же	1	1
384	можно найти	1	1
385	ли можно	1	1
386	с точки	1	1
387	к одному	1	1
388	то сам	1	1
389	то его	1	1
390	мысли и	1	1
391	знаем что	1	1
392	всякий раз	1	1
393	две стороны	1	1
394	несомненно что	1	1
395	мир и	1	1
396	но эта	1	1
397	втором случае	1	1
398	к первым	1	1
399	которые в	1	1
400	не в	13	1
401	такую же	1	1
402	друг другу	1	1
403	второе из	1	1
404	виду как	1	1
405	и эти	1	1
406	и более	1	1
407	для нее	2	1
408	по себе	15	1
409	случае мы	1	1
410	сам он	1	1
411	и вся	1	1
412	тому что	2	1
413	раз и	1	1
414	таких случаях	1	1
415	тем самым	4	1
416	них не	3	1
417	с теми	2	1
418	самого начала	2	1
419	ничего не	1	1
420	и притом	3	1
421	на себе	1	1
422	но только	2	1
423	он мог	1	1
424	только не	1	1
425	никогда не	4	1
426	судя по	5	1
427	сравнений которые	1	1
428	именно с	1	1
429	и весь	2	1
430	всего на	1	1
431	с одним	1	1
432	в стороне	1	1
433	все стороны	1	1
434	как она	1	1
435	по своей	1	1
436	слове и	1	1
437	до поры	1	1
438	прежде чем	1	1
439	те особенности	1	1
440	из членов	1	1
441	входят в	3	1
442	уже и	1	1
443	доказать что	1	1
444	каждый раз	1	1
445	что на	3	1
446	или лучше	1	1
447	самого слабого	1	1
448	одно и	2	1
449	языке и	1	1
450	отличается от	1	1
451	сходство с	1	1
452	его чувство	2	1
453	всех отношениях	1	1
454	что оно	4	1
455	бы он	1	1
456	где он	1	1
457	и своя	1	1
458	него как	1	1
459	существует только	2	1
460	в применении	1	1
461	с образом	1	1
462	оно может	2	1
463	изменений в	1	1
464	словом так	1	1
465	больному месту	2	1
466	и образ	2	1
467	свою очередь	6	1
468	встречаем и	1	1
469	эти представления	1	1
470	с каким	2	1
471	языка и	3	1
472	в собственном	2	1
473	может только	1	1
474	только то	1	1
475	в себя	2	1
476	с самого	2	1
477	и самого	1	1
478	примеров можно	1	1
479	на том	1	1
480	нельзя не	1	1
481	чего он	1	1
482	на нее	1	1
483	не с	3	1
484	было в	2	1
485	здесь как	1	1
486	субъективное и	1	1
487	во многом	1	1
488	том как	3	1
489	не приводит	1	1
490	мы в	3	1
491	на что	1	1
492	и вообще	3	1
493	с ним	5	1
494	можно объяснить	1	1
495	этих условиях	1	1
496	но этого	1	1
497	внимание на	2	1
498	мы разумеем	1	1
499	и что	4	1
500	др и	1	1
501	все его	1	1
502	к истине	1	1
503	от них	3	1
504	во втором	1	1
505	на одном	1	1
506	и только	6	1
507	в другой	1	1
508	вообще и	2	1
509	при котором	1	1
510	вообще в	1	1
511	на те	1	1
512	того что	7	1
513	еще несколько	1	1
514	быть названа	1	1
515	что здесь	1	1
516	что только	2	1
517	всякого рода	1	1
518	дело с	1	1
519	не имеет	6	1
520	и крик	1	1
521	к их	1	1
522	которое мы	3	1
523	ее от	1	1
524	между этими	1	1
525	в теле	2	1
526	в коих	1	1
527	этот способ	1	1
528	с одной	4	1
529	так что	10	1
530	для всех	1	1
531	которому он	1	1
532	как выражение	1	1
533	ни с	2	1
534	роль и	1	1
535	всяком случае	7	1
536	и также	1	1
537	не для	1	1
538	первое из	1	1
539	с этими	1	1
540	к первой	2	1
541	но что	2	1
542	само по	2	1
543	каждый из	1	1
544	слышать в	1	1
545	человеке это	1	1
546	и вместе	4	1
547	нас как	1	1
548	из приведенных	1	1
549	были бы	1	1
550	значение имеет	1	1
551	с другим	1	1
552	значение которое	1	1
553	а именно	1	1
554	например только	1	1
555	такое же	2	1
556	что не	5	1
557	ничем не	2	1
558	связано с	2	1
559	притом не	1	1
560	превращается в	2	1
561	них и	1	1
562	ей не	1	1
563	одновременно не	1	1
564	не на	2	1
565	имела в	1	1
566	слов и	1	1
567	не всегда	1	1
568	богатая и	1	1
569	и слово	1	1
570	под влиянием	8	1
571	имеют более	1	1
572	понимание и	1	1
573	разложения и	1	1
574	имея в	2	1
575	так же	2	1
576	по внешнему	1	1
577	как это	2	1
578	некоторые из	1	1
579	относятся к	1	1
580	его на	2	1
581	не сразу	2	1
582	в человеке	4	1
583	к своему	1	1
584	не могут	7	1
585	влияния на	2	1
586	для обозначения	2	1
587	не дают	2	1
588	если на	2	1
589	имеет существенное	1	1
590	применении к	1	1
591	тому как	4	1
592	это его	1	1
593	быть только	2	1
594	как средство	1	1
595	в человеческом	1	1
596	и богатство	1	1
597	не одни	1	1
598	что между	1	1
599	в формах	2	1
600	как предмет	1	1
601	но так	1	1
602	от нас	1	1
603	но для	1	1
604	же значение	1	1
605	ко второй	1	1
606	это уже	1	1
607	и человек	3	1
608	или в	2	1
609	имеет дело	1	1
610	которого они	1	1
611	о котором	2	1
612	это как	1	1
613	которые на	1	1
614	но когда	1	1
615	как для	2	1
616	как явление	1	1
617	слова должны	1	1
618	ни было	3	1
619	же в	5	1
620	непосредственным источником	1	1
621	даже при	2	1
622	себе и	1	1
623	над собою	2	1
624	к самому	1	1
625	с ними	3	1
626	в народной	1	1
627	в свою	6	1
628	другой стороны	2	1
629	они как	1	1
630	нетрудно заметить	1	1
631	речи и	1	1
632	к больному	2	1
633	мы считаем	1	1
634	находящихся в	1	1
635	который не	1	1
636	были и	2	1
637	занимает в	1	1
638	время не	1	1
639	свои слова	1	1
640	заметить что	6	1
641	ее в	1	1
642	вносит в	1	1
643	от которой	1	1
644	для каждого	1	1
645	как на	3	1
646	в таком	4	1
647	во всяком	7	1
