N	2gram	Medvedev_F_1	Problemy
260	войти в	2	2
261	тому чтобы	1	2
262	на всю	2	2
263	и почти	1	2
264	между двумя	1	2
265	в той	1	2
266	тому что	1	2
267	почти все	1	2
268	его целом	8	2
269	этими двумя	1	2
270	но только	1	2
271	и без	1	2
272	и лишь	2	2
273	к ней	2	2
274	как она	3	2
275	как на	4	2
276	мире и	1	2
277	же он	1	2
278	и со	2	2
279	него на	1	2
280	не является	1	2
281	отнюдь не	6	2
282	лежит в	1	2
283	отличается от	3	2
284	как для	1	2
285	всем этим	2	2
286	всего этого	2	2
287	так в	1	2
288	особенно в	3	2
289	и определяется	1	2
290	жизнь и	3	2
291	понятно что	1	2
292	громадное значение	3	2
293	и должно	2	2
294	на нее	2	2
295	на одном	1	2
296	в форме	1	2
297	еще более	1	2
298	эти последние	1	2
299	быть и	4	2
300	один из	3	2
301	мы увидим	4	2
302	то в	1	2
303	и ее	10	2
304	со всеми	3	2
305	с которыми	1	2
306	конечно не	4	2
307	не входит	1	2
308	уже не	2	2
309	в душе	2	2
310	мы знаем	1	2
311	в роман	1	2
312	не для	3	2
313	друг друга	4	2
314	как его	1	2
315	нет в	1	2
316	связан с	1	2
317	со всем	3	2
318	выходит за	1	2
319	или иной	1	2
320	и создает	1	2
321	к которому	2	2
322	не было	3	2
323	введенная в	1	2
324	у человека	1	2
325	весь его	1	2
326	вступает в	2	2
327	и потому	9	2
328	это в	1	2
329	смысле этого	3	2
330	утверждение в	1	2
331	со всею	5	2
332	тенденция к	1	2
333	с этой	4	2
334	нисколько не	2	2
335	мире а	2	2
336	более того	3	2
337	это уже	1	2
338	что оно	1	2
339	вопрос о	2	2
340	в другой	2	2
341	может войти	2	2
342	не с	2	2
343	всех тех	1	2
344	сказать что	1	2
345	в последнем	1	2
346	время не	1	2
347	но ни	1	2
348	к другим	2	2
349	вполне понятно	2	2
350	особенно отчетливо	1	2
351	того или	2	2
352	ту же	1	1
353	можно говорить	1	1
354	художественных функций	1	1
355	в абстрактной	1	1
356	также и	1	1
357	мы замечаем	1	1
358	чтобы не	2	1
359	начинается с	1	1
360	мы здесь	1	1
361	тех же	2	1
362	идет о	2	1
363	нам кажется	1	1
364	ясно что	3	1
365	а непосредственно	1	1
366	в первом	1	1
367	по преимуществу	1	1
368	в нашу	1	1
369	отношения к	6	1
370	входящих в	2	1
371	в их	11	1
372	со всех	1	1
373	и само	1	1
374	смысле можно	1	1
375	должную дистанцию	1	1
376	социальной действительности	9	1
377	бы ни	5	1
378	они были	2	1
379	но даже	1	1
380	стиля и	2	1
381	из которых	1	1
382	зависимости от	3	1
383	линии его	1	1
384	в каждой	1	1
385	произведение должно	1	1
386	всех сторон	1	1
387	проявляется в	1	1
388	свою очередь	6	1
389	вкратце остановиться	1	1
390	тем как	1	1
391	глаза на	1	1
392	людей на	1	1
393	к которой	1	1
394	его сознания	1	1
395	менее всего	2	1
396	уже как	2	1
397	оно является	1	1
398	произведение в	3	1
399	чем же	2	1
400	сих пор	6	1
401	независимо от	4	1
402	одному знаменателю	1	1
403	очень трудно	1	1
404	ней в	1	1
405	словом в	1	1
406	как нам	1	1
407	и пр	17	1
408	перед нами	1	1
409	и точность	1	1
410	в единый	1	1
411	значительности и	1	1
412	основная тенденция	1	1
413	художественный замысел	1	1
414	и отчасти	3	1
415	другого нет	1	1
416	ни один	1	1
417	является лишь	4	1
418	в этой	6	1
419	с их	1	1
420	не приводит	3	1
421	романа но	1	1
422	особое место	1	1
423	и до	5	1
424	роль в	1	1
425	жизнь как	3	1
426	но ведь	2	1
427	не могла	2	1
428	человек не	3	1
429	роли в	3	1
430	этот процесс	1	1
431	главным образом	4	1
432	в статье	1	1
433	к миру	2	1
434	определяют его	1	1
435	литературных произведений	3	1
436	друг для	1	1
437	именно этим	1	1
438	замыслу оно	1	1
439	из виду	2	1
440	чтобы в	1	1
441	таких которые	1	1
442	наконец от	1	1
443	какой бы	1	1
444	всех своих	1	1
445	лишь с	1	1
446	так например	3	1
447	на то	1	1
448	в нее	1	1
449	эта же	2	1
450	которое как	1	1
451	и заключается	2	1
452	мышления с	1	1
453	европейского искусства	2	1
454	и может	4	1
455	один а	1	1
456	может стать	1	1
457	и отчетливо	1	1
458	в социальной	3	1
459	в последующих	1	1
460	в итоге	1	1
461	материал для	1	1
462	только одно	1	1
463	но уже	1	1
464	она и	1	1
465	ни одной	1	1
466	разобранные нами	1	1
467	понята и	1	1
468	но лишь	1	1
469	нами особенность	1	1
470	нигде не	1	1
471	основные линии	2	1
472	строгом смысле	2	1
473	элемента в	1	1
474	как таковой	6	1
475	она была	2	1
476	их на	2	1
477	в эту	2	1
478	которую он	1	1
479	в этих	1	1
480	общем не	1	1
481	в г	1	1
482	места в	2	1
483	можно сказать	1	1
484	необходимо прежде	1	1
485	таким же	2	1
486	определяется прежде	1	1
487	можно найти	1	1
488	замкнутых и	1	1
489	за этими	1	1
490	и навсегда	1	1
491	продуктивной разработки	1	1
492	и конкретных	1	1
493	не столько	1	1
494	на фоне	3	1
495	нельзя понять	3	1
496	но эта	2	1
497	и эти	1	1
498	и более	2	1
499	есть еще	1	1
500	том и	1	1
501	бы быть	2	1
502	для нее	1	1
503	ни были	2	1
504	соединение с	1	1
505	на один	1	1
506	случае в	1	1
507	она не	6	1
508	отрыва от	1	1
509	для каждого	1	1
510	на котором	1	1
511	правда в	1	1
512	одна из	2	1
513	слово оно	2	1
514	всех без	1	1
515	в процессе	9	1
516	в основе	3	1
517	к изучению	1	1
518	мысли в	2	1
519	конкретные формы	1	1
520	не лучше	1	1
521	и существенное	1	1
522	и по	1	1
523	за исключением	2	1
524	связи с	3	1
525	своей статье	3	1
526	этом отношении	1	1
527	эту сторону	1	1
528	самый материал	1	1
529	от их	2	1
530	не могут	1	1
531	самостоятельности и	1	1
532	поэтом и	1	1
533	это конечно	1	1
534	глубоко нелепо	1	1
535	всего в	3	1
536	они и	1	1
537	а ее	1	1
538	оно не	4	1
539	характерный для	1	1
540	и самое	1	1
541	и о	1	1
542	того чтобы	1	1
543	ни одно	1	1
544	здесь не	3	1
545	данном случае	1	1
546	миром и	1	1
547	на основе	6	1
548	дадим краткий	1	1
549	для всего	1	1
550	в особенности	3	1
551	только не	2	1
552	своей сюжетной	1	1
553	приводит к	2	1
554	дано в	1	1
555	значение в	3	1
556	как с	2	1
557	ибо она	1	1
558	здесь он	1	1
559	каждого из	2	1
560	поэтому-то так	1	1
561	остаться в	1	1
562	что дело	1	1
563	по сравнению	1	1
564	даны в	1	1
565	между собой	1	1
566	из одного	1	1
567	могла не	1	1
568	смысле и	1	1
569	на все	3	1
570	в произведении	2	1
571	в применении	2	1
572	лишь перемещение	1	1
573	поспешно и	1	1
574	его художественной	3	1
575	что каждый	1	1
576	или на	2	1
577	очень существенная	1	1
578	правда как	1	1
579	элементы этой	1	1
580	каждом своем	1	1
581	должно было	1	1
582	нет у	1	1
583	все в	2	1
584	связь между	1	1
585	чуткое ухо	1	1
586	и требует	1	1
587	вся эта	1	1
588	другими идеологиями	1	1
589	функций в	2	1
590	во всей	2	1
591	во внешнем	2	1
592	нем и	2	1
593	и нельзя	1	1
594	дан так	1	1
595	не должен	1	1
596	как если	2	1
597	разобранной нами	1	1
598	для самого	1	1
599	от всех	3	1
600	в формах	4	1
601	на которой	1	1
602	по своей	1	1
603	свое истинное	1	1
604	причастен к	1	1
605	ее к	2	1
606	согласиться с	1	1
607	исключения элементов	1	1
608	и действительно	1	1
609	должен быть	5	1
610	по мнению	1	1
611	между этими	1	1
612	содержание его	1	1
613	вопрос об	2	1
614	с одной	4	1
615	себя в	1	1
616	из которого	1	1
617	сколько в	1	1
618	для всех	1	1
619	что если	1	1
620	же но	1	1
621	чтобы он	2	1
622	приводит в	1	1
623	и обратно	1	1
624	и других	3	1
625	участие в	1	1
626	не так	2	1
627	себе в	1	1
628	и их	10	1
629	никто не	1	1
630	руки и	1	1
631	и нового	1	1
632	самого слова	1	1
633	ее до	2	1
634	но что	1	1
635	они становятся	2	1
636	но из	1	1
637	и материал	1	1
638	же деле	1	1
639	именно как	12	1
640	что на	1	1
641	не оказывается	1	1
642	не были	1	1
643	одном месте	1	1
644	своему материалу	1	1
645	тонки и	1	1
646	до сих	6	1
647	и речи	1	1
648	и тех	1	1
649	человека непосредственно	1	1
650	один и	1	1
651	резко отличается	1	1
652	предмет и	1	1
653	его из	1	1
654	не говоря	1	1
655	всех их	1	1
656	самом же	1	1
657	а сам	1	1
658	ничем не	3	1
659	возможно лишь	1	1
660	оно занимает	1	1
661	есть лишь	2	1
662	одну из	1	1
663	было как	1	1
664	или с	1	1
665	которые будут	1	1
666	все более	2	1
667	фигурирует в	2	1
668	этим определяются	1	1
669	в непрерывном	1	1
670	ни на	3	1
671	ко всем	2	1
672	к его	1	1
673	в строгом	2	1
674	требует от	1	1
675	какого бы	1	1
676	понимает как	1	1
677	в данном	1	1
678	на себя	1	1
679	она есть	2	1
680	его участие	1	1
681	нашу задачу	1	1
682	и идеологической	1	1
683	и основной	1	1
684	даже с	1	1
685	образ и	1	1
686	образом на	2	1
687	как средство	1	1
688	на первом	1	1
689	или хотя	1	1
690	эти вопросы	1	1
691	первом плане	1	1
692	столько в	1	1
693	более и	2	1
694	художественное произведение	6	1
695	с первой	1	1
696	в основном	3	1
697	здесь особенно	1	1
698	если оно	1	1
699	этого замысла	1	1
700	происходит лишь	1	1
701	что касается	1	1
702	это последнее	3	1
703	отношениях к	1	1
704	еще одна	2	1
705	слова но	1	1
706	сложны и	1	1
707	или в	1	1
708	между ними	3	1
709	одна очень	2	1
710	сочетать его	1	1
711	в отдельных	1	1
712	уже совсем	1	1
713	лишь как	5	1
714	в колеса	1	1
715	и ни	1	1
716	вчувствования в	1	1
717	для друга	1	1
718	несмотря на	1	1
719	кругозора в	2	1
720	одной из	2	1
721	может и	2	1
722	в свою	8	1
723	с ней	1	1
724	стояло на	1	1
725	из этого	1	1
726	себе не	1	1
727	себе но	1	1
728	деле оно	1	1
729	в своих	2	1
