N	2gram	Losev_Dial_1	Problema
207	как бы	11	4
208	это значит	11	4
209	сих пор	2	4
210	все это	11	4
211	тут тоже	1	4
212	в результате	1	4
213	а в	5	4
214	гораздо более	3	4
215	можно говорить	2	3
216	это и	4	3
217	и этот	1	3
218	в их	3	3
219	мы уже	1	3
220	вопрос о	2	3
221	каком случае	4	3
222	что иное	1	3
223	но даже	1	3
224	то это	4	3
225	мы еще	1	3
226	не нужно	2	3
227	только тогда	2	3
228	нет и	1	3
229	что они	3	3
230	просто как	2	3
231	хотя и	4	3
232	могли бы	1	3
233	не было	6	3
234	как иначе	1	3
235	и к	1	3
236	в каком-то	1	3
237	только то	4	3
238	бы не	1	3
239	из этих	2	3
240	только один	1	3
241	быть только	1	3
242	теории и	1	3
243	при этом	1	3
244	таблица умножения	1	3
245	и по	1	3
246	здесь мы	1	3
247	его в	1	3
248	для них	1	3
249	о которых	2	3
250	все равно	3	3
251	несмотря на	10	3
252	в чистом	1	3
253	сосредоточиться на	1	3
254	нас не	2	3
255	никто не	2	3
256	оказывается что	1	3
257	но эта	3	3
258	тому что	3	3
259	иной раз	2	3
260	чистом виде	1	3
261	или что	2	3
262	как о	2	3
263	в науке	3	3
264	и притом	4	3
265	в основе	3	3
266	мы все	1	3
267	можно судить	1	3
268	только и	4	3
269	и является	2	3
270	не знаем	1	3
271	как только	2	3
272	не знает	2	3
273	для избежания	1	3
274	оно не	1	3
275	если же	1	3
276	она не	6	3
277	ничего общего	4	3
278	то или	3	3
279	с самого	1	3
280	на том	1	3
281	имеется в	1	3
282	он сам	5	3
283	для этого	2	3
284	предмет который	1	3
285	иное как	1	3
286	каждый раз	1	3
287	но мы	1	3
288	определение и	1	3
289	или иные	1	3
290	том или	2	3
291	говорить об	1	3
292	и можно	1	3
293	есть тоже	2	3
294	и наконец	1	3
295	отдельных и	1	3
296	один из	3	3
297	ли он	1	3
298	есть ни	6	3
299	и все-таки	3	3
300	и всякий	2	3
301	уже в	1	3
302	а это	1	3
303	и их	2	3
304	пока не	1	3
305	пусть даже	1	3
306	уже и	3	3
307	указание на	1	3
308	для того	2	3
309	это будет	1	3
310	даже не	3	3
311	что для	3	3
312	может ли	1	3
313	как именно	1	3
314	и если	1	3
315	и символа	1	3
316	от нас	1	3
317	к тому	4	3
318	и от	2	3
319	о котором	1	3
320	то не	2	3
321	бы в	3	3
322	и ни	6	3
323	мы должны	5	3
324	именно он	1	3
325	тех или	3	3
326	существует ли	1	3
327	это тоже	1	3
328	или других	2	3
329	только как	2	3
330	я могу	2	3
331	не что	1	3
332	точно так	2	3
333	все что	1	3
334	обязательно есть	1	2
335	речь идет	1	2
336	чтобы не	2	2
337	сказали что	2	2
338	мере в	1	2
339	нового не	1	2
340	от самого	3	2
341	из самых	1	2
342	по преимуществу	1	2
343	той же	1	2
344	от всякой	2	2
345	если я	1	2
346	и само	1	2
347	это совершенно	1	2
348	и ничего	1	2
349	связаны между	1	2
350	бы что	1	2
351	что под	2	2
352	нечто более	1	2
353	в ней	3	2
354	но при	1	2
355	столько же	1	2
356	без которой	1	2
357	здесь не	1	2
358	во всех	1	2
359	не требует	1	2
360	впасть в	1	2
361	не то	6	2
362	себе и	2	2
363	друг от	1	2
364	есть просто	3	2
365	или иное	3	2
366	учение о	11	2
367	один и	1	2
368	смысл или	1	2
369	пожалуй даже	1	2
370	в той	1	2
371	общего с	5	2
372	перед нами	1	2
373	и свою	1	2
374	тут и	2	2
375	идет речь	2	2
376	он не	3	2
377	не значит	3	2
378	в понимании	1	2
379	в корне	2	2
380	содержит в	3	2
381	одной и	1	2
382	но все	3	2
383	однако все	1	2
384	исследование будет	1	2
385	на всю	4	2
386	сознание и	1	2
387	об этом	4	2
388	и никакого	1	2
389	к другу	2	2
390	и мы	5	2
391	или другого	1	2
392	или хотя	2	2
393	он является	1	2
394	в них	3	2
395	и вы	3	2
396	она и	1	2
397	говорится о	1	2
398	ничем не	3	2
399	должно быть	3	2
400	точки зрения	17	2
401	имеет ничего	3	2
402	и при	2	2
403	будет в	2	2
404	в такой	1	2
405	свой смысл	2	2
406	мысли и	3	2
407	бы мы	1	2
408	которые в	1	2
409	не в	6	2
410	же тут	3	2
411	ничего нового	2	2
412	даже в	3	2
413	самого начала	1	2
414	правда в	1	2
415	что их	2	2
416	каждого данного	1	2
417	сколько и	1	2
418	значит ли	2	2
419	того чтобы	1	2
420	та или	3	2
421	и вещи	1	2
422	или как	1	2
423	или иная	3	2
424	ни тем	1	2
425	никуда не	1	2
426	ли это	3	2
427	однако это	1	2
428	ни какое-нибудь	1	2
429	просто на	1	2
430	виде но	1	2
431	отличается от	2	2
432	себе что	1	2
433	что оно	5	2
434	ли в	1	2
435	утверждать что	3	2
436	на это	1	2
437	о них	1	2
438	ясность и	1	2
439	эта последняя	1	2
440	ни даже	1	2
441	совершенно правильно	1	2
442	от друга	1	2
443	на нем	2	2
444	которая хотя	1	2
445	мысль о	1	2
446	нет никакой	1	2
447	имеет никакого	3	2
448	и сам	1	2
449	вещи и	2	2
450	здесь как	1	2
451	для всякого	2	2
452	отождествляется с	7	2
453	еще в	1	2
454	но никак	1	2
455	можно только	2	2
456	с реальными	2	2
457	говорят что	1	2
458	язык и	1	2
459	а также	1	2
460	и нечто	1	2
461	это было	2	2
462	к нему	8	2
463	что и	3	2
464	тотчас же	1	2
465	если это	2	2
466	может иметь	3	2
467	или может	1	2
468	произвольной и	1	2
469	в него	2	2
470	спросим себя	1	2
471	друг к	2	2
472	быть и	4	2
473	как нечто	1	2
474	и весьма	1	2
475	или его	2	2
476	в качестве	2	2
477	же и	2	2
478	конечно не	3	2
479	об его	2	2
480	является не	2	2
481	внутри самого	1	2
482	уже с	1	2
483	ни с	6	2
484	не так	1	2
485	себе в	1	2
486	и символом	2	2
487	сами по	1	2
488	с этими	1	2
489	только с	3	2
490	само по	5	2
491	как такового	1	2
492	в состоянии	1	2
493	или ином	1	2
494	самого же	1	2
495	были бы	2	2
496	имеет и	1	2
497	бы тут	1	2
498	и др	1	2
499	а главное	2	2
500	от другого	1	2
501	смысла и	1	2
502	если даже	1	2
503	совершенно не	8	2
504	входить в	1	2
505	вместе с	1	2
506	эта связь	1	2
507	поэтому если	1	2
508	ни от	2	2
509	относиться к	3	2
510	на тот	1	2
511	что всякое	1	2
512	это за	2	2
513	основана на	1	2
514	имеет значение	1	2
515	она должна	2	2
516	только мы	1	2
517	при таком	1	2
518	сознания и	3	2
519	собственно говоря	4	2
520	еще более	3	2
521	или не	5	2
522	но вот	3	2
523	пространстве и	2	2
524	о своем	2	2
525	состоит из	3	2
526	из этого	1	2
527	в голову	1	2
528	необходимым образом	2	1
529	как просто	1	1
530	без этих	1	1
531	могут не	1	1
532	ни его	1	1
533	говоря о	2	1
534	отношения к	3	1
535	в абсолютном	1	1
536	же как	2	1
537	простая вещь	1	1
538	только самый	1	1
539	есть мы	1	1
540	сам по	6	1
541	стали бы	1	1
542	удивляться и	1	1
543	бы идти	1	1
544	сразу и	1	1
545	в чистой	1	1
546	для науки	3	1
547	тем же	1	1
548	чего не	1	1
549	к другому	1	1
550	вещь не	2	1
551	и до	1	1
552	что эти	1	1
553	должна быть	3	1
554	и больше	2	1
555	тут в	1	1
556	дерево есть	1	1
557	по его	1	1
558	то такая	1	1
559	вообще быть	1	1
560	и переходит	1	1
561	для своего	2	1
562	мы имеем	2	1
563	учения об	1	1
564	что между	1	1
565	это что	2	1
566	мир не	1	1
567	но ясно	1	1
568	более ничего	1	1
569	этот был	1	1
570	не впасть	1	1
571	время как	2	1
572	отдельных частей	1	1
573	оно есть	2	1
574	на себя	1	1
575	я не	5	1
576	самый этот	1	1
577	самый термин	1	1
578	тот смысл	1	1
579	и говорить	2	1
580	понятие это	1	1
581	виде то	1	1
582	столь же	1	1
583	так если	1	1
584	есть дерево	1	1
585	то мы	2	1
586	его так	1	1
587	различия между	1	1
588	самих себя	1	1
589	в ту	1	1
590	он может	1	1
591	то он	2	1
592	мы будем	1	1
593	с самой	1	1
594	на язык	1	1
595	заметим что	1	1
596	наука вообще	1	1
597	не говорят	1	1
598	вообще как	1	1
599	так совершенно	1	1
600	отношение к	5	1
601	мы сейчас	1	1
602	меньше всего	3	1
603	первый взгляд	1	1
604	концов не	1	1
605	если она	3	1
606	как в	2	1
607	что именно	2	1
608	каждая из	1	1
609	только об	1	1
610	дает нам	1	1
611	с их	1	1
612	чтобы можно	1	1
613	что нет	1	1
614	окружающие нас	1	1
615	быть они	1	1
616	даже просто	4	1
617	мало ли	2	1
618	есть ли	1	1
619	поэтому и	2	1
620	говорится в	1	1
621	о самом	2	1
622	потом уже	3	1
623	не приходится	1	1
624	что это	11	1
625	мы получаем	2	1
626	формы в	1	1
627	этих дисциплин	1	1
628	думать что	3	1
629	часто даже	1	1
630	такое значение	1	1
631	весьма и	1	1
632	кроется вполне	1	1
633	иначе и	1	1
634	если он	1	1
635	в наших	1	1
636	смыслом и	1	1
637	не могла	1	1
638	выводу что	1	1
639	с чем	1	1
640	к выводу	1	1
641	только потому	3	1
642	в нем	16	1
643	материи и	1	1
644	раз навсегда	1	1
645	геометрия евклида	1	1
646	предмет а	1	1
647	на одну	1	1
648	именно то	1	1
649	и еще	3	1
650	что нужно	1	1
651	в силу	1	1
652	значение может	1	1
653	конечно такое	1	1
654	или другое	1	1
655	бы выражением	1	1
656	для понимания	1	1
657	на земле	2	1
658	что тут	2	1
659	что ни	3	1
660	на этом	2	1
661	людей и	1	1
662	так например	1	1
663	иметь никаких	1	1
664	тут не	4	1
665	общего и	1	1
666	могла бы	2	1
667	же не	1	1
668	какое же	1	1
669	смысловая и	1	1
670	в другом	2	1
671	просто только	1	1
672	если для	2	1
673	времени и	1	1
674	ни при	1	1
675	есть тот	1	1
676	имея такое	1	1
677	это не	9	1
678	на почве	1	1
679	он есть	4	1
680	не соответствует	1	1
681	толковать как	1	1
682	кажется что	1	1
683	в предмете	1	1
684	логических и	1	1
685	то как	3	1
686	и терминов	1	1
687	мы после	1	1
688	место и	1	1
689	бы для	1	1
690	никаких других	1	1
691	если иметь	2	1
692	оно имеет	1	1
693	например понятие	1	1
694	есть он	2	1
695	с такой	1	1
696	потому и	1	1
697	такой же	2	1
698	мере не	1	1
699	и тогда	2	1
700	себе все	1	1
701	не указывает	1	1
702	но я	1	1
703	говорят только	1	1
704	если и	2	1
705	из сферы	3	1
706	еще недостаточно	1	1
707	как факт	2	1
708	а существует	1	1
709	она тоже	1	1
710	место в	1	1
711	говорил о	1	1
712	в которых	2	1
713	и значит	3	1
714	понятий а	1	1
715	мы теперь	1	1
716	несет на	2	1
717	и этой	1	1
718	формулы с	1	1
719	образом и	2	1
720	я скажу	2	1
721	для которых	1	1
722	видно что	1	1
723	ни было	2	1
724	не могли	1	1
725	она или	1	1
726	вещей и	2	1
727	и почти	3	1
728	не что-нибудь	3	1
729	основываться на	1	1
730	что например	1	1
731	как можно	2	1
732	всегда имеет	1	1
733	и очень	1	1
734	как акт	1	1
735	случае в	1	1
736	вообще но	1	1
737	но они	2	1
738	о теории	1	1
739	равно не	1	1
740	мы пока	1	1
741	что эта	4	1
742	дерево а	1	1
743	и другое	2	1
744	если в	3	1
745	я буду	1	1
746	на себе	3	1
747	и именно	1	1
748	как здесь	2	1
749	иметь в	3	1
750	чем не	1	1
751	все наши	1	1
752	целью только	1	1
753	никогда не	9	1
754	человека от	1	1
755	жизни не	1	1
756	и вместо	1	1
757	этого общего	1	1
758	мира и	1	1
759	учения о	2	1
760	этих двух	1	1
761	совсем другое	1	1
762	летать на	2	1
763	на те	1	1
764	по своей	1	1
765	есть такой	1	1
766	как не	2	1
767	и его	1	1
768	этом отношении	2	1
769	можем говорить	1	1
770	не потому	1	1
771	и об	4	1
772	не такая	1	1
773	вот оказывается	1	1
774	покамест еще	1	1
775	станет утверждать	1	1
776	нет ни	2	1
777	сказать только	1	1
778	только самих	1	1
779	всякой науки	1	1
780	проявляют большую	1	1
781	только еще	1	1
782	должны быть	1	1
783	уже на	1	1
784	в каждом	2	1
785	когда они	1	1
786	такая простая	1	1
787	мы его	1	1
788	вы не	1	1
789	но по	1	1
790	бы дать	1	1
791	как один	2	1
792	указывать на	1	1
793	и пытается	1	1
794	как система	1	1
795	характер и	1	1
796	человеческого сознания	2	1
797	то время	1	1
798	этих категорий	1	1
799	самое это	1	1
800	в дальнейшем	5	1
801	вероятно и	1	1
802	однако эта	1	1
803	от того	1	1
804	будет существовать	1	1
805	и когда	1	1
806	котором мы	1	1
807	что у	1	1
808	на нее	1	1
809	число этих	1	1
810	и каждый	1	1
811	констатировать наличие	1	1
812	невозможна никакая	2	1
813	самого понятия	1	1
814	нам уже	1	1
815	до бесконечности	2	1
816	весьма мало	1	1
817	она есть	5	1
818	на что	2	1
819	с ним	6	1
820	и нужно	1	1
821	вот почему	1	1
822	существует без	1	1
823	достаточное количество	1	1
824	должны назвать	1	1
825	и та	3	1
826	не приходит	1	1
827	все вещи	1	1
828	ли или	1	1
829	совершенно неверно	1	1
830	находятся в	1	1
831	или на	2	1
832	ли она	1	1
833	вне всякой	1	1
834	каждом из	2	1
835	совершенно самостоятельное	1	1
836	другого а	1	1
837	между тем	1	1
838	переходит в	1	1
839	и всякая	1	1
840	эти два	2	1
841	оно или	2	1
842	не знаю	1	1
843	о своих	2	1
844	дать в	1	1
845	уже нельзя	1	1
846	все больше	1	1
847	из видов	2	1
848	же можно	2	1
849	что здесь	2	1
850	во-вторых же	1	1
851	но с	3	1
852	такого чего	1	1
853	но например	1	1
854	и дело	1	1
855	речь о	1	1
856	самый принцип	1	1
857	что даже	2	1
858	в какой	1	1
859	но ни	1	1
860	хотим вскрыть	1	1
861	то в	7	1
862	брать в	1	1
863	нечто необходимое	1	1
864	и так	2	1
865	нам ясно	1	1
866	это очень	1	1
867	есть вопрос	1	1
868	не мешает	4	1
869	все они	1	1
870	и учения	1	1
871	нужно понимать	2	1
872	далеко от	1	1
873	да еще	1	1
874	вопроса о	1	1
875	даже вообще	1	1
876	преимуществу к	1	1
877	о чем-то	3	1
878	и чисто	1	1
879	от других	1	1
880	а то	1	1
881	то чему	1	1
882	сами не	2	1
883	но от	1	1
884	потому в	1	1
885	но для	1	1
886	который как	1	1
887	дважды два	1	1
888	не для	1	1
889	содержание и	1	1
890	от тех	1	1
891	с применением	1	1
892	к ним	2	1
893	это значило	1	1
894	но что	3	1
895	должны сказать	1	1
896	бы все	2	1
897	возникали и	1	1
898	внутреннее и	5	1
899	о пространстве	1	1
900	к самому	2	1
901	бесконечной делимости	1	1
902	же деле	1	1
903	более общее	1	1
904	со стороны	2	1
905	и цвета	1	1
906	с другим	1	1
907	бытия которое	1	1
908	математика и	1	1
909	даже без	1	1
910	и чем	1	1
911	нельзя сказать	1	1
912	именно в	2	1
913	здесь в	2	1
914	будет ли	1	1
915	в каких	1	1
916	не настолько	2	1
917	что-нибудь другое	1	1
918	им слов	1	1
919	может показаться	1	1
920	а с	2	1
921	и существует	1	1
922	нового времени	1	1
923	больше и	1	1
924	говорит о	5	1
925	каком смысле	1	1
926	бы никакого	1	1
927	но пожалуй	1	1
928	превращается в	1	1
929	самом же	1	1
930	от этого	3	1
931	их можно	1	1
932	а на	1	1
933	гром и	1	1
934	и достаточно	1	1
935	мыслить как	1	1
936	все время	1	1
937	бытия ни	1	1
938	и уже	1	1
939	для чего	2	1
940	непосредственное содержание	1	1
941	оперирует с	1	1
942	уже по	1	1
943	ни на	6	1
944	к его	1	1
945	смысл что	1	1
946	и потому	3	1
947	как это	4	1
948	в москве	1	1
949	его на	1	1
950	даже до	1	1
951	и понимать	1	1
952	к своему	1	1
953	где же	1	1
954	а если	1	1
955	полное отсутствие	1	1
956	это есть	9	1
957	а потом	5	1
958	т е	25	1
959	сама эта	1	1
960	мы сказали	1	1
961	отбросить все	1	1
962	и уравнений	1	1
963	оперируют с	1	1
964	еще раз	1	1
965	сложнее чем	1	1
966	действительность в	1	1
967	и вещью	1	1
968	наши термины	1	1
969	между прочим	1	1
970	думают что	6	1
971	даже больше	2	1
972	к другим	1	1
973	не станет	1	1
974	этих случаях	1	1
975	для автора	1	1
976	на небе	1	1
977	сейчас специально	1	1
978	другое дело	1	1
979	бы даже	1	1
980	достаточно только	1	1
981	который является	1	1
982	вот теперь	1	1
983	лишь как	2	1
984	это может	2	1
985	у них	3	1
986	возникает вопрос	1	1
987	и смысл	3	1
988	разве только	1	1
989	разной степени	1	1
990	прямо нужно	1	1
991	которое есть	1	1
992	сообщением о	1	1
993	эти волны	1	1
994	всегда есть	2	1
995	иначе она	1	1
996	многие например	1	1
997	всего мира	1	1
998	не быть	1	1
999	была бы	3	1
1000	ведь ни	1	1
1001	что понятие	1	1
1002	какой мере	1	1
1003	в отдельности	2	1
1004	никакого отношения	1	1
1005	есть и	5	1
1006	д в	1	1
1007	сначала на	1	1
1008	вещи есть	2	1
1009	это та	1	1
1010	себе но	2	1
1011	к этой	1	1
1012	то оно	1	1
1013	и эта	2	1
1014	понимать что	1	1
1015	который не	1	1
1016	к этому	2	1
1017	как результат	2	1
1018	они не	1	1
