N	2gram	Losev_Prob_5	Dialekti
394	мы будем	2	1
395	со всеми	2	1
396	свою жизнь	1	1
397	которая дана	1	1
398	а он	1	1
399	в новом	1	1
400	время на	1	1
401	нет и	1	1
402	мифологии а	1	1
403	во что	1	1
404	он очищает	1	1
405	первый взгляд	1	1
406	его на	2	1
407	что именно	2	1
408	приводимый у	1	1
409	что касается	3	1
410	однако не	1	1
411	на картине	1	1
412	когда он	2	1
413	можем привести	2	1
414	лика и	1	1
415	уже содержит	1	1
416	весь мир	1	1
417	это просто	1	1
418	духа и	1	1
419	тогда получится	1	1
420	или иную	1	1
421	то в	1	1
422	в строгих	1	1
423	духа в	2	1
424	из мифа	1	1
425	из жизни	1	1
426	об этих	1	1
427	за это	5	1
428	он в	3	1
429	всей своей	2	1
430	из этих	1	1
431	однако как	2	1
432	тому же	1	1
433	что отношения	1	1
434	если он	2	1
435	но на	1	1
436	вообще не	1	1
437	задний план	1	1
438	времена и	1	1
439	а скорее	2	1
440	и миф	1	1
441	его тела	1	1
442	не к	2	1
443	сердце и	1	1
444	душу и	1	1
445	по образу	1	1
446	мало того	1	1
447	на земле	9	1
448	из него	1	1
449	к мифологии	1	1
450	от нее	1	1
451	больше всего	1	1
452	главным образом	1	1
453	значение в	1	1
454	знает что	3	1
455	общества в	1	1
456	и ясно	2	1
457	тело но	1	1
458	форму и	2	1
459	этом смысле	3	1
460	привести только	1	1
461	и тем	3	1
462	он все	2	1
463	всего прочего	1	1
464	до всякого	2	1
465	одно общее	1	1
466	вызывает не	1	1
467	тела в	1	1
468	и творчества	1	1
469	не ясно	1	1
470	но уже	2	1
471	в них	2	1
472	далеко не	4	1
473	одному тому	1	1
474	нас к	1	1
475	но лишь	1	1
476	не всегда	3	1
477	представляет себе	1	1
478	чем в	1	1
479	когда в	1	1
480	говорится об	1	1
481	вы с	1	1
482	на первый	1	1
483	но до	1	1
484	бы на	2	1
485	и сейчас	2	1
486	и ее	1	1
487	почти не	1	1
488	на месте	2	1
489	в котором	2	1
490	его форму	1	1
491	еще с	1	1
492	как был	1	1
493	сходно с	1	1
494	себе а	2	1
495	или вернее	3	1
496	сама собой	1	1
497	есть способ	1	1
498	сам же	3	1
499	а есть	1	1
500	творчества и	1	1
501	силу и	1	1
502	надо сказать	1	1
503	на небо	8	1
504	без всяких	1	1
505	происходит от	1	1
506	ним в	1	1
507	вообще на	1	1
508	в древней	1	1
509	и очень	1	1
510	во-первых это	1	1
511	что эта	1	1
512	с теми	1	1
513	и другое	3	1
514	как о	4	1
515	будет только	1	1
516	и прочие	2	1
517	виду не	1	1
518	бытия и	1	1
519	и структуру	1	1
520	чем не	1	1
521	он с	1	1
522	отрицать наличие	1	1
523	больше чем	2	1
524	она ни	1	1
525	на землю	7	1
526	у этого	1	1
527	и по-видимому	1	1
528	и любовь	1	1
529	и звуки	1	1
530	и сама	2	1
531	этом отношении	1	1
532	но даже	4	1
533	не знали	1	1
534	по ней	1	1
535	и оно	1	1
536	понимать не	1	1
537	только еще	3	1
538	по голосу	1	1
539	как человек	1	1
540	субъект и	1	1
541	философа и	1	1
542	этим только	1	1
543	должен быть	1	1
544	то ни	2	1
545	и самое	1	1
546	и о	5	1
547	в молодости	1	1
548	и образ	1	1
549	выше не	1	1
550	здесь не	7	1
551	были бы	1	1
552	ни стало	1	1
553	и всякой	1	1
554	в дальнейшем	7	1
555	это путь	1	1
556	стремиться к	1	1
557	его самого	1	1
558	в образе	1	1
559	в глаза	2	1
560	на нее	1	1
561	не бог	2	1
562	за то	2	1
563	те же	1	1
564	такая жизнь	1	1
565	здесь как	2	1
566	и которые	2	1
567	здесь нет	1	1
568	мог бы	1	1
569	к его	1	1
570	которые он	1	1
571	еще в	5	1
572	и на	6	1
573	и душа	1	1
574	можно вспомнить	1	1
575	человека которого	1	1
576	смысле и	1	1
577	весьма существенно	1	1
578	и здесь	1	1
579	искусства и	1	1
580	не был	1	1
581	в состав	1	1
582	мере три	1	1
583	внимание на	3	1
584	говорить не	1	1
585	все прочие	1	1
586	миф в	1	1
587	среди всех	1	1
588	почему же	1	1
589	его тело	1	1
590	и просто	2	1
591	чистого духа	1	1
592	любви к	2	1
593	нас в	4	1
594	мы понимаем	1	1
595	нет у	2	1
596	только чистым	1	1
597	нем не	1	1
598	науке и	1	1
599	от них	2	1
600	которое уже	1	1
601	здесь мыслится	2	1
602	как его	1	1
603	не видел	1	1
604	получается что	1	1
605	раз только	1	1
606	путь и	1	1
607	роль но	1	1
608	в литературе	1	1
609	наконец и	1	1
610	бросается в	2	1
611	людей а	1	1
612	но с	1	1
613	время в	1	1
614	обе эти	1	1
615	а если	1	1
616	совсем не	3	1
617	тот же	3	1
618	речи о	1	1
619	менее в	1	1
620	важно то	2	1
621	именно о	2	1
622	который все	1	1
623	всю ее	1	1
624	не имеет	1	1
625	во всем	1	1
626	всем известно	1	1
627	ему и	1	1
628	даже если	1	1
629	поэтому и	2	1
630	и после	3	1
631	в теле	1	1
632	именно на	2	1
633	всем мире	1	1
634	и хочет	3	1
635	мифами о	1	1
636	из которых	1	1
637	только на	1	1
638	то и	2	1
639	на этих	1	1
640	при помощи	6	1
641	но совершенно	1	1
642	ту или	1	1
643	она действительно	1	1
644	тогда он	1	1
645	и также	1	1
646	откуда и	2	1
647	личности которая	1	1
648	с собою	1	1
649	к ним	1	1
650	не о	1	1
651	мы можем	5	1
652	у него	11	1
653	о человеческом	1	1
654	должны сказать	1	1
655	но человек	1	1
656	и вместе	1	1
657	и всякий	1	1
658	в других	3	1
659	от меня	1	1
660	даже и	4	1
661	здесь только	1	1
662	и научное	1	1
663	глубине и	1	1
664	из двух	1	1
665	или иной	1	1
666	даже не	1	1
667	что пишет	1	1
668	она возносит	1	1
669	как у	1	1
670	здесь в	2	1
671	на то	2	1
672	только путем	1	1
673	представляет собою	2	1
674	еще и	4	1
675	было и	1	1
676	и др	1	1
677	себя и	1	1
678	с юности	1	1
679	говорит о	7	1
680	только по	1	1
681	превращается в	1	1
682	к науке	1	1
683	одной стороны	3	1
684	из тех	2	1
685	он только	1	1
686	обыкновенного человеческого	1	1
687	ничем не	1	1
688	что несмотря	1	1
689	человек в	1	1
690	свое собственное	2	1
691	там где	1	1
692	самом своем	1	1
693	факт что	2	1
694	с абсолютным	1	1
695	имеют свое	1	1
696	нет никаких	1	1
697	имея в	1	1
698	входить в	1	1
699	то можно	1	1
700	надо было	1	1
701	всех людей	1	1
702	который мы	1	1
703	литературе как	1	1
704	на тот	2	1
705	d а	1	1
706	слова он	1	1
707	когда же	1	1
708	или аллегорическое	1	1
709	воды и	1	1
710	никакой возможности	1	1
711	по существу	2	1
712	чувство и	1	1
713	и всех	1	1
714	с этой	2	1
715	нового человека	1	1
716	и радости	1	1
717	мере не	1	1
718	своей жизни	1	1
719	только для	2	1
720	видно что	1	1
721	но для	2	1
722	это ясно	1	1
723	месте в	2	1
724	при всем	2	1
725	близка к	1	1
726	окончательно и	1	1
727	от человека	1	1
728	творчество и	1	1
729	на задний	1	1
730	и смерти	1	1
731	в его	12	1
732	душа не	1	1
733	мира и	2	1
734	а все	1	1
735	человек и	2	1
736	себя самого	2	1
737	солнца и	1	1
738	из себя	1	1
739	тем более	1	1
740	не должен	1	1
741	у которого	2	1
742	конце концов	6	1
743	но зато	1	1
744	мы не	2	1
745	дана в	1	1
746	и земли	2	1
747	находим в	2	1
748	я в	1	1
749	существования и	1	1
750	состоит из	1	1
751	что угодно	1	1
752	и судьба	1	1
753	равно как	2	1
754	и живет	2	1
755	по причине	1	1
756	сводится на	1	1
757	из этого	4	1
758	ли он	2	1
759	и самих	1	1
760	уже несомненно	1	1
761	в голову	1	1
762	одном своем	1	1
763	ли на	1	1
764	это в	1	1
765	небо и	2	1
766	человек во	1	1
767	им и	1	1
768	точно так	3	1
769	все что	2	1
770	гораздо более	4	1
