N	2gram	Vinokur_St_1	KulturaY
146	этом случае	2	4
147	то что	18	4
148	в таком	3	4
149	в слове	5	4
150	речь идет	4	3
151	е как	2	3
152	в упомянутой	1	3
153	на самом	6	3
154	это и	4	3
155	то в	3	3
156	той же	5	3
157	мы не	2	3
158	поэзия и	1	3
159	в ней	3	3
160	время в	1	3
161	но не	3	3
162	но как	1	3
163	по отношению	3	3
164	очевидно что	1	3
165	отношение к	2	3
166	то обстоятельство	2	3
167	что именно	1	3
168	что как	2	3
169	и к	1	3
170	бы и	4	3
171	что это	4	3
172	бы не	2	3
173	но на	2	3
174	он не	2	3
175	в первую	2	3
176	и вот	1	3
177	и с	3	3
178	литературного языка	1	3
179	с этой	3	3
180	п но	1	3
181	не так	1	3
182	но если	4	3
183	в которых	5	3
184	и более	2	3
185	так называемого	1	3
186	в отношении	9	3
187	она не	2	3
188	в то	9	3
189	как о	2	3
190	не имеет	4	3
191	на него	2	3
192	в процессе	1	3
193	должна быть	3	3
194	п в	3	3
195	не по	3	3
196	был бы	1	3
197	что на	2	3
198	в каком	3	3
199	не потому	1	3
200	обстоятельство что	3	3
201	только то	1	3
202	не трудно	3	3
203	в результате	3	3
204	на вопрос	4	3
205	но и	10	3
206	отметить что	2	3
207	это не	8	3
208	и только	3	3
209	этот вопрос	4	3
210	в какой	3	3
211	на мой	1	3
212	я в	1	3
213	уже в	2	3
214	вопроса о	3	3
215	не знать	1	3
216	в данной	2	3
217	языка но	1	3
218	ни в	3	3
219	могло бы	2	3
220	мы находим	4	3
221	ставит себе	3	3
222	то это	3	3
223	именно в	6	3
224	а именно	3	3
225	а с	3	3
226	естественно что	1	3
227	первую очередь	2	3
228	xix века	1	3
229	когда мы	1	3
230	по существу	2	3
231	там где	5	3
232	того или	4	3
233	но для	2	3
234	говорить что	1	3
235	этого рода	1	3
236	пор еще	1	3
237	мой взгляд	1	3
238	к тому	1	3
239	слово в	1	3
240	другой стороны	7	3
241	или иного	4	3
242	по поводу	7	3
243	они не	1	3
244	чтобы не	1	2
245	по адресу	1	2
246	тем же	3	2
247	отношению к	3	2
248	что эти	1	2
249	одним и	2	2
250	к нашей	1	2
251	мы имеем	2	2
252	на себя	1	2
253	и такой	1	2
254	как я	1	2
255	подчеркнуть что	2	2
256	и говорить	1	2
257	быть в	2	2
258	не все	3	2
259	не просто	1	2
260	или иное	3	2
261	за пределы	2	2
262	что они	7	2
263	языка и	4	2
264	первом издании	1	2
265	и я	3	2
266	это самое	1	2
267	более чем	2	2
268	как к	3	2
269	смысле этого	2	2
270	имею в	1	2
271	самое важное	1	2
272	но в	10	2
273	лишь о	1	2
274	еще на	1	2
275	а во-вторых	1	2
276	он в	1	2
277	в известном	1	2
278	как он	1	2
279	в значении	1	2
280	же это	3	2
281	в корне	1	2
282	в россии	4	2
283	свое время	2	2
284	но все	4	2
285	что все	2	2
286	с целью	1	2
287	его в	2	2
288	на протяжении	1	2
289	чем в	3	2
290	писать на	1	2
291	в статье	7	2
292	такой же	5	2
293	мере не	1	2
294	в этих	2	2
295	из того	2	2
296	и при	1	2
297	и без	3	2
298	в котором	5	2
299	мы называем	1	2
300	не как	1	2
301	своего рода	3	2
302	точку зрения	3	2
303	ряда других	1	2
304	если это	3	2
305	однако в	1	2
306	нас к	1	2
307	если и	1	2
308	в таких	1	2
309	себе целью	3	2
310	не о	1	2
311	дело не	4	2
312	более что	2	2
313	своей статье	4	2
314	же до	1	2
315	том отношении	4	2
316	уже о	5	2
317	и такие	2	2
318	отличается от	1	2
319	школьной грамматикой	1	2
320	говоря уже	1	2
321	могут и	1	2
322	так в	1	2
323	то или	3	2
324	на том	1	2
325	в печати	5	2
326	мог бы	1	2
327	к его	1	2
328	когда в	1	2
329	и нужно	3	2
330	внимание на	3	2
331	язык и	1	2
332	при котором	1	2
333	можно сказать	1	2
334	на точку	2	2
335	а потому	2	2
336	и об	7	2
337	указывает что	1	2
338	сразу же	1	2
339	в двух	3	2
340	о значении	3	2
341	деле не	1	2
342	именно на	1	2
343	в качестве	4	2
344	конечно не	2	2
345	я имею	1	2
346	ни одного	2	2
347	научное знание	1	2
348	он имеет	1	2
349	который как	2	2
350	а то	2	2
351	в одном	1	2
352	в некоторых	1	2
353	так то	1	2
354	то у	1	2
355	ответа на	2	2
356	точек зрения	1	2
357	себе представить	1	2
358	говорим о	1	2
359	еще и	2	2
360	ни на	2	2
361	не говоря	1	2
362	на этот	3	2
363	не означает	1	2
364	именно так	1	2
365	в свете	1	2
366	подобного рода	1	2
367	вопросе о	1	2
368	о чем	1	2
369	что мы	5	2
370	именно поэтому	1	2
371	в частности	4	2
372	вместе с	1	2
373	так же	5	2
374	п а	1	2
375	в тех	3	2
376	кого же	1	2
377	согласно которому	1	2
378	быть не	1	2
379	иначе говоря	1	2
380	материал для	3	2
381	как например	1	2
382	все это	5	2
383	кроме того	1	2
384	к вопросу	1	2
385	каждой из	1	2
386	вопрос в	3	2
387	указать на	1	2
388	то не	2	2
389	еще более	4	2
390	е в	2	2
391	чем можно	1	2
392	не знает	2	2
393	для каждой	1	2
394	то здесь	1	2
395	для большинства	1	2
396	в свое	2	2
397	или иным	3	2
398	это в	4	2
399	во всяком	6	2
400	том числе	2	2
401	если б	1	1
402	отношения к	2	1
403	например в	8	1
404	зрения их	2	1
405	помимо прочего	1	1
406	же как	3	1
407	эти случаи	1	1
408	фактов на	1	1
409	и то	5	1
410	мере в	2	1
411	на деле	1	1
412	вряд ли	5	1
413	запятая и	2	1
414	на две	1	1
415	п которые	1	1
416	это какой-то	1	1
417	не имеют	1	1
418	согласно которой	1	1
419	поэзии и	1	1
420	для существа	1	1
421	статьи в	8	1
422	области собственно	1	1
423	бы что	2	1
424	и язык	1	1
425	оба эти	2	1
426	об этом-то	1	1
427	так чтобы	1	1
428	время как	2	1
429	достаточно привести	1	1
430	в деле	3	1
431	это казалось	1	1
432	почти исключительно	1	1
433	можно принимать	1	1
434	вместо этого	1	1
435	увидим ниже	1	1
436	читателей и	1	1
437	конечно и	3	1
438	одного слова	1	1
439	что принесла	1	1
440	что до	2	1
441	большей частью	1	1
442	думаю что	5	1
443	литературы и	2	1
444	же нужно	1	1
445	и на	1	1
446	между собой	1	1
447	это действительно	1	1
448	бы то	1	1
449	заявил что	1	1
450	значение которых	1	1
451	вполне и	1	1
452	дело что	2	1
453	иных случаях	2	1
454	но тогда	1	1
455	которых я	1	1
456	отказ от	1	1
457	а только	1	1
458	в сторону	2	1
459	ни стало	1	1
460	нет и	1	1
461	знакомства с	1	1
462	вот эти	1	1
463	конечно совершенно	1	1
464	во что	1	1
465	мы снова	1	1
466	идет о	2	1
467	все благополучно	1	1
468	оказывается не	1	1
469	в одной	1	1
470	с этим	3	1
471	один только	1	1
472	это был	1	1
473	что касается	3	1
474	перед нами	1	1
475	на память	1	1
476	и понимания	1	1
477	говорит что	3	1
478	не сомневаюсь	1	1
479	и какой	1	1
480	е с	3	1
481	в каком-то	2	1
482	вот несколько	2	1
483	зрения как	1	1
484	есть самое	1	1
485	или иную	1	1
486	впечатление что	1	1
487	и конечно	1	1
488	себе как	1	1
489	на той	1	1
490	в которой	4	1
491	это утверждение	1	1
492	меньшей мере	3	1
493	ни один	2	1
494	тот общий	1	1
495	чуть ли	2	1
496	или во	1	1
497	то я	1	1
498	вы увидите	1	1
499	что пока	1	1
500	очевидно только	2	1
501	сказать не	1	1
502	паузы и	1	1
503	думать что	2	1
504	это тот	1	1
505	раз в	2	1
506	им в	1	1
507	за кого	1	1
508	поэтому вполне	1	1
509	в словаре	3	1
510	области так	1	1
511	случае можно	1	1
512	и те	2	1
513	если он	1	1
514	не могла	2	1
515	а вовсе	1	1
516	связанные с	3	1
517	по какому	1	1
518	о системе	2	1
519	чем меньше	1	1
520	сейчас и	1	1
521	деле вовсе	2	1
522	раз когда	1	1
523	тему в	2	1
524	от которого	1	1
525	времени для	1	1
526	пушкина и	13	1
527	читателя в	1	1
528	всех этих	2	1
529	дело именно	1	1
530	ни была	1	1
531	которых эта	1	1
532	данном отношении	5	1
533	сказал что	1	1
534	которых можно	1	1
535	наших глазах	2	1
536	действительно так	1	1
537	в английском	1	1
538	так уж	1	1
539	у пушкина	8	1
540	считать лишь	1	1
541	приходим к	1	1
542	случаи как	1	1
543	пример из	1	1
544	смысле как	1	1
545	но дело	1	1
546	так например	7	1
547	без исключения	1	1
548	а разве	1	1
549	всеобщим достоянием	1	1
550	и наоборот	1	1
551	в основу	4	1
552	в каждом	3	1
553	увидите что	1	1
554	так называемым	1	1
555	же касается	3	1
556	в другом	3	1
557	на каком	1	1
558	входит в	1	1
559	те или	1	1
560	мы на	1	1
561	с неба	1	1
562	известно что	1	1
563	этом смысле	1	1
564	который следует	1	1
565	же сорта	1	1
566	которая в	1	1
567	ведь в	1	1
568	думать будто	2	1
569	литературной и	2	1
570	они сумеют	1	1
571	он является	1	1
572	и вы	1	1
573	показывает что	1	1
574	и следовало	1	1
575	не всегда	2	1
576	и уже	2	1
577	другое дело	1	1
578	принадлежит в	1	1
579	можно считать	1	1
580	печатного издания	2	1
581	оно свидетельствует	1	1
582	в г	3	1
583	одно дело	1	1
584	во время	3	1
585	знаний о	1	1
586	мы приходим	1	1
587	и стилистической	1	1
588	в такой	2	1
589	всяком случае	6	1
590	той мере	1	1
591	как увидим	1	1
592	на основную	1	1
593	равной мере	2	1
594	представление о	4	1
595	оказывается что	1	1
596	что я	1	1
597	какой-то намек	1	1
598	всякий раз	2	1
599	вовсе еще	1	1
600	мы теперь	1	1
601	когда и	1	1
602	значение для	1	1
603	одном из	1	1
604	по крайней	2	1
605	связано с	1	1
606	действительно есть	1	1
607	на другую	1	1
608	чтобы она	1	1
609	не должно	1	1
610	у читателя	1	1
611	даже в	3	1
612	слово как	1	1
613	случае в	4	1
614	как можно	2	1
615	что с	2	1
616	меня не	2	1
617	в русской	1	1
618	правда в	1	1
619	по меньшей	3	1
620	пушкина но	8	1
621	к этим	1	1
622	в основе	3	1
623	беда не	1	1
624	тогда и	1	1
625	в стилистическом	1	1
626	чем не	1	1
627	значение этого	1	1
628	знаки препинания	3	1
629	не могло	1	1
630	работы но	1	1
631	решительно никаких	1	1
632	казалось бы	1	1
633	на язык	1	1
634	же время	4	1
635	а во	3	1
636	что самое	1	1
637	они являются	1	1
638	таким путем	1	1
639	говорить как	1	1
640	того в	1	1
641	не стоило	1	1
642	по своей	2	1
643	есть такой	1	1
644	за исключением	1	1
645	это слово	4	1
646	убедиться в	2	1
647	и его	8	1
648	к работе	1	1
649	бы по	1	1
650	языка который	1	1
651	из истории	3	1
652	как будто	4	1
653	фактов и	1	1
654	сделать в	1	1
655	целью дать	1	1
656	ни о	1	1
657	начиная с	2	1
658	не давая	1	1
659	такие случаи	2	1
660	и другой	1	1
661	тот именно	1	1
662	должны быть	3	1
663	содержанием и	1	1
664	в наши	1	1
665	ли в	2	1
666	в одну	1	1
667	две разные	1	1
668	вопросы связанные	2	1
669	отказаться от	1	1
670	то ни	1	1
671	но только	1	1
672	от друга	1	1
673	без всякого	2	1
674	на основе	1	1
675	последнее время	1	1
676	том-то и	1	1
677	никогда не	5	1
678	наукой и	1	1
679	эти факты	1	1
680	это вовсе	2	1
681	каждого из	2	1
682	чем у	2	1
683	она была	1	1
684	можно только	1	1
685	это только	1	1
686	мы в	1	1
687	бы говорить	1	1
688	таких примеров	1	1
689	о котором	2	1
690	вот это	1	1
691	разница между	2	1
692	о нем	1	1
693	для одной	1	1
694	мне приходится	1	1
695	и возможно	1	1
696	другом месте	2	1
697	писать и	1	1
698	и просто	1	1
699	с того	1	1
700	в пользу	2	1
701	может не	2	1
702	д но	4	1
703	то тем	1	1
704	очевидно не	2	1
705	и научной	2	1
706	по этому	3	1
707	в данных	1	1
708	к нему	2	1
709	или иные	1	1
710	но он	2	1
711	тем или	3	1
712	этому поводу	2	1
713	и всякая	1	1
714	во втором	4	1
715	еще однако	1	1
716	нуждается в	1	1
717	эмпирического материала	3	1
718	то место	2	1
719	никаких сомнений	2	1
720	указано в	1	1
721	крайней мере	2	1
722	заключается вовсе	1	1
723	котором он	1	1
724	не надо	2	1
725	сомневаюсь что	1	1
726	них в	1	1
727	виде эта	1	1
728	состоящая в	1	1
729	что бы	1	1
730	стихи и	1	1
731	также в	2	1
732	не знаю	2	1
733	в лучшем	1	1
734	вообще в	1	1
735	судить по	1	1
736	с нашей	2	1
737	некоторые существенные	1	1
738	что здесь	2	1
739	чтобы выяснить	1	1
740	быть и	2	1
741	дела это	1	1
742	но с	3	1
743	собой разумеется	1	1
744	до очевидности	1	1
745	а если	2	1
746	и дело	1	1
747	пушкина в	24	1
748	время когда	1	1
749	одной из	1	1
750	история литературы	2	1
751	языка на	1	1
752	кстати сказать	2	1
753	в себе	2	1
754	в вопросе	1	1
755	и так	3	1
756	и после	1	1
757	наше время	1	1
758	самые разнообразные	1	1
759	одних и	1	1
760	что наши	1	1
761	который в	1	1
762	нужно внушить	1	1
763	насчет того	1	1
764	же и	4	1
765	и др	1	1
766	оказывается в	2	1
767	для современности	2	1
768	точно и	2	1
769	ряде случаев	1	1
770	видеть что	1	1
771	этого понятия	1	1
772	нужно еще	1	1
773	хочу сказать	2	1
774	в виде	3	1
775	в начале	3	1
776	свидетельствует о	2	1
777	целого ряда	2	1
778	является не	4	1
779	орфографической реформы	1	1
780	при помощи	2	1
781	и обратно	1	1
782	если судить	1	1
783	ту или	1	1
784	для него	6	1
785	и их	2	1
786	представить себе	1	1
787	текста в	5	1
788	правильной постановке	1	1
789	не считается	1	1
790	никто не	4	1
791	не для	2	1
792	то время	2	1
793	отношении к	1	1
794	но что	1	1
795	дело и	1	1
796	только с	2	1
797	вообще можно	1	1
798	каждый из	1	1
799	при отсутствии	1	1
800	бы все	3	1
801	отношении что	2	1
802	и делает	1	1
803	вот оказывается	1	1
804	трудно понять	3	1
805	указание на	1	1
806	само собой	1	1
807	им по	1	1
808	которое на	1	1
809	друг от	1	1
810	самого же	2	1
811	с общим	1	1
812	стилистическом отношении	1	1
813	возможно что	3	1
814	со стороны	6	1
815	уже быть	1	1
816	так не	1	1
817	особенно же	1	1
818	делает в	2	1
819	и тех	1	1
820	что тот	1	1
821	только путем	1	1
822	представляет собою	2	1
823	такое же	1	1
824	надо думать	1	1
825	следовало бы	2	1
826	что для	3	1
827	обратиться к	1	1
828	обратить внимание	1	1
829	превращается в	2	1
830	а на	3	1
831	об изучении	1	1
832	которых мы	1	1
833	них вообще	1	1
834	более того	1	1
835	самое слово	1	1
836	ограничусь еще	1	1
837	возвращаясь к	1	1
838	а по	1	1
839	речи это	1	1
840	на эту	4	1
841	нашей точки	1	1
842	языка не	2	1
843	в остальных	3	1
844	если не	2	1
845	не видит	1	1
846	эти особенности	1	1
847	нет никаких	2	1
848	является его	1	1
849	в том-то	1	1
850	что во	2	1
851	пушкин а	1	1
852	и потому	2	1
853	отсюда и	1	1
854	в иных	2	1
855	обязывает нас	1	1
856	из которых	1	1
857	статье о	2	1
858	грамматикой то	1	1
859	основных положений	1	1
860	его личной	1	1
861	стоило бы	1	1
862	целом ряде	1	1
863	той и	1	1
864	поводу в	1	1
865	пушкина я	1	1
866	стр в	4	1
867	в первой	12	1
868	я продолжаю	1	1
869	то на	1	1
870	с рядом	1	1
871	и было	1	1
872	в современной	1	1
873	получает свое	1	1
874	том смысле	2	1
875	ли не	2	1
876	ссылки на	1	1
877	каждое из	1	1
878	перестает уже	1	1
879	нужно отметить	1	1
880	такую картину	1	1
881	с этими	1	1
882	для работ	1	1
883	же значение	1	1
884	это явление	2	1
885	д и	2	1
886	и для	3	1
887	не станет	1	1
888	которых он	1	1
889	случаях когда	1	1
890	на форму	1	1
891	от той	1	1
892	тем и	1	1
893	для этой	1	1
894	и от	1	1
895	только теперь	1	1
896	ясное дело	1	1
897	это можно	3	1
898	только у	2	1
899	с пушкина	2	1
900	бы ему	1	1
901	остаются фактами	1	1
902	всего что	1	1
903	у них	1	1
904	или нет	1	1
905	даже после	1	1
906	не должен	1	1
907	против того	1	1
908	пришлось бы	1	1
909	ряд таких	1	1
910	будто бы	3	1
911	в равной	2	1
912	и другие	1	1
913	г и	2	1
914	но вот	1	1
915	в целях	1	1
916	несмотря на	2	1
917	в период	1	1
918	письма и	3	1
919	работы и	1	1
920	пушкин для	1	1
921	на более	1	1
922	состоит из	1	1
923	имеет ничего	2	1
924	в свой	2	1
925	пушкин и	1	1
926	в последнем	1	1
927	культуры в	3	1
928	занимает в	2	1
929	к этому	1	1
930	что то	2	1
931	к числу	2	1
932	решительно ни	1	1
933	а может	1	1
934	е для	1	1
935	о которых	1	1
936	не показано	1	1
937	который не	2	1
938	самый язык	1	1
939	смысле что	1	1
