N	2gram	Losev_Prob_3	FransuaR
176	и эти	1	2
177	мы должны	7	2
178	что в	8	2
179	нам для	1	2
180	вплоть до	1	2
181	того чтобы	1	2
182	ничего не	3	2
183	что только	1	2
184	в самой	2	2
185	к ней	1	2
186	и после	2	2
187	связи с	8	2
188	этих образов	2	2
189	вот в	1	2
190	художественной литературы	1	2
191	могут быть	2	2
192	свое значение	3	2
193	в одну	1	2
194	здесь не	8	2
195	без всякого	3	2
196	в пределах	1	2
197	в дальнейшем	1	2
198	особенно в	1	2
199	по сравнению	2	2
200	понятно что	1	2
201	в другом	2	2
202	свое произведение	2	2
203	произведение это	1	2
204	можно сказать	6	2
205	там же	1	2
206	во все	1	2
207	они являются	1	2
208	нуждается в	1	2
209	всего что	1	2
210	уже во	2	2
211	в ту	1	2
212	и следовательно	2	2
213	ii гл	2	2
214	целого и	1	2
215	очень много	3	2
216	всяком случае	6	2
217	со всеми	1	2
218	в качестве	3	2
219	есть в	3	2
220	за счет	2	2
221	себе в	1	2
222	никто не	2	2
223	в конце	5	2
224	мы можем	6	2
225	у него	1	2
226	это суждение	2	2
227	в первую	3	2
228	даже и	16	2
229	и даже	14	2
230	нельзя сказать	2	2
231	мы еще	1	2
232	смысла и	1	2
233	и своего	2	2
234	до конца	1	2
235	в связи	7	2
236	для них	2	2
237	вместе с	2	2
238	так же	5	2
239	в него	1	2
240	сравнению с	2	2
241	такого рода	6	2
242	в тех	3	2
243	по существу	2	2
244	мы сказали	1	2
245	но это	8	2
246	на новый	2	2
247	еще раз	1	2
248	хотя и	5	2
249	и другие	3	2
250	очень хорошо	1	2
251	в целях	1	2
252	совершенно не	4	2
253	вполне понятно	1	2
254	ее в	1	2
255	это в	2	2
256	во всяком	9	2
257	значения этого	1	1
258	несколько десятков	1	1
259	и шире	1	1
260	здесь еще	1	1
261	например в	1	1
262	художественном произведении	3	1
263	и то	14	1
264	самом деле	3	1
265	он может	1	1
266	только потому	2	1
267	тем же	2	1
268	здесь и	3	1
269	в котором	2	1
270	что эти	1	1
271	уже решительно	1	1
272	должна быть	1	1
273	случае нельзя	2	1
274	и этот	1	1
275	и литературы	1	1
276	те времена	1	1
277	той же	1	1
278	из всех	1	1
279	есть не	5	1
280	здесь нам	1	1
281	характер его	1	1
282	еще на	2	1
283	мы имеем	2	1
284	для раскрытия	1	1
285	который был	1	1
286	как под	1	1
287	их с	1	1
288	не вполне	1	1
289	поздней античности	1	1
290	мы и	2	1
291	конечно и	1	1
292	того же	2	1
293	и он	1	1
294	и самого	1	1
295	произведение и	1	1
296	по линии	1	1
297	знаем что	1	1
298	в чем	4	1
299	дело вовсе	2	1
300	бы она	2	1
301	них всегда	1	1
302	видели что	1	1
303	мы будем	2	1
304	с самой	3	1
305	же она	1	1
306	не говорят	2	1
307	значение и	5	1
308	только тогда	2	1
309	и речи	1	1
310	взятая в	5	1
311	так что	12	1
312	чем же	4	1
313	независимо от	1	1
314	как в	5	1
315	однако не	1	1
316	перед нами	8	1
317	целом но	1	1
318	тех случаях	1	1
319	не будем	2	1
320	а и	1	1
321	всей художественной	1	1
322	это просто	1	1
323	от этого	1	1
324	именно эта	1	1
325	в которой	2	1
326	же художественная	2	1
327	это есть	3	1
328	в целом	6	1
329	сливается с	1	1
330	он в	2	1
331	из той	1	1
332	бы не	1	1
333	есть о	1	1
334	нами в	2	1
335	и тот	1	1
336	быть только	1	1
337	а более	1	1
338	нашей терминологии	1	1
339	оно было	1	1
340	которые находятся	1	1
341	он не	8	1
342	и художественно	1	1
343	действительности и	1	1
344	том чтобы	1	1
345	новое и	1	1
346	i в	1	1
347	одной и	1	1
348	из него	2	1
349	его от	1	1
350	и по	2	1
351	образа и	4	1
352	в нее	1	1
353	говоря в	1	1
354	которые уже	2	1
355	однако все	1	1
356	что все	2	1
357	об этом	3	1
358	его в	3	1
359	входит в	1	1
360	первую очередь	3	1
361	это не	9	1
362	но вовсе	1	1
363	он есть	2	1
364	с суждением	1	1
365	с начала	1	1
366	образность и	1	1
367	как единое	1	1
368	этом мы	1	1
369	само собою	1	1
370	о которых	3	1
371	нашего исследования	2	1
372	с этой	3	1
373	не всегда	1	1
374	всегда и	1	1
375	некоторые из	1	1
376	строгом смысле	1	1
377	в один	1	1
378	со всей	1	1
379	но никто	1	1
380	но если	6	1
381	ли можно	2	1
382	в такой	1	1
383	что вся	2	1
384	никакому сомнению	1	1
385	мы говорили	2	1
386	представление о	1	1
387	оказывается что	1	1
388	как символ	1	1
389	не менее	10	1
390	и той	1	1
391	образом и	2	1
392	не в	13	1
393	самое время	4	1
394	есть именно	5	1
395	и почти	1	1
396	необходимо чтобы	1	1
397	же мы	1	1
398	и вся	1	1
399	и есть	5	1
400	она не	3	1
401	из которых	2	1
402	нужно уметь	1	1
403	иной раз	3	1
404	можно понимать	1	1
405	как о	5	1
406	означает что	1	1
407	тогда когда	1	1
408	дело в	4	1
409	не нуждается	1	1
410	всей их	1	1
411	осел и	1	1
412	построена так	1	1
413	и имеет	1	1
414	и смерть	1	1
415	только не	1	1
416	то чего	2	1
417	но исключительно	1	1
418	больше чем	1	1
419	на тему	1	1
420	или как	3	1
421	с соответствующим	3	1
422	как она	2	1
423	потому что	25	1
424	же он	1	1
425	контекст в	1	1
426	ничто не	2	1
427	по нашей	1	1
428	то этот	1	1
429	не столь	1	1
430	данте у	1	1
431	с тем	5	1
432	однако это	2	1
433	такие же	1	1
434	политической и	1	1
435	и именно	2	1
436	не могут	1	1
437	есть только	4	1
438	и сам	5	1
439	образов их	1	1
440	к тому	3	1
441	но также	2	1
442	указывает на	7	1
443	не есть	35	1
444	особенности и	1	1
445	для того	1	1
446	есть то	3	1
447	оно не	1	1
448	своему основному	1	1
449	на какую-нибудь	2	1
450	значение это	1	1
451	некоторой степени	1	1
452	образы и	3	1
453	значения и	1	1
454	здесь говорить	1	1
455	в буквальном	2	1
456	языка и	4	1
457	общего то	1	1
458	говорили что	1	1
459	здесь мы	1	1
460	на что-то	3	1
461	и когда	1	1
462	в образе	1	1
463	можно только	1	1
464	поэтому в	1	1
465	если бы	3	1
466	правда в	1	1
467	для этого	6	1
468	новых и	1	1
469	но эту	1	1
470	ней как	1	1
471	образом в	1	1
472	своей типичности	1	1
473	и здесь	5	1
474	и та	1	1
475	настоящее время	2	1
476	то уже	1	1
477	она же	1	1
478	того или	6	1
479	свою образность	1	1
480	а во	1	1
481	с теми	2	1
482	своим предметом	2	1
483	вся эта	3	1
484	что и	9	1
485	отметить что	1	1
486	во всей	3	1
487	его стихотворении	1	1
488	чтобы его	1	1
489	человеческую жизнь	2	1
490	в свете	1	1
491	если это	1	1
492	и она	1	1
493	но почти	1	1
494	и справедливости	1	1
495	конце концов	3	1
496	того что	8	1
497	ровно ничего	2	1
498	происходит в	2	1
499	наконец и	1	1
500	что здесь	5	1
501	хотя бы	3	1
502	гораздо меньше	1	1
503	ведь можно	1	1
504	говорили выше	1	1
505	для себя	2	1
506	ясно что	6	1
507	и действительно	1	1
508	и весьма	1	1
509	еще и	7	1
510	именно во	1	1
511	правда и	1	1
512	поэтому и	2	1
513	к свободе	1	1
514	всех его	1	1
515	это означает	1	1
516	никак нельзя	2	1
517	и ее	3	1
518	имеет своим	2	1
519	все они	2	1
520	от одной	1	1
521	есть чисто	1	1
522	и событий	1	1
523	с нею	2	1
524	и у	2	1
525	своего рода	1	1
526	единое и	1	1
527	себя и	1	1
528	вернуться к	2	1
529	в виде	6	1
530	является не	2	1
531	а это	3	1
532	ни с	4	1
533	что будет	1	1
534	мы встречаем	1	1
535	слова в	1	1
536	до некоторой	1	1
537	дальше в	1	1
538	и максимально	1	1
539	как раз	8	1
540	роли и	1	1
541	такие которые	1	1
542	в очень	1	1
543	только на	5	1
544	же деле	4	1
545	далеко выходит	1	1
546	имели бы	1	1
547	с общим	1	1
548	более общее	1	1
549	значение которое	2	1
550	в лодке	1	1
551	вероятно тем	1	1
552	один и	1	1
553	что не	1	1
554	это повторяем	2	1
555	них и	1	1
556	на этот	4	1
557	в лувре	1	1
558	не на	1	1
559	а не	18	1
560	мы специально	1	1
561	и далее	1	1
562	понимать как	3	1
563	только как	1	1
564	только от	1	1
565	когда она	2	1
566	исследования является	1	1
567	не существует	1	1
568	он и	2	1
569	если не	3	1
570	в те	1	1
571	в частности	2	1
572	ни на	3	1
573	всех элементов	1	1
574	если она	1	1
575	к своему	1	1
576	по своему	2	1
577	что за	1	1
578	на тот	1	1
579	ни его	1	1
580	одновременно и	1	1
581	есть на	1	1
582	независимая от	1	1
583	и там	2	1
584	в терминах	1	1
585	и всей	2	1
586	произведение только	1	1
587	т ii	1	1
588	близких к	1	1
589	это значит	4	1
590	самом же	4	1
591	этом случае	5	1
592	о его	2	1
593	видно что	1	1
594	неразрывно связаны	1	1
595	тому или	1	1
596	в более	1	1
597	это уже	3	1
598	этот образ	1	1
599	не является	11	1
600	и для	2	1
601	и часто	1	1
602	случаях когда	1	1
603	и от	9	1
604	этих произведений	1	1
605	а все	1	1
606	это как	1	1
607	в настоящее	2	1
608	оно полно	1	1
609	она уже	3	1
610	для нас	16	1
611	бы в	2	1
612	и ни	3	1
613	обобщению и	1	1
614	и как	3	1
615	от всего	1	1
616	будто бы	3	1
617	это область	1	1
618	реализме и	1	1
619	исключительно в	1	1
620	но вот	3	1
621	всегда есть	2	1
622	от всякого	2	1
623	но оно	3	1
624	к самому	2	1
625	гораздо больше	2	1
626	иначе чем	1	1
627	с ней	5	1
628	состоит из	5	1
629	а ведь	3	1
630	равно как	1	1
631	остается на	1	1
632	является и	1	1
633	или иного	3	1
634	времени но	1	1
635	образ совершенно	1	1
636	есть и	2	1
637	эти слова	2	1
638	образ в	2	1
639	к этому	1	1
640	латинское слово	1	1
