N	2gram	Bakhtin_Fr_5	Vladivir
193	как я	1	2
194	ему в	1	2
195	но то	1	2
196	ему приходилось	1	2
197	по своему	4	2
198	только тогда	1	2
199	в общем	4	2
200	он пишет	1	2
201	первых двух	1	2
202	но кроме	1	2
203	это тоже	1	2
204	он на	1	2
205	в самом	4	2
206	еще один	2	2
207	но его	3	2
208	как он	3	2
209	на то	1	2
210	человек не	1	2
211	мысли и	6	2
212	которой не	1	2
213	же это	1	2
214	и сам	1	2
215	на земле	1	2
216	и по	1	2
217	на этом	5	2
218	но дело	2	2
219	в париж	2	2
220	но все	1	2
221	на все	2	2
222	это не	3	2
223	с начала	1	2
224	начала и	1	2
225	он все	1	2
226	на свои	1	2
227	с тем	2	2
228	а за	1	2
229	эту тему	1	2
230	мы видели	7	2
231	говорится о	1	2
232	мы не	4	2
233	еще в	2	2
234	нисколько не	3	2
235	народа и	2	2
236	с нами	1	2
237	и при	1	2
238	ли он	2	2
239	в их	4	2
240	он дает	1	2
241	жизни с	1	2
242	к той	1	2
243	их в	1	2
244	даже в	2	2
245	раз и	1	2
246	с которой	2	2
247	не имеет	3	2
248	на котором	2	2
249	тогда когда	1	2
250	правда в	1	2
251	того как	1	2
252	и притом	2	2
253	к этим	1	2
254	это нисколько	1	2
255	тогда и	1	2
256	что вы	1	2
257	того чтобы	6	2
258	казалось бы	1	2
259	не о	1	2
260	ровно ничего	1	2
261	уже и	2	2
262	как будто	1	2
263	больше того	1	2
264	начиная с	2	2
265	к тому	2	2
266	вы не	1	2
267	свою очередь	1	2
268	без всякого	1	2
269	данном случае	2	2
270	имеет никакого	1	2
271	ничего не	4	2
272	вот это	2	2
273	о нем	1	2
274	после того	1	2
275	в чем	2	2
276	в сущности	4	2
277	и во	4	2
278	борьба с	2	2
279	нас в	2	2
280	по двум	1	2
281	к нему	2	2
282	которой мы	1	2
283	и можно	1	2
284	и она	2	2
285	и всего	1	2
286	года то	1	2
287	течение всей	1	2
288	и жизни	2	2
289	себя в	1	2
290	его и	1	2
291	себе в	1	2
292	мы находим	4	2
293	друг друга	1	2
294	но уже	1	2
295	для того	6	2
296	и из	1	2
297	как у	1	2
298	здесь в	4	2
299	тут же	2	2
300	и прежде	3	2
301	во второй	2	2
302	что не	1	2
303	что для	1	2
304	церкви и	2	2
305	был в	1	2
306	на эту	2	2
307	если не	1	2
308	в частности	1	2
309	и потому	1	2
310	отрывок из	1	2
311	в той	1	2
312	взятое в	1	2
313	мы сказали	1	2
314	можно было	4	2
315	в более	1	2
316	и от	4	2
317	в двух	1	2
318	с известной	1	2
319	петра i	1	2
320	жизни в	2	2
321	есть и	5	2
322	можно назвать	1	2
323	также было	1	1
324	с новыми	1	1
325	истории то	1	1
326	одним из	5	1
327	например в	5	1
328	в этот	2	1
329	а из	1	1
330	и др	8	1
331	необходимо отметить	1	1
332	частности к	1	1
333	его со	1	1
334	раньше в	1	1
335	а об	1	1
336	и за	2	1
337	по его	1	1
338	хлеб и	3	1
339	поэзии и	1	1
340	в несколько	1	1
341	именно здесь	1	1
342	есть не	1	1
343	объявил что	1	1
344	этого нет	1	1
345	из своих	2	1
346	он как	1	1
347	за несколько	1	1
348	представлением о	2	1
349	говорить о	2	1
350	его вполне	1	1
351	но она	3	1
352	что иное	1	1
353	в полной	1	1
354	и ни	3	1
355	мы здесь	1	1
356	в которых	3	1
357	иное как	1	1
358	истории в	1	1
359	самом деле	5	1
360	но как	1	1
361	нельзя понимать	1	1
362	не все	1	1
363	если в	2	1
364	менее всего	3	1
365	несколько более	1	1
366	не просто	1	1
367	нет и	2	1
368	что они	1	1
369	конечно совершенно	1	1
370	чем же	4	1
371	тем больше	1	1
372	более чем	1	1
373	течение всего	1	1
374	независимо от	2	1
375	общего с	1	1
376	чем мы	1	1
377	солнце играет	1	1
378	некоторое время	1	1
379	о жизни	1	1
380	когда он	2	1
381	целый ряд	1	1
382	вопросом о	1	1
383	что по	1	1
384	и словом	1	1
385	в опьянении	1	1
386	самом начале	1	1
387	и свою	1	1
388	этой цели	1	1
389	и отчасти	2	1
390	в необходимости	3	1
391	что произведение	1	1
392	и невозможно	1	1
393	та же	1	1
394	бы и	1	1
395	же был	1	1
396	он в	2	1
397	тут и	1	1
398	очень важно	2	1
399	было ни	1	1
400	право на	10	1
401	серьезный характер	1	1
402	разве вы	1	1
403	тому же	4	1
404	были связаны	1	1
405	и настроения	1	1
406	так сказать	1	1
407	что она	3	1
408	больше всего	1	1
409	времена и	1	1
410	он ни	1	1
411	этом виде	1	1
412	они в	1	1
413	и еще	1	1
414	на том	2	1
415	xix века	1	1
416	чем у	1	1
417	этой книге	1	1
418	с представлением	2	1
419	но вместе	1	1
420	никому не	1	1
421	так например	2	1
422	находим у	1	1
423	все с	1	1
424	последнее слово	1	1
425	это конечно	1	1
426	написал не	1	1
427	мы его	1	1
428	что все	2	1
429	им как	1	1
430	с позиций	1	1
431	об этой	3	1
432	связанных с	3	1
433	них не	1	1
434	глубокий и	1	1
435	лишь в	2	1
436	мог он	1	1
437	а как	1	1
438	в свое	1	1
439	с вопросом	1	1
440	отца и	1	1
441	на миг	1	1
442	новой жизни	1	1
443	не знаете	1	1
444	которая была	1	1
445	в жизни	1	1
446	и находит	1	1
447	для них	2	1
448	из нее	1	1
449	убежден в	1	1
450	что природа	1	1
451	далеко не	1	1
452	со своими	1	1
453	между собою	4	1
454	здесь все	3	1
455	такой же	4	1
456	и того	1	1
457	могла дать	1	1
458	в г	2	1
459	во время	12	1
460	отрыве от	2	1
461	а главное	1	1
462	и без	2	1
463	молиться и	1	1
464	это подтверждается	1	1
465	своего рода	4	1
466	вот эта	1	1
467	нельзя было	2	1
468	мир и	3	1
469	но эта	2	1
470	последних лет	1	1
471	не будем	2	1
472	которые в	1	1
473	нам в	1	1
474	если бы	1	1
475	была не	1	1
476	есть еще	1	1
477	уже сказали	1	1
478	что этот	1	1
479	для нее	1	1
480	и под	1	1
481	положительного содержания	1	1
482	сам он	1	1
483	подтверждается и	1	1
484	но они	3	1
485	всего его	1	1
486	человечества и	1	1
487	что с	1	1
488	в возможности	1	1
489	жадностью и	1	1
490	своего существования	1	1
491	на него	2	1
492	мы все	1	1
493	этого конечно	1	1
494	не могло	3	1
495	в день	1	1
496	следовательно и	1	1
497	существу это	1	1
498	и всегда	1	1
499	вся его	1	1
500	связанное с	1	1
501	это то	1	1
502	в самой	8	1
503	и сроки	1	1
504	этих двух	1	1
505	очень мало	1	1
506	эта тенденция	1	1
507	он хочет	2	1
508	и является	1	1
509	свидетельствуют о	1	1
510	но теперь	1	1
511	здесь же	3	1
512	было не	1	1
513	ведь все	1	1
514	бытия как	1	1
515	и здесь	4	1
516	очень часто	4	1
517	во все	2	1
518	вы можете	1	1
519	своего отца	3	1
520	приведем еще	1	1
521	ничего общего	1	1
522	году в	1	1
523	эта поэма	1	1
524	не будет	1	1
525	характер и	1	1
526	и будем	1	1
527	чтобы быть	1	1
528	в себя	5	1
529	в произведении	1	1
530	но мы	2	1
531	всей своей	1	1
532	так в	2	1
533	от того	3	1
534	он правда	1	1
535	времени и	1	1
536	можно понять	1	1
537	здесь как	4	1
538	здесь нет	3	1
539	еще не	1	1
540	когда в	2	1
541	том как	2	1
542	вино он	2	1
543	поэтому в	1	1
544	собой и	1	1
545	для этого	1	1
546	лицо его	1	1
547	тех кто	1	1
548	время уже	1	1
549	на вопрос	1	1
550	и та	2	1
551	то как	1	1
552	притом в	1	1
553	все его	1	1
554	до известной	4	1
555	жизни он	3	1
556	в отрыве	2	1
557	неудачи и	1	1
558	и всю	1	1
559	один отрывок	1	1
560	добра и	1	1
561	не дал	1	1
562	своему богу	1	1
563	всеми своими	2	1
564	я вижу	1	1
565	этот последний	1	1
566	представления о	1	1
567	в лице	1	1
568	и самые	1	1
569	лучшего будущего	1	1
570	у своего	1	1
571	но с	1	1
572	части его	1	1
573	но ни	1	1
574	пор не	1	1
575	которое мы	1	1
576	это очень	2	1
577	до нас	3	1
578	поэтому и	3	1
579	на несколько	1	1
580	и ее	1	1
581	здесь с	2	1
582	по этому	1	1
583	возвращается в	1	1
584	со всеми	5	1
585	в качестве	2	1
586	же он	1	1
587	человека с	5	1
588	этому поводу	1	1
589	для всех	3	1
590	сохраняют и	1	1
591	оказывается в	1	1
592	если мы	2	1
593	и внешнее	2	1
594	в душе	1	1
595	из них	1	1
596	написал в	1	1
597	и этот	1	1
598	характерно что	4	1
599	развития когда	1	1
600	и их	5	1
601	слабого и	1	1
602	представлений о	1	1
603	в одном	3	1
604	здесь перед	2	1
605	с этими	1	1
606	к ним	1	1
607	заметить что	2	1
608	как раз	5	1
609	тем что	1	1
610	этом отношении	5	1
611	на пасху	1	1
612	рядом с	2	1
613	нужно было	1	1
614	не были	1	1
615	живой и	1	1
616	до сих	3	1
617	этой старой	1	1
618	для поддержания	1	1
619	бы эти	1	1
620	и быть	1	1
621	было и	1	1
622	его из	1	1
623	нужно сказать	2	1
624	процесс в	1	1
625	и стал	1	1
626	мир а	1	1
627	у его	1	1
628	человеческой жизни	1	1
629	ни о	1	1
630	него не	2	1
631	еду в	1	1
632	во франции	2	1
633	нужно признать	1	1
634	все то	1	1
635	время она	1	1
636	ни на	1	1
637	время с	1	1
638	что во	1	1
639	до этого	1	1
640	его как	4	1
641	если она	1	1
642	поэтому если	1	1
643	раз он	1	1
644	характера и	1	1
645	над ним	1	1
646	к своему	1	1
647	не могут	2	1
648	и глубоко	1	1
649	эта история	1	1
650	западной философии	1	1
651	в церковь	1	1
652	несколько раз	1	1
653	но сам	1	1
654	и своим	1	1
655	перед нами	4	1
656	не удалось	1	1
657	не что	1	1
658	и всей	1	1
659	к характеристике	1	1
660	в первой	4	1
661	жизни можно	1	1
662	для понимания	1	1
663	который он	1	1
664	все моменты	1	1
665	дело здесь	3	1
666	сих пор	3	1
667	при всем	1	1
668	в книге	1	1
669	любовь к	1	1
670	известной степени	4	1
671	и другим	1	1
672	и мог	1	1
673	нельзя сказать	1	1
674	котором он	1	1
675	мира и	8	1
676	в другое	2	1
677	развития и	1	1
678	время и	1	1
679	от него	1	1
680	из себя	1	1
681	и жену	1	1
682	он никак	1	1
683	от всего	1	1
684	и последовательность	1	1
685	он оказывается	2	1
686	в целях	1	1
687	вина и	1	1
688	в период	2	1
689	быть и	1	1
690	которая на	1	1
691	всего мира	1	1
692	между ними	1	1
693	от всех	5	1
694	понимает как	1	1
695	и никому	1	1
696	отношении он	1	1
697	и солнце	2	1
698	разговоров с	2	1
699	будучи в	1	1
700	то ведь	1	1
701	но эти	1	1
702	ее в	1	1
703	и другие	3	1
704	том числе	4	1
705	они не	1	1
