N	2gram	Bakhtin_Pr_4	Formalny
680	а это	1	1
681	всегда наличны	1	1
682	произведения не	1	1
683	предмет и	2	1
684	мы знаем	1	1
685	достаточно назвать	1	1
686	отражает в	1	1
687	никто не	1	1
688	самого слова	1	1
689	воздействует на	1	1
690	у нее	1	1
691	так как	5	1
692	как его	1	1
693	у него	5	1
694	отличие от	3	1
695	видения и	2	1
696	дистанцию по	1	1
697	же деле	1	1
698	на лингвистику	1	1
699	но вся	2	1
700	материал и	2	1
701	выходит за	1	1
702	или иной	2	1
703	даже не	1	1
704	и сознание	1	1
705	его себе	1	1
706	а именно	1	1
707	понимали и	1	1
708	во второй	1	1
709	а с	1	1
710	один и	1	1
711	что не	1	1
712	что для	1	1
713	связано с	1	1
714	эти идеи	1	1
715	самом же	1	1
716	смысла и	1	1
717	несколько иное	1	1
718	жизни их	1	1
719	к своему	3	1
720	однако и	1	1
721	так называемой	1	1
722	и социальных	1	1
723	в слове	3	1
724	здесь этот	1	1
725	о предмете	1	1
726	там где	2	1
727	время оно	1	1
728	для историка	1	1
729	здесь имеет	1	1
730	оснований для	1	1
731	несмотря на	1	1
732	развиваться в	2	1
733	быть адекватно	1	1
734	очень важное	1	1
735	художественное значение	1	1
736	деле это	1	1
737	особого типа	1	1
738	пространства и	1	1
739	одному знаменателю	3	1
740	жизни а	1	1
741	почти всех	1	1
742	если оно	2	1
743	по поводу	1	1
744	сравнению с	1	1
745	лингвистики и	2	1
746	в той	3	1
747	и переживания	1	1
748	данной эпохи	1	1
749	мы остановимся	1	1
750	что же	3	1
751	пор почти	1	1
752	логикой в	1	1
753	на какой-то	1	1
754	проблем не	1	1
755	различные типы	1	1
756	об особенностях	2	1
757	что как	1	1
758	ней не	1	1
759	реакции на	3	1
760	мира все	1	1
761	в это	1	1
762	весь этот	1	1
763	с первой	1	1
764	свести концы	1	1
765	не меняет	1	1
766	этого замысла	1	1
767	происходит лишь	1	1
768	между собой	1	1
769	кроме того	4	1
770	вещь а	1	1
771	при всем	2	1
772	часть и	1	1
773	в более	1	1
774	стремиться к	1	1
775	и для	3	1
776	и нужна	2	1
777	слова но	4	1
778	исключительно как	1	1
779	что делает	1	1
780	или в	8	1
781	по принципу	1	1
782	сознания и	2	1
783	мира и	1	1
784	том что	4	1
785	романе и	1	1
786	его структуру	1	1
787	для нас	2	1
788	увидим дальше	1	1
789	которую он	2	1
790	в литературной	2	1
791	еще более	3	1
792	не должен	1	1
793	обрабатывается именно	1	1
794	его жизнь	2	1
795	обстоит дело	1	1
796	разных сторон	1	1
797	но чисто	1	1
798	направление и	1	1
799	они и	1	1
800	здесь несколько	1	1
801	от ее	1	1
802	границу между	1	1
803	социально и	1	1
804	и глубокого	1	1
805	с ней	1	1
806	сказать что	2	1
807	другой стороны	3	1
808	своего предмета	1	1
809	совершенно не	4	1
810	часто встречается	1	1
811	большое значение	1	1
812	о себе	5	1
813	автора в	1	1
814	в последнем	1	1
815	перескакивает через	1	1
816	одновременно и	1	1
817	при изучении	1	1
818	есть и	2	1
819	дает лишь	1	1
820	себе не	1	1
821	ли они	1	1
822	в данную	1	1
823	и эта	1	1
824	это в	1	1
825	свое и	1	1
826	к этому	1	1
827	том числе	4	1
