N	2gram	Vygotskiy__1	Myslijsy
159	чувства и	2	4
160	что оно	3	4
161	от него	2	4
162	себе не	3	4
163	в таком	3	4
164	говоря о	1	3
165	например в	3	3
166	человека и	2	3
167	и то	2	3
168	на деле	3	3
169	тем же	3	3
170	с таким	11	3
171	той же	3	3
172	мы называем	1	3
173	есть нечто	2	3
174	но она	1	3
175	но даже	2	3
176	то это	1	3
177	только тогда	7	3
178	если в	1	3
179	очевидно что	6	3
180	со стороны	4	3
181	в нас	2	3
182	относится к	1	3
183	хотя и	3	3
184	что это	6	3
185	в целом	5	3
186	думать что	1	3
187	во многих	1	3
188	что без	1	3
189	что она	6	3
190	т д	8	3
191	человека в	1	3
192	могла бы	1	3
193	и может	2	3
194	его не	2	3
195	на все	1	3
196	его в	2	3
197	это не	1	3
198	и тем	2	3
199	далеко не	2	3
200	и тогда	2	3
201	в этих	4	3
202	и при	1	3
203	другим и	1	3
204	внешняя форма	2	3
205	ни было	1	3
206	в ней	1	3
207	мысли в	3	3
208	которых мы	1	3
209	внутреннюю форму	3	3
210	в каком	2	3
211	оно не	1	3
212	если мы	12	3
213	как не	1	3
214	языка и	1	3
215	что само	2	3
216	те же	4	3
217	том как	1	3
218	представлений и	1	3
219	и вообще	1	3
220	находится в	1	3
221	на вопрос	2	3
222	но мы	3	3
223	не имеем	1	3
224	которые мы	1	3
225	и во	2	3
226	вслед за	6	3
227	как например	2	3
228	которое мы	1	3
229	и у	4	3
230	одно из	2	3
231	не так	1	3
232	т п	16	3
233	как при	1	3
234	что на	3	3
235	мысли об	1	3
236	что для	2	3
237	одной стороны	6	3
238	мы говорим	1	3
239	смысле этого	2	3
240	слова и	1	3
241	но это	3	3
242	к другим	2	3
243	и для	5	3
244	и от	2	3
245	то не	1	3
246	и все	5	3
247	только что	2	3
248	с ними	1	3
249	все что	3	3
250	как на	3	3
251	в движение	1	2
252	таком случае	2	2
253	самом деле	9	2
254	на самом	2	2
255	и есть	5	2
256	мысли а	2	2
257	к другой	1	2
258	которое может	2	2
259	с в	3	2
260	потом уже	1	2
261	бы что	2	2
262	вопрос о	3	2
263	оба эти	1	2
264	с его	1	2
265	только после	1	2
266	тем как	1	2
267	то мы	1	2
268	разницы между	3	2
269	совсем не	3	2
270	не то	2	2
271	значение и	1	2
272	за пределы	1	2
273	сама по	2	2
274	если на	1	2
275	звук в	1	2
276	могли бы	1	2
277	в действительности	1	2
278	при чтении	1	2
279	и тот	2	2
280	как оно	1	2
281	время и	1	2
282	состоит в	3	2
283	как увидим	1	2
284	но вместе	1	2
285	одной и	4	2
286	что ни	1	2
287	и по	3	2
288	одно и	1	2
289	но все	1	2
290	такого же	1	2
291	в каждом	3	2
292	мысль об	1	2
293	разница между	3	2
294	может стать	3	2
295	в жизни	2	2
296	мы знаем	3	2
297	должно быть	1	2
298	что такое	2	2
299	от себя	4	2
300	и той	3	2
301	мы находим	1	2
302	их в	2	2
303	тому что	4	2
304	что есть	2	2
305	или что	1	2
306	и его	7	2
307	что с	2	2
308	есть прежде	1	2
309	с теми	2	2
310	сказать что	7	2
311	самого начала	1	2
312	но только	3	2
313	того чтобы	7	2
314	во всем	3	2
315	у нас	4	2
316	к таким	1	2
317	когда мы	3	2
318	во все	1	2
319	его с	1	2
320	как для	1	2
321	указывает на	4	2
322	не противоречит	1	2
323	и это	3	2
324	того самого	1	2
325	оно может	1	2
326	что все	3	2
327	на другой	1	2
328	в собственном	3	2
329	в себя	2	2
330	с самого	1	2
331	на другом	1	2
332	что у	3	2
333	что может	1	2
334	как содержание	1	2
335	было в	1	2
336	и здесь	2	2
337	и поэтому	2	2
338	звуков в	1	2
339	нас в	2	2
340	не заключает	1	2
341	образом мы	1	2
342	которой мы	1	2
343	теперь уже	1	2
344	вообще и	1	2
345	и следовательно	2	2
346	если это	1	2
347	этом смысле	2	2
348	один из	4	2
349	слово с	1	2
350	что только	2	2
351	мы видим	5	2
352	в какой	5	2
353	в обществе	3	2
354	отдельных лиц	5	2
355	есть в	7	2
356	в нашей	1	2
357	а это	1	2
358	не дает	2	2
359	и других	3	2
360	заключить что	1	2
361	в порядок	1	2
362	с увеличением	1	2
363	прибавить что	1	2
364	но что	2	2
365	у него	4	2
366	само по	5	2
367	быть для	1	2
368	с общим	1	2
369	себе представить	2	2
370	такое же	1	2
371	а с	1	2
372	себя и	2	2
373	между ними	1	2
374	точке зрения	1	2
375	эти звуки	1	2
376	зависит от	1	2
377	в связи	2	2
378	с первого	1	2
379	так же	12	2
380	и потому	2	2
381	как это	4	2
382	внутренней формы	3	2
383	она есть	1	2
384	несколько раз	1	2
385	быть только	1	2
386	все это	8	2
387	слова так	1	2
388	восприятия и	1	2
389	не знаем	2	2
390	в его	6	2
391	или в	1	2
392	а к	1	2
393	бы в	2	2
394	мы должны	1	2
395	не непосредственно	1	2
396	хотя бы	1	2
397	даже при	1	2
398	но если	1	2
399	другой стороны	5	2
400	имеет место	2	2
401	мысли но	2	2
402	но эти	1	2
403	к этому	4	2
404	обществе и	1	1
405	не наоборот	1	1
406	я сказал	2	1
407	только чувство	1	1
408	не иначе	1	1
409	ту же	2	1
410	как говорят	1	1
411	отношение к	2	1
412	зависимость от	2	1
413	с новыми	1	1
414	и действительно	1	1
415	не видим	1	1
416	внешней форме	1	1
417	есть форма	1	1
418	что имел	1	1
419	что удовольствие	1	1
420	тех же	2	1
421	мере в	1	1
422	и так	4	1
423	должна быть	3	1
424	собственном смысле	3	1
425	нам быть	1	1
426	чем именно	1	1
427	и могут	1	1
428	в самое	1	1
429	из всех	2	1
430	от всякой	1	1
431	и само	1	1
432	чувства которые	1	1
433	которую мы	1	1
434	содержания в	1	1
435	говоря и	1	1
436	до такой	1	1
437	единство и	1	1
438	этом не	2	1
439	не была	1	1
440	происходит это	1	1
441	перейти к	1	1
442	принадлежит к	1	1
443	оно есть	2	1
444	чувство может	1	1
445	которое не	1	1
446	для нашей	1	1
447	столько же	1	1
448	на нем	1	1
449	в отличие	3	1
450	быть в	2	1
451	стороны если	1	1
452	бы то	1	1
453	близко к	1	1
454	если так	1	1
455	мысль что	3	1
456	не без	1	1
457	без которого	1	1
458	при объяснении	1	1
459	в ее	5	1
460	друг к	1	1
461	видели что	2	1
462	быть признаны	1	1
463	всякий раз	8	1
464	но как	2	1
465	очевидно и	1	1
466	в сторону	1	1
467	одном и	1	1
468	ответ на	1	1
469	должны были	1	1
470	явлениями и	1	1
471	отличие от	4	1
472	объективное и	2	1
473	же раз	1	1
474	и чем	1	1
475	мы примем	1	1
476	один и	1	1
477	обратном отношении	1	1
478	его собственных	1	1
479	чувство с	1	1
480	и такое	1	1
481	самое понятие	1	1
482	в одной	3	1
483	если она	2	1
484	что именно	1	1
485	с чисто	1	1
486	для всех	4	1
487	стороны и	3	1
488	как к	2	1
489	при понимании	1	1
490	она как	2	1
491	перед нами	1	1
492	которое и	1	1
493	применении к	2	1
494	что по	3	1
495	всем другим	1	1
496	и наконец	1	1
497	другу и	1	1
498	духа и	1	1
499	имеет в	2	1
500	и свою	1	1
501	то в	1	1
502	случае они	1	1
503	точкой зрения	1	1
504	бы и	2	1
505	мы получаем	2	1
506	мы при	1	1
507	есть для	2	1
508	употребление слова	2	1
509	за этим	1	1
510	как черный	1	1
511	в известном	2	1
512	органы и	1	1
513	только на	3	1
514	с их	1	1
515	звуков а	1	1
516	остановиться на	2	1
517	за порогом	1	1
518	его и	3	1
519	тому же	3	1
520	не приводит	1	1
521	в образы	1	1
522	человек не	1	1
523	восстановить в	1	1
524	не следует	1	1
525	в обратном	1	1
526	всех остальных	1	1
527	он не	3	1
528	и легко	1	1
529	многое такое	1	1
530	нужно не	1	1
531	он должен	1	1
532	к одному	1	1
533	не к	1	1
534	том чтобы	7	1
535	различные впечатления	1	1
536	из виду	2	1
537	значения но	1	1
538	когда с	1	1
539	приходим к	1	1
540	не смешивая	1	1
541	том же	2	1
542	что почти	1	1
543	мы его	1	1
544	так называемым	1	1
545	как они	2	1
546	не будет	3	1
547	различие между	4	1
548	том случае	2	1
549	об этом	1	1
550	связанных с	1	1
551	и с	2	1
552	к другу	1	1
553	что мысль	1	1
554	по одним	1	1
555	искусство не	2	1
556	он есть	1	1
557	но их	1	1
558	нас есть	1	1
559	деле не	1	1
560	вызывает не	1	1
561	есть средство	1	1
562	ни в	9	1
563	качество и	1	1
564	его частей	1	1
565	и восприятие	1	1
566	не всегда	2	1
567	во внимание	2	1
568	по-своему апперципирует	1	1
569	мы видели	2	1
570	легче всего	3	1
571	чем в	1	1
572	бы могло	1	1
573	убедиться что	1	1
574	так ясно	1	1
575	лучше всего	1	1
576	этимологическое значение	1	1
577	самые грубые	1	1
578	мысли что	1	1
579	или представлений	1	1
580	есть такая	1	1
581	чувственный образ	2	1
582	можно сказать	1	1
583	по тому	3	1
584	предполагает его	1	1
585	можно найти	1	1
586	а как	1	1
587	в такой	2	1
588	и без	2	1
589	же это	1	1
590	это только	2	1
591	не хотим	1	1
592	с точки	2	1
593	быть названы	1	1
594	в их	1	1
595	прийти к	1	1
596	народной поэзии	1	1
597	можем знать	1	1
598	свою область	1	1
599	что нужно	1	1
600	в которых	3	1
601	значение то	1	1
602	мысли и	2	1
603	знаем что	1	1
604	что я	4	1
605	для всякого	1	1
606	природы но	1	1
607	на место	2	1
608	поэтому в	1	1
609	почти совершенно	1	1
610	совершенно иначе	1	1
611	такую же	1	1
612	теми же	2	1
613	в прямом	1	1
614	что символизм	1	1
615	от изменения	1	1
616	и более	1	1
617	только те	1	1
618	природу и	1	1
619	что то	2	1
620	из взаимодействия	1	1
621	есть всегда	1	1
622	для психологии	1	1
623	случае мы	1	1
624	понимая ее	1	1
625	тех мыслей	1	1
626	между людьми	1	1
627	значение слова	1	1
628	заполнил бы	1	1
629	в таких	1	1
630	с которой	1	1
631	виду что	1	1
632	для каждого	1	1
633	ними не	1	1
634	на котором	1	1
635	по-своему но	1	1
636	дело в	1	1
637	бывает при	1	1
638	из предыдущего	1	1
639	в самых	1	1
640	иначе не	1	1
641	к психологическому	1	1
642	это опять	1	1
643	только не	3	1
644	найти в	1	1
645	представлений как	1	1
646	ничего не	2	1
647	поэтическое произведение	1	1
648	конца мы	1	1
649	этих двух	2	1
650	или как	2	1
651	приведены в	1	1
652	показывает как	2	1
653	мыслей и	2	1
654	направленных к	1	1
655	или при	1	1
656	это слово	1	1
657	это зависит	1	1
658	словом или	1	1
659	уже и	2	1
660	только отдельные	1	1
661	между деятельностью	1	1
662	далеких от	1	1
663	не потому	1	1
664	есть к	2	1
665	восприятия или	1	1
666	и такие	1	1
667	его за	1	1
668	отличается от	2	1
669	становится возможным	1	1
670	содержанием и	1	1
671	и другой	3	1
672	наоборот в	1	1
673	к тому	4	1
674	себя только	1	1
675	он никогда	1	1
676	что при	3	1
677	тот и	1	1
678	на это	2	1
679	слова однако	1	1
680	в применении	2	1
681	должен быть	1	1
682	как мы	2	1
683	но при	1	1
684	без всякого	2	1
685	только при	3	1
686	могут и	1	1
687	известного представления	1	1
688	слабее того	1	1
689	знаем только	1	1
690	гравюра передает	1	1
691	нет никакой	3	1
692	останавливаясь на	1	1
693	только то	2	1
694	предмет своего	2	1
695	с если	1	1
696	самого что	1	1
697	понимание и	1	1
698	на нее	1	1
699	времени и	1	1
700	больше в	1	1
701	здесь как	1	1
702	при одном	1	1
703	к тем	1	1
704	по сравнению	1	1
705	мыслью и	1	1
706	не за	1	1
707	чтобы вызвать	3	1
708	и утверждение	1	1
709	на самые	1	1
710	образ или	1	1
711	при восприятии	2	1
712	содержание этого	1	1
713	мысли которая	1	1
714	человек есть	1	1
715	то они	1	1
716	и силу	1	1
717	и та	1	1
718	определенным образом	1	1
719	никак не	4	1
720	его жизни	1	1
721	одного из	1	1
722	имеет и	1	1
723	утверждает что	2	1
724	представление в	1	1
725	так бывает	1	1
726	самому себе	2	1
727	заключается в	7	1
728	нам выводу	1	1
729	этих слов	2	1
730	ее от	3	1
731	при исследовании	1	1
732	знаем но	1	1
733	в ряд	1	1
734	во втором	1	1
735	искусства потому	1	1
736	бесконечно малые	3	1
737	я вижу	1	1
738	стадо овец	1	1
739	значит стоять	1	1
740	все в	1	1
741	из нескольких	1	1
742	чувственного содержания	1	1
743	в ту	1	1
744	слов и	1	1
745	не знаю	1	1
746	как она	2	1
747	как явление	1	1
748	тех пор	1	1
749	к нему	2	1
750	что здесь	2	1
751	чувства которое	1	1
752	но так	1	1
753	но с	1	1
754	д и	1	1
755	такое чего	1	1
756	дело с	3	1
757	для себя	1	1
758	как нечто	1	1
759	только содержание	1	1
760	непосредственно из	1	1
761	в стороне	1	1
762	бы его	1	1
763	по мнению	2	1
764	к психологии	5	1
765	наша цель	1	1
766	принять что	1	1
767	который в	3	1
768	процессов в	1	1
769	в выражении	1	1
770	со всеми	4	1
771	впасть в	1	1
772	что внутренняя	2	1
773	же и	1	1
774	конечно не	1	1
775	всеми остальными	2	1
776	но самое	1	1
777	при помощи	20	1
778	звука в	1	1
779	никто не	1	1
780	представить себе	3	1
781	стать в	1	1
782	цели и	1	1
783	в известной	1	1
784	могло бы	4	1
785	содержание и	1	1
786	к ним	2	1
787	может служить	1	1
788	только с	1	1
789	должны будем	2	1
790	не воспринимаем	1	1
791	при отсутствии	1	1
792	прежнее представление	1	1
793	явлений в	1	1
794	в особенности	1	1
795	чтобы показать	3	1
796	она начинает	1	1
797	в другой	2	1
798	его мысли	1	1
799	а эта	1	1
800	так не	1	1
801	случае если	1	1
802	значение которое	1	1
803	мыслей которые	1	1
804	без следа	1	1
805	связаны с	1	1
806	что человек	1	1
807	именно в	1	1
808	мысли с	1	1
809	все яснее	1	1
810	и др	1	1
811	предмет и	1	1
812	чувства не	1	1
813	чтобы убедиться	1	1
814	ей не	1	1
815	и музыка	1	1
816	же мало	1	1
817	его как	1	1
818	как ни	1	1
819	же точно	3	1
820	и психологии	2	1
821	была бы	1	1
822	на основании	7	1
823	выражением его	1	1
824	понятие о	1	1
825	к сложным	1	1
826	могут служить	3	1
827	человека или	1	1
828	и том	1	1
829	вероятно не	1	1
830	в психологическом	1	1
831	очень часто	4	1
832	искусства то	1	1
833	виде в	1	1
834	будет совершенно	1	1
835	такой степени	2	1
836	с итак	2	1
837	все то	3	1
838	которое в	1	1
839	относятся к	1	1
840	многих случаях	1	1
841	легко заметить	1	1
842	остается и	1	1
843	как предмет	1	1
844	сравнению с	1	1
845	а если	1	1
846	мы считаем	2	1
847	в той	1	1
848	это есть	5	1
849	что же	2	1
850	а потом	1	1
851	никакой возможности	1	1
852	что как	1	1
853	форма в	1	1
854	требуется и	1	1
855	к чему	2	1
856	их отношение	1	1
857	и оценка	1	1
858	чувство и	1	1
859	мысль с	1	1
860	с этой	4	1
861	предыдущего мы	1	1
862	в условиях	1	1
863	и о	4	1
864	той мере	1	1
865	но для	1	1
866	между собой	1	1
867	которые были	1	1
868	же значение	1	1
869	сходство с	2	1
870	есть или	1	1
871	в более	1	1
872	если будем	1	1
873	при таком	1	1
874	формы и	5	1
875	с как	1	1
876	понять что	1	1
877	чтобы понять	4	1
878	тот кто	2	1
879	впечатление и	1	1
880	смысла а	1	1
881	и совершенно	5	1
882	в большей	1	1
883	бы если	1	1
884	же оно	1	1
885	отличает ее	1	1
886	на такой	1	1
887	звук будет	1	1
888	до тех	2	1
889	чувства или	1	1
890	считать не	1	1
891	его к	1	1
892	из тех	1	1
893	говорит нам	1	1
894	есть искусство	1	1
895	от всех	3	1
896	скорее как	1	1
897	содержанием слова	1	1
898	для нашего	1	1
899	и еще	1	1
900	находящихся в	1	1
901	только о	2	1
902	в трех	2	1
903	до степени	1	1
904	с что	2	1
905	жизни и	3	1
906	в своих	4	1
907	вносит в	1	1
908	в процессе	5	1
909	черный цвет	1	1
910	но очевидно	1	1
911	этой точки	5	1
