N	2gram	Losev_Vlad_2	Problema
162	от него	1	3
163	и все	7	3
164	в таком	3	3
165	они не	1	3
166	смысле слова	1	2
167	можно говорить	3	2
168	и есть	2	2
169	в котором	5	2
170	его не	2	2
171	есть не	1	2
172	можно и	2	2
173	мы имеем	1	2
174	единство и	2	2
175	но она	1	2
176	не вполне	2	2
177	я не	4	2
178	и он	4	2
179	оно может	1	2
180	первый план	2	2
181	в чем	2	2
182	с его	4	2
183	но как	1	2
184	а только	1	2
185	не все	1	2
186	как к	2	2
187	я должен	2	2
188	себе не	1	2
189	к чему	1	2
190	что это	4	2
191	на то	2	2
192	а к	2	2
193	на этом	2	2
194	всех своих	1	2
195	есть единство	2	2
196	здесь мы	3	2
197	лишь в	1	2
198	и других	1	2
199	чувствую себя	1	2
200	на первый	2	2
201	и при	2	2
202	где оно	1	2
203	не путем	1	2
204	где на	2	2
205	не могли	3	2
206	том же	3	2
207	и вообще	10	2
208	случае мы	1	2
209	раз и	2	2
210	она не	2	2
211	дело в	3	2
212	того чтобы	2	2
213	в самой	1	2
214	и весь	1	2
215	во всем	1	2
216	связи с	8	2
217	здесь же	1	2
218	следует что	1	2
219	этом отношении	1	2
220	у нас	6	2
221	не могут	1	2
222	есть только	1	2
223	для того	2	2
224	что все	1	2
225	только при	1	2
226	в себя	1	2
227	особенно в	1	2
228	с самим	1	2
229	здесь нет	1	2
230	том как	1	2
231	поэтому в	1	2
232	является конечно	1	2
233	здесь все	1	2
234	и здесь	1	2
235	другими словами	5	2
236	и что	5	2
237	нужно просто	1	2
238	организма и	1	2
239	и во	2	2
240	в него	1	2
241	в каких	2	2
242	того что	5	2
243	в современной	1	2
244	в двух	2	2
245	что он	13	2
246	в какой	1	2
247	и ее	1	2
248	себя в	2	2
249	в виде	3	2
250	в начале	4	2
251	должно иметь	1	2
252	ни с	2	2
253	что и	3	2
254	вовсе не	4	2
255	последние годы	3	2
256	содержание и	1	2
257	тем что	1	2
258	чем в	1	2
259	здесь в	2	2
260	миру и	1	2
261	не было	10	2
262	но лишь	1	2
263	в россии	3	2
264	в связи	8	2
265	в частности	2	2
266	как это	7	2
267	все моменты	1	2
268	характера и	1	2
269	к своему	1	2
270	какой мере	1	2
271	по существу	3	2
272	для понимания	1	2
273	можно сказать	4	2
274	является как	2	2
275	понимать только	1	2
276	мы должны	4	2
277	ни к	1	2
278	в этих	4	2
279	говорить и	1	2
280	в свою	3	2
281	была бы	1	2
282	к его	2	2
283	и другие	1	2
284	в своих	2	2
285	по поводу	4	2
286	к этому	6	2
287	в объективном	1	1
288	а из	1	1
289	тех же	1	1
290	мере в	1	1
291	от самого	1	1
292	в чисто	2	1
293	из его	2	1
294	и за	1	1
295	имеют самое	1	1
296	как единство	1	1
297	ясности и	1	1
298	бы что	1	1
299	нам в	1	1
300	который был	2	1
301	время как	2	1
302	что иное	1	1
303	жизни как	1	1
304	которое в	2	1
305	как впрочем	1	1
306	и самого	1	1
307	которую можно	1	1
308	есть для	2	1
309	иное как	1	1
310	работает над	3	1
311	время в	4	1
312	этим не	1	1
313	по своему	2	1
314	и всего	2	1
315	то он	1	1
316	в общем	2	1
317	в новом	2	1
318	себе и	2	1
319	несколько более	1	1
320	конечно совершенно	1	1
321	всего от	1	1
322	то чем	1	1
323	им в	3	1
324	целый ряд	1	1
325	как уже	1	1
326	вопросом о	1	1
327	что по	1	1
328	оказывается с	1	1
329	в противоположность	1	1
330	то в	5	1
331	нему с	1	1
332	лежит на	1	1
333	бы и	1	1
334	и я	5	1
335	то время	6	1
336	которые в	1	1
337	что так	1	1
338	в этой	4	1
339	есть попросту	1	1
340	но он	3	1
341	как он	2	1
342	если он	1	1
343	не могла	2	1
344	и если	4	1
345	что каждая	1	1
346	к выводу	1	1
347	в первых	1	1
348	т д	1	1
349	которой не	2	1
350	они в	1	1
351	всех этих	3	1
352	нее и	1	1
353	и вот	3	1
354	целом а	1	1
355	свое время	1	1
356	и единство	1	1
357	ему на	1	1
358	его от	1	1
359	его можно	1	1
360	так например	1	1
361	от нее	1	1
362	что является	1	1
363	и дальше	1	1
364	его возможной	1	1
365	мы уже	2	1
366	это было	4	1
367	и мы	4	1
368	в свой	1	1
369	в природу	1	1
370	ведь в	1	1
371	к теории	1	1
372	для них	1	1
373	все равно	1	1
374	ли может	1	1
375	в общей	1	1
376	этого не	2	1
377	с тем	2	1
378	ночь и	1	1
379	никакого смысла	1	1
380	и всюду	1	1
381	нисколько не	2	1
382	слишком часто	1	1
383	но я	1	1
384	которую он	7	1
385	поэтического творчества	1	1
386	при изучении	1	1
387	можно найти	1	1
388	к одному	1	1
389	в которых	1	1
390	мысли и	2	1
391	его отношение	1	1
392	необходимое и	1	1
393	бы мы	1	1
394	нем он	1	1
395	смысле а	1	1
396	характера в	1	1
397	однако в	2	1
398	государстве и	1	1
399	по себе	5	1
400	так называемого	1	1
401	и необходимость	1	1
402	вплоть до	3	1
403	не раз	1	1
404	с т	1	1
405	до известной	1	1
406	как можно	1	1
407	будем рассматривать	1	1
408	что с	1	1
409	иной раз	2	1
410	но для	1	1
411	как о	1	1
412	правда в	2	1
413	что их	1	1
414	или за	1	1
415	бытия и	2	1
416	в самых	2	1
417	сущностью в	1	1
418	может только	1	1
419	следовательно и	1	1
420	того и	2	1
421	и всегда	1	1
422	и без	1	1
423	всего и	1	1
424	этих двух	1	1
425	и лишь	1	1
426	очень мало	1	1
427	того в	1	1
428	к концу	5	1
429	и является	1	1
430	в сознании	1	1
431	следует отметить	1	1
432	не столь	1	1
433	уже и	2	1
434	в подобном	1	1
435	ему не	1	1
436	и теоретического	1	1
437	очень часто	1	1
438	уже о	2	1
439	что можно	3	1
440	сравнительно с	3	1
441	трудно и	1	1
442	мы все	1	1
443	по возможности	1	1
444	даже и	3	1
445	своей есть	1	1
446	произведений в	1	1
447	некоторой степени	2	1
448	приходит к	2	1
449	к такому	3	1
450	свою очередь	2	1
451	говоря уже	2	1
452	без всякого	2	1
453	представителей так	1	1
454	в в	1	1
455	ни стало	1	1
456	характер и	1	1
457	если в	1	1
458	исторической жизни	1	1
459	в государстве	1	1
460	стремиться к	1	1
461	как с	1	1
462	на том	1	1
463	на нее	1	1
464	на которую	1	1
465	в одном	1	1
466	в субъективном	1	1
467	не были	1	1
468	разрыв с	1	1
469	по теории	1	1
470	выводу что	1	1
471	из других	1	1
472	невозможно в	1	1
473	является произведение	1	1
474	настоящее время	2	1
475	критически и	1	1
476	для нас	7	1
477	а также	10	1
478	вопросу о	1	1
479	борьба с	2	1
480	во втором	1	1
481	в глазах	1	1
482	что бы	1	1
483	и отдельные	1	1
484	что здесь	1	1
485	быть и	1	1
486	к которой	1	1
487	на другие	2	1
488	этот вопрос	1	1
489	и быть	1	1
490	бы из	1	1
491	здесь с	1	1
492	человека с	1	1
493	для всех	1	1
494	уже не	3	1
495	только на	1	1
496	в действительном	1	1
497	желания и	1	1
498	есть уже	1	1
499	не принимает	1	1
500	или даже	1	1
501	в душе	1	1
502	из них	1	1
503	его и	2	1
504	котором можно	1	1
505	этом в	1	1
506	для него	9	1
507	и навсегда	1	1
508	прибавить что	1	1
509	с этими	1	1
510	к ним	1	1
511	не о	2	1
512	друг друга	2	1
513	но что	5	1
514	только с	1	1
515	на их	1	1
516	не просто	1	1
517	значение только	1	1
518	мир на	1	1
519	чисто личного	1	1
520	зрения с	1	1
521	чему не	1	1
522	а эта	1	1
523	до сих	1	1
524	ли он	2	1
525	или иначе	3	1
526	нас в	2	1
527	именно в	4	1
528	оно будет	1	1
529	виде и	1	1
530	обратиться к	1	1
531	смысла и	1	1
532	нужно сказать	1	1
533	а на	1	1
534	менее мы	1	1
535	на этот	4	1
536	во что	1	1
537	до конца	7	1
538	не действительный	1	1
539	человеческой жизни	1	1
540	с которым	2	1
541	о чем	6	1
542	на эту	2	1
543	что мы	1	1
544	время она	1	1
545	вместе с	8	1
546	так же	4	1
547	и особенно	3	1
548	до этого	1	1
549	философии есть	1	1
550	вещь есть	1	1
551	его личной	1	1
552	в столь	1	1
553	она есть	1	1
554	в той	2	1
555	философия с	1	1
556	и всей	1	1
557	в тот	1	1
558	мы сказали	2	1
559	есть и	2	1
560	как например	1	1
561	впрочем не	3	1
562	сих пор	1	1
563	в смысле	1	1
564	элементом и	1	1
565	и часто	2	1
566	и может	2	1
567	к тому	2	1
568	в результате	5	1
569	мира и	1	1
570	в настоящее	2	1
571	и которое	1	1
572	еще более	3	1
573	вообще в	3	1
574	я в	3	1
575	хотя в	1	1
576	могли быть	1	1
577	отношении к	1	1
578	жизни в	2	1
579	но эта	1	1
580	платона но	2	1
581	но если	1	1
582	не говоря	3	1
583	этот разрыв	1	1
584	отношением к	1	1
585	равно как	1	1
586	мы коснемся	1	1
587	не что	1	1
588	из этого	5	1
589	в свое	1	1
590	в которой	4	1
591	в действительности	1	1
592	которой я	1	1
593	жизни и	6	1
594	но эти	1	1
595	к этой	2	1
596	познания это	1	1
597	это в	3	1
598	и воспоминания	1	1
