N	2gram	Bakhtin_Fr_7	Hudozhes
348	свое время	2	1
349	его от	1	1
350	никому не	2	1
351	в нее	3	1
352	жить в	1	1
353	что все	2	1
354	таком же	1	1
355	и второй	1	1
356	на этой	4	1
357	или даже	1	1
358	первая глава	1	1
359	а как	1	1
360	ничего удивительного	1	1
361	может стать	2	1
362	этом смысле	1	1
363	роль в	2	1
364	в последующих	1	1
365	и тем	1	1
366	за ней	1	1
367	не соответствует	1	1
368	которым он	3	1
369	бы совершенно	1	1
370	для них	1	1
371	но уже	1	1
372	его жену	1	1
373	так завершается	1	1
374	к которым	1	1
375	далеко не	2	1
376	как об	1	1
377	рассказу о	1	1
378	этого не	1	1
379	с тем	1	1
380	в слове	1	1
381	со своими	1	1
382	и уже	1	1
383	этим и	1	1
384	которой он	2	1
385	он и	1	1
386	на лошади	1	1
387	такою же	2	1
388	элемента в	1	1
389	дома с	1	1
390	различные формы	1	1
391	на первый	1	1
392	или менее	2	1
393	места в	2	1
394	свой рассказ	1	1
395	имеет ничего	1	1
396	в гораздо	1	1
397	таким же	3	1
398	богу душу	1	1
399	и без	1	1
400	эта жизнь	1	1
401	место в	4	1
402	большей степени	1	1
403	в которых	2	1
404	мысли и	1	1
405	знаем что	1	1
406	признать что	1	1
407	нельзя было	1	1
408	и внутренних	1	1
409	в одном	3	1
410	не будем	1	1
411	по ее	1	1
412	с праздником	1	1
413	их в	2	1
414	том и	2	1
415	и наоборот	1	1
416	не должно	3	1
417	на всю	2	1
418	во времени	2	1
419	между прочим	1	1
420	сам он	3	1
421	иной раз	1	1
422	вовсе не	7	1
423	в отношении	3	1
424	существует для	1	1
425	так как	3	1
426	гораздо большей	1	1
427	человека есть	1	1
428	но они	1	1
429	тем самым	3	1
430	мира не	1	1
431	самого начала	1	1
432	как о	3	1
433	мысли в	1	1
434	дело в	2	1
435	у кого	1	1
436	в плане	5	1
437	в основе	1	1
438	взглянуть на	1	1
439	так много	3	1
440	и всегда	2	1
441	как два	1	1
442	него наиболее	1	1
443	и существенное	1	1
444	или как	1	1
445	уже говорили	4	1
446	моря и	2	1
447	был и	1	1
448	особое значение	2	1
449	обратимся в	1	1
450	ведь все	3	1
451	к той	1	1
452	не могут	1	1
453	в речах	1	1
454	же самое	1	1
455	всего в	5	1
456	за что	2	1
457	ничего общего	1	1
458	говорит о	1	1
459	на наших	1	1
460	опираясь на	1	1
461	в виду	4	1
462	того времени	1	1
463	свою очередь	3	1
464	данном случае	1	1
465	книги и	1	1
466	с самого	2	1
467	говорили что	1	1
468	в дальнейшем	1	1
469	на свой	1	1
470	различие между	1	1
471	лице своих	1	1
472	в образе	4	1
473	по аналогии	1	1
474	другое в	1	1
475	за то	3	1
476	того и	1	1
477	здесь нет	2	1
478	и глубины	1	1
479	чем у	1	1
480	жизнь и	2	1
481	он сам	1	1
482	но здесь	1	1
483	находится в	2	1
484	все дело	1	1
485	новеллы и	1	1
486	и т.д	2	1
487	и т.п	9	1
488	обращается к	1	1
489	на страницах	1	1
490	одного из	2	1
491	в смерти	1	1
492	все его	3	1
493	этим не	1	1
494	нас в	3	1
495	как у	1	1
496	внешняя сторона	1	1
497	ли ему	1	1
498	он берет	2	1
499	все в	1	1
500	реализма в	1	1
501	в отрыве	2	1
502	во всех	3	1
503	переходит в	1	1
504	к настоящей	1	1
505	во втором	1	1
506	на одном	5	1
507	находит свое	2	1
508	не видел	2	1
509	в другой	1	1
510	наконец в	1	1
511	вот например	1	1
512	к концу	1	1
513	в лучшем	1	1
514	и она	1	1
515	в двух	1	1
516	тот же	2	1
517	почти ничего	2	1
518	и человечества	1	1
519	видел как	2	1
520	времени и	1	1
521	всяком случае	1	1
522	он действует	2	1
523	и ее	2	1
524	были две	1	1
525	играет роль	1	1
526	и обновления	1	1
527	есть своя	1	1
528	есть в	6	1
529	не равнодушна	1	1
530	более или	2	1
531	и у	5	1
532	уже в	5	1
533	обстоятельствам и	1	1
534	и они	1	1
535	а напротив	1	1
536	свою жизнь	1	1
537	оно в	1	1
538	берет в	1	1
539	в жизни	1	1
540	него и	1	1
541	на север	1	1
542	такие моменты	1	1
543	то чего	1	1
544	что сама	1	1
545	его и	1	1
546	человека на	1	1
547	их как	1	1
548	характерно что	2	1
549	одно из	1	1
550	ощущение его	1	1
551	характер но	1	1
552	в письме	1	1
553	и та	1	1
554	удивительного в	1	1
555	малую часть	1	1
556	никакого отношения	1	1
557	и рождается	1	1
558	отличие от	1	1
559	ее на	1	1
560	что они	1	1
561	рядом с	4	1
562	в особенности	2	1
563	внешних и	1	1
564	низом и	1	1
565	и стал	1	1
566	и правде	1	1
567	живой и	1	1
568	и из	1	1
569	легче и	1	1
570	по своим	1	1
571	человека а	1	1
572	писателя и	1	1
573	еще и	1	1
574	в античной	1	1
575	в романе	7	1
576	обратиться к	1	1
577	выступает в	1	1
578	к человеку	2	1
579	связано с	2	1
580	этом свете	3	1
581	них и	2	1
582	уж и	1	1
583	не на	3	1
584	я едва	1	1
585	в руках	3	1
586	на глазах	2	1
587	ссылка на	1	1
588	из названных	1	1
589	для человека	1	1
590	они все	1	1
591	именно поэтому	1	1
592	свою судьбу	1	1
593	как это	1	1
594	их за	1	1
595	но все	4	1
596	из которых	2	1
597	xix века	1	1
598	это своего	1	1
599	о чем	1	1
600	в столь	1	1
601	в данном	2	1
602	на спине	1	1
603	и там	1	1
604	когда же	1	1
605	и всей	1	1
606	века и	1	1
607	за голову	1	1
608	в ужасе	1	1
609	поднимаясь к	1	1
610	в контексте	1	1
611	него в	1	1
612	самом же	1	1
613	жизни с	1	1
614	является для	1	1
615	голоса и	1	1
616	но это	3	1
617	глубины и	1	1
618	и слово	1	1
619	не мог	2	1
620	время это	1	1
621	смерти а	1	1
622	общие черты	1	1
623	от друга	1	1
624	около дома	1	1
625	сказано они	1	1
626	его нет	1	1
627	и действительности	1	1
628	этой главе	1	1
629	души в	1	1
630	к ряду	1	1
631	степени чем	1	1
632	тем более	1	1
633	конце концов	4	1
634	слов и	4	1
635	и глубокое	2	1
636	теперь же	1	1
637	по ходу	1	1
638	же деле	1	1
639	его мыслей	1	1
640	к ее	1	1
641	тоски и	1	1
642	их нового	1	1
643	неотделим от	1	1
644	на смену	1	1
645	от своего	1	1
646	сказать что	1	1
647	знаем а	1	1
648	в свою	3	1
649	мы здесь	2	1
650	к его	1	1
651	в зрелом	1	1
652	в последнем	1	1
653	с такой	1	1
654	первом случае	1	1
655	из этого	1	1
656	эпохи однако	1	1
657	в свое	2	1
658	в трех	1	1
659	представлена в	1	1
660	описаний в	1	1
661	человеку и	1	1
662	и другие	3	1
663	и эта	3	1
664	я могу	1	1
665	например его	1	1
666	во всяком	2	1
667	все что	4	1
